ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
270375,AL,202007,2292,2349,366,19,62,1815
270375,AL,202008,2292,2350,366,19,57,1816
270375,AL,202009,2288,2287,411,22,87,1810
270375,AL,202010,2289,2288,411,14,72,1812
270375,AL,202011,2289,2288,411,13,66,1812
270375,AL,202012,2289,2288,411,13,56,1817
270380,AL,202001,3096,5014,607,93,158,419
270380,AL,202002,3082,4979,636,85,146,416
270380,AL,202003,3037,4941,655,77,148,410
270380,AL,202004,3200,5108,682,83,132,421
270380,AL,202005,3208,5071,710,76,169,413
270380,AL,202006,3210,5078,710,57,141,414
270380,AL,202007,3313,5078,710,49,126,415
270380,AL,202008,3313,5082,710,41,109,416
270380,AL,202009,3312,4959,823,40,139,419
270380,AL,202010,3312,4965,823,16,108,423
270380,AL,202011,3318,4966,823,9,98,424
270380,AL,202012,3318,4966,823,9,92,425
270390,AL,202001,727,940,123,21,30,682
270390,AL,202002,727,936,128,20,28,682
270390,AL,202003,713,937,132,22,26,670
270390,AL,202004,756,956,141,25,19,715
270390,AL,202005,754,948,146,22,28,714
270390,AL,202006,755,948,146,17,24,714
270390,AL,202007,764,948,146,13,23,714
270390,AL,202008,764,948,146,12,20,715
270390,AL,202009,763,915,174,8,37,714
270390,AL,202010,763,915,174,0,34,715
270390,AL,202011,763,915,174,0,33,715
270390,AL,202012,763,915,174,0,30,715
270400,AL,202001,3650,4313,594,106,209,1285
270400,AL,202002,3635,4282,610,105,172,1289
270400,AL,202003,3534,4235,628,102,179,1273
270400,AL,202004,3840,4471,664,101,184,1375
270400,AL,202005,3847,4456,681,82,226,1378
270400,AL,202006,3842,4455,682,62,165,1395
270400,AL,202007,3890,4458,681,47,141,1400
270400,AL,202008,3890,4460,681,41,116,1406
270400,AL,202009,3892,4389,774,40,193,1400
270400,AL,202010,3892,4389,775,24,175,1408
270400,AL,202011,3893,4390,775,23,154,1411
270400,AL,202012,3893,4390,775,23,140,1412
270410,AL,202001,2941,3544,455,77,175,2334
270410,AL,202002,2936,3531,471,71,159,2336
270410,AL,202003,2903,3500,487,66,171,2318
270410,AL,202004,3158,3622,528,70,156,2548
270410,AL,202005,3159,3610,546,55,182,2545
270410,AL,202006,3160,3613,546,40,128,2553
270410,AL,202007,3206,3617,546,28,118,2555
270410,AL,202008,3206,3620,546,24,101,2557
270410,AL,202009,3206,3541,623,20,153,2549
270410,AL,202010,3206,3542,623,6,131,2550
270410,AL,202011,3206,3542,623,4,116,2551
270410,AL,202012,3206,3542,623,4,98,2552
270420,AL,202001,3939,4841,587,122,196,3127
270420,AL,202002,3928,4805,602,115,173,3134
270420,AL,202003,3850,4758,626,92,171,3111
270420,AL,202004,4132,4934,678,95,141,3322
270420,AL,202005,4129,4910,698,78,158,3313
270420,AL,202006,4130,4911,698,57,114,3319
270420,AL,202007,4193,4914,698,43,105,3322
270420,AL,202008,4193,4915,698,39,87,3324
270420,AL,202009,4190,4798,806,26,149,3313
270420,AL,202010,4190,4800,806,3,129,3318
270420,AL,202011,4190,4800,806,0,119,3320
270420,AL,202012,4190,4800,806,0,109,3321
270430,AL,202001,45607,72368,7925,677,2493,15686
270430,AL,202002,45585,72056,8255,658,2239,15567
270430,AL,202003,50311,77344,8824,768,2154,17445
270430,AL,202004,52123,79559,9344,829,1846,17881
270430,AL,202005,52028,78909,9790,702,2170,17810
270430,AL,202006,52129,78929,9792,593,1679,17857
270430,AL,202007,56609,78947,9784,492,1314,17897
270430,AL,202008,56609,78964,9785,397,1040,17920
270430,AL,202009,56621,77242,11432,182,1674,17826
270430,AL,202010,56687,77250,11425,45,1481,17852
270430,AL,202011,56736,77255,11429,21,1250,17883
270430,AL,202012,56737,77256,11429,21,1116,17891
270440,AL,202001,3185,3627,475,98,157,2427
270440,AL,202002,3214,3679,491,94,130,2445
270440,AL,202003,3154,3620,505,88,124,2424
270440,AL,202004,3327,3696,528,94,135,2515
270440,AL,202005,3326,3669,556,77,161,2516
270440,AL,202006,3327,3671,556,57,119,2529
270440,AL,202007,3358,3674,556,47,102,2532
270440,AL,202008,3358,3676,556,39,78,2536
270440,AL,202009,3353,3601,619,26,126,2521
270440,AL,202010,3353,3604,619,4,115,2523
270440,AL,202011,3354,3605,619,0,104,2524
270440,AL,202012,3354,3605,619,0,99,2526
270450,AL,202001,4702,6657,773,151,278,1416
270450,AL,202002,4689,6616,807,131,238,1427
270450,AL,202003,4603,6567,829,137,249,1429
270450,AL,202004,4882,6798,865,161,212,1475
270450,AL,202005,4898,6767,909,134,269,1484
270450,AL,202006,4901,6778,909,117,198,1498
270450,AL,202007,4974,6786,909,89,181,1507
270450,AL,202008,4974,6789,909,80,158,1510
270450,AL,202009,4995,6698,1041,67,271,1515
270450,AL,202010,4997,6701,1041,21,235,1520
270450,AL,202011,4998,6703,1041,18,210,1527
270450,AL,202012,4998,6703,1041,18,191,1529
270460,AL,202001,2740,2409,274,66,109,1478
270460,AL,202002,2751,2420,288,61,99,1491
270460,AL,202003,2659,2386,297,61,102,1465
270460,AL,202004,2659,2376,311,60,89,1455
270460,AL,202005,2654,2381,320,53,101,1453
270460,AL,202006,2650,2375,320,45,74,1460
270460,AL,202007,2666,2377,320,38,63,1464
270460,AL,202008,2666,2378,320,30,55,1466
270460,AL,202009,2659,2326,368,22,93,1451
270460,AL,202010,2659,2327,368,11,70,1454
270460,AL,202011,2659,2328,368,7,66,1455
270460,AL,202012,2659,2328,368,7,60,1455
270470,AL,202001,6615,9347,1135,183,373,3658
270470,AL,202002,6641,9403,1181,159,320,3669
270470,AL,202003,6500,9256,1209,152,325,3641
270470,AL,202004,6874,9558,1274,173,319,3962
270470,AL,202005,6866,9496,1321,139,387,3950
270470,AL,202006,6866,9507,1321,114,283,3960
270470,AL,202007,7020,9511,1320,90,244,3969
270470,AL,202008,7020,9513,1320,80,207,3975
270470,AL,202009,7020,9314,1527,58,319,3967
270470,AL,202010,7017,9317,1527,13,264,3976
270470,AL,202011,7018,9317,1528,10,238,3982
270470,AL,202012,7018,9317,1528,10,218,3986
270480,AL,202001,1807,2097,263,50,109,748
270480,AL,202002,1795,2074,276,44,95,742
270480,AL,202003,1780,2072,286,54,102,733
270480,AL,202004,1959,2198,304,51,103,795
270480,AL,202005,1968,2190,313,52,119,808
270480,AL,202006,1963,2196,313,37,79,814
270480,AL,202007,1999,2196,313,30,74,816
270480,AL,202008,1999,2198,313,27,59,817
270480,AL,202009,2000,2175,356,22,85,819
270480,AL,202010,2000,2176,356,14,75,820
270480,AL,202011,2000,2178,356,9,66,822
270480,AL,202012,2000,2178,356,9,58,825
270490,AL,202001,605,680,84,9,28,483
270490,AL,202002,602,671,86,7,29,478
270490,AL,202003,594,666,91,9,29,473
270490,AL,202004,645,693,100,14,30,510
270490,AL,202005,649,687,107,12,34,512
270490,AL,202006,650,687,107,12,28,512
270490,AL,202007,665,687,107,11,27,514
270490,AL,202008,665,687,107,11,17,516
270490,AL,202009,664,674,118,9,32,516
270490,AL,202010,664,674,118,2,28,518
270490,AL,202011,665,674,118,2,23,520
270490,AL,202012,665,674,118,2,23,520
270500,AL,202001,3310,4566,568,100,169,1854
270500,AL,202002,3300,4542,581,101,144,1861
270500,AL,202003,3262,4536,597,93,143,1860
270500,AL,202004,3463,4644,624,90,135,1921
270500,AL,202005,3474,4622,654,74,157,1915
270500,AL,202006,3466,4623,655,59,126,1923
270500,AL,202007,3545,4624,653,53,116,1923
270500,AL,202008,3545,4625,654,45,90,1933
270500,AL,202009,3541,4539,752,63,122,1924
270500,AL,202010,3542,4542,751,47,103,1927
270500,AL,202011,3542,4543,751,40,88,1930
270500,AL,202012,3542,4543,751,40,80,1931
270510,AL,202001,3178,4551,518,95,183,932
270510,AL,202002,3174,4533,538,85,155,933
270510,AL,202003,3088,4449,547,67,164,928
270510,AL,202004,3428,4687,575,70,155,1011
270510,AL,202005,3444,4689,603,53,200,1016
270510,AL,202006,3442,4697,603,41,139,1024
270510,AL,202007,3561,4685,603,28,124,1028
270510,AL,202008,3561,4686,603,27,106,1032
270510,AL,202009,3560,4599,692,23,172,1026
270510,AL,202010,3560,4601,692,3,154,1026
270510,AL,202011,3562,4603,692,0,138,1028
270510,AL,202012,3562,4603,692,0,126,1029
270520,AL,202001,1221,2561,324,36,61,413
270520,AL,202002,1224,2554,329,32,78,415
270520,AL,202003,1202,2507,340,32,75,401
270520,AL,202004,1333,2741,350,40,76,465
270520,AL,202005,1338,2725,368,30,89,465
270520,AL,202006,1336,2720,368,25,60,466
270520,AL,202007,1565,2722,368,20,51,466
270520,AL,202008,1565,2722,368,20,48,467
270520,AL,202009,1586,2699,426,31,87,466
270520,AL,202010,1588,2701,426,23,82,466
270520,AL,202011,1590,2702,426,23,61,468
270520,AL,202012,1590,2702,426,23,58,469
270530,AL,202001,685,812,98,11,36,574
270530,AL,202002,685,803,105,11,37,574
270530,AL,202003,670,799,101,12,37,560
270530,AL,202004,726,853,107,15,35,612
270530,AL,202005,730,844,113,12,37,613
270530,AL,202006,730,845,113,12,22,614
270530,AL,202007,733,845,113,12,21,614
270530,AL,202008,733,846,113,11,16,615
270530,AL,202009,736,831,133,14,22,616
270530,AL,202010,736,831,133,6,17,617
270530,AL,202011,736,831,133,6,14,617
270530,AL,202012,736,831,133,6,14,617
270540,AL,202001,1516,1997,243,42,71,1011
270540,AL,202002,1514,1986,257,41,57,1017
270540,AL,202003,1483,1961,261,34,71,997
270540,AL,202004,1486,1964,275,36,69,1002
270540,AL,202005,1499,1955,286,26,82,1008
270540,AL,202006,1502,1960,286,19,59,1013
270540,AL,202007,1521,1957,286,14,56,1013
270540,AL,202008,1521,1959,286,10,47,1015
270540,AL,202009,1524,1907,335,9,66,1009
270540,AL,202010,1524,1908,335,2,61,1010
270540,AL,202011,1524,1908,335,2,55,1009
270540,AL,202012,1524,1908,335,2,42,1013
270550,AL,202001,3801,6171,663,131,201,1857
270550,AL,202002,3788,6127,693,114,183,1852
270550,AL,202003,3762,6124,713,110,170,1827
270550,AL,202004,3991,6302,765,133,148,1938
270550,AL,202005,3996,6280,792,106,194,1934
270550,AL,202006,3997,6288,792,87,153,1939
270550,AL,202007,4080,6291,791,77,145,1940
270550,AL,202008,4080,6294,791,69,132,1942
270550,AL,202009,4073,6189,915,81,184,1922
270550,AL,202010,4073,6197,915,45,142,1924
270550,AL,202011,4074,6198,915,42,126,1928
270550,AL,202012,4074,6199,915,42,122,1929
270560,AL,202001,1816,2172,262,57,81,1087
270560,AL,202002,1816,2159,267,41,74,1088
270560,AL,202003,1781,2143,273,42,77,1081
270560,AL,202004,1931,2248,283,53,73,1191
270560,AL,202005,1930,2235,290,39,88,1191
270560,AL,202006,1930,2239,290,34,61,1195
270560,AL,202007,1971,2239,290,30,53,1196
270560,AL,202008,1971,2241,290,28,43,1196
270560,AL,202009,1968,2203,331,19,75,1188
270560,AL,202010,1968,2206,331,6,66,1190
270560,AL,202011,1969,2206,331,6,53,1190
270560,AL,202012,1969,2206,331,6,49,1190
270570,AL,202001,2645,3460,435,71,135,112
270570,AL,202002,2635,3421,455,65,134,113
270570,AL,202003,2610,3422,466,70,150,132
270570,AL,202004,2733,3501,489,69,149,153
270570,AL,202005,2741,3496,503,53,167,171
270570,AL,202006,2739,3496,503,48,124,174
270570,AL,202007,2758,3499,503,36,109,176
270570,AL,202008,2758,3500,503,33,84,176
270570,AL,202009,2768,3460,561,17,159,187
270570,AL,202010,2768,3462,561,5,140,192
270570,AL,202011,2768,3464,561,5,125,192
270570,AL,202012,2768,3464,561,5,109,192
270580,AL,202001,1673,2157,237,54,86,1252
270580,AL,202002,1663,2125,245,41,68,1255
270580,AL,202003,1624,2090,252,36,69,1224
270580,AL,202004,1635,2095,268,28,63,1232
270580,AL,202005,1653,2101,279,22,83,1240
270580,AL,202006,1639,2085,279,16,67,1241
270580,AL,202007,1661,2085,279,10,63,1241
270580,AL,202008,1661,2086,279,10,56,1241
270580,AL,202009,1664,2048,326,12,61,1246
270580,AL,202010,1664,2049,326,10,48,1248
270580,AL,202011,1664,2049,326,6,44,1248
270580,AL,202012,1664,2050,326,6,41,1248
270590,AL,202001,1335,1627,209,41,79,1219
270590,AL,202002,1322,1606,214,40,73,1222
270590,AL,202003,1288,1590,218,39,73,1189
270590,AL,202004,1278,1589,224,39,70,1185
270590,AL,202005,1325,1603,229,32,76,1199
270590,AL,202006,1293,1597,229,22,53,1200
270590,AL,202007,1302,1599,229,18,44,1200
270590,AL,202008,1302,1599,229,15,38,1200
270590,AL,202009,1322,1593,258,17,48,1201
270590,AL,202010,1305,1577,258,10,37,1201
270590,AL,202011,1305,1577,258,8,27,1203
270590,AL,202012,1305,1576,259,8,21,1205
270600,AL,202001,2034,2564,298,70,94,1865
270600,AL,202002,2036,2558,315,61,73,1867
270600,AL,202003,1994,2552,319,61,75,1827
270600,AL,202004,2107,2617,330,63,72,1931
270600,AL,202005,2120,2605,344,55,77,1936
270600,AL,202006,2103,2598,344,43,61,1936
270600,AL,202007,2134,2598,344,38,55,1936
270600,AL,202008,2134,2598,344,36,36,1936
270600,AL,202009,2128,2551,404,43,48,1931
270600,AL,202010,2128,2551,404,24,37,1933
270600,AL,202011,2129,2551,404,20,32,1933
270600,AL,202012,2129,2551,404,20,25,1933
270610,AL,202001,2554,2741,343,82,126,1875
270610,AL,202002,2535,2713,362,68,98,1876
270610,AL,202003,2505,2726,377,81,104,1864
270610,AL,202004,2500,2696,393,69,92,1869
270610,AL,202005,2499,2680,407,53,102,1868
270610,AL,202006,2497,2684,407,46,73,1869
270610,AL,202007,2527,2686,407,31,58,1872
270610,AL,202008,2527,2687,407,27,49,1873
270610,AL,202009,2522,2629,455,13,86,1869
270610,AL,202010,2522,2629,455,8,74,1874
270610,AL,202011,2522,2630,455,3,64,1875
270610,AL,202012,2522,2630,455,3,55,1875
270620,AL,202001,841,1111,132,18,51,415
270620,AL,202002,842,1109,135,19,45,423
270620,AL,202003,828,1097,137,22,46,418
270620,AL,202004,885,1115,143,26,44,444
270620,AL,202005,883,1112,147,23,58,442
270620,AL,202006,883,1112,147,22,46,445
270620,AL,202007,901,1113,147,20,43,445
270620,AL,202008,901,1113,147,15,36,447
270620,AL,202009,904,1097,166,12,43,439
270620,AL,202010,904,1097,166,4,37,445
270620,AL,202011,904,1097,166,3,33,446
270620,AL,202012,904,1097,166,3,31,446
270630,AL,202001,11050,11729,1453,240,454,4612
270630,AL,202002,10978,11650,1510,231,389,4645
270630,AL,202003,10733,11556,1554,222,402,4597
270630,AL,202004,10726,11533,1617,208,387,4642
270630,AL,202005,10731,11484,1671,168,455,4650
270630,AL,202006,10732,11491,1671,125,349,4671
270630,AL,202007,10875,11498,1671,89,280,4699
270630,AL,202008,10875,11504,1671,71,225,4709
270630,AL,202009,10875,11247,1920,44,336,4701
270630,AL,202010,10876,11247,1920,20,288,4713
270630,AL,202011,10879,11248,1920,15,254,4716
270630,AL,202012,10880,11248,1920,15,235,4718
270640,AL,202001,3472,4508,466,88,182,699
270640,AL,202002,3488,4533,483,85,138,706
270640,AL,202003,3385,4444,506,76,147,706
270640,AL,202004,3610,4609,546,78,141,763
270640,AL,202005,3613,4615,560,59,177,764
270640,AL,202006,3611,4610,560,47,141,771
270640,AL,202007,3681,4610,560,40,130,772
270640,AL,202008,3681,4611,560,36,109,775
270640,AL,202009,3678,4551,632,32,157,775
270640,AL,202010,3678,4551,632,14,131,781
270640,AL,202011,3679,4551,632,9,110,786
270640,AL,202012,3679,4553,632,9,96,791
270642,AL,202001,1660,2426,341,59,61,1213
270642,AL,202002,1642,2401,361,51,57,1213
270642,AL,202003,1613,2360,370,48,60,1185
270642,AL,202004,1654,2391,388,45,56,1207
270642,AL,202005,1653,2383,400,37,62,1213
270642,AL,202006,1642,2376,400,26,37,1216
270642,AL,202007,1721,2377,399,16,31,1218
270642,AL,202008,1721,2377,399,13,28,1218
270642,AL,202009,1730,2346,446,8,39,1222
270642,AL,202010,1730,2346,446,7,32,1222
270642,AL,202011,1730,2346,446,5,27,1223
270642,AL,202012,1730,2346,446,5,23,1224
270644,AL,202001,2102,2797,326,59,117,478
270644,AL,202002,2093,2766,340,49,104,479
270644,AL,202003,2072,2761,348,59,110,479
270644,AL,202004,2074,2765,364,66,92,496
270644,AL,202005,2066,2734,381,51,103,501
270644,AL,202006,2066,2735,381,35,77,505
270644,AL,202007,2111,2736,381,30,62,506
270644,AL,202008,2111,2737,381,28,51,507
270644,AL,202009,2110,2674,442,13,102,498
270644,AL,202010,2110,2675,442,2,89,502
270644,AL,202011,2111,2675,442,1,77,502
270644,AL,202012,2111,2676,442,1,70,503
270650,AL,202001,1848,2814,398,43,63,687
270650,AL,202002,1835,2790,409,42,64,686
270650,AL,202003,1818,2761,418,38,58,685
270650,AL,202004,1953,2902,442,48,44,728
270650,AL,202005,1954,2892,449,37,49,729
270650,AL,202006,1955,2892,449,33,46,729
270650,AL,202007,2063,2892,448,27,39,730
270650,AL,202008,2063,2892,448,27,36,730
270650,AL,202009,2073,2847,513,24,48,729
270650,AL,202010,2076,2849,513,7,43,732
270650,AL,202011,2076,2849,513,5,40,732
270650,AL,202012,2076,2849,513,5,38,733
270660,AL,202001,1196,1309,184,25,40,708
270660,AL,202002,1195,1308,189,24,30,709
270660,AL,202003,1178,1311,191,17,37,702
270660,AL,202004,1222,1330,208,21,38,727
270660,AL,202005,1224,1328,212,22,51,727
270660,AL,202006,1224,1328,212,19,38,729
270660,AL,202007,1254,1329,212,14,30,729
270660,AL,202008,1254,1329,212,10,28,731
270660,AL,202009,1254,1300,235,10,45,740
270660,AL,202010,1254,1300,235,6,43,740
270660,AL,202011,1254,1300,235,3,39,742
270660,AL,202012,1254,1300,235,3,33,742
270670,AL,202001,9782,10815,1212,248,472,5287
270670,AL,202002,9702,10743,1266,225,414,5300
270670,AL,202003,9500,10665,1292,205,453,5212
270670,AL,202004,9461,10588,1337,184,428,5239
270670,AL,202005,9462,10536,1398,133,506,5222
270670,AL,202006,9469,10546,1398,98,386,5251
270670,AL,202007,9556,10543,1397,68,273,5272
270670,AL,202008,9556,10545,1397,62,242,5276
270670,AL,202009,9564,10392,1591,67,377,5283
270670,AL,202010,9564,10396,1591,40,329,5293
270670,AL,202011,9564,10396,1591,39,295,5298
270670,AL,202012,9564,10398,1591,39,251,5305
270680,AL,202001,4085,4303,534,114,189,2906
270680,AL,202002,4085,4290,561,108,182,2922
270680,AL,202003,3981,4267,569,100,175,2874
270680,AL,202004,3993,4271,589,98,161,2896
270680,AL,202005,3992,4253,606,87,192,2885
270680,AL,202006,3992,4256,606,69,163,2891
270680,AL,202007,3997,4258,605,56,147,2895
270680,AL,202008,3997,4260,605,48,104,2901
270680,AL,202009,3997,4208,676,64,181,2898
270680,AL,202010,3997,4212,676,51,153,2898
270680,AL,202011,3997,4213,676,39,135,2901
270680,AL,202012,3997,4213,676,39,128,2901
270690,AL,202001,5001,6694,772,134,251,1803
270690,AL,202002,5025,6707,808,122,213,1832
270690,AL,202003,4954,6629,830,117,224,1879
270690,AL,202004,5499,6990,895,132,244,2237
270690,AL,202005,5494,6969,928,118,305,2230
270690,AL,202006,5496,6980,928,97,256,2236
270690,AL,202007,5607,6982,927,80,210,2247
270690,AL,202008,5607,6984,927,67,186,2248
270690,AL,202009,5604,6837,1071,61,251,2233
270690,AL,202010,5604,6839,1070,32,211,2240
270690,AL,202011,5605,6839,1070,21,198,2245
270690,AL,202012,5605,6840,1070,21,185,2247
270700,AL,202001,301,354,64,5,14,205
270700,AL,202002,300,351,66,5,13,204
270700,AL,202003,299,350,71,3,13,199
270700,AL,202004,312,352,73,4,11,204
270700,AL,202005,312,348,77,3,12,204
270700,AL,202006,312,349,77,3,9,204
270700,AL,202007,320,349,77,2,6,204
270700,AL,202008,320,349,77,2,2,207
270700,AL,202009,320,342,84,3,7,204
270700,AL,202010,320,343,84,1,6,205
270700,AL,202011,320,343,84,1,6,205
270700,AL,202012,320,343,84,1,6,205
270710,AL,202001,3631,5104,709,104,163,2504
270710,AL,202002,3636,5122,734,103,136,2512
270710,AL,202003,3567,5056,761,97,158,2476
270710,AL,202004,3762,5241,798,101,132,2601
270710,AL,202005,3764,5230,829,80,148,2605
270710,AL,202006,3768,5240,829,66,106,2611
270710,AL,202007,3848,5239,826,50,95,2612
270710,AL,202008,3848,5242,826,39,86,2615
270710,AL,202009,3844,5142,924,32,171,2600
270710,AL,202010,3844,5142,925,11,159,2605
270710,AL,202011,3848,5145,925,5,153,2605
270710,AL,202012,3848,5149,925,5,117,2608
270720,AL,202001,2465,3172,389,62,82,2060
270720,AL,202002,2476,3167,403,62,68,2072
270720,AL,202003,2411,3107,415,65,73,2042
270720,AL,202004,2621,3205,447,76,69,2151
270720,AL,202005,2636,3203,463,57,96,2158
270720,AL,202006,2628,3192,463,46,87,2159
270720,AL,202007,2658,3192,463,39,85,2158
270720,AL,202008,2658,3192,463,32,78,2160
270720,AL,202009,2665,3143,534,32,105,2167
270720,AL,202010,2665,3145,534,9,91,2171
270720,AL,202011,2666,3145,534,8,86,2172
270720,AL,202012,2666,3145,534,8,78,2173
270730,AL,202001,5323,6247,834,159,155,1023
270730,AL,202002,5322,6222,868,150,124,1036
270730,AL,202003,5189,6211,878,146,149,1036
270730,AL,202004,5232,6211,911,145,129,1055
270730,AL,202005,5233,6173,963,126,165,1057
270730,AL,202006,5235,6177,963,107,121,1066
270730,AL,202007,5251,6178,962,77,111,1069
270730,AL,202008,5251,6181,962,64,99,1072
270730,AL,202009,5245,6052,1111,54,160,1076
270730,AL,202010,5245,6055,1111,28,147,1084
270730,AL,202011,5247,6055,1111,24,138,1086
270730,AL,202012,5247,6055,1111,24,110,1089
270740,AL,202001,1620,1926,255,52,71,585
270740,AL,202002,1602,1914,262,47,64,586
270740,AL,202003,1575,1919,274,41,73,573
270740,AL,202004,1655,1936,284,41,64,585
270740,AL,202005,1683,1957,292,38,75,584
270740,AL,202006,1664,1945,292,28,49,590
270740,AL,202007,1700,1947,292,24,44,591
270740,AL,202008,1700,1947,292,22,39,591
270740,AL,202009,1701,1932,321,25,72,594
270740,AL,202010,1701,1933,321,17,65,596
270740,AL,202011,1703,1933,321,12,58,598
270740,AL,202012,1703,1933,321,12,50,602
270750,AL,202001,3921,4709,587,113,136,2899
270750,AL,202002,3919,4693,611,100,119,2904
270750,AL,202003,3867,4653,625,91,119,2900
270750,AL,202004,4113,4753,654,92,126,3042
270750,AL,202005,4119,4735,679,89,154,3059
270750,AL,202006,4116,4737,679,68,128,3063
270750,AL,202007,4158,4737,679,55,104,3066
270750,AL,202008,4158,4737,679,48,93,3068
270750,AL,202009,4179,4647,788,46,127,3074
270750,AL,202010,4179,4649,788,26,105,3077
270750,AL,202011,4180,4649,788,12,92,3079
270750,AL,202012,4180,4649,788,12,88,3079
270760,AL,202001,2236,2615,284,80,119,2082
270760,AL,202002,2227,2602,291,71,95,2079
270760,AL,202003,2190,2589,299,68,98,2052
270760,AL,202004,2194,2587,310,61,92,2050
270760,AL,202005,2199,2577,323,38,109,2053
270760,AL,202006,2195,2576,323,26,87,2053
270760,AL,202007,2222,2579,323,16,73,2053
270760,AL,202008,2222,2580,323,14,63,2053
270760,AL,202009,2222,2539,376,14,108,2047
270760,AL,202010,2222,2540,376,9,97,2048
270760,AL,202011,2222,2540,376,9,87,2048
270760,AL,202012,2222,2540,376,9,80,2048
270770,AL,202001,9229,14406,1634,223,577,2279
270770,AL,202002,9152,14248,1674,190,498,2280
270770,AL,202003,8962,14076,1720,192,513,2230
270770,AL,202004,8985,14058,1789,182,492,2218
270770,AL,202005,8979,13965,1859,135,618,2199
270770,AL,202006,8987,13970,1859,94,505,2211
270770,AL,202007,9351,13973,1859,76,427,2220
270770,AL,202008,9351,13979,1859,68,355,2230
270770,AL,202009,9370,13705,2144,52,404,2213
270770,AL,202010,9379,13706,2144,26,342,2226
270770,AL,202011,9384,13708,2144,22,308,2233
270770,AL,202012,9384,13710,2144,22,274,2234
270780,AL,202001,1141,1582,204,30,59,610
270780,AL,202002,1146,1580,215,29,52,615
270780,AL,202003,1117,1555,222,24,47,603
270780,AL,202004,1202,1630,232,30,41,634
270780,AL,202005,1201,1619,241,25,56,639
270780,AL,202006,1217,1634,241,21,45,646
270780,AL,202007,1235,1625,241,18,44,648
270780,AL,202008,1235,1625,241,17,32,648
270780,AL,202009,1238,1615,272,21,65,680
270780,AL,202010,1238,1615,272,13,58,683
270780,AL,202011,1238,1615,272,12,55,684
270780,AL,202012,1238,1615,272,12,51,685
270790,AL,202001,799,1130,164,20,50,358
270790,AL,202002,799,1153,169,22,50,358
270790,AL,202003,782,1125,173,23,54,359
270790,AL,202004,913,1255,188,29,50,416
270790,AL,202005,910,1249,196,26,59,417
270790,AL,202006,909,1244,196,22,47,421
270790,AL,202007,940,1245,196,17,39,424
270790,AL,202008,940,1245,196,13,34,427
270790,AL,202009,939,1227,220,20,59,430
270790,AL,202010,941,1227,220,12,55,431
270790,AL,202011,941,1228,220,12,46,431
270790,AL,202012,941,1229,220,12,42,431
270800,AL,202001,7579,9215,1113,237,365,5325
270800,AL,202002,7549,9167,1157,233,304,5336
270800,AL,202003,7433,9108,1189,229,315,5268
270800,AL,202004,7849,9271,1257,216,300,5468
270800,AL,202005,7847,9218,1311,191,390,5454
270800,AL,202006,7847,9233,1311,149,286,5469
270800,AL,202007,7982,9234,1310,122,256,5475
270800,AL,202008,7982,9239,1310,90,212,5489
270800,AL,202009,7974,9068,1489,99,362,5450
270800,AL,202010,7974,9071,1489,64,332,5458
270800,AL,202011,7976,9073,1489,50,307,5462
270800,AL,202012,7976,9074,1489,50,283,5464
270810,AL,202001,1672,2222,271,66,111,478
270810,AL,202002,1684,2232,280,60,94,476
270810,AL,202003,1657,2219,284,55,113,468
270810,AL,202004,1772,2297,302,55,113,487
270810,AL,202005,1789,2309,317,48,121,489
270810,AL,202006,1779,2303,317,35,89,495
270810,AL,202007,1834,2304,317,28,74,499
270810,AL,202008,1834,2304,317,22,66,503
270810,AL,202009,1831,2265,370,25,88,499
270810,AL,202010,1832,2266,370,15,67,503
270810,AL,202011,1832,2266,370,11,61,506
270810,AL,202012,1832,2266,370,11,41,506
270820,AL,202001,1012,1294,166,32,65,600
270820,AL,202002,1009,1285,169,32,54,594
270820,AL,202003,994,1279,173,35,57,590
270820,AL,202004,1053,1316,179,28,50,626
270820,AL,202005,1052,1304,192,22,61,622
270820,AL,202006,1052,1307,192,14,51,624
270820,AL,202007,1074,1307,192,12,34,625
270820,AL,202008,1074,1308,192,9,28,626
270820,AL,202009,1075,1286,219,3,45,624
270820,AL,202010,1075,1286,219,0,40,624
270820,AL,202011,1075,1287,219,0,34,625
270820,AL,202012,1075,1287,219,0,32,626
270830,AL,202001,3075,4235,501,95,174,1359
270830,AL,202002,3072,4218,529,93,160,1361
270830,AL,202003,3036,4205,537,91,179,1358
270830,AL,202004,3320,4368,566,88,179,1410
270830,AL,202005,3317,4348,592,59,208,1409
270830,AL,202006,3317,4354,592,44,152,1426
270830,AL,202007,3365,4359,592,37,129,1430
270830,AL,202008,3365,4360,592,32,105,1436
270830,AL,202009,3360,4268,676,16,162,1435
270830,AL,202010,3360,4270,676,4,143,1440
270830,AL,202011,3360,4270,676,0,123,1442
270830,AL,202012,3360,4271,676,0,102,1444
270840,AL,202001,6016,8188,1002,187,363,4819
270840,AL,202002,5990,8145,1044,165,315,4834
270840,AL,202003,5840,8072,1070,171,319,4741
270840,AL,202004,5849,8044,1115,161,298,4747
270840,AL,202005,5854,7988,1154,126,344,4761
270840,AL,202006,5843,8000,1154,106,246,4779
270840,AL,202007,5951,8000,1154,83,226,4783
270840,AL,202008,5951,8003,1154,73,182,4799
