Ano;Região;UF;Código do Município;Nome do Município;Localização;Total Abandono Ens. Fundamental;Total Abandono no Ens. Médio
2014;Norte;TO;1703842;CAMPOS LINDOS;Urbana;2.9;--
2014;Norte;TO;1703842;CAMPOS LINDOS;Urbana;2.1;10.7
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Total;2.1;7.3
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Total;2.1;7.3
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Total;2.1;--
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Total;2.4;7.3
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Urbana;2.1;7.3
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Urbana;2.1;7.3
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Urbana;2.1;--
2014;Norte;TO;1703867;CARIRI DO TOCANTINS;Urbana;2.4;7.3
2014;Norte;TO;1703883;CARMOLANDIA;Total;3;13.9
2014;Norte;TO;1703883;CARMOLANDIA;Total;3;13.9
2014;Norte;TO;1703883;CARMOLANDIA;Total;3.1;--
2014;Norte;TO;1703883;CARMOLANDIA;Total;2.8;13.9
2014;Norte;TO;1703883;CARMOLANDIA;Urbana;3;13.9
2014;Norte;TO;1703883;CARMOLANDIA;Urbana;3;13.9
2014;Norte;TO;1703883;CARMOLANDIA;Urbana;3.1;--
2014;Norte;TO;1703883;CARMOLANDIA;Urbana;2.8;13.9
2014;Norte;TO;1703891;CARRASCO BONITO;Total;1;4.6
2014;Norte;TO;1703891;CARRASCO BONITO;Total;1;4.6
2014;Norte;TO;1703891;CARRASCO BONITO;Total;0.3;--
2014;Norte;TO;1703891;CARRASCO BONITO;Total;1.8;4.6
2014;Norte;TO;1703891;CARRASCO BONITO;Rural;0.7;10.4
2014;Norte;TO;1703891;CARRASCO BONITO;Rural;0.7;10.4
2014;Norte;TO;1703891;CARRASCO BONITO;Rural;0;--
2014;Norte;TO;1703891;CARRASCO BONITO;Rural;1.7;10.4
2014;Norte;TO;1703891;CARRASCO BONITO;Urbana;1.1;2.7
2014;Norte;TO;1703891;CARRASCO BONITO;Urbana;1.1;2.7
2014;Norte;TO;1703891;CARRASCO BONITO;Urbana;0.5;--
2014;Norte;TO;1703891;CARRASCO BONITO;Urbana;1.8;2.7
2014;Norte;TO;1703909;CASEARA;Total;2.3;7.8
2014;Norte;TO;1703909;CASEARA;Total;2.3;7.8
2014;Norte;TO;1703909;CASEARA;Total;0;--
2014;Norte;TO;1703909;CASEARA;Total;4.6;7.8
2014;Norte;TO;1703909;CASEARA;Rural;0;--
2014;Norte;TO;1703909;CASEARA;Rural;0;--
2014;Norte;TO;1703909;CASEARA;Rural;0;--
2014;Norte;TO;1703909;CASEARA;Urbana;2.6;7.8
2014;Norte;TO;1703909;CASEARA;Urbana;2.6;7.8
2014;Norte;TO;1703909;CASEARA;Urbana;0;--
2014;Norte;TO;1703909;CASEARA;Urbana;4.6;7.8
2014;Norte;TO;1704105;CENTENARIO;Total;2.4;5
2014;Norte;TO;1704105;CENTENARIO;Total;2.4;5
2014;Norte;TO;1704105;CENTENARIO;Total;3.1;--
2014;Norte;TO;1704105;CENTENARIO;Total;0.7;5
2014;Norte;TO;1704105;CENTENARIO;Rural;3.9;--
2014;Norte;TO;1704105;CENTENARIO;Rural;3.9;--
2014;Norte;TO;1704105;CENTENARIO;Rural;3.9;--
2014;Norte;TO;1704105;CENTENARIO;Urbana;2.2;5
2014;Norte;TO;1704105;CENTENARIO;Urbana;2.2;5
2014;Norte;TO;1704105;CENTENARIO;Urbana;3;--
2014;Norte;TO;1704105;CENTENARIO;Urbana;0.7;5
2014;Norte;TO;1704600;CHAPADA DE AREIA;Total;0.5;--
2014;Norte;TO;1704600;CHAPADA DE AREIA;Total;0.5;--
2014;Norte;TO;1704600;CHAPADA DE AREIA;Total;0.5;--
2014;Norte;TO;1704600;CHAPADA DE AREIA;Urbana;0.5;--
2014;Norte;TO;1704600;CHAPADA DE AREIA;Urbana;0.5;--
2014;Norte;TO;1704600;CHAPADA DE AREIA;Urbana;0.5;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Total;3.2;1.8
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Total;3.2;1.8
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Total;0;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Total;6.7;1.8
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Rural;0;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Rural;0;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Rural;0;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Urbana;3.3;1.8
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Urbana;3.3;1.8
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Urbana;0;--
2014;Norte;TO;1705102;CHAPADA DA NATIVIDADE;Urbana;6.7;1.8
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Total;1.2;12.5
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Total;1.3;13.5
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Total;0;3.1
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Total;0.3;0
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Total;2;14
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Rural;0;0
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Rural;0;0
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Rural;0;0
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Urbana;1.2;12.9
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Urbana;1.4;14
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Urbana;0;3.1
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Urbana;0.3;--
2014;Norte;TO;1705508;COLINAS DO TOCANTINS;Urbana;2;14
2014;Norte;TO;1705557;COMBINADO;Total;0;7
2014;Norte;TO;1705557;COMBINADO;Total;0;7
2014;Norte;TO;1705557;COMBINADO;Total;0;--
2014;Norte;TO;1705557;COMBINADO;Total;0;7
2014;Norte;TO;1705557;COMBINADO;Urbana;0;7
2014;Norte;TO;1705557;COMBINADO;Urbana;0;7
2014;Norte;TO;1705557;COMBINADO;Urbana;0;--
2014;Norte;TO;1705557;COMBINADO;Urbana;0;7
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Total;5.2;6.2
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Total;5.2;6.2
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Total;0.5;--
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Total;10.7;6.2
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Rural;0;--
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Rural;0;--
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Rural;0;--
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Urbana;5.2;6.2
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Urbana;5.2;6.2
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Urbana;0.5;--
2014;Norte;TO;1705607;CONCEICAO DO TOCANTINS;Urbana;10.7;6.2
2014;Norte;TO;1706001;COUTO MAGALHAES;Total;1.8;4.6
2014;Norte;TO;1706001;COUTO MAGALHAES;Total;1.8;4.6
2014;Norte;TO;1706001;COUTO MAGALHAES;Total;1.6;--
2014;Norte;TO;1706001;COUTO MAGALHAES;Total;2.3;4.6
2014;Norte;TO;1706001;COUTO MAGALHAES;Rural;0;0
2014;Norte;TO;1706001;COUTO MAGALHAES;Rural;0;0
2014;Norte;TO;1706001;COUTO MAGALHAES;Rural;0;--
2014;Norte;TO;1706001;COUTO MAGALHAES;Rural;0;0
2014;Norte;TO;1706001;COUTO MAGALHAES;Urbana;2.7;4.9
2014;Norte;TO;1706001;COUTO MAGALHAES;Urbana;2.7;4.9
2014;Norte;TO;1706001;COUTO MAGALHAES;Urbana;2.5;--
2014;Norte;TO;1706001;COUTO MAGALHAES;Urbana;3.1;4.9
2014;Norte;TO;1706100;CRISTALANDIA;Total;2.3;11.3
2014;Norte;TO;1706100;CRISTALANDIA;Total;2.3;11.3
2014;Norte;TO;1706100;CRISTALANDIA;Total;1.9;--
2014;Norte;TO;1706100;CRISTALANDIA;Total;2.3;11.3
2014;Norte;TO;1706100;CRISTALANDIA;Urbana;2.3;11.3
2014;Norte;TO;1706100;CRISTALANDIA;Urbana;2.3;11.3
2014;Norte;TO;1706100;CRISTALANDIA;Urbana;1.9;--
2014;Norte;TO;1706100;CRISTALANDIA;Urbana;2.3;11.3
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Total;1.7;9.8
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Total;1.7;9.8
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Total;0;--
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Total;5;9.8
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Rural;0;--
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Rural;0;--
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Rural;0;--
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Urbana;1.8;9.8
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Urbana;1.8;9.8
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Urbana;0;--
2014;Norte;TO;1706258;CRIXAS DO TOCANTINS;Urbana;5;9.8
2014;Norte;TO;1706506;DARCINOPOLIS;Total;2.7;12.5
2014;Norte;TO;1706506;DARCINOPOLIS;Total;2.7;12.5
2014;Norte;TO;1706506;DARCINOPOLIS;Total;0.4;--
2014;Norte;TO;1706506;DARCINOPOLIS;Total;6;12.5
2014;Norte;TO;1706506;DARCINOPOLIS;Rural;0;--
2014;Norte;TO;1706506;DARCINOPOLIS;Rural;0;--
2014;Norte;TO;1706506;DARCINOPOLIS;Rural;0;--
2014;Norte;TO;1706506;DARCINOPOLIS;Urbana;3;12.5
2014;Norte;TO;1706506;DARCINOPOLIS;Urbana;3;12.5
2014;Norte;TO;1706506;DARCINOPOLIS;Urbana;0.4;--
2014;Norte;TO;1706506;DARCINOPOLIS;Urbana;6;12.5
2014;Norte;TO;1707009;DIANOPOLIS;Total;1.5;8.3
2014;Norte;TO;1707009;DIANOPOLIS;Total;1.4;8.3
2014;Norte;TO;1707009;DIANOPOLIS;Total;0;--
2014;Norte;TO;1707009;DIANOPOLIS;Total;0.4;--
2014;Norte;TO;1707009;DIANOPOLIS;Total;--;5.4
2014;Norte;TO;1707009;DIANOPOLIS;Total;2;8.4
2014;Norte;TO;1707009;DIANOPOLIS;Rural;1;3.5
2014;Norte;TO;1707009;DIANOPOLIS;Rural;1;3.5
2014;Norte;TO;1707009;DIANOPOLIS;Rural;1.2;--
2014;Norte;TO;1707009;DIANOPOLIS;Rural;--;5.4
2014;Norte;TO;1707009;DIANOPOLIS;Rural;0;0
2014;Norte;TO;1707009;DIANOPOLIS;Urbana;1.6;8.8
2014;Norte;TO;1707009;DIANOPOLIS;Urbana;1.6;8.8
2014;Norte;TO;1707009;DIANOPOLIS;Urbana;0;--
2014;Norte;TO;1707009;DIANOPOLIS;Urbana;0.1;--
2014;Norte;TO;1707009;DIANOPOLIS;Urbana;2.1;8.8
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Total;0.1;3.2
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Total;0.1;3.2
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Total;0;--
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Total;0.2;3.2
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Urbana;0.1;3.2
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Urbana;0.1;3.2
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Urbana;0;--
2014;Norte;TO;1707108;DIVINOPOLIS DO TOCANTINS;Urbana;0.2;3.2
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Total;2.9;14.3
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Total;2.9;14.3
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Total;1.1;--
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Total;5.6;14.3
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Rural;1.7;--
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Rural;1.7;--
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Rural;1.7;--
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Urbana;3.2;14.3
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Urbana;3.2;14.3
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Urbana;0.8;--
2014;Norte;TO;1707207;DOIS IRMAOS DO TOCANTINS;Urbana;5.6;14.3
2014;Norte;TO;1707306;DUERE;Total;2.3;12.5
2014;Norte;TO;1707306;DUERE;Total;2.3;12.5
2014;Norte;TO;1707306;DUERE;Total;0.6;--
2014;Norte;TO;1707306;DUERE;Total;4.6;12.5
2014;Norte;TO;1707306;DUERE;Urbana;2.3;12.5
2014;Norte;TO;1707306;DUERE;Urbana;2.3;12.5
2014;Norte;TO;1707306;DUERE;Urbana;0.6;--
2014;Norte;TO;1707306;DUERE;Urbana;4.6;12.5
2014;Norte;TO;1707405;ESPERANTINA;Total;2.2;8.6
2014;Norte;TO;1707405;ESPERANTINA;Total;2.2;8.6
2014;Norte;TO;1707405;ESPERANTINA;Total;1.7;--
2014;Norte;TO;1707405;ESPERANTINA;Total;3.4;8.6
2014;Norte;TO;1707405;ESPERANTINA;Rural;2.2;4.8
2014;Norte;TO;1707405;ESPERANTINA;Rural;2.2;4.8
2014;Norte;TO;1707405;ESPERANTINA;Rural;2.4;--
2014;Norte;TO;1707405;ESPERANTINA;Rural;1.7;4.8
2014;Norte;TO;1707405;ESPERANTINA;Urbana;2.1;11.1
2014;Norte;TO;1707405;ESPERANTINA;Urbana;2.1;11.1
2014;Norte;TO;1707405;ESPERANTINA;Urbana;1.4;--
2014;Norte;TO;1707405;ESPERANTINA;Urbana;7.3;11.1
2014;Norte;TO;1707553;FATIMA;Total;4;10
2014;Norte;TO;1707553;FATIMA;Total;4;10
2014;Norte;TO;1707553;FATIMA;Total;0.6;--
2014;Norte;TO;1707553;FATIMA;Total;7.5;10
2014;Norte;TO;1707553;FATIMA;Urbana;4;10
2014;Norte;TO;1707553;FATIMA;Urbana;4;10
2014;Norte;TO;1707553;FATIMA;Urbana;0.6;--
2014;Norte;TO;1707553;FATIMA;Urbana;7.5;10
2014;Norte;TO;1707652;FIGUEIROPOLIS;Total;2;6.1
2014;Norte;TO;1707652;FIGUEIROPOLIS;Total;2;6.1
2014;Norte;TO;1707652;FIGUEIROPOLIS;Total;0.2;--
2014;Norte;TO;1707652;FIGUEIROPOLIS;Total;4.1;6.1
2014;Norte;TO;1707652;FIGUEIROPOLIS;Urbana;2;6.1
2014;Norte;TO;1707652;FIGUEIROPOLIS;Urbana;2;6.1
2014;Norte;TO;1707652;FIGUEIROPOLIS;Urbana;0.2;--
2014;Norte;TO;1707652;FIGUEIROPOLIS;Urbana;4.1;6.1
2014;Norte;TO;1707702;FILADELFIA;Total;5.1;24
2014;Norte;TO;1707702;FILADELFIA;Total;5.1;24
2014;Norte;TO;1707702;FILADELFIA;Total;3.2;--
2014;Norte;TO;1707702;FILADELFIA;Total;7;24
2014;Norte;TO;1707702;FILADELFIA;Rural;3.7;--
2014;Norte;TO;1707702;FILADELFIA;Rural;3.7;--
2014;Norte;TO;1707702;FILADELFIA;Rural;3.7;--
2014;Norte;TO;1707702;FILADELFIA;Urbana;6;24
2014;Norte;TO;1707702;FILADELFIA;Urbana;6;24
2014;Norte;TO;1707702;FILADELFIA;Urbana;2.1;--
2014;Norte;TO;1707702;FILADELFIA;Urbana;7;24
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Total;2.7;4
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Total;3.4;5.6
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Total;0;0.3
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Total;0.6;--
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Total;8.9;5.6
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Rural;6.1;3.7
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Rural;13.2;15.8
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Rural;0;0.4
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Rural;0.6;--
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Rural;20.6;15.8
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Urbana;1.1;4.2
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Urbana;1.1;4.4
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Urbana;0;0
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Urbana;0.6;--
2014;Norte;TO;1708205;FORMOSO DO ARAGUAIA;Urbana;2.7;4.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Total;0;5.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Total;0;5.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Total;0;--
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Total;0;5.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Urbana;0;5.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Urbana;0;5.4
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Urbana;0;--
2014;Norte;TO;1708254;FORTALEZA DO TABOCAO;Urbana;0;5.4
2014;Norte;TO;1708304;GOIANORTE;Total;3.5;8
2014;Norte;TO;1708304;GOIANORTE;Total;3.5;8
2014;Norte;TO;1708304;GOIANORTE;Total;2.6;--
2014;Norte;TO;1708304;GOIANORTE;Total;4.1;8
2014;Norte;TO;1708304;GOIANORTE;Rural;1.2;--
2014;Norte;TO;1708304;GOIANORTE;Rural;1.2;--
2014;Norte;TO;1708304;GOIANORTE;Rural;1.2;--
2014;Norte;TO;1708304;GOIANORTE;Urbana;3.7;8
2014;Norte;TO;1708304;GOIANORTE;Urbana;3.7;8
2014;Norte;TO;1708304;GOIANORTE;Urbana;2.6;--
2014;Norte;TO;1708304;GOIANORTE;Urbana;4.6;8
2014;Norte;TO;1709005;GOIATINS;Total;5.7;14.7
2014;Norte;TO;1709005;GOIATINS;Total;5.7;14.7
2014;Norte;TO;1709005;GOIATINS;Total;2;--
2014;Norte;TO;1709005;GOIATINS;Total;10.4;14.7
2014;Norte;TO;1709005;GOIATINS;Rural;7.2;18.8
2014;Norte;TO;1709005;GOIATINS;Rural;7.2;18.8
2014;Norte;TO;1709005;GOIATINS;Rural;1.5;--
2014;Norte;TO;1709005;GOIATINS;Rural;13.8;18.8
2014;Norte;TO;1709005;GOIATINS;Urbana;3.1;13
2014;Norte;TO;1709005;GOIATINS;Urbana;3.1;13
2014;Norte;TO;1709005;GOIATINS;Urbana;2.8;--
2014;Norte;TO;1709005;GOIATINS;Urbana;3.5;13
2014;Norte;TO;1709302;GUARAI;Total;1.2;11.3
2014;Norte;TO;1709302;GUARAI;Total;1.5;12.1
2014;Norte;TO;1709302;GUARAI;Total;0;0
2014;Norte;TO;1709302;GUARAI;Total;0.2;--
2014;Norte;TO;1709302;GUARAI;Total;2.6;12.1
2014;Norte;TO;1709302;GUARAI;Rural;1.6;--
2014;Norte;TO;1709302;GUARAI;Rural;1.6;--
2014;Norte;TO;1709302;GUARAI;Rural;1.6;--
2014;Norte;TO;1709302;GUARAI;Urbana;1.1;11.3
2014;Norte;TO;1709302;GUARAI;Urbana;1.5;12.1
2014;Norte;TO;1709302;GUARAI;Urbana;0;0
2014;Norte;TO;1709302;GUARAI;Urbana;0;--
2014;Norte;TO;1709302;GUARAI;Urbana;2.6;12.1
2014;Norte;TO;1709500;GURUPI;Total;1;6.7
2014;Norte;TO;1709500;GURUPI;Total;1.2;7.8
2014;Norte;TO;1709500;GURUPI;Total;0.4;0.2
2014;Norte;TO;1709500;GURUPI;Total;1.5;--
2014;Norte;TO;1709500;GURUPI;Total;--;0
2014;Norte;TO;1709500;GURUPI;Total;0.8;8.1
2014;Norte;TO;1709500;GURUPI;Rural;3;--
2014;Norte;TO;1709500;GURUPI;Rural;3;--
2014;Norte;TO;1709500;GURUPI;Rural;3;--
2014;Norte;TO;1709500;GURUPI;Urbana;1;6.7
2014;Norte;TO;1709500;GURUPI;Urbana;1.2;7.8
2014;Norte;TO;1709500;GURUPI;Urbana;0.4;0.2
2014;Norte;TO;1709500;GURUPI;Urbana;1.5;--
2014;Norte;TO;1709500;GURUPI;Urbana;--;0
2014;Norte;TO;1709500;GURUPI;Urbana;0.8;8.1
2014;Norte;TO;1709807;IPUEIRAS;Total;1.3;5.2
2014;Norte;TO;1709807;IPUEIRAS;Total;1.3;5.2
2014;Norte;TO;1709807;IPUEIRAS;Total;1.8;--
2014;Norte;TO;1709807;IPUEIRAS;Total;0;5.2
2014;Norte;TO;1709807;IPUEIRAS;Rural;3.3;--
2014;Norte;TO;1709807;IPUEIRAS;Rural;3.3;--
2014;Norte;TO;1709807;IPUEIRAS;Rural;3.3;--
2014;Norte;TO;1709807;IPUEIRAS;Urbana;0.5;5.2
2014;Norte;TO;1709807;IPUEIRAS;Urbana;0.5;5.2
2014;Norte;TO;1709807;IPUEIRAS;Urbana;0.7;--
2014;Norte;TO;1709807;IPUEIRAS;Urbana;0;5.2
2014;Norte;TO;1710508;ITACAJA;Total;2.5;4.1
2014;Norte;TO;1710508;ITACAJA;Total;2.5;4.1
2014;Norte;TO;1710508;ITACAJA;Total;1;--
2014;Norte;TO;1710508;ITACAJA;Total;3.2;4.1
2014;Norte;TO;1710508;ITACAJA;Rural;5.8;7.9
2014;Norte;TO;1710508;ITACAJA;Rural;5.8;7.9
2014;Norte;TO;1710508;ITACAJA;Rural;0.9;--
2014;Norte;TO;1710508;ITACAJA;Rural;7;7.9
2014;Norte;TO;1710508;ITACAJA;Urbana;0.6;1.9
2014;Norte;TO;1710508;ITACAJA;Urbana;0.6;1.9
2014;Norte;TO;1710508;ITACAJA;Urbana;1;--
2014;Norte;TO;1710508;ITACAJA;Urbana;0.5;1.9
2014;Norte;TO;1710706;ITAGUATINS;Total;3.5;2
2014;Norte;TO;1710706;ITAGUATINS;Total;3.5;2
2014;Norte;TO;1710706;ITAGUATINS;Total;4.1;--
2014;Norte;TO;1710706;ITAGUATINS;Total;0;2
2014;Norte;TO;1710706;ITAGUATINS;Rural;4.9;--
2014;Norte;TO;1710706;ITAGUATINS;Rural;4.9;--
2014;Norte;TO;1710706;ITAGUATINS;Rural;4.9;--
2014;Norte;TO;1710706;ITAGUATINS;Urbana;3.1;2
2014;Norte;TO;1710706;ITAGUATINS;Urbana;3.1;2
2014;Norte;TO;1710706;ITAGUATINS;Urbana;3.7;--
2014;Norte;TO;1710706;ITAGUATINS;Urbana;0;2
2014;Norte;TO;1710904;ITAPIRATINS;Total;1;7.7
2014;Norte;TO;1710904;ITAPIRATINS;Total;1;7.7
2014;Norte;TO;1710904;ITAPIRATINS;Total;0;--
2014;Norte;TO;1710904;ITAPIRATINS;Total;2.6;7.7
2014;Norte;TO;1710904;ITAPIRATINS;Rural;0;--
2014;Norte;TO;1710904;ITAPIRATINS;Rural;0;--
2014;Norte;TO;1710904;ITAPIRATINS;Rural;0;--
2014;Norte;TO;1710904;ITAPIRATINS;Urbana;1.2;7.7
2014;Norte;TO;1710904;ITAPIRATINS;Urbana;1.2;7.7
2014;Norte;TO;1710904;ITAPIRATINS;Urbana;0;--
2014;Norte;TO;1710904;ITAPIRATINS;Urbana;2.6;7.7
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Total;0.8;3.1
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Total;0.8;3.1
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Total;0;--
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Total;2.8;3.1
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Urbana;0.8;3.1
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Urbana;0.8;3.1
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Urbana;0;--
2014;Norte;TO;1711100;ITAPORA DO TOCANTINS;Urbana;2.8;3.1
2014;Norte;TO;1711506;JAU DO TOCANTINS;Total;1.4;10.8
2014;Norte;TO;1711506;JAU DO TOCANTINS;Total;1.4;10.8
2014;Norte;TO;1711506;JAU DO TOCANTINS;Total;1.4;--
2014;Norte;TO;1711506;JAU DO TOCANTINS;Total;--;10.8
2014;Norte;TO;1711506;JAU DO TOCANTINS;Rural;0.6;--
2014;Norte;TO;1711506;JAU DO TOCANTINS;Rural;0.6;--
2014;Norte;TO;1711506;JAU DO TOCANTINS;Rural;0.6;--
2014;Norte;TO;1711506;JAU DO TOCANTINS;Urbana;1.8;10.8
2014;Norte;TO;1711506;JAU DO TOCANTINS;Urbana;1.8;10.8
2014;Norte;TO;1711506;JAU DO TOCANTINS;Urbana;1.8;--
2014;Norte;TO;1711506;JAU DO TOCANTINS;Urbana;--;10.8
2014;Norte;TO;1711803;JUARINA;Total;1.1;1
2014;Norte;TO;1711803;JUARINA;Total;1.1;1
2014;Norte;TO;1711803;JUARINA;Total;0;--
2014;Norte;TO;1711803;JUARINA;Total;2.4;1
2014;Norte;TO;1711803;JUARINA;Urbana;1.1;1
2014;Norte;TO;1711803;JUARINA;Urbana;1.1;1
2014;Norte;TO;1711803;JUARINA;Urbana;0;--
2014;Norte;TO;1711803;JUARINA;Urbana;2.4;1
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Total;8;20.1
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Total;8.2;20.1
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Total;0;--
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Total;1.7;15.8
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Total;14.6;20.2
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Rural;21.2;31.8
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Rural;21.2;31.8
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Rural;1.1;15.8
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Rural;23.6;34.6
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Urbana;1.8;16
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Urbana;1.9;16
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Urbana;0;--
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Urbana;1.7;--
2014;Norte;TO;1711902;LAGOA DA CONFUSAO;Urbana;2.3;16
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Total;1.7;9.1
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Total;1.7;9.1
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Total;1;--
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Total;2.6;9.1
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Rural;3.8;--
2014;Norte;TO;1711951;LAGOA DO TOCANTINS;Rural;3.8;--
