Ano,Região,UF,Código do Município,Nome do Município,Localização,Total_abandono_EF2010,Total_abandono_EM2010
2010,Nordeste,PB,2511301,PIANCO,Total,16.7,41.3
2010,Nordeste,PB,2511301,PIANCO,Total,4.7,17.7
2010,Nordeste,PB,2511301,PIANCO,Total,0,0
2010,Nordeste,PB,2511301,PIANCO,Total,8.3,36.7
2010,Nordeste,PB,2511301,PIANCO,Total,6.5,33.4
2010,Nordeste,PB,2511301,PIANCO,Urbana,22.9,41.3
2010,Nordeste,PB,2511301,PIANCO,Urbana,3.3,17.7
2010,Nordeste,PB,2511301,PIANCO,Urbana,0,0
2010,Nordeste,PB,2511301,PIANCO,Urbana,10,36.7
2010,Nordeste,PB,2511301,PIANCO,Urbana,6.7,33.4
2010,Nordeste,PB,2511400,PICUI,Rural,0.7,--
2010,Nordeste,PB,2511400,PICUI,Rural,0.7,--
2010,Nordeste,PB,2511400,PICUI,Rural,0.7,--
2010,Nordeste,PB,2511400,PICUI,Total,0,32.9
2010,Nordeste,PB,2511400,PICUI,Total,--,6.7
2010,Nordeste,PB,2511400,PICUI,Total,0.3,--
2010,Nordeste,PB,2511400,PICUI,Total,0,0
2010,Nordeste,PB,2511400,PICUI,Total,0.3,28.4
2010,Nordeste,PB,2511400,PICUI,Total,0.2,27.8
2010,Nordeste,PB,2511400,PICUI,Urbana,0,32.9
2010,Nordeste,PB,2511400,PICUI,Urbana,--,6.7
2010,Nordeste,PB,2511400,PICUI,Urbana,0,--
2010,Nordeste,PB,2511400,PICUI,Urbana,0,0
2010,Nordeste,PB,2511400,PICUI,Urbana,0,28.4
2010,Nordeste,PB,2511400,PICUI,Urbana,0,27.8
2010,Nordeste,PB,2511509,PILAR,Rural,0,--
2010,Nordeste,PB,2511509,PILAR,Rural,6.7,--
2010,Nordeste,PB,2511509,PILAR,Rural,5,--
2010,Nordeste,PB,2511509,PILAR,Rural,5,--
2010,Nordeste,PB,2511509,PILAR,Total,0,13.7
2010,Nordeste,PB,2511509,PILAR,Total,5.1,--
2010,Nordeste,PB,2511509,PILAR,Total,0,--
2010,Nordeste,PB,2511509,PILAR,Total,4.9,13.7
2010,Nordeste,PB,2511509,PILAR,Total,3.9,13.7
2010,Nordeste,PB,2511509,PILAR,Urbana,--,13.7
2010,Nordeste,PB,2511509,PILAR,Urbana,4.9,--
2010,Nordeste,PB,2511509,PILAR,Urbana,0,--
2010,Nordeste,PB,2511509,PILAR,Urbana,4.9,13.7
2010,Nordeste,PB,2511509,PILAR,Urbana,3.7,13.7
2010,Nordeste,PB,2511608,PILOES,Rural,16.7,--
2010,Nordeste,PB,2511608,PILOES,Rural,4.4,--
2010,Nordeste,PB,2511608,PILOES,Rural,5.9,--
2010,Nordeste,PB,2511608,PILOES,Rural,5.9,--
2010,Nordeste,PB,2511608,PILOES,Total,4,8.6
2010,Nordeste,PB,2511608,PILOES,Total,4,--
2010,Nordeste,PB,2511608,PILOES,Total,4,8.6
2010,Nordeste,PB,2511608,PILOES,Total,4,8.6
2010,Nordeste,PB,2511608,PILOES,Urbana,0,8.6
2010,Nordeste,PB,2511608,PILOES,Urbana,2.9,--
2010,Nordeste,PB,2511608,PILOES,Urbana,1.4,8.6
2010,Nordeste,PB,2511608,PILOES,Urbana,1.4,8.6
2010,Nordeste,PB,2511707,PILOEZINHOS,Rural,3.8,--
2010,Nordeste,PB,2511707,PILOEZINHOS,Rural,3.8,--
2010,Nordeste,PB,2511707,PILOEZINHOS,Rural,3.8,--
2010,Nordeste,PB,2511707,PILOEZINHOS,Total,0,12.3
2010,Nordeste,PB,2511707,PILOEZINHOS,Total,4.3,--
2010,Nordeste,PB,2511707,PILOEZINHOS,Total,3.6,12.3
2010,Nordeste,PB,2511707,PILOEZINHOS,Total,3.6,12.3
2010,Nordeste,PB,2511707,PILOEZINHOS,Urbana,0,12.3
2010,Nordeste,PB,2511707,PILOEZINHOS,Urbana,5,--
2010,Nordeste,PB,2511707,PILOEZINHOS,Urbana,3.4,12.3
2010,Nordeste,PB,2511707,PILOEZINHOS,Urbana,3.4,12.3
2010,Nordeste,PB,2511806,PIRPIRITUBA,Rural,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Rural,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Rural,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Total,5.3,14.6
2010,Nordeste,PB,2511806,PIRPIRITUBA,Total,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Total,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Total,1.2,14.6
2010,Nordeste,PB,2511806,PIRPIRITUBA,Total,0.9,14.6
2010,Nordeste,PB,2511806,PIRPIRITUBA,Urbana,5.3,14.6
2010,Nordeste,PB,2511806,PIRPIRITUBA,Urbana,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Urbana,0,--
2010,Nordeste,PB,2511806,PIRPIRITUBA,Urbana,1.5,14.6
2010,Nordeste,PB,2511806,PIRPIRITUBA,Urbana,1.1,14.6
2010,Nordeste,PB,2511905,PITIMBU,Rural,--,53.9
2010,Nordeste,PB,2511905,PITIMBU,Rural,0.6,--
2010,Nordeste,PB,2511905,PITIMBU,Rural,0.6,53.9
2010,Nordeste,PB,2511905,PITIMBU,Rural,0.6,53.9
2010,Nordeste,PB,2511905,PITIMBU,Total,--,38.9
2010,Nordeste,PB,2511905,PITIMBU,Total,1.1,--
2010,Nordeste,PB,2511905,PITIMBU,Total,1.1,38.9
2010,Nordeste,PB,2511905,PITIMBU,Total,1.1,38.9
2010,Nordeste,PB,2511905,PITIMBU,Urbana,--,32.8
2010,Nordeste,PB,2511905,PITIMBU,Urbana,1.8,--
2010,Nordeste,PB,2511905,PITIMBU,Urbana,1.8,32.8
2010,Nordeste,PB,2511905,PITIMBU,Urbana,1.8,32.8
2010,Nordeste,PB,2512002,POCINHOS,Rural,2,--
2010,Nordeste,PB,2512002,POCINHOS,Rural,2,--
2010,Nordeste,PB,2512002,POCINHOS,Rural,2,--
2010,Nordeste,PB,2512002,POCINHOS,Total,0,9.8
2010,Nordeste,PB,2512002,POCINHOS,Total,1.9,20
2010,Nordeste,PB,2512002,POCINHOS,Total,1.7,16
2010,Nordeste,PB,2512002,POCINHOS,Total,1.7,16
2010,Nordeste,PB,2512002,POCINHOS,Urbana,0,9.8
2010,Nordeste,PB,2512002,POCINHOS,Urbana,1.7,20
2010,Nordeste,PB,2512002,POCINHOS,Urbana,1.5,16
2010,Nordeste,PB,2512002,POCINHOS,Urbana,1.5,16
2010,Nordeste,PB,2512036,POCO DANTAS,Rural,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Rural,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Rural,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Rural,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Total,0,23.6
2010,Nordeste,PB,2512036,POCO DANTAS,Total,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Total,0,23.6
2010,Nordeste,PB,2512036,POCO DANTAS,Total,0,23.6
2010,Nordeste,PB,2512036,POCO DANTAS,Urbana,--,23.6
2010,Nordeste,PB,2512036,POCO DANTAS,Urbana,0,--
2010,Nordeste,PB,2512036,POCO DANTAS,Urbana,0,23.6
2010,Nordeste,PB,2512036,POCO DANTAS,Urbana,0,23.6
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Rural,0,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Rural,5.5,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Rural,3,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Rural,3,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Total,0,27.4
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Total,12,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Total,9.7,27.4
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Total,9.7,27.4
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Urbana,--,27.4
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Urbana,14.3,--
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Urbana,14.3,27.4
2010,Nordeste,PB,2512077,POCO DE JOSE DE MOURA,Urbana,14.3,27.4
2010,Nordeste,PB,2512101,POMBAL,Rural,11.4,--
2010,Nordeste,PB,2512101,POMBAL,Rural,3.9,--
2010,Nordeste,PB,2512101,POMBAL,Rural,5.8,--
2010,Nordeste,PB,2512101,POMBAL,Rural,5.8,--
2010,Nordeste,PB,2512101,POMBAL,Total,18.4,16.9
2010,Nordeste,PB,2512101,POMBAL,Total,3.2,--
2010,Nordeste,PB,2512101,POMBAL,Total,0,--
2010,Nordeste,PB,2512101,POMBAL,Total,7.1,16.9
2010,Nordeste,PB,2512101,POMBAL,Total,6.2,16.9
2010,Nordeste,PB,2512101,POMBAL,Urbana,21.6,16.9
2010,Nordeste,PB,2512101,POMBAL,Urbana,2.8,--
2010,Nordeste,PB,2512101,POMBAL,Urbana,0,--
2010,Nordeste,PB,2512101,POMBAL,Urbana,7.7,16.9
2010,Nordeste,PB,2512101,POMBAL,Urbana,6.4,16.9
2010,Nordeste,PB,2512200,PRATA,Rural,0,--
2010,Nordeste,PB,2512200,PRATA,Rural,0,--
2010,Nordeste,PB,2512200,PRATA,Rural,0,--
2010,Nordeste,PB,2512200,PRATA,Total,0,10.8
2010,Nordeste,PB,2512200,PRATA,Total,0,--
2010,Nordeste,PB,2512200,PRATA,Total,0,10.8
2010,Nordeste,PB,2512200,PRATA,Total,0,10.8
2010,Nordeste,PB,2512200,PRATA,Urbana,0,10.8
2010,Nordeste,PB,2512200,PRATA,Urbana,0,--
2010,Nordeste,PB,2512200,PRATA,Urbana,0,10.8
2010,Nordeste,PB,2512200,PRATA,Urbana,0,10.8
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Rural,0,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Rural,0,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Rural,0,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Rural,0,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,1,31.7
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,--,28.3
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,3.5,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,--,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,2.5,31.1
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Total,2.5,31.1
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,1.2,31.7
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,--,28.3
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,6.4,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,--,--
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,3.8,31.1
2010,Nordeste,PB,2512309,PRINCESA ISABEL,Urbana,3.8,31.1
2010,Nordeste,PB,2512408,PUXINANA,Rural,--,9
2010,Nordeste,PB,2512408,PUXINANA,Rural,2.2,--
2010,Nordeste,PB,2512408,PUXINANA,Rural,2.2,9
2010,Nordeste,PB,2512408,PUXINANA,Rural,2.2,9
2010,Nordeste,PB,2512408,PUXINANA,Total,0,23.6
2010,Nordeste,PB,2512408,PUXINANA,Total,2,--
2010,Nordeste,PB,2512408,PUXINANA,Total,1.7,23.6
2010,Nordeste,PB,2512408,PUXINANA,Total,1.7,23.6
2010,Nordeste,PB,2512408,PUXINANA,Urbana,0,27.3
2010,Nordeste,PB,2512408,PUXINANA,Urbana,1.5,--
2010,Nordeste,PB,2512408,PUXINANA,Urbana,1.2,27.3
2010,Nordeste,PB,2512408,PUXINANA,Urbana,1.2,27.3
2010,Nordeste,PB,2512507,QUEIMADAS,Rural,0,--
2010,Nordeste,PB,2512507,QUEIMADAS,Rural,3.6,--
2010,Nordeste,PB,2512507,QUEIMADAS,Rural,3.6,--
2010,Nordeste,PB,2512507,QUEIMADAS,Rural,3.6,--
2010,Nordeste,PB,2512507,QUEIMADAS,Total,0,38.1
2010,Nordeste,PB,2512507,QUEIMADAS,Total,3.9,--
2010,Nordeste,PB,2512507,QUEIMADAS,Total,0,2.9
2010,Nordeste,PB,2512507,QUEIMADAS,Total,3.7,38.1
2010,Nordeste,PB,2512507,QUEIMADAS,Total,3,36.6
2010,Nordeste,PB,2512507,QUEIMADAS,Urbana,0,38.1
2010,Nordeste,PB,2512507,QUEIMADAS,Urbana,4.7,--
2010,Nordeste,PB,2512507,QUEIMADAS,Urbana,0,2.9
2010,Nordeste,PB,2512507,QUEIMADAS,Urbana,4.5,38.1
2010,Nordeste,PB,2512507,QUEIMADAS,Urbana,2.3,36.6
2010,Nordeste,PB,2512606,QUIXABA,Rural,0,--
2010,Nordeste,PB,2512606,QUIXABA,Rural,0,--
2010,Nordeste,PB,2512606,QUIXABA,Rural,0,--
2010,Nordeste,PB,2512606,QUIXABA,Total,--,0
2010,Nordeste,PB,2512606,QUIXABA,Total,0,--
2010,Nordeste,PB,2512606,QUIXABA,Total,0,0
2010,Nordeste,PB,2512606,QUIXABA,Total,0,0
2010,Nordeste,PB,2512606,QUIXABA,Urbana,--,0
2010,Nordeste,PB,2512606,QUIXABA,Urbana,0,--
2010,Nordeste,PB,2512606,QUIXABA,Urbana,0,0
2010,Nordeste,PB,2512606,QUIXABA,Urbana,0,0
2010,Nordeste,PB,2512705,REMIGIO,Rural,0,--
2010,Nordeste,PB,2512705,REMIGIO,Rural,2.4,--
2010,Nordeste,PB,2512705,REMIGIO,Rural,2.3,--
2010,Nordeste,PB,2512705,REMIGIO,Rural,2.3,--
2010,Nordeste,PB,2512705,REMIGIO,Total,0,8.8
2010,Nordeste,PB,2512705,REMIGIO,Total,3.1,--
2010,Nordeste,PB,2512705,REMIGIO,Total,0,--
2010,Nordeste,PB,2512705,REMIGIO,Total,2.6,8.8
2010,Nordeste,PB,2512705,REMIGIO,Total,2.3,8.8
2010,Nordeste,PB,2512705,REMIGIO,Urbana,0,8.8
2010,Nordeste,PB,2512705,REMIGIO,Urbana,3.5,--
2010,Nordeste,PB,2512705,REMIGIO,Urbana,0,--
2010,Nordeste,PB,2512705,REMIGIO,Urbana,2.8,8.8
2010,Nordeste,PB,2512705,REMIGIO,Urbana,2.4,8.8
2010,Nordeste,PB,2512721,PEDRO REGIS,Rural,8.6,--
2010,Nordeste,PB,2512721,PEDRO REGIS,Rural,8.6,--
2010,Nordeste,PB,2512721,PEDRO REGIS,Rural,8.6,--
2010,Nordeste,PB,2512721,PEDRO REGIS,Total,5.3,20.3
2010,Nordeste,PB,2512721,PEDRO REGIS,Total,8.7,--
2010,Nordeste,PB,2512721,PEDRO REGIS,Total,8,20.3
2010,Nordeste,PB,2512721,PEDRO REGIS,Total,8,20.3
2010,Nordeste,PB,2512721,PEDRO REGIS,Urbana,5.3,20.3
2010,Nordeste,PB,2512721,PEDRO REGIS,Urbana,9.1,--
2010,Nordeste,PB,2512721,PEDRO REGIS,Urbana,6.7,20.3
2010,Nordeste,PB,2512721,PEDRO REGIS,Urbana,6.7,20.3
2010,Nordeste,PB,2512747,RIACHAO,Rural,0,--
2010,Nordeste,PB,2512747,RIACHAO,Rural,0,--
2010,Nordeste,PB,2512747,RIACHAO,Rural,0,--
2010,Nordeste,PB,2512747,RIACHAO,Total,0,25.7
2010,Nordeste,PB,2512747,RIACHAO,Total,0,--
2010,Nordeste,PB,2512747,RIACHAO,Total,0,25.7
2010,Nordeste,PB,2512747,RIACHAO,Total,0,25.7
2010,Nordeste,PB,2512747,RIACHAO,Urbana,0,25.7
2010,Nordeste,PB,2512747,RIACHAO,Urbana,0,--
2010,Nordeste,PB,2512747,RIACHAO,Urbana,0,25.7
2010,Nordeste,PB,2512747,RIACHAO,Urbana,0,25.7
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Rural,0,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Rural,3.7,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Rural,2.3,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Rural,2.3,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Total,16.7,7.9
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Total,3.5,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Total,0,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Total,8,7.9
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Total,6.1,7.9
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Urbana,33.3,7.9
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Urbana,3.2,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Urbana,0,--
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Urbana,13,7.9
2010,Nordeste,PB,2512754,RIACHAO DO BACAMARTE,Urbana,8.2,7.9
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Rural,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Rural,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Rural,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Rural,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Total,0,26.1
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Total,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Total,0,26.1
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Total,0,26.1
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Urbana,0,26.1
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Urbana,0,--
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Urbana,0,26.1
2010,Nordeste,PB,2512762,RIACHAO DO POCO,Urbana,0,26.1
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Rural,--,--
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Rural,21,--
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Rural,21,--
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Rural,21,--
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Total,--,41.6
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Total,10.6,20
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Total,10.6,29.6
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Total,10.6,29.6
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Urbana,--,41.6
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Urbana,3.6,20
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Urbana,3.6,29.6
2010,Nordeste,PB,2512788,RIACHO DE SANTO ANTONIO,Urbana,3.6,29.6
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Rural,0,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Rural,0,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Rural,0,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Rural,0,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Total,0,32.1
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Total,2.1,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Total,1.5,32.1
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Total,1.5,32.1
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Urbana,0,32.1
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Urbana,5,--
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Urbana,2.6,32.1
2010,Nordeste,PB,2512804,RIACHO DOS CAVALOS,Urbana,2.6,32.1
2010,Nordeste,PB,2512903,RIO TINTO,Rural,13,--
2010,Nordeste,PB,2512903,RIO TINTO,Rural,1.2,--
2010,Nordeste,PB,2512903,RIO TINTO,Rural,2.3,--
2010,Nordeste,PB,2512903,RIO TINTO,Rural,2.3,--
2010,Nordeste,PB,2512903,RIO TINTO,Total,10.4,29.4
2010,Nordeste,PB,2512903,RIO TINTO,Total,4.5,--
2010,Nordeste,PB,2512903,RIO TINTO,Total,0,--
2010,Nordeste,PB,2512903,RIO TINTO,Total,5.7,29.4
2010,Nordeste,PB,2512903,RIO TINTO,Total,5.4,29.4
2010,Nordeste,PB,2512903,RIO TINTO,Urbana,9.3,29.4
2010,Nordeste,PB,2512903,RIO TINTO,Urbana,11.1,--
2010,Nordeste,PB,2512903,RIO TINTO,Urbana,0,--
2010,Nordeste,PB,2512903,RIO TINTO,Urbana,10.5,29.4
2010,Nordeste,PB,2512903,RIO TINTO,Urbana,9.4,29.4
2010,Nordeste,PB,2513000,SALGADINHO,Rural,--,--
2010,Nordeste,PB,2513000,SALGADINHO,Rural,0,--
2010,Nordeste,PB,2513000,SALGADINHO,Rural,0,--
2010,Nordeste,PB,2513000,SALGADINHO,Rural,0,--
2010,Nordeste,PB,2513000,SALGADINHO,Total,--,11.1
2010,Nordeste,PB,2513000,SALGADINHO,Total,0,--
2010,Nordeste,PB,2513000,SALGADINHO,Total,0,11.1
2010,Nordeste,PB,2513000,SALGADINHO,Total,0,11.1
2010,Nordeste,PB,2513000,SALGADINHO,Urbana,--,11.1
2010,Nordeste,PB,2513000,SALGADINHO,Urbana,0,--
2010,Nordeste,PB,2513000,SALGADINHO,Urbana,0,11.1
2010,Nordeste,PB,2513000,SALGADINHO,Urbana,0,11.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Rural,3.8,37.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Rural,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Rural,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Rural,0.8,37.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Rural,0.7,37.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Total,3.8,25.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Total,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Total,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Total,0.6,25.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Total,0.5,25.1
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Urbana,--,10.2
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Urbana,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Urbana,0,--
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Urbana,0,10.2
2010,Nordeste,PB,2513109,SALGADO DE SAO FELIX,Urbana,0,10.2
2010,Nordeste,PB,2513158,SANTA CECILIA,Rural,1.2,--
2010,Nordeste,PB,2513158,SANTA CECILIA,Rural,1.2,--
2010,Nordeste,PB,2513158,SANTA CECILIA,Rural,1.2,--
2010,Nordeste,PB,2513158,SANTA CECILIA,Total,0,26.1
2010,Nordeste,PB,2513158,SANTA CECILIA,Total,1,--
2010,Nordeste,PB,2513158,SANTA CECILIA,Total,0.9,26.1
2010,Nordeste,PB,2513158,SANTA CECILIA,Total,0.9,26.1
2010,Nordeste,PB,2513158,SANTA CECILIA,Urbana,0,26.1
2010,Nordeste,PB,2513158,SANTA CECILIA,Urbana,0,--
2010,Nordeste,PB,2513158,SANTA CECILIA,Urbana,0,26.1
2010,Nordeste,PB,2513158,SANTA CECILIA,Urbana,0,26.1
2010,Nordeste,PB,2513208,SANTA CRUZ,Rural,--,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Rural,2.2,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Rural,2.2,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Rural,2.2,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Total,0,13.5
2010,Nordeste,PB,2513208,SANTA CRUZ,Total,3.2,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Total,2.7,13.5
2010,Nordeste,PB,2513208,SANTA CRUZ,Total,2.7,13.5
2010,Nordeste,PB,2513208,SANTA CRUZ,Urbana,0,13.5
2010,Nordeste,PB,2513208,SANTA CRUZ,Urbana,5.9,--
2010,Nordeste,PB,2513208,SANTA CRUZ,Urbana,3.2,13.5
2010,Nordeste,PB,2513208,SANTA CRUZ,Urbana,3.2,13.5
2010,Nordeste,PB,2513307,SANTA HELENA,Rural,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Rural,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Rural,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Rural,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Total,3,13.3
2010,Nordeste,PB,2513307,SANTA HELENA,Total,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Total,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Total,1.2,13.3
2010,Nordeste,PB,2513307,SANTA HELENA,Total,1,13.3
2010,Nordeste,PB,2513307,SANTA HELENA,Urbana,6.2,13.3
2010,Nordeste,PB,2513307,SANTA HELENA,Urbana,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Urbana,0,--
2010,Nordeste,PB,2513307,SANTA HELENA,Urbana,2.6,13.3
2010,Nordeste,PB,2513307,SANTA HELENA,Urbana,2.1,13.3
2010,Nordeste,PB,2513356,SANTA INES,Rural,0,--
2010,Nordeste,PB,2513356,SANTA INES,Rural,0,--
2010,Nordeste,PB,2513356,SANTA INES,Rural,0,--
2010,Nordeste,PB,2513356,SANTA INES,Total,0,38.9
2010,Nordeste,PB,2513356,SANTA INES,Total,0,--
2010,Nordeste,PB,2513356,SANTA INES,Total,0,38.9
2010,Nordeste,PB,2513356,SANTA INES,Total,0,38.9
2010,Nordeste,PB,2513356,SANTA INES,Urbana,0,38.9
2010,Nordeste,PB,2513356,SANTA INES,Urbana,0,--
2010,Nordeste,PB,2513356,SANTA INES,Urbana,0,38.9
2010,Nordeste,PB,2513356,SANTA INES,Urbana,0,38.9
2010,Nordeste,PB,2513406,SANTA LUZIA,Rural,0,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Rural,0,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Rural,0,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Total,3.9,7.2
2010,Nordeste,PB,2513406,SANTA LUZIA,Total,4.4,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Total,0,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Total,4.3,7.2
2010,Nordeste,PB,2513406,SANTA LUZIA,Total,3.3,7.2
2010,Nordeste,PB,2513406,SANTA LUZIA,Urbana,3.9,7.2
2010,Nordeste,PB,2513406,SANTA LUZIA,Urbana,4.7,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Urbana,0,--
2010,Nordeste,PB,2513406,SANTA LUZIA,Urbana,4.4,7.2
2010,Nordeste,PB,2513406,SANTA LUZIA,Urbana,3.4,7.2
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,2.3,--
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,2.3,--
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,2.3,--
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,0,11.6
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,2.8,--
2010,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,2.6,11.6
