ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
110012,RO,202108,1081,4483,611,82,4,251
110012,RO,202109,1081,4460,634,82,3,251
110012,RO,202110,1081,4437,659,0,35,251
110012,RO,202111,,,,,,
110012,RO,202112,,,,,,
110013,RO,202101,1283,3032,356,6,95,50
110013,RO,202102,637,2989,360,8,88,54
110013,RO,202103,620,3003,365,13,94,52
110013,RO,202104,626,3008,372,16,94,50
110013,RO,202105,627,3008,372,16,94,50
110013,RO,202106,628,3011,372,16,50,51
110013,RO,202107,641,3011,372,14,50,51
110013,RO,202108,645,2949,434,50,12,51
110013,RO,202109,645,2931,453,50,3,51
110013,RO,202110,645,2917,470,0,21,51
110013,RO,202111,,,,,,
110013,RO,202112,,,,,,
110014,RO,202101,1317,1721,216,24,39,141
110014,RO,202102,1255,1844,230,36,40,153
110014,RO,202103,1264,1839,235,36,44,152
110014,RO,202104,1295,1855,250,43,45,153
110014,RO,202105,1295,1855,250,43,45,153
110014,RO,202106,1295,1855,250,43,22,153
110014,RO,202107,1297,1855,250,24,22,155
110014,RO,202108,1296,1829,275,21,13,154
110014,RO,202109,1296,1816,288,21,7,154
110014,RO,202110,1296,1808,296,0,12,154
110014,RO,202111,,,,,,
110014,RO,202112,,,,,,
110015,RO,202101,916,1740,176,21,46,268
110015,RO,202102,868,1982,197,34,46,409
110015,RO,202103,875,1989,202,27,47,417
110015,RO,202104,913,2006,217,31,47,447
110015,RO,202105,913,2006,217,31,47,447
110015,RO,202106,913,2007,217,31,29,448
110015,RO,202107,913,2007,217,21,29,448
110015,RO,202108,914,1966,259,28,11,446
110015,RO,202109,914,1959,267,28,4,446
110015,RO,202110,914,1950,277,0,10,446
110015,RO,202111,,,,,,
110015,RO,202112,,,,,,
110018,RO,202101,724,1381,157,8,39,177
110018,RO,202102,582,1418,164,10,39,194
110018,RO,202103,586,1415,167,11,46,196
110018,RO,202104,591,1404,179,15,46,196
110018,RO,202105,591,1404,179,15,46,196
110018,RO,202106,591,1404,179,15,33,198
110018,RO,202107,596,1405,179,6,33,198
110018,RO,202108,595,1372,212,33,5,196
110018,RO,202109,595,1369,215,33,4,196
110018,RO,202110,595,1365,220,0,17,197
110018,RO,202111,,,,,,
110018,RO,202112,,,,,,
110020,RO,202101,22573,39808,4282,68,1007,4300
110020,RO,202102,20288,39282,4412,83,1001,4278
110020,RO,202103,20229,39043,4592,64,1082,4270
110020,RO,202104,20228,38890,4797,99,1079,4159
110020,RO,202105,20228,38890,4797,99,1079,4161
110020,RO,202106,20228,38911,4797,99,685,4184
110020,RO,202107,20274,38911,4797,64,685,4185
110020,RO,202108,20250,38026,5663,684,48,4167
110020,RO,202109,20250,37834,5859,684,35,4170
110020,RO,202110,20250,37645,6060,0,300,4193
110020,RO,202111,,,,,,
110020,RO,202112,,,,,,
110025,RO,202101,1558,2090,219,25,86,457
110025,RO,202102,1338,2053,229,28,89,453
110025,RO,202103,1625,2303,259,38,105,581
110025,RO,202104,1673,2326,265,43,107,602
110025,RO,202105,1673,2326,265,43,107,602
110025,RO,202106,1673,2328,265,43,66,607
110025,RO,202107,1676,2331,265,25,66,608
110025,RO,202108,1673,2294,298,66,22,606
110025,RO,202109,1673,2288,304,66,4,608
110025,RO,202110,1673,2278,315,0,36,611
110025,RO,202111,,,,,,
110025,RO,202112,,,,,,
110026,RO,202101,166,294,32,6,7,66
110026,RO,202102,157,318,34,8,8,75
110026,RO,202103,159,323,34,3,10,76
110026,RO,202104,160,319,36,4,10,75
110026,RO,202105,160,319,36,4,10,75
110026,RO,202106,160,319,36,4,7,75
110026,RO,202107,160,319,36,3,7,75
110026,RO,202108,159,315,37,6,1,74
110026,RO,202109,159,315,37,6,1,74
110026,RO,202110,159,313,40,0,4,74
110026,RO,202111,,,,,,
110026,RO,202112,,,,,,
110028,RO,202101,1058,2292,248,,72,155
110028,RO,202102,721,2338,260,7,65,190
110028,RO,202103,733,2382,277,12,66,189
110028,RO,202104,738,2433,284,19,68,188
110028,RO,202105,738,2433,284,19,68,188
110028,RO,202106,738,2433,284,19,40,189
110028,RO,202107,749,2433,284,19,40,189
110028,RO,202108,748,2377,335,40,12,189
110028,RO,202109,748,2361,351,40,6,189
110028,RO,202110,748,2350,362,0,13,190
110028,RO,202111,,,,,,
110028,RO,202112,,,,,,
110029,RO,202101,376,633,50,9,24,77
110029,RO,202102,353,657,52,10,19,92
110029,RO,202103,354,666,54,12,22,95
110029,RO,202104,366,677,60,16,22,107
110029,RO,202105,366,677,60,16,22,107
110029,RO,202106,366,678,60,16,11,107
110029,RO,202107,366,678,60,11,11,108
110029,RO,202108,366,665,73,11,10,108
110029,RO,202109,366,663,75,11,4,108
110029,RO,202110,366,663,75,0,3,109
110029,RO,202111,,,,,,
110029,RO,202112,,,,,,
110030,RO,202101,2285,4680,518,2,116,287
110030,RO,202102,1751,4663,534,14,142,286
110030,RO,202103,1718,4670,560,22,161,288
110030,RO,202104,1716,4729,581,32,158,281
110030,RO,202105,1716,4729,581,32,158,281
110030,RO,202106,1716,4729,581,32,117,282
110030,RO,202107,1723,4729,581,29,117,286
110030,RO,202108,1728,4631,674,116,18,278
110030,RO,202109,1728,4608,697,116,8,278
110030,RO,202110,1728,4588,723,0,52,282
110030,RO,202111,,,,,,
110030,RO,202112,,,,,,
110032,RO,202101,649,1174,164,7,33,42
110032,RO,202102,473,1262,174,13,32,47
110032,RO,202103,475,1284,182,15,34,49
110032,RO,202104,481,1300,192,22,35,45
110032,RO,202105,481,1300,192,22,35,45
110032,RO,202106,481,1300,192,22,25,45
110032,RO,202107,484,1300,192,15,25,45
110032,RO,202108,485,1266,226,25,9,45
110032,RO,202109,485,1256,236,25,7,45
110032,RO,202110,485,1251,242,0,4,46
110032,RO,202111,,,,,,
110032,RO,202112,,,,,,
110033,RO,202101,1101,2434,291,3,39,148
110033,RO,202102,748,2494,296,7,35,152
110033,RO,202103,742,2468,318,7,45,152
110033,RO,202104,736,2445,328,7,45,150
110033,RO,202105,736,2445,328,7,45,150
110033,RO,202106,736,2445,328,7,27,150
110033,RO,202107,742,2445,328,4,27,151
110033,RO,202108,742,2382,393,27,0,151
110033,RO,202109,742,2368,407,27,0,151
110033,RO,202110,742,2353,422,0,18,152
110033,RO,202111,,,,,,
110033,RO,202112,,,,,,
110034,RO,202101,1064,1685,197,5,43,31
110034,RO,202102,830,1700,198,8,64,32
110034,RO,202103,827,1694,207,7,70,30
110034,RO,202104,834,1711,216,10,69,32
110034,RO,202105,834,1711,216,10,69,32
110034,RO,202106,834,1711,216,10,48,33
110034,RO,202107,835,1711,216,8,48,33
110034,RO,202108,835,1663,264,48,5,33
110034,RO,202109,835,1648,279,48,3,33
110034,RO,202110,835,1637,290,0,38,33
110034,RO,202111,,,,,,
110034,RO,202112,,,,,,
110037,RO,202101,718,1157,146,20,41,155
110037,RO,202102,666,1213,151,26,40,171
110037,RO,202103,670,1218,155,20,43,175
110037,RO,202104,672,1223,154,25,45,168
110037,RO,202105,672,1223,154,25,45,168
110037,RO,202106,672,1223,154,25,26,168
110037,RO,202107,673,1223,154,13,26,172
110037,RO,202108,673,1193,184,26,7,173
110037,RO,202109,673,1183,194,26,5,173
110037,RO,202110,673,1181,196,0,11,175
110037,RO,202111,,,,,,
110037,RO,202112,,,,,,
110040,RO,202101,899,1642,151,19,67,87
110040,RO,202102,697,1682,169,26,68,106
110040,RO,202103,726,1725,172,25,76,119
110040,RO,202104,751,1761,177,34,78,128
110040,RO,202105,751,1761,177,34,78,128
110040,RO,202106,751,1764,177,34,45,128
110040,RO,202107,754,1766,177,25,45,129
110040,RO,202108,754,1725,218,45,18,128
110040,RO,202109,754,1715,228,45,9,128
110040,RO,202110,754,1709,234,0,18,129
110040,RO,202111,,,,,,
110040,RO,202112,,,,,,
110045,RO,202101,1651,2927,346,5,90,218
110045,RO,202102,1337,2945,357,16,63,225
110045,RO,202103,1319,2909,367,12,86,221
110045,RO,202104,1322,2904,378,22,88,216
110045,RO,202105,1322,2904,378,22,88,216
110045,RO,202106,1322,2904,378,22,55,217
110045,RO,202107,1331,2904,378,20,55,217
110045,RO,202108,1329,2832,448,55,10,217
110045,RO,202109,1329,2813,467,55,10,217
110045,RO,202110,1329,2798,488,0,29,218
110045,RO,202111,,,,,,
110045,RO,202112,,,,,,
110050,RO,202101,504,854,113,9,14,21
110050,RO,202102,277,864,112,12,11,27
110050,RO,202103,272,863,115,9,17,27
110050,RO,202104,280,868,116,13,17,25
110050,RO,202105,280,868,116,13,17,25
110050,RO,202106,280,868,116,13,12,25
110050,RO,202107,283,870,116,7,12,25
110050,RO,202108,287,852,134,12,4,25
110050,RO,202109,287,849,137,12,4,25
110050,RO,202110,287,843,144,0,7,25
110050,RO,202111,,,,,,
110050,RO,202112,,,,,,
110060,RO,202101,176,372,47,5,12,10
110060,RO,202102,92,401,49,7,15,10
110060,RO,202103,93,404,52,5,15,11
110060,RO,202104,104,413,54,7,15,14
110060,RO,202105,104,413,54,7,15,14
110060,RO,202106,104,413,54,7,5,15
110060,RO,202107,106,413,54,5,5,15
110060,RO,202108,107,397,66,5,3,15
110060,RO,202109,107,394,69,5,2,15
110060,RO,202110,107,390,74,0,3,15
110060,RO,202111,,,,,,
110060,RO,202112,,,,,,
110070,RO,202101,451,881,93,2,14,69
110070,RO,202102,269,880,81,2,14,76
110070,RO,202103,271,876,87,6,13,77
110070,RO,202104,274,860,92,6,13,77
110070,RO,202105,274,860,92,6,13,77
110070,RO,202106,274,860,92,6,6,77
110070,RO,202107,275,860,92,4,6,77
110070,RO,202108,278,837,116,6,4,77
110070,RO,202109,278,835,118,6,0,77
110070,RO,202110,278,831,122,0,3,77
110070,RO,202111,,,,,,
110070,RO,202112,,,,,,
110080,RO,202101,2563,3919,459,15,116,352
110080,RO,202102,2474,3904,473,15,97,355
110080,RO,202103,2464,3880,490,12,105,355
110080,RO,202104,2464,3854,507,14,105,358
110080,RO,202105,2464,3854,507,14,105,358
110080,RO,202106,2464,3855,507,14,62,359
110080,RO,202107,2466,3855,507,2,62,361
110080,RO,202108,2458,3774,586,62,2,357
110080,RO,202109,2458,3757,604,62,2,356
110080,RO,202110,2458,3741,622,0,13,358
110080,RO,202111,,,,,,
110080,RO,202112,,,,,,
110090,RO,202101,201,299,23,1,5,84
110090,RO,202102,177,302,27,1,5,93
110090,RO,202103,176,298,29,1,5,93
110090,RO,202104,175,292,31,1,5,93
110090,RO,202105,175,292,31,1,5,93
110090,RO,202106,175,292,31,1,3,93
110090,RO,202107,175,292,31,0,3,93
110090,RO,202108,175,288,35,3,0,93
110090,RO,202109,175,288,35,3,0,93
110090,RO,202110,175,284,39,0,1,93
110090,RO,202111,,,,,,
110090,RO,202112,,,,,,
110092,RO,202101,422,761,103,1,23,175
110092,RO,202102,393,804,105,2,22,185
110092,RO,202103,400,810,108,6,29,187
110092,RO,202104,404,824,111,8,29,183
110092,RO,202105,404,824,111,8,29,183
110092,RO,202106,404,824,111,8,23,184
110092,RO,202107,404,824,111,8,23,184
110092,RO,202108,402,807,128,23,7,182
110092,RO,202109,402,801,134,23,2,182
110092,RO,202110,402,797,138,0,10,184
110092,RO,202111,,,,,,
110092,RO,202112,,,,,,
110094,RO,202101,849,1825,204,9,55,35
110094,RO,202102,513,1846,201,10,55,38
110094,RO,202103,517,1860,215,13,60,34
110094,RO,202104,525,1870,228,17,60,33
110094,RO,202105,525,1870,228,17,60,33
110094,RO,202106,525,1871,228,17,30,33
110094,RO,202107,530,1871,228,14,30,34
110094,RO,202108,530,1834,267,30,13,34
110094,RO,202109,530,1826,278,30,4,34
110094,RO,202110,530,1819,287,0,14,34
110094,RO,202111,,,,,,
110094,RO,202112,,,,,,
110100,RO,202101,747,1070,113,5,22,66
110100,RO,202102,615,1076,121,5,21,67
110100,RO,202103,608,1070,122,2,23,68
110100,RO,202104,606,1070,124,6,24,67
110100,RO,202105,606,1070,124,6,24,67
110100,RO,202106,606,1070,124,6,15,68
110100,RO,202107,607,1070,124,4,15,68
110100,RO,202108,606,1046,144,15,4,68
110100,RO,202109,606,1037,153,15,4,68
110100,RO,202110,606,1032,158,0,7,68
110100,RO,202111,,,,,,
110100,RO,202112,,,,,,
110110,RO,202101,485,1111,117,10,42,43
110110,RO,202102,352,1148,116,19,41,46
110110,RO,202103,358,1151,129,26,49,44
110110,RO,202104,359,1153,132,29,49,44
110110,RO,202105,359,1153,132,29,49,44
110110,RO,202106,359,1152,133,29,28,45
110110,RO,202107,362,1152,133,19,28,45
110110,RO,202108,364,1126,159,28,10,45
110110,RO,202109,364,1120,165,28,3,45
110110,RO,202110,364,1114,172,0,19,46
110110,RO,202111,,,,,,
110110,RO,202112,,,,,,
110120,RO,202101,395,646,74,7,21,100
110120,RO,202102,349,698,87,10,21,113
110120,RO,202103,354,700,87,7,20,117
110120,RO,202104,358,701,88,10,20,120
110120,RO,202105,358,701,88,10,20,120
110120,RO,202106,358,701,88,10,9,121
110120,RO,202107,359,701,88,7,9,121
110120,RO,202108,360,693,96,9,4,121
110120,RO,202109,360,688,101,9,3,121
110120,RO,202110,360,684,105,0,1,123
110120,RO,202111,,,,,,
110120,RO,202112,,,,,,
110130,RO,202101,701,1033,144,22,45,101
110130,RO,202102,575,1036,149,22,30,101
110130,RO,202103,563,1037,151,16,32,84
110130,RO,202104,552,1013,154,19,33,74
110130,RO,202105,552,1013,154,19,33,74
110130,RO,202106,552,1014,154,19,22,75
110130,RO,202107,554,1014,154,9,22,75
110130,RO,202108,555,995,177,22,8,74
110130,RO,202109,555,991,181,22,3,74
110130,RO,202110,555,985,187,0,7,74
110130,RO,202111,,,,,,
110130,RO,202112,,,,,,
110140,RO,202101,531,941,132,2,34,106
110140,RO,202102,434,997,139,5,36,124
110140,RO,202103,434,996,143,6,42,129
110140,RO,202104,438,997,152,6,41,134
110140,RO,202105,438,997,152,6,41,134
110140,RO,202106,438,998,152,6,33,135
110140,RO,202107,441,998,152,4,33,136
110140,RO,202108,442,971,177,33,1,135
110140,RO,202109,442,966,183,33,0,135
110140,RO,202110,442,962,187,0,13,137
110140,RO,202111,,,,,,
110140,RO,202112,,,,,,
110143,RO,202101,274,510,44,9,15,15
110143,RO,202102,191,527,47,9,15,19
110143,RO,202103,193,532,48,4,19,23
110143,RO,202104,201,541,49,4,19,25
110143,RO,202105,201,541,49,4,19,25
110143,RO,202106,201,541,49,4,14,25
110143,RO,202107,201,541,49,2,14,25
110143,RO,202108,200,531,58,14,2,24
110143,RO,202109,200,526,63,14,0,24
110143,RO,202110,200,521,68,0,7,24
110143,RO,202111,,,,,,
110143,RO,202112,,,,,,
110145,RO,202101,220,372,37,4,6,14
110145,RO,202102,194,390,37,4,8,15
110145,RO,202103,209,415,42,7,9,22
110145,RO,202104,216,423,45,8,11,25
110145,RO,202105,216,423,45,8,11,25
110145,RO,202106,216,423,45,8,7,25
110145,RO,202107,217,423,45,7,7,25
110145,RO,202108,216,412,56,7,7,25
110145,RO,202109,216,409,59,7,1,25
110145,RO,202110,216,408,61,0,4,25
110145,RO,202111,,,,,,
110145,RO,202112,,,,,,
110146,RO,202101,159,280,32,6,8,60
110146,RO,202102,145,275,36,6,10,60
110146,RO,202103,156,300,37,3,9,62
110146,RO,202104,159,298,37,3,9,62
110146,RO,202105,159,298,37,3,9,62
110146,RO,202106,159,298,37,3,6,62
110146,RO,202107,160,298,37,1,6,63
110146,RO,202108,160,293,42,6,1,63
110146,RO,202109,160,292,43,6,0,63
110146,RO,202110,160,291,44,0,3,63
110146,RO,202111,,,,,,
110146,RO,202112,,,,,,
110147,RO,202101,169,236,27,,8,54
110147,RO,202102,160,242,25,1,8,61
110147,RO,202103,163,242,26,1,9,62
110147,RO,202104,166,245,27,1,8,67
110147,RO,202105,166,245,27,1,8,67
110147,RO,202106,166,246,27,1,6,67
110147,RO,202107,166,246,27,1,6,67
110147,RO,202108,166,242,31,6,0,67
110147,RO,202109,166,241,32,6,0,67
110147,RO,202110,166,240,33,0,2,67
110147,RO,202111,,,,,,
110147,RO,202112,,,,,,
110148,RO,202101,101,225,31,1,2,3
110148,RO,202102,62,254,31,2,2,3
110148,RO,202103,67,256,35,2,3,3
110148,RO,202104,74,273,36,7,3,3
110148,RO,202105,74,273,36,7,3,3
110148,RO,202106,74,273,36,7,1,3
110148,RO,202107,74,273,36,6,1,3
110148,RO,202108,74,267,42,1,5,3
110148,RO,202109,74,266,43,1,5,3
110148,RO,202110,74,265,44,0,1,3
110148,RO,202111,,,,,,
110148,RO,202112,,,,,,
110149,RO,202101,772,1516,175,10,54,33
110149,RO,202102,528,1595,178,15,52,36
110149,RO,202103,533,1609,191,16,64,36
110149,RO,202104,550,1624,203,23,63,33
110149,RO,202105,550,1624,203,23,63,33
110149,RO,202106,550,1625,203,23,40,33
110149,RO,202107,560,1625,203,14,40,33
110149,RO,202108,561,1587,244,40,10,33
110149,RO,202109,561,1575,256,40,7,33
110149,RO,202110,561,1570,261,0,23,34
110149,RO,202111,,,,,,
110149,RO,202112,,,,,,
110150,RO,202101,720,1288,146,6,45,57
110150,RO,202102,545,1318,150,9,49,58
110150,RO,202103,547,1330,155,8,52,56
110150,RO,202104,544,1317,168,9,50,57
110150,RO,202105,544,1317,168,9,50,57
110150,RO,202106,544,1317,168,9,36,57
110150,RO,202107,546,1317,168,9,36,57
110150,RO,202108,546,1281,204,36,6,57
110150,RO,202109,546,1276,209,36,1,57
110150,RO,202110,546,1273,212,0,14,58
110150,RO,202111,,,,,,
110150,RO,202112,,,,,,
110155,RO,202101,224,319,43,,4,88
110155,RO,202102,191,330,44,1,5,100
110155,RO,202103,197,348,48,3,6,99
110155,RO,202104,200,345,49,3,7,101
110155,RO,202105,200,345,49,3,7,101
110155,RO,202106,200,345,49,3,5,101
110155,RO,202107,200,345,49,3,5,101
110155,RO,202108,198,331,61,5,2,100
110155,RO,202109,198,330,62,5,0,100
110155,RO,202110,198,328,64,0,5,100
110155,RO,202111,,,,,,
110155,RO,202112,,,,,,
110160,RO,202101,415,771,103,2,28,44
110160,RO,202102,285,787,107,1,22,47
110160,RO,202103,286,790,111,1,24,51
110160,RO,202104,293,787,121,3,25,53
110160,RO,202105,293,787,121,3,25,53
110160,RO,202106,293,787,121,3,13,53
110160,RO,202107,297,787,121,2,13,53
110160,RO,202108,298,768,139,13,2,53
110160,RO,202109,298,761,146,13,2,53
110160,RO,202110,298,755,152,0,4,53
110160,RO,202111,,,,,,
110160,RO,202112,,,,,,
110170,RO,202101,733,968,127,14,30,177
110170,RO,202102,694,994,128,18,36,194
110170,RO,202103,702,996,134,9,40,200
110170,RO,202104,722,1013,141,12,39,206
110170,RO,202105,719,1013,141,12,39,206
110170,RO,202106,719,1014,141,12,29,207
110170,RO,202107,720,1015,141,8,29,207
110170,RO,202108,720,1004,152,29,4,206
110170,RO,202109,720,996,160,29,3,206
110170,RO,202110,720,988,168,0,15,208
110170,RO,202111,,,,,,
110170,RO,202112,,,,,,
110175,RO,202101,600,953,112,7,32,103
110175,RO,202102,560,983,122,8,31,107
110175,RO,202103,559,981,132,6,34,105
110175,RO,202104,560,975,136,6,33,102
110175,RO,202105,560,975,136,6,33,102
110175,RO,202106,560,975,136,6,18,103
110175,RO,202107,560,975,136,3,18,103
110175,RO,202108,560,957,154,18,2,103
110175,RO,202109,560,951,160,18,0,103
110175,RO,202110,560,947,164,0,9,104
110175,RO,202111,,,,,,
110175,RO,202112,,,,,,
110180,RO,202101,500,656,72,4,13,246
110180,RO,202102,530,692,81,4,11,300
110180,RO,202103,538,695,86,6,14,309
110180,RO,202104,546,693,92,6,14,312
110180,RO,202105,546,693,92,6,14,312
110180,RO,202106,546,693,92,6,10,315
110180,RO,202107,548,693,92,5,10,315
110180,RO,202108,548,688,97,10,4,314
110180,RO,202109,548,687,98,10,0,317
110180,RO,202110,548,684,101,0,6,317
110180,RO,202111,,,,,,
110180,RO,202112,,,,,,
120001,AC,202101,1689,2622,319,14,93,519
120001,AC,202102,1549,2594,329,26,92,493
120001,AC,202103,1572,2626,333,38,93,499
120001,AC,202104,1620,2656,344,42,95,510
120001,AC,202105,1609,2645,344,42,95,510
120001,AC,202106,1609,2646,344,42,62,515
120001,AC,202107,1613,2648,344,31,62,515
120001,AC,202108,1611,2593,399,62,19,516
120001,AC,202109,1611,2580,413,62,5,516
120001,AC,202110,1611,2565,430,0,16,519
120001,AC,202111,,,,,,
120001,AC,202112,,,,,,
120005,AC,202101,1390,2797,313,15,73,1088
120005,AC,202102,1333,2788,320,20,66,1088
120005,AC,202103,1336,2765,337,22,73,1094
120005,AC,202104,1335,2750,360,24,74,1094
120005,AC,202105,1335,2750,360,24,74,1094
120005,AC,202106,1335,2755,360,24,56,1096
120005,AC,202107,1337,2763,360,9,56,1096
120005,AC,202108,1336,2708,416,56,3,1094
120005,AC,202109,1336,2694,430,56,2,1094
120005,AC,202110,1336,2684,444,0,25,1095
120005,AC,202111,,,,,,
120005,AC,202112,,,,,,
120010,AC,202101,3271,4726,574,32,163,1378
120010,AC,202102,3093,4682,579,34,160,1379
120010,AC,202103,3088,4667,599,28,177,1386
120010,AC,202104,3102,4655,632,38,172,1397
120010,AC,202105,3102,4655,632,38,172,1397
120010,AC,202106,3102,4657,632,38,100,1404
120010,AC,202107,3105,4659,632,16,100,1410
120010,AC,202108,3097,4563,726,100,14,1403
120010,AC,202109,3097,4533,756,100,10,1404
120010,AC,202110,3097,4513,779,0,36,1410
120010,AC,202111,,,,,,
120010,AC,202112,,,,,,
120013,AC,202101,1275,2519,357,5,71,569
120013,AC,202102,1096,2494,362,5,65,568
120013,AC,202103,1093,2478,370,6,71,566
120013,AC,202104,1100,2464,379,9,69,564
