ibge,siglauf,anomes,qtd_ben_bas,qtd_ben_var,qtd_ben_bvj,qtd_ben_bvn,qtd_ben_bvg,qtd_ben_bsp
261530,PE,201610,5451,8558,1683,127,114,973
261530,PE,201611,5345,8509,1684,137,154,906
261530,PE,201612,4766,8316,1648,137,150,880
261540,PE,201601,3437,5569,850,58,50,75
261540,PE,201602,3400,5536,894,52,51,73
261540,PE,201603,3344,5462,931,41,45,64
261540,PE,201604,3303,5399,971,44,43,61
261540,PE,201605,3294,5394,1001,45,51,57
261540,PE,201606,3262,5308,1035,48,62,55
261540,PE,201607,3289,5284,1065,56,54,100
261540,PE,201608,3269,5264,1098,69,46,99
261540,PE,201609,3182,5180,1103,77,39,95
261540,PE,201610,3178,5140,1113,68,32,95
261540,PE,201611,3091,5031,1120,64,34,88
261540,PE,201612,2881,4927,1115,53,38,79
261550,PE,201601,2345,3106,337,56,51,610
261550,PE,201602,2342,3084,359,49,74,606
261550,PE,201603,2301,3049,371,44,63,604
261550,PE,201604,2321,3072,388,49,41,619
261550,PE,201605,2294,3024,392,43,32,632
261550,PE,201606,2298,3034,410,50,30,634
261550,PE,201607,2298,3006,424,38,29,679
261550,PE,201608,2300,3022,431,46,29,673
261550,PE,201609,2354,3057,449,62,24,709
261550,PE,201610,2361,3056,456,51,22,697
261550,PE,201611,2285,3021,449,60,3,640
261550,PE,201612,2242,3000,463,62,2,642
261560,PE,201601,4351,7492,1026,80,123,1718
261560,PE,201602,4339,7441,1093,76,118,1722
261560,PE,201603,4491,7698,1140,99,104,1801
261560,PE,201604,4509,7677,1180,112,109,1828
261560,PE,201605,4521,7640,1209,133,99,1878
261560,PE,201606,4536,7599,1238,135,125,1905
261560,PE,201607,4565,7625,1275,129,107,2060
261560,PE,201608,4567,7658,1311,151,98,2069
261560,PE,201609,4476,7594,1335,127,85,2066
261560,PE,201610,4510,7573,1378,114,76,2078
261560,PE,201611,4410,7469,1392,97,116,2063
261560,PE,201612,4190,7389,1410,100,124,2040
261570,PE,201601,1913,2589,362,58,69,592
261570,PE,201602,1918,2584,381,60,62,590
261570,PE,201603,1904,2565,400,57,55,582
261570,PE,201604,1913,2566,416,52,43,571
261570,PE,201605,1930,2573,422,45,40,562
261570,PE,201606,1903,2546,432,41,52,559
261570,PE,201607,1899,2520,448,41,44,607
261570,PE,201608,1882,2494,451,38,37,568
261570,PE,201609,1907,2506,451,39,34,574
261570,PE,201610,1913,2503,467,43,31,571
261570,PE,201611,1867,2475,473,46,36,556
261570,PE,201612,1839,2457,486,49,35,559
261580,PE,201601,4246,5818,775,116,146,2840
261580,PE,201602,4233,5754,820,109,132,2837
261580,PE,201603,4245,5727,844,87,106,2857
261580,PE,201604,4333,5801,886,107,116,2882
261580,PE,201605,4391,5855,914,106,103,2895
261580,PE,201606,4411,5870,956,86,125,2917
261580,PE,201607,4344,5788,1004,86,108,2965
261580,PE,201608,4332,5766,1042,105,93,2965
261580,PE,201609,4417,5765,1068,116,77,3022
261580,PE,201610,4510,5850,1093,95,55,3042
261580,PE,201611,4277,5686,1106,90,55,2958
261580,PE,201612,4202,5649,1121,86,72,2955
261590,PE,201601,1303,1492,197,20,39,1008
261590,PE,201602,1291,1485,207,21,36,1003
261590,PE,201603,1338,1537,212,32,35,1045
261590,PE,201604,1327,1542,215,39,38,1045
261590,PE,201605,1332,1517,224,41,38,1055
261590,PE,201606,1329,1512,233,40,48,1050
261590,PE,201607,1313,1495,240,37,37,1045
261590,PE,201608,1313,1500,245,39,27,1039
261590,PE,201609,1280,1498,250,36,23,1028
261590,PE,201610,1280,1480,255,28,21,1025
261590,PE,201611,1260,1469,251,26,35,1013
261590,PE,201612,1238,1462,253,28,42,999
261600,PE,201601,2988,3728,453,60,71,2275
261600,PE,201602,2995,3744,475,58,75,2286
261600,PE,201603,3125,3808,505,65,52,2356
261600,PE,201604,3130,3814,524,51,38,2353
261600,PE,201605,3113,3815,534,53,37,2345
261600,PE,201606,3113,3781,567,50,56,2335
261600,PE,201607,3090,3739,583,44,56,2371
261600,PE,201608,3068,3714,608,47,52,2362
261600,PE,201609,2925,3618,603,46,41,2283
261600,PE,201610,2897,3594,613,48,29,2268
261600,PE,201611,2840,3586,626,49,23,2226
261600,PE,201612,2816,3615,628,56,28,2200
261610,PE,201601,1628,2083,237,55,40,918
261610,PE,201602,1670,2155,254,51,40,932
261610,PE,201603,1664,2106,268,45,37,941
261610,PE,201604,1646,2092,282,44,22,939
261610,PE,201605,1660,2107,292,37,21,951
261610,PE,201606,1650,2100,301,44,44,951
261610,PE,201607,1636,2079,314,32,44,963
261610,PE,201608,1639,2080,319,42,45,953
261610,PE,201609,1603,2057,330,46,33,947
261610,PE,201610,1599,2047,339,49,29,942
261610,PE,201611,1542,2005,350,44,55,929
261610,PE,201612,1548,1997,352,38,57,938
261618,PE,201601,1540,1704,247,26,4,913
261618,PE,201602,1549,1706,264,30,4,918
261618,PE,201603,1530,1713,268,28,4,929
261618,PE,201604,1537,1734,279,29,4,938
261618,PE,201605,1543,1720,287,32,4,945
261618,PE,201606,1555,1727,297,32,9,955
261618,PE,201607,1558,1731,307,29,9,966
261618,PE,201608,1552,1742,317,39,9,965
261618,PE,201609,1497,1714,316,43,5,940
261618,PE,201610,1498,1719,323,47,5,943
261618,PE,201611,1417,1659,320,41,6,884
261618,PE,201612,1431,1679,322,43,8,910
261620,PE,201601,2668,3726,444,35,67,464
261620,PE,201602,2668,3716,468,35,62,463
261620,PE,201603,2665,3841,483,40,44,463
261620,PE,201604,2674,3835,502,34,32,438
261620,PE,201605,2668,3810,521,33,31,422
261620,PE,201606,2668,3795,539,34,80,418
261620,PE,201607,2676,3778,551,39,77,488
261620,PE,201608,2659,3747,556,41,72,467
261620,PE,201609,2607,3704,563,37,55,439
261620,PE,201610,2571,3640,566,46,47,399
261620,PE,201611,2529,3611,573,47,63,358
261620,PE,201612,2433,3564,582,44,74,346
261630,PE,201601,4011,5318,725,105,121,1330
261630,PE,201602,3963,5287,760,99,102,1336
261630,PE,201603,3908,5239,771,85,95,1328
261630,PE,201604,3916,5216,815,90,80,1343
261630,PE,201605,3892,5161,838,87,76,1334
261630,PE,201606,3897,5136,869,80,116,1349
261630,PE,201607,4064,5274,899,84,117,1516
261630,PE,201608,4071,5281,913,95,115,1531
261630,PE,201609,4053,5283,919,108,104,1566
261630,PE,201610,4101,5310,956,104,73,1584
261630,PE,201611,4010,5271,968,103,114,1543
261630,PE,201612,3733,5134,954,93,110,1518
261640,PE,201601,22395,23771,3174,310,17,8499
261640,PE,201602,22455,23719,3315,291,18,8519
261640,PE,201603,22382,23575,3473,268,20,8526
261640,PE,201604,22411,23597,3728,295,26,8529
261640,PE,201605,22055,23398,3799,327,25,8410
261640,PE,201606,21974,23236,3937,351,63,8461
261640,PE,201607,21755,23071,4083,359,62,9067
261640,PE,201608,21841,23133,4238,416,56,9080
261640,PE,201609,21150,22856,4267,444,51,8901
261640,PE,201610,20961,22850,4356,428,43,8850
261640,PE,201611,19718,21962,4322,382,73,8419
261640,PE,201612,20251,22370,4419,382,77,9089
261650,PE,201601,2258,3505,474,77,32,844
261650,PE,201602,2254,3483,496,76,23,839
261650,PE,201603,2284,3496,517,61,21,854
261650,PE,201604,2286,3484,540,55,21,860
261650,PE,201605,2289,3444,566,51,8,864
261650,PE,201606,2291,3423,582,52,30,868
261650,PE,201607,2292,3406,605,42,27,934
261650,PE,201608,2287,3393,625,44,26,934
261650,PE,201609,2411,3448,640,67,26,959
261650,PE,201610,2418,3428,654,60,23,956
261650,PE,201611,2320,3358,651,56,30,917
261650,PE,201612,2281,3357,662,69,33,929
270010,AL,201601,2667,4758,649,37,14,1965
270010,AL,201602,2644,4749,679,44,2,1982
270010,AL,201603,2600,4665,694,40,2,1987
270010,AL,201604,2618,4693,721,48,4,2015
270010,AL,201605,2617,4681,726,52,5,2024
270010,AL,201606,2612,4650,764,55,40,2035
270010,AL,201607,2623,4632,790,44,41,2075
270010,AL,201608,2641,4631,818,40,40,2093
270010,AL,201609,2751,4732,808,67,36,2198
270010,AL,201610,2794,4760,827,68,41,2206
270010,AL,201611,2712,4684,842,72,68,2173
270010,AL,201612,2752,4726,870,79,69,2251
270020,AL,201601,2543,3576,381,48,71,625
270020,AL,201602,2531,3531,400,46,74,623
270020,AL,201603,2426,3456,406,39,69,619
270020,AL,201604,2477,3521,441,49,43,625
270020,AL,201605,2522,3516,449,53,52,623
270020,AL,201606,2527,3470,467,48,69,639
270020,AL,201607,2643,3583,492,57,70,774
270020,AL,201608,2643,3569,503,66,61,767
270020,AL,201609,2675,3600,515,79,47,789
270020,AL,201610,2671,3573,524,71,37,800
270020,AL,201611,2578,3529,527,70,45,791
270020,AL,201612,2597,3529,541,71,50,803
270030,AL,201601,20587,32466,4057,352,330,6437
270030,AL,201602,20273,32261,4256,321,353,6430
270030,AL,201603,19370,31406,4296,236,367,6242
270030,AL,201604,19431,31259,4515,230,387,6347
270030,AL,201605,19446,31090,4622,254,285,6375
270030,AL,201606,19289,30820,4713,249,386,6326
270030,AL,201607,19861,31307,4897,297,386,7071
270030,AL,201608,19963,31499,5074,328,382,7081
270030,AL,201609,19831,31520,5125,368,336,7121
270030,AL,201610,20071,31654,5242,378,274,7140
270030,AL,201611,20106,31773,5355,347,347,7082
270030,AL,201612,19468,31653,5525,351,398,7151
270040,AL,201601,6997,11037,1460,190,150,2069
270040,AL,201602,6981,11015,1527,195,151,2078
270040,AL,201603,6864,10966,1580,206,115,2063
270040,AL,201604,6966,11034,1663,180,97,2126
270040,AL,201605,6976,10955,1685,184,96,2142
270040,AL,201606,6995,10942,1740,172,115,2162
270040,AL,201607,6992,10873,1803,164,106,2338
270040,AL,201608,7002,10852,1877,174,99,2361
270040,AL,201609,7232,11048,1931,187,83,2527
270040,AL,201610,7258,11004,1981,173,60,2535
270040,AL,201611,7054,10824,2008,168,69,2478
270040,AL,201612,6667,10736,2043,152,66,2496
270050,AL,201601,2395,3722,506,46,33,1284
270050,AL,201602,2378,3714,527,48,34,1278
270050,AL,201603,2691,3951,537,51,34,1436
270050,AL,201604,2683,3956,559,56,30,1424
270050,AL,201605,2722,3976,585,60,27,1415
270050,AL,201606,2690,3920,609,50,31,1405
270050,AL,201607,2755,3931,589,61,31,1455
270050,AL,201608,2804,3940,661,70,27,1469
270050,AL,201609,2706,3937,675,84,23,1423
270050,AL,201610,2681,3958,689,79,9,1409
270050,AL,201611,2861,4003,708,86,5,1385
270050,AL,201612,2687,3959,702,89,34,1360
270060,AL,201601,968,1434,174,19,25,444
270060,AL,201602,954,1438,180,21,21,449
270060,AL,201603,980,1481,182,22,20,454
270060,AL,201604,979,1481,194,26,21,466
270060,AL,201605,988,1506,200,29,23,469
270060,AL,201606,991,1519,202,32,46,470
270060,AL,201607,998,1498,212,25,41,508
270060,AL,201608,995,1499,221,27,38,508
270060,AL,201609,963,1467,222,21,34,500
270060,AL,201610,944,1445,226,21,34,494
270060,AL,201611,920,1429,217,17,47,482
270060,AL,201612,858,1408,224,20,48,481
270070,AL,201601,2983,4461,492,86,29,2309
270070,AL,201602,3025,4447,527,87,33,2305
270070,AL,201603,3127,4440,551,76,36,2336
270070,AL,201604,3123,4478,578,84,37,2344
270070,AL,201605,3109,4413,583,83,42,2324
270070,AL,201606,3144,4458,606,97,52,2323
270070,AL,201607,3107,4411,624,89,51,2352
270070,AL,201608,3122,4454,653,92,48,2317
270070,AL,201609,3045,4391,661,99,32,2289
270070,AL,201610,3051,4415,682,98,29,2292
270070,AL,201611,2982,4369,712,103,32,2232
270070,AL,201612,2883,4326,718,101,31,2228
270080,AL,201601,715,1003,135,17,14,371
270080,AL,201602,715,991,142,14,15,370
270080,AL,201603,718,996,144,16,13,368
270080,AL,201604,716,993,151,16,10,370
270080,AL,201605,719,1006,154,18,8,368
270080,AL,201606,711,988,160,13,8,374
270080,AL,201607,710,976,165,11,8,383
270080,AL,201608,713,960,173,12,8,385
270080,AL,201609,729,982,180,13,4,393
270080,AL,201610,738,988,188,12,2,382
270080,AL,201611,730,981,192,13,2,385
270080,AL,201612,695,968,196,12,1,389
270090,AL,201601,1520,1787,245,44,48,1214
270090,AL,201602,1517,1786,253,41,51,1213
270090,AL,201603,1516,1774,265,41,40,1209
270090,AL,201604,1507,1759,278,45,22,1204
270090,AL,201605,1507,1769,291,41,23,1199
270090,AL,201606,1500,1755,293,42,38,1192
270090,AL,201607,1497,1736,302,42,38,1169
270090,AL,201608,1472,1708,316,38,34,1155
270090,AL,201609,1429,1677,337,40,27,1136
270090,AL,201610,1432,1685,340,43,18,1125
270090,AL,201611,1400,1675,353,45,15,1095
270090,AL,201612,1411,1684,351,45,25,1102
270100,AL,201601,3555,5564,745,88,141,1758
270100,AL,201602,3534,5575,773,85,128,1776
270100,AL,201603,3474,5549,789,95,98,1806
270100,AL,201604,3529,5587,826,96,122,1864
270100,AL,201605,3533,5506,831,105,122,1874
270100,AL,201606,3549,5496,860,103,143,1905
270100,AL,201607,3691,5608,895,112,144,2073
270100,AL,201608,3701,5610,934,122,131,2100
270100,AL,201609,3726,5631,951,129,106,2155
270100,AL,201610,3748,5661,971,119,54,2167
270100,AL,201611,3637,5540,976,112,60,2099
270100,AL,201612,3619,5582,989,117,74,2145
270110,AL,201601,1686,2869,378,57,33,309
270110,AL,201602,1680,2854,398,50,33,309
270110,AL,201603,1678,2870,402,60,25,301
270110,AL,201604,1670,2867,417,59,18,300
270110,AL,201605,1666,2847,421,57,18,288
270110,AL,201606,1681,2878,424,63,32,280
270110,AL,201607,1684,2873,430,48,31,314
270110,AL,201608,1681,2881,443,67,31,307
270110,AL,201609,1704,2958,461,70,23,310
270110,AL,201610,1705,2940,473,67,18,309
270110,AL,201611,1667,2910,469,71,28,296
270110,AL,201612,1611,2877,463,67,32,288
270120,AL,201601,2085,2725,352,55,27,1597
270120,AL,201602,2108,2759,365,50,45,1598
270120,AL,201603,2295,2806,377,55,44,1720
270120,AL,201604,2301,2830,401,56,45,1726
270120,AL,201605,2286,2808,407,55,21,1718
270120,AL,201606,2262,2765,416,51,66,1693
270120,AL,201607,2241,2749,420,56,65,1689
270120,AL,201608,2225,2778,434,63,65,1652
270120,AL,201609,2161,2689,438,58,63,1612
270120,AL,201610,2157,2670,448,49,60,1595
270120,AL,201611,2124,2670,457,52,62,1565
270120,AL,201612,2114,2641,470,49,70,1552
270130,AL,201601,3321,5489,697,71,97,578
270130,AL,201602,3326,5470,734,73,93,574
270130,AL,201603,3314,5453,752,85,75,563
270130,AL,201604,3345,5441,772,91,82,553
270130,AL,201605,3331,5355,755,89,84,553
270130,AL,201606,3345,5336,785,82,90,559
270130,AL,201607,3367,5389,811,82,83,663
270130,AL,201608,3377,5391,840,92,79,648
270130,AL,201609,3311,5426,851,122,72,633
270130,AL,201610,3414,5454,875,115,57,626
270130,AL,201611,3273,5313,873,123,39,594
270130,AL,201612,3272,5432,903,154,49,605
270135,AL,201601,1151,1683,256,28,26,519
270135,AL,201602,1160,1685,264,25,27,521
270135,AL,201603,1168,1701,278,26,27,517
270135,AL,201604,1167,1693,287,23,21,519
270135,AL,201605,1174,1708,293,24,20,525
270135,AL,201606,1173,1713,305,28,32,525
270135,AL,201607,1169,1714,312,24,30,571
270135,AL,201608,1165,1709,320,35,25,564
270135,AL,201609,1133,1687,327,29,22,560
270135,AL,201610,1139,1684,332,31,21,564
270135,AL,201611,1104,1656,337,31,38,546
270135,AL,201612,1092,1651,349,30,37,549
270140,AL,201601,6823,8387,994,154,160,601
270140,AL,201602,6761,8327,1043,138,152,596
270140,AL,201603,6696,8237,1071,117,146,587
270140,AL,201604,6765,8325,1145,126,138,556
270140,AL,201605,6725,8203,1157,120,136,521
270140,AL,201606,6701,8115,1189,120,228,500
270140,AL,201607,6814,8167,1239,124,221,561
270140,AL,201608,6914,8336,1295,143,214,555
270140,AL,201609,6846,8230,1318,165,183,549
270140,AL,201610,6905,8214,1357,168,154,555
270140,AL,201611,6778,8193,1366,176,220,562
270140,AL,201612,6661,8143,1390,178,219,555
270150,AL,201601,2188,2784,408,52,20,2073
270150,AL,201602,2167,2728,425,41,21,2077
270150,AL,201603,2113,2697,437,22,21,2057
270150,AL,201604,2131,2725,459,36,24,2071
270150,AL,201605,2129,2728,466,40,12,2060
270150,AL,201606,2129,2716,479,36,37,2064
270150,AL,201607,2131,2749,474,43,37,2076
270150,AL,201608,2189,2741,504,49,36,2097
270150,AL,201609,2122,2732,522,62,29,2056
270150,AL,201610,2102,2706,530,50,27,2060
270150,AL,201611,2015,2656,541,41,36,1980
270150,AL,201612,2010,2628,562,38,38,1978
270160,AL,201601,3719,5575,689,92,50,3093
270160,AL,201602,3699,5508,719,99,55,3089
270160,AL,201603,3800,5537,752,115,58,3126
270160,AL,201604,3756,5512,779,116,49,3103
270160,AL,201605,3736,5474,788,119,30,3068
270160,AL,201606,3730,5455,818,128,47,3068
270160,AL,201607,3714,5494,845,121,45,3108
270160,AL,201608,3729,5469,883,131,45,3119
270160,AL,201609,3586,5391,885,114,35,3104
270160,AL,201610,3595,5371,904,105,33,3104
270160,AL,201611,3497,5280,913,94,42,3045
270160,AL,201612,3407,5251,930,92,47,3035
270170,AL,201601,2239,3729,530,61,67,745
270170,AL,201602,2211,3706,552,60,64,747
270170,AL,201603,2144,3644,546,59,51,739
270170,AL,201604,2147,3659,569,50,43,751
270170,AL,201605,2105,3606,583,49,58,753
270170,AL,201606,2103,3610,597,44,72,767
270170,AL,201607,2116,3568,626,43,69,820
270170,AL,201608,2108,3553,643,42,65,830
270170,AL,201609,2166,3632,645,57,36,857
270170,AL,201610,2182,3613,659,51,36,856
270170,AL,201611,2124,3558,673,48,42,822
270170,AL,201612,2034,3564,692,53,61,841
270180,AL,201601,1570,2572,280,50,30,1418
270180,AL,201602,1573,2587,295,63,31,1421
270180,AL,201603,1622,2604,315,74,30,1475
270180,AL,201604,1616,2605,342,83,31,1474
270180,AL,201605,1626,2612,356,80,19,1477
270180,AL,201606,1622,2598,359,76,40,1485
270180,AL,201607,1612,2583,371,69,38,1461
270180,AL,201608,1610,2600,377,68,30,1444
270180,AL,201609,1558,2542,383,61,29,1425
270180,AL,201610,1559,2535,392,49,27,1422
270180,AL,201611,1516,2515,395,50,37,1393
270180,AL,201612,1452,2493,391,51,35,1400
270190,AL,201601,1293,2001,229,36,19,1109
270190,AL,201602,1293,1995,238,33,20,1108
270190,AL,201603,1291,1993,256,37,20,1100
270190,AL,201604,1290,1990,264,39,13,1100
270190,AL,201605,1287,1965,280,33,15,1093
270190,AL,201606,1289,1970,289,37,23,1098
270190,AL,201607,1289,1979,290,29,20,1108
270190,AL,201608,1291,1975,291,37,18,1099
270190,AL,201609,1285,1957,290,35,13,1106
270190,AL,201610,1277,1949,293,35,13,1105
270190,AL,201611,1241,1931,304,43,25,1074
270190,AL,201612,1208,1908,310,44,25,1071
270200,AL,201601,1811,2639,325,51,55,1417
270200,AL,201602,1811,2629,343,51,67,1415
270200,AL,201603,1816,2624,348,49,62,1414
270200,AL,201604,1827,2624,363,49,53,1419
270200,AL,201605,1826,2627,370,48,44,1420
270200,AL,201606,1829,2628,392,48,48,1429
270200,AL,201607,1821,2618,403,53,47,1405
270200,AL,201608,1806,2591,416,61,45,1377
270200,AL,201609,1800,2574,421,65,33,1394
270200,AL,201610,1811,2576,432,62,16,1387
270200,AL,201611,1767,2541,438,58,7,1348
270200,AL,201612,1737,2549,451,57,11,1355
270210,AL,201601,3316,4929,657,79,63,1348
270210,AL,201602,3304,4946,688,80,64,1351
270210,AL,201603,3259,4902,707,81,63,1349
270210,AL,201604,3335,4969,747,81,50,1356
270210,AL,201605,3335,4929,754,82,45,1357
270210,AL,201606,3291,4876,771,82,54,1346
270210,AL,201607,3248,4831,791,78,53,1387
270210,AL,201608,3255,4841,816,90,50,1385
270210,AL,201609,3425,4966,851,94,50,1407
270210,AL,201610,3413,4967,870,85,11,1410
270210,AL,201611,3286,4844,891,77,15,1365
270210,AL,201612,3336,4851,912,65,18,1366
270220,AL,201601,737,1168,139,17,11,280
270220,AL,201602,738,1173,145,20,21,281
270220,AL,201603,722,1152,146,25,20,286
270220,AL,201604,725,1153,154,22,20,282
270220,AL,201605,729,1156,164,18,15,282
270220,AL,201606,725,1130,168,16,15,289
270220,AL,201607,739,1144,168,14,15,307
270220,AL,201608,722,1124,176,12,15,306
270220,AL,201609,725,1152,177,8,12,308
270220,AL,201610,727,1131,181,7,11,307
270220,AL,201611,717,1120,179,11,2,295
270220,AL,201612,679,1132,180,9,2,293
270230,AL,201601,5565,9123,1160,111,76,923
270230,AL,201602,5497,9044,1203,108,77,923
270230,AL,201603,5259,8769,1205,84,73,892
270230,AL,201604,5287,8798,1240,95,85,902
270230,AL,201605,5275,8734,1273,95,72,898
270230,AL,201606,5266,8692,1318,91,97,904
270230,AL,201607,5409,8831,1269,105,87,1078
270230,AL,201608,5392,8821,1422,117,87,1066
270230,AL,201609,5357,8777,1429,132,74,1041
270230,AL,201610,5451,8837,1455,134,55,1051
270230,AL,201611,5371,8804,1438,150,64,1007
270230,AL,201612,5387,8801,1487,156,65,977
270235,AL,201601,4373,6182,768,153,103,3660
270235,AL,201602,4405,6165,799,156,95,3689
270235,AL,201603,4326,6094,817,145,69,3675
270235,AL,201604,4329,6092,868,168,70,3683
270235,AL,201605,4337,6110,885,131,68,3688
270235,AL,201606,4310,6050,925,141,139,3676
270235,AL,201607,4319,6045,961,137,134,3706
270235,AL,201608,4309,6048,997,168,133,3690
270235,AL,201609,4358,6121,1052,196,101,3765
270235,AL,201610,4372,6108,1070,167,90,3758
270235,AL,201611,4331,6085,1085,167,162,3706
270235,AL,201612,4268,6100,1113,168,175,3712
270240,AL,201601,4828,8338,957,111,169,1358
270240,AL,201602,4838,8304,1012,119,177,1314
270240,AL,201603,4413,8046,1033,116,164,1279
270240,AL,201604,4387,7988,1116,99,148,1283
270240,AL,201605,4430,7962,1159,110,134,1272
270240,AL,201606,4337,7720,1172,98,175,1235
270240,AL,201607,4571,8038,1240,105,165,1330
270240,AL,201608,4601,8028,1282,96,161,1328
270240,AL,201609,4518,8066,1336,119,126,1330
270240,AL,201610,4543,8158,1367,127,93,1346
270240,AL,201611,4413,8078,1385,113,130,1313
270240,AL,201612,4146,8089,1408,128,146,1313
270250,AL,201601,2143,2739,363,47,15,337
270250,AL,201602,2148,2721,379,53,10,335
270250,AL,201603,2105,2700,389,47,10,326
270250,AL,201604,2124,2721,409,47,12,321
270250,AL,201605,2133,2704,412,42,9,320
270250,AL,201606,2141,2680,434,43,20,319
270250,AL,201607,2109,2654,441,42,19,405
270250,AL,201608,2031,2580,444,40,19,399
270250,AL,201609,2039,2589,456,47,17,387
270250,AL,201610,2029,2569,468,46,16,383
270250,AL,201611,1963,2530,478,45,23,369
270250,AL,201612,1975,2547,498,43,27,366
270255,AL,201601,2762,3595,425,73,106,1983
270255,AL,201602,2748,3580,449,74,91,1977
270255,AL,201603,2735,3575,465,73,62,1955
270255,AL,201604,2743,3568,483,72,67,1967
270255,AL,201605,2736,3555,492,76,98,1953
270255,AL,201606,2739,3549,518,73,99,1953
270255,AL,201607,2787,3579,536,87,99,2011
270255,AL,201608,2774,3571,551,88,83,1991
270255,AL,201609,2712,3531,561,92,58,1948
270255,AL,201610,2719,3537,578,91,48,1945
270255,AL,201611,2625,3459,587,81,48,1891
270255,AL,201612,2564,3417,599,79,74,1888
270260,AL,201601,4245,5497,641,121,55,2334
270260,AL,201602,4249,5492,681,104,52,2348
270260,AL,201603,4289,5472,712,94,56,2390
270260,AL,201604,4305,5475,739,102,67,2387
270260,AL,201605,4298,5463,770,106,34,2398
270260,AL,201606,4324,5499,798,112,64,2406
270260,AL,201607,4286,5464,832,100,66,2556
270260,AL,201608,4266,5421,863,117,65,2534
270260,AL,201609,4168,5309,844,118,58,2530
270260,AL,201610,4184,5286,879,104,54,2538
270260,AL,201611,4070,5227,882,87,91,2478
270260,AL,201612,3995,5227,904,78,93,2502
270270,AL,201601,746,1009,107,26,12,208
270270,AL,201602,743,1007,110,21,23,208
270270,AL,201603,744,1022,115,20,23,203
270270,AL,201604,739,1016,119,18,26,184
270270,AL,201605,733,1010,123,16,15,158
270270,AL,201606,732,1012,123,16,27,150
270270,AL,201607,748,1008,123,14,26,171
270270,AL,201608,731,985,135,17,24,166
270270,AL,201609,734,987,136,19,23,166
270270,AL,201610,745,1003,139,18,21,163
270270,AL,201611,719,981,138,20,16,154
270270,AL,201612,645,953,131,21,19,150
270280,AL,201601,2166,3308,408,86,44,850
270280,AL,201602,2138,3222,425,82,45,853
270280,AL,201603,2108,3189,436,79,36,857
270280,AL,201604,2127,3189,460,72,48,855
270280,AL,201605,2054,3087,448,79,47,824
270280,AL,201606,2046,3094,455,75,91,810
270280,AL,201607,2024,3102,468,70,83,834
270280,AL,201608,2038,3107,495,77,80,833
270280,AL,201609,2070,3136,504,97,61,835
270280,AL,201610,2093,3128,514,93,58,832
270280,AL,201611,2041,3129,527,89,95,816
270280,AL,201612,2039,3195,540,92,97,833
270290,AL,201601,5337,8208,1054,153,78,3526
270290,AL,201602,5262,8159,1109,138,102,3527
270290,AL,201603,5252,8123,1121,122,103,3602
270290,AL,201604,5272,8100,1182,130,113,3670
270290,AL,201605,5258,8085,1213,124,90,3727
270290,AL,201606,5207,8001,1230,131,99,3825
270290,AL,201607,5320,8087,1264,139,98,4085
270290,AL,201608,5297,8047,1314,169,94,4096
270290,AL,201609,5287,8101,1331,170,75,4143
270290,AL,201610,5319,8102,1381,168,58,4174
270290,AL,201611,5224,8032,1415,164,61,4120
270290,AL,201612,5175,8007,1430,151,69,4163
270300,AL,201601,2249,3711,495,42,46,1294
270300,AL,201602,2232,3678,520,46,41,1295
270300,AL,201603,2237,3675,532,39,31,1296
270300,AL,201604,2247,3713,546,44,62,1306
270300,AL,201605,2246,3724,546,52,58,1295
270300,AL,201606,2226,3680,562,44,67,1277
270300,AL,201607,2370,3872,580,49,57,1332
270300,AL,201608,2376,3814,603,66,47,1325
270300,AL,201609,2388,3851,630,77,41,1316
270300,AL,201610,2446,3878,662,100,42,1323
270300,AL,201611,2360,3805,681,91,59,1300
270300,AL,201612,2288,3798,686,99,72,1297
270310,AL,201601,5000,6226,796,122,46,4326
270310,AL,201602,4987,6209,818,124,69,4327
270310,AL,201603,5025,6238,837,121,75,4390
270310,AL,201604,5018,6229,865,120,39,4405
270310,AL,201605,5037,6222,913,127,40,4413
270310,AL,201606,5042,6192,953,139,101,4438
270310,AL,201607,5010,6188,993,146,95,4457
270310,AL,201608,5008,6214,1023,160,93,4438
270310,AL,201609,4820,6085,1017,165,89,4300
270310,AL,201610,4822,6085,1041,171,85,4267
270310,AL,201611,4646,6015,1037,151,110,4109
270310,AL,201612,4675,6026,1061,151,115,4213
270320,AL,201601,3772,5272,576,142,132,503
270320,AL,201602,3729,5230,611,137,133,504
270320,AL,201603,3704,5222,634,112,117,505
270320,AL,201604,3749,5268,664,118,93,512
270320,AL,201605,3745,5230,691,115,94,503
270320,AL,201606,3743,5226,700,105,125,486
270320,AL,201607,3754,5175,696,87,124,575
270320,AL,201608,3751,5163,744,98,99,570
270320,AL,201609,3811,5237,760,126,70,572
270320,AL,201610,3865,5221,780,115,70,577
270320,AL,201611,3809,5298,810,111,109,535
270320,AL,201612,3786,5224,839,119,157,546
270330,AL,201601,2983,5004,570,63,68,2127
270330,AL,201602,2959,4960,602,62,70,2128
270330,AL,201603,2917,4919,615,59,58,2103
270330,AL,201604,2939,4985,640,54,85,2096
270330,AL,201605,2937,4975,666,58,87,2083
270330,AL,201606,2897,4851,688,59,142,2076
270330,AL,201607,2948,4878,718,80,141,2146
270330,AL,201608,2947,4869,734,95,137,2129
270330,AL,201609,2898,4854,727,99,122,2101
