Ano,Região,UF,Código do Município,Nome do Município,Localização,Rede,Total_Abandono_EF2008,Total_Abandono_EM2008
2008,Norte,RO,1100114,JARU,Rural,Publico,2.2,18.9
2008,Norte,RO,1100114,JARU,Rural,Total,2.2,18.9
2008,Norte,RO,1100114,JARU,Total,Estadual,0.8,17.5
2008,Norte,RO,1100114,JARU,Total,Municipal,1.8,--
2008,Norte,RO,1100114,JARU,Total,Particular,0,0
2008,Norte,RO,1100114,JARU,Total,Publico,1.4,17.5
2008,Norte,RO,1100114,JARU,Total,Total,1.4,17.1
2008,Norte,RO,1100114,JARU,Urbana,Estadual,0.9,17.1
2008,Norte,RO,1100114,JARU,Urbana,Municipal,1.1,--
2008,Norte,RO,1100114,JARU,Urbana,Particular,0,0
2008,Norte,RO,1100114,JARU,Urbana,Publico,1,17.1
2008,Norte,RO,1100114,JARU,Urbana,Total,1,16.5
2008,Norte,RO,1100122,JI-PARANA,Rural,Estadual,0,2.1
2008,Norte,RO,1100122,JI-PARANA,Rural,Municipal,0.6,--
2008,Norte,RO,1100122,JI-PARANA,Rural,Particular,--,0
2008,Norte,RO,1100122,JI-PARANA,Rural,Publico,0.4,2.1
2008,Norte,RO,1100122,JI-PARANA,Rural,Total,0.4,1.5
2008,Norte,RO,1100122,JI-PARANA,Total,Estadual,1.3,15
2008,Norte,RO,1100122,JI-PARANA,Total,Municipal,0.4,--
2008,Norte,RO,1100122,JI-PARANA,Total,Particular,2.6,1.4
2008,Norte,RO,1100122,JI-PARANA,Total,Publico,0.9,15
2008,Norte,RO,1100122,JI-PARANA,Total,Total,1.1,14
2008,Norte,RO,1100122,JI-PARANA,Urbana,Estadual,1.3,15.7
2008,Norte,RO,1100122,JI-PARANA,Urbana,Municipal,0.3,--
2008,Norte,RO,1100122,JI-PARANA,Urbana,Particular,2.6,2
2008,Norte,RO,1100122,JI-PARANA,Urbana,Publico,1,15.7
2008,Norte,RO,1100122,JI-PARANA,Urbana,Total,1.3,14.9
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Municipal,3.9,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Publico,3.9,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Total,3.9,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Estadual,1.8,2.4
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Municipal,4.1,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Particular,0,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Publico,3.8,2.4
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Total,3.8,2.4
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Estadual,1.8,2.4
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Municipal,4.3,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Particular,0,--
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Publico,3.9,2.4
2008,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Total,3.8,2.4
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Municipal,0,--
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Publico,0,--
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Total,0,--
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Estadual,0,32.9
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Municipal,0,--
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Publico,0,32.9
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Total,0,32.9
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Estadual,0,32.9
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Municipal,0,--
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Publico,0,32.9
2008,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Total,0,32.9
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Municipal,1.9,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Particular,0,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Publico,1.9,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Total,1.5,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Estadual,2.9,13.1
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Municipal,2.9,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Particular,0,0
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Publico,2.9,13.1
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Total,2.5,12.6
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Estadual,2.9,13.1
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Municipal,3.9,--
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Particular,0,0
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Publico,3.4,13.1
2008,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Total,3.1,12.6
2008,Norte,RO,1100189,PIMENTA BUENO,Rural,Municipal,0,--
2008,Norte,RO,1100189,PIMENTA BUENO,Rural,Publico,0,--
2008,Norte,RO,1100189,PIMENTA BUENO,Rural,Total,0,--
2008,Norte,RO,1100189,PIMENTA BUENO,Total,Estadual,0.9,28.3
2008,Norte,RO,1100189,PIMENTA BUENO,Total,Municipal,0.6,--
2008,Norte,RO,1100189,PIMENTA BUENO,Total,Particular,0,0
2008,Norte,RO,1100189,PIMENTA BUENO,Total,Publico,0.7,28.3
2008,Norte,RO,1100189,PIMENTA BUENO,Total,Total,0.6,27.1
2008,Norte,RO,1100189,PIMENTA BUENO,Urbana,Estadual,0.9,28.3
2008,Norte,RO,1100189,PIMENTA BUENO,Urbana,Municipal,0.7,--
2008,Norte,RO,1100189,PIMENTA BUENO,Urbana,Particular,0,0
2008,Norte,RO,1100189,PIMENTA BUENO,Urbana,Publico,0.8,28.3
2008,Norte,RO,1100189,PIMENTA BUENO,Urbana,Total,0.7,27.1
2008,Norte,RO,1100205,PORTO VELHO,Rural,Estadual,4.8,27.6
2008,Norte,RO,1100205,PORTO VELHO,Rural,Municipal,7.5,30.7
2008,Norte,RO,1100205,PORTO VELHO,Rural,Publico,7.1,28.1
2008,Norte,RO,1100205,PORTO VELHO,Rural,Total,7.1,28.1
2008,Norte,RO,1100205,PORTO VELHO,Total,Estadual,3.5,12.3
2008,Norte,RO,1100205,PORTO VELHO,Total,Municipal,4,30.7
2008,Norte,RO,1100205,PORTO VELHO,Total,Particular,0.5,0.3
2008,Norte,RO,1100205,PORTO VELHO,Total,Publico,3.9,12.6
2008,Norte,RO,1100205,PORTO VELHO,Total,Total,3.5,10.9
2008,Norte,RO,1100205,PORTO VELHO,Urbana,Estadual,3.3,11.6
2008,Norte,RO,1100205,PORTO VELHO,Urbana,Municipal,2.9,--
2008,Norte,RO,1100205,PORTO VELHO,Urbana,Particular,0.5,0.3
2008,Norte,RO,1100205,PORTO VELHO,Urbana,Publico,3,11.6
2008,Norte,RO,1100205,PORTO VELHO,Urbana,Total,2.6,9.9
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Estadual,0,21.3
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Municipal,0,--
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Publico,0,21.3
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Total,0,21.3
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Estadual,0.6,12.4
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Municipal,0,--
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Particular,0,--
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Publico,0.4,12.4
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Total,0.4,12.4
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Estadual,0.6,10.4
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Municipal,0,--
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Particular,0,--
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Publico,0.5,10.4
2008,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Total,0.5,10.4
2008,Norte,RO,1100262,RIO CRESPO,Rural,Municipal,--,--
2008,Norte,RO,1100262,RIO CRESPO,Rural,Publico,--,--
2008,Norte,RO,1100262,RIO CRESPO,Rural,Total,--,--
2008,Norte,RO,1100262,RIO CRESPO,Total,Estadual,0,24
2008,Norte,RO,1100262,RIO CRESPO,Total,Municipal,--,--
2008,Norte,RO,1100262,RIO CRESPO,Total,Publico,0,24
2008,Norte,RO,1100262,RIO CRESPO,Total,Total,0,24
2008,Norte,RO,1100262,RIO CRESPO,Urbana,Estadual,0,24
2008,Norte,RO,1100262,RIO CRESPO,Urbana,Municipal,--,--
2008,Norte,RO,1100262,RIO CRESPO,Urbana,Publico,0,24
2008,Norte,RO,1100262,RIO CRESPO,Urbana,Total,0,24
2008,Norte,RO,1100288,ROLIM DE MOURA,Rural,Municipal,0,--
2008,Norte,RO,1100288,ROLIM DE MOURA,Rural,Publico,0,--
2008,Norte,RO,1100288,ROLIM DE MOURA,Rural,Total,0,--
2008,Norte,RO,1100288,ROLIM DE MOURA,Total,Estadual,0,14.7
2008,Norte,RO,1100288,ROLIM DE MOURA,Total,Municipal,0.3,--
2008,Norte,RO,1100288,ROLIM DE MOURA,Total,Particular,0,0
2008,Norte,RO,1100288,ROLIM DE MOURA,Total,Publico,0.1,14.7
2008,Norte,RO,1100288,ROLIM DE MOURA,Total,Total,0.2,14.4
2008,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Estadual,0,14.7
2008,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Municipal,0.5,--
2008,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Particular,0,0
2008,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Publico,0.2,14.7
2008,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Total,0.1,14.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Municipal,0,--
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Publico,0,--
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Total,0,--
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Estadual,0,12.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Municipal,0,--
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Publico,0,12.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Total,0,12.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Estadual,0,12.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Municipal,0,--
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Publico,0,12.4
2008,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Total,0,12.4
2008,Norte,RO,1100304,VILHENA,Rural,Estadual,--,--
2008,Norte,RO,1100304,VILHENA,Rural,Municipal,1.7,--
2008,Norte,RO,1100304,VILHENA,Rural,Publico,1.7,--
2008,Norte,RO,1100304,VILHENA,Rural,Total,1.7,--
2008,Norte,RO,1100304,VILHENA,Total,Estadual,0.5,20.3
2008,Norte,RO,1100304,VILHENA,Total,Municipal,1,--
2008,Norte,RO,1100304,VILHENA,Total,Particular,1.3,0
2008,Norte,RO,1100304,VILHENA,Total,Publico,0.9,20.3
2008,Norte,RO,1100304,VILHENA,Total,Total,0.9,18.4
2008,Norte,RO,1100304,VILHENA,Urbana,Estadual,0.5,20.3
2008,Norte,RO,1100304,VILHENA,Urbana,Municipal,0.9,--
2008,Norte,RO,1100304,VILHENA,Urbana,Particular,1.3,0
2008,Norte,RO,1100304,VILHENA,Urbana,Publico,0.7,20.3
2008,Norte,RO,1100304,VILHENA,Urbana,Total,0.9,18.4
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Municipal,0,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Publico,0,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Total,0,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Estadual,1.9,16.5
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Municipal,0.3,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Particular,0,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Publico,0.5,16.5
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Total,0.5,16.5
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Estadual,1.9,16.5
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Municipal,1,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Particular,0,--
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Publico,1.3,16.5
2008,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Total,1.3,16.5
2008,Norte,RO,1100338,NOVA MAMORE,Rural,Estadual,--,34.8
2008,Norte,RO,1100338,NOVA MAMORE,Rural,Municipal,2.5,--
2008,Norte,RO,1100338,NOVA MAMORE,Rural,Publico,2.5,34.8
2008,Norte,RO,1100338,NOVA MAMORE,Rural,Total,2.5,34.8
2008,Norte,RO,1100338,NOVA MAMORE,Total,Estadual,1.7,22.4
2008,Norte,RO,1100338,NOVA MAMORE,Total,Municipal,2.8,--
2008,Norte,RO,1100338,NOVA MAMORE,Total,Particular,6.7,--
2008,Norte,RO,1100338,NOVA MAMORE,Total,Publico,2.4,22.4
2008,Norte,RO,1100338,NOVA MAMORE,Total,Total,2.6,22.4
2008,Norte,RO,1100338,NOVA MAMORE,Urbana,Estadual,1.7,14.3
2008,Norte,RO,1100338,NOVA MAMORE,Urbana,Municipal,3.9,--
2008,Norte,RO,1100338,NOVA MAMORE,Urbana,Particular,6.7,--
2008,Norte,RO,1100338,NOVA MAMORE,Urbana,Publico,2.3,14.3
2008,Norte,RO,1100338,NOVA MAMORE,Urbana,Total,2.7,14.3
2008,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Municipal,0,--
2008,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Publico,0,--
2008,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Total,0,--
2008,Norte,RO,1100346,ALVORADA D'OESTE,Total,Estadual,0,12.5
2008,Norte,RO,1100346,ALVORADA D'OESTE,Total,Municipal,0,--
2008,Norte,RO,1100346,ALVORADA D'OESTE,Total,Particular,0,0
2008,Norte,RO,1100346,ALVORADA D'OESTE,Total,Publico,0,12.5
2008,Norte,RO,1100346,ALVORADA D'OESTE,Total,Total,0,12.2
2008,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Estadual,0,12.5
2008,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Municipal,0,--
2008,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Particular,0,0
2008,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Publico,0,12.5
2008,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Total,0,12.2
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Municipal,1.3,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Publico,1.3,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Total,1.3,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Estadual,0,7.9
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Municipal,0.9,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Publico,0.7,7.9
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Total,0.7,7.9
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Estadual,0,7.9
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Municipal,0,--
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Publico,0,7.9
2008,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Total,0,7.9
2008,Norte,RO,1100403,ALTO PARAISO,Rural,Municipal,1.9,--
2008,Norte,RO,1100403,ALTO PARAISO,Rural,Publico,1.9,--
2008,Norte,RO,1100403,ALTO PARAISO,Rural,Total,1.9,--
2008,Norte,RO,1100403,ALTO PARAISO,Total,Estadual,0,--
2008,Norte,RO,1100403,ALTO PARAISO,Total,Municipal,1,--
2008,Norte,RO,1100403,ALTO PARAISO,Total,Publico,0.9,--
2008,Norte,RO,1100403,ALTO PARAISO,Total,Total,0.9,--
2008,Norte,RO,1100403,ALTO PARAISO,Urbana,Estadual,0,--
2008,Norte,RO,1100403,ALTO PARAISO,Urbana,Municipal,0,--
2008,Norte,RO,1100403,ALTO PARAISO,Urbana,Publico,0,--
2008,Norte,RO,1100403,ALTO PARAISO,Urbana,Total,0,--
2008,Norte,RO,1100452,BURITIS,Rural,Municipal,3.4,--
2008,Norte,RO,1100452,BURITIS,Rural,Publico,3.4,--
2008,Norte,RO,1100452,BURITIS,Rural,Total,3.4,--
2008,Norte,RO,1100452,BURITIS,Total,Estadual,2,21.5
