Ano,Região,UF,Código do Município,Nome do Município,Localização,Rede,Total_Abandono_EF2009,Total_Abandono_EM2009
2009,Norte,RO,1100056,CEREJEIRAS,Urbana,Municipal,1.5,--
2009,Norte,RO,1100056,CEREJEIRAS,Urbana,Particular,0,0
2009,Norte,RO,1100056,CEREJEIRAS,Urbana,Publico,1.9,9.1
2009,Norte,RO,1100056,CEREJEIRAS,Urbana,Total,1.8,8.8
2009,Norte,RO,1100064,COLORADO DO OESTE,Rural,Federal,--,0.6
2009,Norte,RO,1100064,COLORADO DO OESTE,Rural,Municipal,0.7,--
2009,Norte,RO,1100064,COLORADO DO OESTE,Rural,Publico,0.7,0.6
2009,Norte,RO,1100064,COLORADO DO OESTE,Rural,Total,0.7,0.6
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Estadual,0.5,5
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Federal,--,0.6
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Municipal,0.6,--
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Particular,0,--
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Publico,0.5,3.7
2009,Norte,RO,1100064,COLORADO DO OESTE,Total,Total,0.5,3.7
2009,Norte,RO,1100064,COLORADO DO OESTE,Urbana,Estadual,0.5,5
2009,Norte,RO,1100064,COLORADO DO OESTE,Urbana,Municipal,0,--
2009,Norte,RO,1100064,COLORADO DO OESTE,Urbana,Particular,0,--
2009,Norte,RO,1100064,COLORADO DO OESTE,Urbana,Publico,0.5,5
2009,Norte,RO,1100064,COLORADO DO OESTE,Urbana,Total,0.5,5
2009,Norte,RO,1100072,CORUMBIARA,Rural,Municipal,1.9,--
2009,Norte,RO,1100072,CORUMBIARA,Rural,Publico,1.9,--
2009,Norte,RO,1100072,CORUMBIARA,Rural,Total,1.9,--
2009,Norte,RO,1100072,CORUMBIARA,Total,Estadual,1.9,12.5
2009,Norte,RO,1100072,CORUMBIARA,Total,Municipal,1.6,--
2009,Norte,RO,1100072,CORUMBIARA,Total,Publico,1.7,12.5
2009,Norte,RO,1100072,CORUMBIARA,Total,Total,1.7,12.5
2009,Norte,RO,1100072,CORUMBIARA,Urbana,Estadual,1.9,12.5
2009,Norte,RO,1100072,CORUMBIARA,Urbana,Municipal,0,--
2009,Norte,RO,1100072,CORUMBIARA,Urbana,Publico,1.6,12.5
2009,Norte,RO,1100072,CORUMBIARA,Urbana,Total,1.6,12.5
2009,Norte,RO,1100080,COSTA MARQUES,Rural,Municipal,6.3,--
2009,Norte,RO,1100080,COSTA MARQUES,Rural,Publico,6.3,--
2009,Norte,RO,1100080,COSTA MARQUES,Rural,Total,6.3,--
2009,Norte,RO,1100080,COSTA MARQUES,Total,Estadual,3.3,12.2
2009,Norte,RO,1100080,COSTA MARQUES,Total,Municipal,5.1,--
2009,Norte,RO,1100080,COSTA MARQUES,Total,Publico,4.2,12.2
2009,Norte,RO,1100080,COSTA MARQUES,Total,Total,4.2,12.2
2009,Norte,RO,1100080,COSTA MARQUES,Urbana,Estadual,3.3,12.2
2009,Norte,RO,1100080,COSTA MARQUES,Urbana,Municipal,0.6,--
2009,Norte,RO,1100080,COSTA MARQUES,Urbana,Publico,2.8,12.2
2009,Norte,RO,1100080,COSTA MARQUES,Urbana,Total,2.8,12.2
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Rural,Estadual,9.3,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Rural,Municipal,3,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Rural,Publico,4.4,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Rural,Total,4.4,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Total,Estadual,2,14.2
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Total,Municipal,2.3,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Total,Particular,1.7,0
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Total,Publico,2.1,14.2
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Total,Total,2.1,13.6
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Urbana,Estadual,0.9,14.2
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Urbana,Municipal,1.2,--
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Urbana,Particular,1.7,0
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Urbana,Publico,0.9,14.2
2009,Norte,RO,1100098,ESPIGAO D'OESTE,Urbana,Total,0.9,13.6
2009,Norte,RO,1100106,GUAJARA-MIRIM,Rural,Estadual,0,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Rural,Municipal,7.6,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Rural,Publico,1.8,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Rural,Total,1.8,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Total,Estadual,3.6,12
2009,Norte,RO,1100106,GUAJARA-MIRIM,Total,Municipal,2.2,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Total,Particular,0.5,1.1
2009,Norte,RO,1100106,GUAJARA-MIRIM,Total,Publico,3.1,12
2009,Norte,RO,1100106,GUAJARA-MIRIM,Total,Total,2.9,11.4
2009,Norte,RO,1100106,GUAJARA-MIRIM,Urbana,Estadual,4.5,12
2009,Norte,RO,1100106,GUAJARA-MIRIM,Urbana,Municipal,1.6,--
2009,Norte,RO,1100106,GUAJARA-MIRIM,Urbana,Particular,0.5,1.1
2009,Norte,RO,1100106,GUAJARA-MIRIM,Urbana,Publico,3.3,12
2009,Norte,RO,1100106,GUAJARA-MIRIM,Urbana,Total,3.2,11.4
2009,Norte,RO,1100114,JARU,Rural,Estadual,7,14.2
2009,Norte,RO,1100114,JARU,Rural,Municipal,4.6,--
2009,Norte,RO,1100114,JARU,Rural,Publico,5.1,14.2
2009,Norte,RO,1100114,JARU,Rural,Total,5.1,14.2
2009,Norte,RO,1100114,JARU,Total,Estadual,4.7,14.4
2009,Norte,RO,1100114,JARU,Total,Municipal,4.5,--
2009,Norte,RO,1100114,JARU,Total,Particular,0.4,0
2009,Norte,RO,1100114,JARU,Total,Publico,4.6,14.4
2009,Norte,RO,1100114,JARU,Total,Total,4.6,14
2009,Norte,RO,1100114,JARU,Urbana,Estadual,4.4,14.5
2009,Norte,RO,1100114,JARU,Urbana,Municipal,4.6,--
2009,Norte,RO,1100114,JARU,Urbana,Particular,0.4,0
2009,Norte,RO,1100114,JARU,Urbana,Publico,4.4,14.5
2009,Norte,RO,1100114,JARU,Urbana,Total,4.3,13.9
2009,Norte,RO,1100122,JI-PARANA,Rural,Estadual,7.2,7.3
2009,Norte,RO,1100122,JI-PARANA,Rural,Municipal,1.8,--
2009,Norte,RO,1100122,JI-PARANA,Rural,Particular,--,1.4
2009,Norte,RO,1100122,JI-PARANA,Rural,Publico,3.5,7.3
2009,Norte,RO,1100122,JI-PARANA,Rural,Total,3.5,4.8
2009,Norte,RO,1100122,JI-PARANA,Total,Estadual,4.3,11.8
2009,Norte,RO,1100122,JI-PARANA,Total,Federal,--,2.1
2009,Norte,RO,1100122,JI-PARANA,Total,Municipal,1,--
2009,Norte,RO,1100122,JI-PARANA,Total,Particular,0.3,0.8
2009,Norte,RO,1100122,JI-PARANA,Total,Publico,3.7,11.5
2009,Norte,RO,1100122,JI-PARANA,Total,Total,3.4,10.4
2009,Norte,RO,1100122,JI-PARANA,Urbana,Estadual,4.1,12.1
2009,Norte,RO,1100122,JI-PARANA,Urbana,Federal,--,2.1
2009,Norte,RO,1100122,JI-PARANA,Urbana,Municipal,0.2,--
2009,Norte,RO,1100122,JI-PARANA,Urbana,Particular,0.3,0.4
2009,Norte,RO,1100122,JI-PARANA,Urbana,Publico,3.6,11.7
2009,Norte,RO,1100122,JI-PARANA,Urbana,Total,3.4,11
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Municipal,1.9,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Publico,1.9,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Rural,Total,1.9,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Estadual,3.2,13.1
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Municipal,1.6,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Particular,0,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Publico,2.1,13.1
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Total,Total,2.1,13.1
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Estadual,3.2,13.1
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Municipal,1,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Particular,0,--
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Publico,2.3,13.1
2009,Norte,RO,1100130,MACHADINHO D'OESTE,Urbana,Total,2.3,13.1
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Municipal,3.3,19.7
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Publico,3.3,19.7
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Rural,Total,3.3,19.7
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Estadual,1.4,19.3
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Municipal,2.5,19.7
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Publico,2.1,19.4
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Total,Total,2.1,19.4
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Estadual,1.4,19.3
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Municipal,0.7,--
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Publico,1.2,19.3
2009,Norte,RO,1100148,NOVA BRASILANDIA D'OESTE,Urbana,Total,1.2,19.3
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Municipal,4.4,--
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Publico,4.4,--
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Rural,Total,4.4,--
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Estadual,5.1,11.4
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Municipal,5.3,--
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Particular,0.3,0
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Publico,5.2,11.4
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Total,Total,4.9,11
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Estadual,5.1,11.4
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Municipal,6.4,--
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Particular,0.3,0
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Publico,5.4,11.4
2009,Norte,RO,1100155,OURO PRETO DO OESTE,Urbana,Total,5.1,11
2009,Norte,RO,1100189,PIMENTA BUENO,Rural,Municipal,3.1,--
2009,Norte,RO,1100189,PIMENTA BUENO,Rural,Publico,3.1,--
2009,Norte,RO,1100189,PIMENTA BUENO,Rural,Total,3.1,--
2009,Norte,RO,1100189,PIMENTA BUENO,Total,Estadual,2.7,12.5
2009,Norte,RO,1100189,PIMENTA BUENO,Total,Municipal,1,--
2009,Norte,RO,1100189,PIMENTA BUENO,Total,Particular,0,0
2009,Norte,RO,1100189,PIMENTA BUENO,Total,Publico,2.1,12.5
2009,Norte,RO,1100189,PIMENTA BUENO,Total,Total,2,11.9
2009,Norte,RO,1100189,PIMENTA BUENO,Urbana,Estadual,2.7,12.5
2009,Norte,RO,1100189,PIMENTA BUENO,Urbana,Municipal,0,--
2009,Norte,RO,1100189,PIMENTA BUENO,Urbana,Particular,0,0
2009,Norte,RO,1100189,PIMENTA BUENO,Urbana,Publico,2,12.5
2009,Norte,RO,1100189,PIMENTA BUENO,Urbana,Total,1.9,11.9
2009,Norte,RO,1100205,PORTO VELHO,Rural,Estadual,5.2,10.9
2009,Norte,RO,1100205,PORTO VELHO,Rural,Municipal,8.2,--
2009,Norte,RO,1100205,PORTO VELHO,Rural,Publico,7.5,10.9
2009,Norte,RO,1100205,PORTO VELHO,Rural,Total,7.5,10.9
2009,Norte,RO,1100205,PORTO VELHO,Total,Estadual,4.5,10.4
2009,Norte,RO,1100205,PORTO VELHO,Total,Municipal,4.1,--
2009,Norte,RO,1100205,PORTO VELHO,Total,Particular,0.5,0.7
2009,Norte,RO,1100205,PORTO VELHO,Total,Publico,4.3,10.4
2009,Norte,RO,1100205,PORTO VELHO,Total,Total,3.9,8.6
2009,Norte,RO,1100205,PORTO VELHO,Urbana,Estadual,4.5,10.4
2009,Norte,RO,1100205,PORTO VELHO,Urbana,Municipal,1.9,--
2009,Norte,RO,1100205,PORTO VELHO,Urbana,Particular,0.5,0.7
2009,Norte,RO,1100205,PORTO VELHO,Urbana,Publico,3.7,10.4
2009,Norte,RO,1100205,PORTO VELHO,Urbana,Total,3.3,8.5
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Estadual,4.6,16
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Municipal,1.3,--
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Publico,3,16
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Rural,Total,3,16
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Estadual,2.6,8.7
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Municipal,2.2,--
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Particular,0,--
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Publico,2.4,8.7
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Total,Total,2.5,8.7
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Estadual,1.9,7.4
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Municipal,3.5,--
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Particular,0,--
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Publico,2.2,7.4
2009,Norte,RO,1100254,PRESIDENTE MEDICI,Urbana,Total,2.1,7.4
2009,Norte,RO,1100262,RIO CRESPO,Rural,Municipal,10,--
2009,Norte,RO,1100262,RIO CRESPO,Rural,Publico,10,--
2009,Norte,RO,1100262,RIO CRESPO,Rural,Total,10,--
2009,Norte,RO,1100262,RIO CRESPO,Total,Estadual,4.3,24
2009,Norte,RO,1100262,RIO CRESPO,Total,Municipal,3.1,--
2009,Norte,RO,1100262,RIO CRESPO,Total,Publico,3.7,24
2009,Norte,RO,1100262,RIO CRESPO,Total,Total,3.7,24
2009,Norte,RO,1100262,RIO CRESPO,Urbana,Estadual,4.3,24
2009,Norte,RO,1100262,RIO CRESPO,Urbana,Municipal,2.7,--
2009,Norte,RO,1100262,RIO CRESPO,Urbana,Publico,3.4,24
2009,Norte,RO,1100262,RIO CRESPO,Urbana,Total,3.4,24
2009,Norte,RO,1100288,ROLIM DE MOURA,Rural,Municipal,0.1,--
2009,Norte,RO,1100288,ROLIM DE MOURA,Rural,Publico,0.1,--
2009,Norte,RO,1100288,ROLIM DE MOURA,Rural,Total,0.1,--
2009,Norte,RO,1100288,ROLIM DE MOURA,Total,Estadual,2.5,14
2009,Norte,RO,1100288,ROLIM DE MOURA,Total,Municipal,0.4,--
2009,Norte,RO,1100288,ROLIM DE MOURA,Total,Particular,0.3,0
2009,Norte,RO,1100288,ROLIM DE MOURA,Total,Publico,1.9,14
2009,Norte,RO,1100288,ROLIM DE MOURA,Total,Total,1.9,13.6
2009,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Estadual,2.5,14
2009,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Municipal,0.6,--
2009,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Particular,0.3,0
2009,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Publico,2.2,14
2009,Norte,RO,1100288,ROLIM DE MOURA,Urbana,Total,2.2,13.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Municipal,0,--
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Publico,0,--
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Rural,Total,0,--
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Estadual,0.9,5.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Municipal,0.7,--
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Publico,0.8,5.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Total,Total,0.8,5.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Estadual,0.9,5.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Municipal,1.2,--
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Publico,1,5.6
2009,Norte,RO,1100296,SANTA LUZIA D'OESTE,Urbana,Total,1,5.6
2009,Norte,RO,1100304,VILHENA,Rural,Estadual,6.6,--
2009,Norte,RO,1100304,VILHENA,Rural,Municipal,0.1,--
2009,Norte,RO,1100304,VILHENA,Rural,Publico,0.3,--
2009,Norte,RO,1100304,VILHENA,Rural,Total,0.3,--
2009,Norte,RO,1100304,VILHENA,Total,Estadual,3.4,14.5
2009,Norte,RO,1100304,VILHENA,Total,Municipal,1.1,--
2009,Norte,RO,1100304,VILHENA,Total,Particular,0.1,0.3
2009,Norte,RO,1100304,VILHENA,Total,Publico,2.1,14.5
2009,Norte,RO,1100304,VILHENA,Total,Total,1.9,13
2009,Norte,RO,1100304,VILHENA,Urbana,Estadual,3.3,14.5
2009,Norte,RO,1100304,VILHENA,Urbana,Municipal,1.2,--
2009,Norte,RO,1100304,VILHENA,Urbana,Particular,0.1,0.3
2009,Norte,RO,1100304,VILHENA,Urbana,Publico,2.2,14.5
2009,Norte,RO,1100304,VILHENA,Urbana,Total,2,13
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Municipal,0.8,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Publico,0.8,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Rural,Total,0.8,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Estadual,4.7,14.1
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Municipal,0.9,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Particular,0,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Publico,2.1,14.1
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Total,Total,2.1,14.1
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Estadual,4.7,14.1
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Municipal,1.4,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Particular,0,--
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Publico,3.6,14.1
2009,Norte,RO,1100320,SAO MIGUEL DO GUAPORE,Urbana,Total,3.3,14.1
2009,Norte,RO,1100338,NOVA MAMORE,Rural,Estadual,8.3,19.4
2009,Norte,RO,1100338,NOVA MAMORE,Rural,Municipal,6,--
2009,Norte,RO,1100338,NOVA MAMORE,Rural,Publico,6.2,19.4
2009,Norte,RO,1100338,NOVA MAMORE,Rural,Total,6.2,19.4
2009,Norte,RO,1100338,NOVA MAMORE,Total,Estadual,4.6,13.7
2009,Norte,RO,1100338,NOVA MAMORE,Total,Municipal,5.5,--
2009,Norte,RO,1100338,NOVA MAMORE,Total,Particular,1.1,--
2009,Norte,RO,1100338,NOVA MAMORE,Total,Publico,5.2,13.7
2009,Norte,RO,1100338,NOVA MAMORE,Total,Total,5.1,13.7
2009,Norte,RO,1100338,NOVA MAMORE,Urbana,Estadual,4.3,10.9
2009,Norte,RO,1100338,NOVA MAMORE,Urbana,Municipal,3.3,--
2009,Norte,RO,1100338,NOVA MAMORE,Urbana,Particular,1.1,--
2009,Norte,RO,1100338,NOVA MAMORE,Urbana,Publico,4,10.9
2009,Norte,RO,1100338,NOVA MAMORE,Urbana,Total,3.9,10.9
2009,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Municipal,0.8,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Publico,0.8,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Rural,Total,0.8,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Total,Estadual,0.6,13.7
2009,Norte,RO,1100346,ALVORADA D'OESTE,Total,Municipal,0.5,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Total,Particular,0,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Total,Publico,0.5,13.7
2009,Norte,RO,1100346,ALVORADA D'OESTE,Total,Total,0.6,13.7
2009,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Estadual,0.6,13.7
2009,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Municipal,0.3,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Particular,0,--
2009,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Publico,0.4,13.7
2009,Norte,RO,1100346,ALVORADA D'OESTE,Urbana,Total,0.5,13.7
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Municipal,4.5,--
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Publico,4.5,--
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Rural,Total,4.5,--
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Estadual,7.8,14.3
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Municipal,3.6,--
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Publico,4.4,14.3
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Total,Total,4.4,14.3
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Estadual,7.8,14.3
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Municipal,2,--
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Publico,4.1,14.3
2009,Norte,RO,1100379,ALTO ALEGRE DOS PARECIS,Urbana,Total,4.1,14.3
2009,Norte,RO,1100403,ALTO PARAISO,Rural,Municipal,4,--
2009,Norte,RO,1100403,ALTO PARAISO,Rural,Publico,4,--
2009,Norte,RO,1100403,ALTO PARAISO,Rural,Total,4,--
2009,Norte,RO,1100403,ALTO PARAISO,Total,Estadual,1.6,19
2009,Norte,RO,1100403,ALTO PARAISO,Total,Municipal,4.5,--
2009,Norte,RO,1100403,ALTO PARAISO,Total,Publico,3.7,19
2009,Norte,RO,1100403,ALTO PARAISO,Total,Total,3.7,19
