Ano,Região,UF,Código do Município,Nome do Município,Localização,Rede,Total_Abandono_EF2013,Total_Abandono_EM2013
2013,Nordeste,PB,2513208,SANTA CRUZ,Total,Estadual,7.7,6.7
2013,Nordeste,PB,2513208,SANTA CRUZ,Rural,Total,0.6,--
2013,Nordeste,PB,2513208,SANTA CRUZ,Rural,Publico,0.6,--
2013,Nordeste,PB,2513208,SANTA CRUZ,Rural,Municipal,0.6,--
2013,Nordeste,PB,2513208,SANTA CRUZ,Urbana,Total,5,6.7
2013,Nordeste,PB,2513208,SANTA CRUZ,Urbana,Publico,5,6.7
2013,Nordeste,PB,2513208,SANTA CRUZ,Urbana,Municipal,1.8,--
2013,Nordeste,PB,2513208,SANTA CRUZ,Urbana,Estadual,7.7,6.7
2013,Nordeste,PB,2513307,SANTA HELENA,Total,Total,4.7,4.8
2013,Nordeste,PB,2513307,SANTA HELENA,Total,Publico,4.8,4.8
2013,Nordeste,PB,2513307,SANTA HELENA,Total,Privada,0,--
2013,Nordeste,PB,2513307,SANTA HELENA,Total,Municipal,5.7,--
2013,Nordeste,PB,2513307,SANTA HELENA,Total,Estadual,3.3,4.8
2013,Nordeste,PB,2513307,SANTA HELENA,Rural,Total,8,--
2013,Nordeste,PB,2513307,SANTA HELENA,Rural,Publico,8,--
2013,Nordeste,PB,2513307,SANTA HELENA,Rural,Municipal,9.7,--
2013,Nordeste,PB,2513307,SANTA HELENA,Rural,Estadual,1.5,--
2013,Nordeste,PB,2513307,SANTA HELENA,Urbana,Total,3,4.8
2013,Nordeste,PB,2513307,SANTA HELENA,Urbana,Publico,3,4.8
2013,Nordeste,PB,2513307,SANTA HELENA,Urbana,Privada,0,--
2013,Nordeste,PB,2513307,SANTA HELENA,Urbana,Municipal,2.5,--
2013,Nordeste,PB,2513307,SANTA HELENA,Urbana,Estadual,3.8,4.8
2013,Nordeste,PB,2513356,SANTA INES,Total,Total,3.4,5.6
2013,Nordeste,PB,2513356,SANTA INES,Total,Publico,3.5,5.6
2013,Nordeste,PB,2513356,SANTA INES,Total,Privada,0,--
2013,Nordeste,PB,2513356,SANTA INES,Total,Municipal,2.4,--
2013,Nordeste,PB,2513356,SANTA INES,Total,Estadual,12.1,5.6
2013,Nordeste,PB,2513356,SANTA INES,Rural,Total,2.1,--
2013,Nordeste,PB,2513356,SANTA INES,Rural,Publico,2.1,--
2013,Nordeste,PB,2513356,SANTA INES,Rural,Municipal,2.1,--
2013,Nordeste,PB,2513356,SANTA INES,Urbana,Total,4.5,5.6
2013,Nordeste,PB,2513356,SANTA INES,Urbana,Publico,4.5,5.6
2013,Nordeste,PB,2513356,SANTA INES,Urbana,Privada,0,--
2013,Nordeste,PB,2513356,SANTA INES,Urbana,Municipal,2.6,--
2013,Nordeste,PB,2513356,SANTA INES,Urbana,Estadual,12.1,5.6
2013,Nordeste,PB,2513406,SANTA LUZIA,Total,Total,2.6,11.8
2013,Nordeste,PB,2513406,SANTA LUZIA,Total,Publico,3,12.8
2013,Nordeste,PB,2513406,SANTA LUZIA,Total,Privada,0.3,0
2013,Nordeste,PB,2513406,SANTA LUZIA,Total,Municipal,4.8,--
2013,Nordeste,PB,2513406,SANTA LUZIA,Total,Estadual,1.3,12.8
2013,Nordeste,PB,2513406,SANTA LUZIA,Rural,Total,2.9,--
2013,Nordeste,PB,2513406,SANTA LUZIA,Rural,Publico,2.9,--
2013,Nordeste,PB,2513406,SANTA LUZIA,Rural,Municipal,2.9,--
2013,Nordeste,PB,2513406,SANTA LUZIA,Urbana,Total,2.7,11.8
2013,Nordeste,PB,2513406,SANTA LUZIA,Urbana,Publico,3.1,12.8
2013,Nordeste,PB,2513406,SANTA LUZIA,Urbana,Privada,0.3,0
2013,Nordeste,PB,2513406,SANTA LUZIA,Urbana,Municipal,4.9,--
2013,Nordeste,PB,2513406,SANTA LUZIA,Urbana,Estadual,1.3,12.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,Total,2,3.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,Publico,2,3.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,Municipal,1.2,--
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Total,Estadual,9,3.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,Total,1.8,--
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,Publico,1.8,--
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Rural,Municipal,1.8,--
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Urbana,Total,2.2,3.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Urbana,Publico,2.2,3.8
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Urbana,Municipal,0.5,--
2013,Nordeste,PB,2513505,SANTANA DE MANGUEIRA,Urbana,Estadual,9,3.8
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Total,Total,5.4,16.3
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Total,Publico,5.9,16.3
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Total,Privada,0,--
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Total,Municipal,2.9,16.7
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Total,Estadual,12.3,16.3
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Rural,Total,3.8,--
2013,Nordeste,PB,2513604,SANTANA DOS GARROTES,Rural,Publico,3.8,--
