Nível,Brasil e Unidade da Federação,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente,Total,Ensino fundamental incompleto ou equivalente,Ensino fundamental completo ou equivalente,Ensino médio incompleto ou equivalente,Ensino médio completo ou equivalente
UF,Ceará,8712,3428,786,570,1511,8725,3417,818,553,1507,8739,3412,805,523,1524,8754,3355,791,518,1565,8768,3320,844,543,1587,8782,3334,809,523,1596,8796,3305,822,527,1573,8810,3305,879,497,1594,8824,3261,891,530,1679,8839,3321,891,532,1662,8853,3273,878,547,1646,8867,3278,865,527,1630,8881,3231,874,565,1705,8896,3281,824,566,1704,8910,3268,816,559,1706,8924,3273,746,569,1704,8939,3263,812,573,1766,8953,3269,801,582,1744,8967,3267,790,588,1747,8981,3253,738,610,1772,8996,3261,790,632,1805,9010,3264,735,624,1833,9024,3270,728,639,1818,9038,3296,709,591,1878,9052,3272,706,638,1891,9066,3179,721,645,1907,9080,3190,732,613,1946,9094,3216,685,636,1905,9108,3133,724,634,1995,9122,3189,693,636,1943,9136,3171,700,618,1946,9149,3164,661,641,1951,9163,3121,700,609,2090,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9282,2913,691,647,2248,9295,2908,680,668,2259,9308,2955,692,678,2253,9320,2902,667,716,2274,9333,2888,648,711,2258,9345,2881,655,677,2274,9357,2890,628,670,2276,9369,2872,657,683,2338,9381,2874,651,697,2282,9393,2898,660,698,2314,9404,2917,688,647,2399
UF,Rio Grande do Norte,3291,1451,217,224,538,3299,1426,230,210,571,3306,1449,222,206,566,3314,1455,216,196,583,3321,1432,234,201,590,3329,1444,221,204,587,3337,1439,215,215,572,3344,1459,212,199,578,3352,1380,238,206,619,3359,1411,244,201,617,3367,1406,230,198,622,3374,1423,225,185,625,3382,1408,237,199,650,3389,1401,229,202,641,3397,1380,217,213,641,3404,1333,200,230,678,3411,1346,219,232,677,3419,1317,202,243,687,3426,1306,222,243,692,3433,1372,211,228,693,3440,1379,222,222,708,3448,1395,214,233,693,3455,1385,220,230,678,3462,1401,233,221,684,3469,1396,227,210,687,3476,1402,212,207,701,3483,1394,213,220,695,3490,1401,213,210,692,3497,1368,205,216,695,3504,1358,212,234,670,3511,1366,221,224,676,3518,1331,200,251,685,3524,1323,204,244,733,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3584,1233,240,265,787,3590,1228,234,259,791,3597,1200,220,252,796,3603,1239,221,260,814,3609,1242,218,248,828,3615,1196,212,242,850,3621,1187,203,236,848,3628,1182,213,247,866,3634,1169,221,251,853,3640,1171,209,252,866,3646,1225,201,263,868
UF,Paraíba,3848,1685,228,212,565,3852,1691,243,231,576,3857,1698,244,215,560,3861,1687,239,207,563,3866,1650,244,213,571,3871,1624,248,202,576,3875,1647,263,213,559,3880,1651,247,210,559,3885,1648,273,216,604,3890,1683,255,214,586,3895,1695,248,209,603,3900,1665,246,188,620,3905,1664,264,199,659,3910,1658,249,204,668,3915,1651,248,207,684,3920,1636,212,229,671,3925,1635,247,229,692,3930,1619,239,237,668,3935,1612,246,227,666,3940,1616,230,245,666,3946,1598,258,231,673,3951,1593,251,228,690,3956,1605,232,228,702,3961,1604,223,233,698,3967,1616,225,234,717,3972,1591,229,227,736,3977,1620,226,232,704,3982,1622,230,216,706,3988,1631,232,241,713,3993,1611,229,233,713,3998,1628,219,244,718,4003,1608,224,226,741,4009,1583,242,241,768,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4055,1497,235,290,805,4060,1475,215,297,830,4065,1473,226,281,833,4070,1457,230,290,841,4075,1468,227,283,840,4079,1443,238,265,857,4084,1442,246,263,830,4089,1438,244,269,852,4094,1437,242,270,865,4098,1429,250,281,857,4103,1426,233,273,908
UF,Pernambuco,9048,3508,707,449,1683,9063,3545,814,438,1640,9079,3662,753,427,1610,9094,3729,714,449,1607,9110,3719,732,481,1682,9126,3700,732,492,1714,9141,3580,770,474,1763,9157,3525,827,465,1770,9172,3547,854,479,1794,9188,3517,817,513,1810,9203,3555,784,507,1763,9219,3507,821,470,1804,9235,3427,829,509,1817,9250,3555,715,519,1847,9266,3455,718,521,1888,9281,3528,628,507,1926,9296,3455,631,551,1991,9312,3479,631,563,1928,9327,3511,609,537,1981,9342,3503,625,586,1918,9358,3544,622,595,1993,9373,3534,607,594,2037,9388,3549,580,577,2083,9403,3497,579,565,2108,9418,3471,598,546,2169,9433,3416,579,573,2122,9448,3441,566,577,2126,9463,3358,576,565,2173,9478,3325,593,584,2226,9493,3353,619,584,2167,9508,3372,617,536,2197,9523,3399,585,510,2218,9537,3295,602,518,2345,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,9665,3228,612,585,2412,9679,3242,606,589,2379,9693,3233,569,620,2368,9706,3197,595,618,2430,9720,3169,604,609,2485,9733,3191,583,615,2434,9746,3166,589,585,2492,9759,3220,610,601,2511,9773,3223,611,610,2470,9785,3222,604,637,2451,9798,3233,550,592,2510
UF,Alagoas,3217,1402,245,173,443,3221,1400,273,173,438,3226,1392,261,182,449,3230,1420,271,179,441,3234,1429,245,196,453,3238,1422,252,193,456,3242,1382,258,189,463,3246,1404,249,182,449,3250,1365,265,170,455,3254,1385,254,176,458,3258,1381,244,183,452,3262,1392,235,187,462,3266,1373,247,194,479,3270,1350,245,196,484,3273,1332,246,189,492,3277,1326,210,187,506,3281,1353,228,197,511,3285,1354,225,198,515,3289,1309,232,203,530,3292,1341,225,189,531,3296,1323,226,200,579,3300,1355,214,206,569,3304,1345,216,205,587,3307,1353,211,205,567,3311,1311,214,206,604,3315,1338,212,212,589,3318,1337,232,217,579,3322,1341,216,209,567,3326,1322,232,203,602,3329,1318,228,210,588,3333,1327,221,221,590,3336,1329,202,213,588,3340,1248,205,235,620,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,3370,1223,223,228,672,3373,1213,227,223,674,3376,1199,229,229,673,3379,1162,231,240,697,3383,1156,223,236,705,3386,1134,213,236,706,3389,1112,203,237,735,3392,1149,209,237,719,3395,1130,207,235,740,3398,1158,207,236,736,3401,1147,213,230,760
UF,Sergipe,2143,940,151,115,325,2149,967,147,109,330,2154,962,155,111,336,2160,957,160,114,333,2165,967,149,122,340,2170,937,163,116,343,2176,915,174,107,347,2181,937,170,111,339,2186,954,157,116,359,2192,940,153,115,363,2197,940,158,124,359,2203,932,173,124,358,2208,922,170,125,369,2213,912,176,137,367,2218,905,167,127,384,2224,901,149,135,378,2229,924,157,143,374,2234,897,146,122,405,2240,924,136,145,401,2245,930,143,146,400,2250,922,151,147,398,2255,935,147,140,411,2260,923,148,138,404,2266,927,139,132,422,2271,928,139,133,420,2276,932,139,137,410,2281,926,146,131,415,2286,900,150,143,428,2291,924,150,126,452,2296,947,139,127,450,2301,935,128,141,455,2306,915,129,155,455,2311,898,131,149,492,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2355,868,153,166,483,2360,880,150,163,477,2364,865,140,159,482,2369,836,162,150,498,2374,839,150,162,494,2378,835,145,153,511,2383,839,142,153,509,2387,823,149,165,528,2392,828,157,159,524,2396,835,152,160,519,2401,854,136,163,528
UF,Bahia,14393,6019,922,874,2657,14409,6031,930,868,2625,14426,6060,911,886,2570,14442,6078,884,855,2655,14458,6085,956,862,2707,14474,6089,939,845,2730,14490,5992,960,878,2742,14507,6058,904,886,2765,14523,6016,918,886,2881,14539,5947,873,910,2882,14555,5956,893,921,2818,14571,6038,955,887,2781,14587,6036,945,894,2906,14603,5903,860,952,2953,14618,5879,892,911,2892,14634,5649,878,878,3012,14650,5731,858,1005,3072,14666,5758,810,1000,3018,14681,5814,821,997,2988,14697,5677,836,1004,3009,14712,5651,877,977,3128,14727,5701,843,1021,3056,14743,5611,873,998,3059,14758,5480,896,966,3088,14773,5542,895,944,3204,14788,5593,851,976,3091,14803,5578,818,984,3096,14817,5599,796,951,3171,14832,5561,851,963,3265,14846,5590,850,987,3206,14861,5562,829,1012,3239,14875,5434,810,998,3303,14889,5262,823,1016,3477,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,15009,5091,836,1108,3698,15022,5043,801,1084,3685,15034,4993,796,1071,3582,15046,4970,851,1057,3730,15058,4985,889,981,3798,15070,4957,873,1038,3812,15081,4977,855,1045,3843,15092,4861,862,1126,3846,15103,4760,893,1122,3906,15114,4837,831,1142,3873,15125,4823,794,1108,4051
UF,Minas Gerais,20172,8445,1843,1213,3623,20207,8466,1793,1238,3659,20242,8543,1783,1245,3637,20276,8462,1811,1222,3708,20311,8430,1823,1226,3890,20345,8477,1794,1284,3808,20380,8483,1807,1253,3784,20414,8409,1778,1251,3863,20448,8242,1815,1272,4064,20483,8198,1892,1238,4051,20517,8206,1795,1263,4074,20551,8146,1760,1251,4089,20585,8135,1835,1259,4179,20619,8261,1825,1273,4040,20653,8140,1865,1231,4078,20686,7985,1794,1257,4181,20720,7921,1884,1251,4288,20753,7823,1811,1314,4267,20787,7794,1728,1321,4390,20820,7762,1739,1365,4395,20853,7787,1827,1335,4571,20886,7871,1792,1380,4475,20918,7783,1751,1398,4461,20951,7753,1718,1382,4546,20983,7701,1722,1414,4624,21016,7739,1710,1386,4576,21048,7704,1652,1399,4581,21079,7695,1640,1380,4567,21111,7652,1741,1364,4685,21142,7713,1698,1386,4657,21173,7680,1685,1442,4640,21204,7642,1706,1369,4799,21235,7645,1688,1372,4929,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,21499,7406,1533,1474,5097,21527,7309,1503,1447,5112,21555,7247,1505,1444,5141,21582,7199,1516,1441,5300,21609,7046,1547,1480,5306,21636,7048,1596,1420,5263,21662,6979,1650,1394,5303,21688,6940,1636,1437,5353,21713,6847,1599,1472,5332,21739,6827,1593,1438,5423,21763,6756,1556,1462,5536
UF,Espírito Santo,3669,1378,370,201,762,3681,1400,358,212,763,3693,1403,355,201,776,3704,1358,358,199,802,3716,1382,355,212,810,3728,1393,358,212,808,3740,1368,356,220,823,3752,1387,355,218,827,3764,1405,363,224,813,3776,1385,364,233,819,3787,1378,368,219,808,3799,1367,362,214,833,3811,1338,375,227,848,3823,1330,369,224,856,3835,1302,367,228,871,3846,1334,344,213,914,3858,1317,327,222,929,3870,1331,317,242,872,3882,1333,325,246,892,3893,1354,316,231,887,3905,1341,330,235,891,3917,1352,324,241,887,3928,1361,313,247,885,3940,1371,294,249,880,3952,1356,305,257,914,3963,1355,304,260,909,3975,1359,291,259,913,3986,1351,295,263,931,3997,1370,302,245,939,4009,1379,288,263,911,4020,1392,288,259,903,4032,1374,278,244,947,4043,1353,307,254,946,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,4142,1291,314,269,1001,4153,1309,299,253,980,4164,1323,279,263,975,4174,1319,287,257,1001,4185,1288,286,268,1007,4195,1281,288,270,1039,4206,1268,288,269,1052,4216,1282,298,262,1066,4226,1267,302,260,1088,4236,1262,296,248,1090,4247,1267,295,240,1073
UF,Rio de Janeiro,16472,5429,1814,1038,3834,16499,5477,1837,1025,3848,16526,5467,1905,939,3822,16553,5470,1895,905,3899,16580,5354,1890,967,4052,16608,5410,1849,968,4075,16635,5377,1858,957,4066,16662,5344,1833,947,4076,16689,5147,1909,1014,4223,16717,5131,1947,983,4238,16744,5101,1897,958,4231,16771,4978,1961,955,4328,16798,4872,1972,965,4368,16825,4957,1943,973,4436,16852,4910,1889,949,4456,16879,5034,1664,948,4573,16906,5016,1693,962,4591,16933,5113,1670,1003,4430,16960,5077,1641,1021,4498,16987,5022,1643,1042,4526,17014,4975,1610,1043,4619,17040,4986,1569,1088,4580,17067,4931,1534,1105,4527,17093,4942,1528,1068,4539,17119,4863,1452,1074,4712,17146,4803,1402,1089,4643,17172,4773,1370,1117,4610,17197,4686,1405,1065,4668,17223,4641,1393,1077,4772,17249,4660,1416,1079,4730,17274,4630,1357,1080,4732,17299,4625,1326,1069,4773,17325,4522,1358,1091,4783,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,17541,4225,1322,1137,4951,17564,4228,1283,1165,4930,17587,4225,1253,1111,4967,17609,4171,1237,1112,5106,17631,4213,1215,1096,5072,17653,4234,1202,1079,5089,17675,4318,1219,1053,5084,17696,4312,1218,1057,5113,17717,4363,1187,1031,5089,17738,4337,1188,1064,5070,17758,4342,1254,1033,5062
UF,São Paulo,42963,13831,4298,2744,10264,43067,13794,4135,2758,10210,43171,13757,4072,2614,10466,43275,13988,3982,2499,10439,43378,13582,4044,2567,10838,43481,13342,4129,2708,10733,43585,13406,4231,2616,10683,43687,13417,4150,2680,10851,43790,13107,4224,2913,10999,43892,13059,4385,2717,11125,43994,13318,4132,2714,10976,44096,13230,4046,2666,11091,44197,13165,4029,2848,11093,44299,13045,4120,2961,10898,44399,13100,3976,2908,10853,44500,13002,3904,2719,11287,44600,12664,4051,2784,11486,44699,12733,4041,2671,11648,44799,12564,3820,2805,11752,44898,12482,3918,2770,11750,44996,12462,3875,2857,11919,45094,12690,3601,3008,12038,45192,12642,3615,2960,11896,45289,12742,3603,2896,12019,45386,12849,3422,2963,12125,45482,12758,3403,3004,12090,45577,12549,3421,2997,12219,45673,12611,3335,2880,12284,45767,12410,3369,2939,12378,45861,12412,3418,2847,12443,45955,12386,3282,3022,12453,46048,12359,3358,2879,12571,46140,12288,3279,2848,12652,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,46944,11813,3274,2862,13331,47030,11810,3219,2821,13350,47115,11774,3254,2907,13262,47200,11824,3314,2973,13413,47284,11809,3308,2965,13409,47367,11533,3281,2997,13451,47449,11660,3242,2887,13487,47530,11580,3349,2921,13549,47611,11574,3318,2841,13695,47691,11485,3331,2795,13797,47770,11409,3175,2698,13920
UF,Paraná,10778,4084,1071,663,2066,10800,4064,1057,659,2085,10822,4068,1058,654,2075,10844,3997,1091,698,2091,10866,3997,1119,681,2139,10888,4035,1087,687,2142,10910,4003,1112,695,2160,10932,3998,1092,683,2161,10954,3878,1129,666,2293,10976,3841,1095,677,2344,10998,3787,1128,715,2284,11020,3844,1091,692,2283,11042,3816,1135,673,2321,11064,3791,1160,665,2316,11086,3812,1117,663,2293,11108,3877,1030,628,2341,11130,3830,1029,681,2382,11151,3825,1067,689,2364,11173,3828,1058,724,2362,11195,3835,1012,745,2418,11216,3849,1017,726,2453,11238,3878,966,778,2385,11260,3863,954,761,2407,11281,3922,923,757,2375,11303,3867,930,742,2414,11324,3853,917,723,2434,11345,3832,900,769,2451,11366,3858,912,720,2485,11387,3737,944,783,2490,11408,3747,888,786,2525,11429,3745,907,760,2545,11450,3657,913,755,2562,11471,3651,921,768,2605,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,11651,3561,928,772,2704,11671,3540,908,772,2696,11690,3460,925,775,2728,11709,3444,894,800,2778,11728,3449,922,762,2841,11747,3472,896,774,2787,11765,3503,887,746,2807,11784,3444,874,750,2901,11802,3492,857,760,2877,11820,3446,852,737,2867,11838,3381,812,726,2975
UF,Santa Catarina,6486,2480,756,395,1256,6508,2463,780,383,1293,6531,2451,808,355,1293,6554,2407,812,350,1320,6576,2390,834,394,1318,6599,2373,847,387,1344,6622,2330,872,360,1363,6644,2330,879,343,1365,6667,2322,863,355,1431,6690,2349,843,336,1450,6713,2287,872,359,1457,6735,2305,856,375,1447,6758,2335,799,380,1453,6781,2330,793,396,1457,6804,2329,788,424,1447,6826,2374,759,408,1451,6849,2380,787,391,1472,6872,2376,755,411,1493,6894,2376,741,396,1486,6917,2351,721,394,1511,6939,2362,712,389,1531,6962,2370,700,408,1500,6984,2308,700,403,1523,7007,2277,719,397,1533,7029,2302,717,414,1519,7052,2301,697,431,1510,7074,2291,688,415,1538,7096,2280,710,424,1557,7118,2294,705,422,1586,7140,2265,711,428,1593,7162,2247,710,427,1640,7184,2245,729,460,1623,7206,2220,742,414,1691,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,7399,2174,692,462,1745,7420,2154,675,482,1727,7441,2192,671,476,1746,7461,2200,683,470,1774,7482,2186,688,442,1804,7502,2148,688,452,1807,7522,2113,700,464,1840,7542,2094,697,470,1896,7562,2054,697,450,1919,7582,2029,685,449,1957,7602,2010,673,457,2004
UF,Rio Grande do Sul,10978,4594,1097,662,1980,10992,4616,1091,677,1966,11005,4573,1072,681,1980,11018,4533,1078,674,2002,11032,4448,1114,643,2130,11045,4410,1103,665,2116,11058,4314,1101,664,2125,11072,4295,1121,669,2139,11085,4225,1156,710,2162,11098,4214,1149,713,2150,11111,4179,1192,711,2112,11125,4327,1182,670,2082,11138,4203,1173,688,2151,11151,4158,1186,685,2188,11164,4137,1179,663,2169,11177,4129,1067,674,2258,11190,4118,1081,709,2276,11203,4062,1060,708,2253,11216,4068,1039,714,2243,11228,4048,1055,678,2302,11241,4052,1104,686,2280,11254,4107,1083,680,2228,11266,4103,1054,713,2212,11278,4113,1056,679,2210,11291,4098,1050,685,2260,11303,4081,1075,698,2246,11315,3978,1105,665,2307,11327,3961,1045,690,2367,11339,3863,1057,707,2463,11351,3849,1042,704,2474,11363,3875,1047,700,2431,11374,3819,1034,696,2400,11386,3861,1029,706,2415,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,11484,3758,1055,746,2504,11494,3704,1012,734,2517,11504,3711,967,775,2525,11514,3656,950,790,2598,11523,3695,937,809,2581,11533,3660,929,788,2574,11542,3610,948,722,2600,11551,3592,911,730,2663,11560,3597,932,737,2672,11569,3531,936,755,2685,11578,3500,906,707,2820
UF,Mato Grosso do Sul,2482,1017,236,147,396,2490,1043,225,141,398,2497,1034,227,144,398,2505,1037,225,147,394,2513,1033,226,157,405,2521,1018,232,160,409,2529,1011,231,164,418,2536,1009,239,156,429,2544,1019,239,158,438,2552,1011,222,162,433,2560,1015,223,157,446,2568,1014,216,151,441,2575,1031,225,155,423,2583,1048,212,161,416,2591,1057,205,161,421,2599,1042,195,171,431,2606,1026,200,180,458,2614,1023,209,167,454,2622,1036,191,168,465,2629,1005,196,182,468,2637,1007,215,165,475,2645,990,201,172,478,2652,984,211,151,481,2660,1000,212,166,473,2668,984,207,185,491,2675,982,197,190,492,2683,987,195,185,495,2690,976,194,192,504,2698,995,191,193,500,2705,982,194,186,503,2713,960,207,191,502,2720,962,203,184,517,2727,951,204,190,544,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,2793,877,186,192,593,2800,881,190,184,588,2807,870,186,187,583,2814,872,187,197,583,2821,874,185,189,585,2827,880,179,192,594,2834,865,183,186,610,2841,873,185,193,617,2848,865,191,187,629,2855,876,190,200,625,2861,869,194,200,611
