CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_BAS_Privada_Urbana,QT_MAT_BAS_Pública_Rural,QT_MAT_BAS_Pública_Urbana,QT_MAT_BAS_Privada_Rural,QT_MAT_INF_Privada_Urbana,QT_MAT_INF_Pública_Rural,QT_MAT_INF_Pública_Urbana,QT_MAT_INF_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,QT_MAT_EJA_Privada_Urbana,QT_MAT_EJA_Pública_Rural,QT_MAT_EJA_Pública_Urbana,QT_MAT_EJA_Privada_Rural,Total_Urbana,Total_Rural
1101708,Rondônia,Urupá,0.0,513.0,1810.0,0.0,0.0,68.0,365.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,108.0,0.0,2633.0,581.0
1101757,Rondônia,Vale do Anari,0.0,84.0,1640.0,0.0,0.0,23.0,203.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,43.0,0.0,2233.0,107.0
1101807,Rondônia,Vale do Paraíso,0.0,195.0,1165.0,94.0,0.0,30.0,196.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,26.0,0.0,1663.0,319.0
1200013,Acre,Acrelândia,0.0,1121.0,2821.0,0.0,0.0,166.0,515.0,0.0,0.0,162.0,502.0,0.0,0.0,131.0,230.0,0.0,4068.0,1580.0
1200054,Acre,Assis Brasil,0.0,1931.0,1825.0,0.0,0.0,141.0,241.0,0.0,0.0,154.0,285.0,0.0,0.0,12.0,230.0,0.0,2581.0,2238.0
1200104,Acre,Brasiléia,54.0,1771.0,4997.0,0.0,0.0,162.0,933.0,0.0,0.0,290.0,811.0,0.0,54.0,106.0,131.0,0.0,6980.0,2329.0
1200138,Acre,Bujari,0.0,1784.0,2075.0,0.0,0.0,57.0,462.0,0.0,0.0,269.0,352.0,0.0,0.0,199.0,129.0,0.0,3018.0,2309.0
1200179,Acre,Capixaba,0.0,1403.0,2188.0,0.0,0.0,248.0,364.0,0.0,0.0,119.0,318.0,0.0,0.0,290.0,335.0,0.0,3205.0,2060.0
1200203,Acre,Cruzeiro do Sul,1157.0,9339.0,19627.0,0.0,250.0,1232.0,3519.0,0.0,93.0,1485.0,3684.0,0.0,193.0,232.0,1147.0,0.0,29670.0,12288.0
1200252,Acre,Epitaciolândia,0.0,1050.0,3508.0,0.0,0.0,113.0,665.0,0.0,0.0,168.0,458.0,0.0,0.0,11.0,270.0,0.0,4901.0,1342.0
1200302,Acre,Feijó,37.0,6880.0,5935.0,0.0,0.0,597.0,804.0,0.0,0.0,1076.0,1172.0,0.0,37.0,239.0,675.0,0.0,8660.0,8792.0
1200328,Acre,Jordão,0.0,2305.0,1493.0,0.0,0.0,208.0,359.0,0.0,0.0,315.0,249.0,0.0,0.0,38.0,89.0,0.0,2190.0,2866.0
1200336,Acre,Mâncio Lima,0.0,3318.0,3740.0,0.0,0.0,526.0,686.0,0.0,0.0,498.0,549.0,0.0,0.0,574.0,230.0,0.0,5205.0,4916.0
1200344,Acre,Manoel Urbano,0.0,880.0,2822.0,0.0,0.0,71.0,415.0,0.0,0.0,0.0,500.0,0.0,0.0,106.0,242.0,0.0,3979.0,1057.0
1200351,Acre,Marechal Thaumaturgo,0.0,4101.0,2458.0,0.0,0.0,451.0,427.0,0.0,0.0,552.0,557.0,0.0,0.0,42.0,139.0,0.0,3581.0,5146.0
1200385,Acre,Plácido de Castro,50.0,2233.0,2416.0,0.0,0.0,306.0,373.0,0.0,0.0,202.0,480.0,0.0,50.0,166.0,107.0,0.0,3476.0,2907.0
1200393,Acre,Porto Walter,0.0,3085.0,1939.0,0.0,0.0,435.0,285.0,0.0,0.0,321.0,402.0,0.0,0.0,533.0,370.0,0.0,2996.0,4374.0
1200401,Acre,Rio Branco,11245.0,6434.0,81942.0,0.0,1626.0,284.0,13051.0,0.0,2117.0,903.0,14439.0,0.0,163.0,334.0,8214.0,0.0,132797.0,7955.0
1200427,Acre,Rodrigues Alves,0.0,5039.0,2457.0,0.0,0.0,1013.0,560.0,0.0,0.0,611.0,348.0,0.0,0.0,1634.0,357.0,0.0,3722.0,8297.0
1200435,Acre,Santa Rosa do Purus,0.0,1579.0,1421.0,0.0,0.0,192.0,220.0,0.0,0.0,211.0,203.0,0.0,0.0,0.0,208.0,0.0,2052.0,1982.0
1200450,Acre,Senador Guiomard,143.0,1896.0,4864.0,0.0,20.0,141.0,943.0,0.0,0.0,256.0,702.0,0.0,57.0,125.0,500.0,0.0,7229.0,2418.0
1200500,Acre,Sena Madureira,0.0,4162.0,7405.0,0.0,0.0,176.0,1170.0,0.0,0.0,557.0,1391.0,0.0,0.0,208.0,551.0,0.0,10517.0,5103.0
1200609,Acre,Tarauacá,0.0,7136.0,8623.0,0.0,0.0,661.0,1206.0,0.0,0.0,867.0,1470.0,0.0,0.0,602.0,876.0,0.0,12175.0,9266.0
1200708,Acre,Xapuri,18.0,1322.0,2960.0,0.0,0.0,102.0,585.0,0.0,0.0,231.0,412.0,0.0,18.0,102.0,175.0,0.0,4168.0,1757.0
1200807,Acre,Porto Acre,0.0,4857.0,849.0,0.0,0.0,674.0,125.0,0.0,0.0,767.0,128.0,0.0,0.0,670.0,154.0,0.0,1256.0,6968.0
1300029,Amazonas,Alvarães,0.0,3076.0,3558.0,0.0,0.0,696.0,530.0,0.0,0.0,282.0,669.0,0.0,0.0,415.0,331.0,0.0,5088.0,4469.0
1300060,Amazonas,Amaturá,0.0,2398.0,1754.0,0.0,0.0,466.0,336.0,0.0,0.0,313.0,290.0,0.0,0.0,124.0,81.0,0.0,2461.0,3301.0
1300086,Amazonas,Anamã,0.0,1503.0,1749.0,0.0,0.0,240.0,270.0,0.0,0.0,215.0,422.0,0.0,0.0,0.0,33.0,0.0,2474.0,1958.0
1300102,Amazonas,Anori,0.0,767.0,3348.0,0.0,0.0,83.0,530.0,0.0,0.0,153.0,479.0,0.0,0.0,0.0,183.0,0.0,4540.0,1003.0
1300144,Amazonas,Apuí,0.0,979.0,2887.0,0.0,0.0,142.0,580.0,0.0,0.0,121.0,440.0,0.0,0.0,0.0,145.0,0.0,4052.0,1242.0
1300201,Amazonas,Atalaia do Norte,53.0,3229.0,3699.0,0.0,26.0,804.0,757.0,0.0,0.0,119.0,592.0,0.0,0.0,156.0,406.0,0.0,5533.0,4308.0
1300300,Amazonas,Autazes,0.0,7211.0,5309.0,0.0,0.0,839.0,677.0,0.0,0.0,1008.0,1096.0,0.0,0.0,111.0,332.0,0.0,7414.0,9169.0
1300409,Amazonas,Barcelos,0.0,1819.0,3330.0,0.0,0.0,243.0,678.0,0.0,0.0,187.0,549.0,0.0,0.0,166.0,163.0,0.0,4720.0,2415.0
1300508,Amazonas,Barreirinha,0.0,9432.0,3940.0,0.0,0.0,1589.0,642.0,0.0,0.0,1661.0,823.0,0.0,0.0,705.0,223.0,0.0,5628.0,13387.0
1300607,Amazonas,Benjamin Constant,112.0,6882.0,6830.0,0.0,55.0,1287.0,932.0,0.0,0.0,861.0,1169.0,0.0,0.0,41.0,302.0,0.0,9400.0,9071.0
1300631,Amazonas,Beruri,0.0,4178.0,3939.0,0.0,0.0,661.0,416.0,0.0,0.0,459.0,732.0,0.0,0.0,93.0,275.0,0.0,5362.0,5391.0
1300680,Amazonas,Boa Vista do Ramos,57.0,2687.0,3291.0,0.0,0.0,535.0,641.0,0.0,0.0,455.0,572.0,0.0,39.0,187.0,189.0,0.0,4789.0,3864.0
1300706,Amazonas,Boca do Acre,139.0,3424.0,6094.0,0.0,59.0,298.0,735.0,0.0,0.0,368.0,1282.0,0.0,0.0,79.0,220.0,0.0,8529.0,4169.0
1300805,Amazonas,Borba,0.0,6195.0,5657.0,0.0,0.0,1028.0,1106.0,0.0,0.0,1025.0,940.0,0.0,0.0,288.0,219.0,0.0,7922.0,8536.0
1300839,Amazonas,Caapiranga,0.0,2538.0,1830.0,0.0,0.0,437.0,361.0,0.0,0.0,404.0,308.0,0.0,0.0,183.0,148.0,0.0,2647.0,3562.0
1300904,Amazonas,Canutama,0.0,1571.0,2197.0,0.0,0.0,153.0,264.0,0.0,0.0,122.0,293.0,0.0,0.0,244.0,228.0,0.0,2982.0,2090.0
1301001,Amazonas,Carauari,0.0,2105.0,7474.0,0.0,0.0,418.0,1271.0,0.0,0.0,250.0,1023.0,0.0,0.0,56.0,677.0,0.0,10445.0,2829.0
1301100,Amazonas,Careiro,141.0,7428.0,4118.0,0.0,141.0,1197.0,695.0,0.0,0.0,1016.0,652.0,0.0,0.0,986.0,413.0,0.0,6160.0,10627.0
1301159,Amazonas,Careiro da Várzea,0.0,4079.0,1376.0,0.0,0.0,466.0,254.0,0.0,0.0,741.0,266.0,0.0,0.0,158.0,99.0,0.0,1995.0,5444.0
1301209,Amazonas,Coari,664.0,5487.0,15728.0,0.0,121.0,341.0,2005.0,0.0,45.0,746.0,2798.0,0.0,87.0,0.0,927.0,0.0,22375.0,6574.0
1301308,Amazonas,Codajás,0.0,1670.0,5433.0,0.0,0.0,193.0,733.0,0.0,0.0,287.0,821.0,0.0,0.0,49.0,473.0,0.0,7460.0,2199.0
1301407,Amazonas,Eirunepé,130.0,3163.0,9236.0,0.0,40.0,486.0,1465.0,0.0,0.0,0.0,1615.0,0.0,0.0,439.0,758.0,0.0,13244.0,4088.0
1301506,Amazonas,Envira,0.0,1272.0,4284.0,0.0,0.0,199.0,686.0,0.0,0.0,0.0,552.0,0.0,0.0,86.0,290.0,0.0,5812.0,1557.0
1301605,Amazonas,Fonte Boa,0.0,2936.0,6464.0,0.0,0.0,522.0,1243.0,0.0,0.0,234.0,988.0,0.0,0.0,117.0,531.0,0.0,9226.0,3809.0
1301654,Amazonas,Guajará,0.0,1465.0,3017.0,0.0,0.0,274.0,531.0,0.0,0.0,206.0,559.0,0.0,0.0,0.0,87.0,0.0,4194.0,1945.0
1301704,Amazonas,Humaitá,883.0,4496.0,9787.0,0.0,386.0,547.0,1388.0,0.0,43.0,646.0,1919.0,0.0,0.0,191.0,623.0,0.0,15029.0,5880.0
1301803,Amazonas,Ipixuna,0.0,1926.0,3518.0,0.0,0.0,297.0,508.0,0.0,0.0,150.0,676.0,0.0,0.0,47.0,127.0,0.0,4829.0,2420.0
1301852,Amazonas,Iranduba,498.0,10984.0,5948.0,0.0,127.0,1404.0,792.0,0.0,0.0,1887.0,1206.0,0.0,0.0,584.0,429.0,0.0,9000.0,14859.0
1301902,Amazonas,Itacoatiara,1691.0,12490.0,16452.0,0.0,298.0,1215.0,2139.0,0.0,99.0,2490.0,3538.0,0.0,76.0,1418.0,860.0,0.0,25153.0,17613.0
1301951,Amazonas,Itamarati,0.0,1426.0,2773.0,0.0,0.0,143.0,517.0,0.0,0.0,0.0,318.0,0.0,0.0,190.0,281.0,0.0,3889.0,1759.0
1302009,Amazonas,Itapiranga,0.0,655.0,2704.0,0.0,0.0,154.0,415.0,0.0,0.0,58.0,446.0,0.0,0.0,43.0,185.0,0.0,3750.0,910.0
1302108,Amazonas,Japurá,0.0,1997.0,2043.0,0.0,0.0,400.0,436.0,0.0,0.0,222.0,228.0,0.0,0.0,413.0,178.0,0.0,2885.0,3032.0
1302207,Amazonas,Juruá,0.0,1497.0,2711.0,0.0,0.0,288.0,545.0,0.0,0.0,183.0,378.0,0.0,0.0,90.0,248.0,0.0,3882.0,2058.0
1302306,Amazonas,Jutaí,0.0,4450.0,5699.0,0.0,0.0,933.0,1017.0,0.0,0.0,333.0,876.0,0.0,0.0,215.0,243.0,0.0,7835.0,5931.0
1302405,Amazonas,Lábrea,0.0,4163.0,8253.0,0.0,0.0,379.0,1177.0,0.0,0.0,515.0,1349.0,0.0,0.0,312.0,522.0,0.0,11301.0,5369.0
1302504,Amazonas,Manacapuru,945.0,11513.0,19012.0,155.0,228.0,1470.0,3159.0,0.0,0.0,1831.0,4171.0,0.0,237.0,63.0,887.0,123.0,28639.0,15155.0
1302553,Amazonas,Manaquiri,0.0,3442.0,2490.0,0.0,0.0,453.0,377.0,0.0,0.0,640.0,485.0,0.0,0.0,424.0,160.0,0.0,3512.0,4959.0
1302603,Amazonas,Manaus,79284.0,13392.0,445653.0,38.0,15115.0,1761.0,47699.0,0.0,8339.0,1050.0,93004.0,0.0,1394.0,252.0,27371.0,5.0,717859.0,16498.0
1302702,Amazonas,Manicoré,95.0,8785.0,7500.0,0.0,0.0,1744.0,1658.0,0.0,0.0,1229.0,1335.0,0.0,79.0,508.0,366.0,0.0,11033.0,12266.0
1302801,Amazonas,Maraã,0.0,3906.0,3361.0,0.0,0.0,838.0,637.0,0.0,0.0,661.0,383.0,0.0,0.0,263.0,467.0,0.0,4848.0,5668.0
1302900,Amazonas,Maués,511.0,9232.0,9608.0,0.0,259.0,1150.0,1223.0,0.0,0.0,1329.0,2007.0,0.0,79.0,221.0,608.0,0.0,14295.0,11932.0
1303007,Amazonas,Nhamundá,0.0,3247.0,2276.0,0.0,0.0,634.0,364.0,0.0,0.0,607.0,467.0,0.0,0.0,35.0,94.0,0.0,3201.0,4523.0
1303106,Amazonas,Nova Olinda do Norte,171.0,4192.0,5626.0,0.0,56.0,524.0,1060.0,0.0,0.0,785.0,978.0,0.0,0.0,294.0,449.0,0.0,8340.0,5795.0
1303205,Amazonas,Novo Airão,0.0,1109.0,3587.0,0.0,0.0,131.0,421.0,0.0,0.0,151.0,670.0,0.0,0.0,149.0,206.0,0.0,4884.0,1540.0
1303304,Amazonas,Novo Aripuanã,0.0,1494.0,4406.0,0.0,0.0,227.0,755.0,0.0,0.0,322.0,839.0,0.0,0.0,4.0,251.0,0.0,6251.0,2047.0
1303403,Amazonas,Parintins,1078.0,10238.0,20190.0,0.0,219.0,1696.0,3214.0,0.0,0.0,1965.0,4285.0,0.0,135.0,273.0,594.0,0.0,29715.0,14172.0
1303502,Amazonas,Pauini,0.0,1913.0,3620.0,0.0,0.0,186.0,547.0,0.0,0.0,33.0,497.0,0.0,0.0,62.0,326.0,0.0,4990.0,2194.0
1303536,Amazonas,Presidente Figueiredo,209.0,4896.0,6081.0,0.0,32.0,852.0,923.0,0.0,0.0,187.0,1160.0,0.0,74.0,1093.0,493.0,0.0,8972.0,7028.0
1303569,Amazonas,Rio Preto da Eva,68.0,3790.0,4849.0,319.0,40.0,261.0,955.0,6.0,0.0,135.0,992.0,126.0,0.0,812.0,730.0,0.0,7634.0,5449.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,2253.0,2534.0,0.0,0.0,303.0,480.0,0.0,0.0,260.0,402.0,0.0,0.0,362.0,166.0,0.0,3582.0,3178.0
1303700,Amazonas,Santo Antônio do Içá,0.0,5575.0,5705.0,0.0,0.0,1315.0,1122.0,0.0,0.0,548.0,1000.0,0.0,0.0,631.0,436.0,0.0,8263.0,8069.0
1303809,Amazonas,São Gabriel da Cachoeira,405.0,10782.0,7771.0,0.0,247.0,1563.0,1232.0,0.0,0.0,1373.0,1406.0,0.0,0.0,393.0,460.0,0.0,11521.0,14111.0
1303908,Amazonas,São Paulo de Olivença,0.0,7339.0,5360.0,0.0,0.0,1162.0,726.0,0.0,0.0,1012.0,931.0,0.0,0.0,200.0,300.0,0.0,7317.0,9713.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,804.0,2140.0,0.0,0.0,127.0,332.0,0.0,0.0,134.0,283.0,0.0,0.0,60.0,228.0,0.0,2983.0,1125.0
1304005,Amazonas,Silves,0.0,1698.0,1903.0,0.0,0.0,189.0,297.0,0.0,0.0,318.0,274.0,0.0,0.0,48.0,85.0,0.0,2559.0,2253.0
1304062,Amazonas,Tabatinga,216.0,8896.0,14367.0,0.0,34.0,1853.0,2593.0,0.0,5.0,1571.0,2484.0,0.0,0.0,412.0,1048.0,0.0,20747.0,12732.0
1304104,Amazonas,Tapauá,0.0,2755.0,3729.0,0.0,0.0,430.0,629.0,0.0,0.0,63.0,580.0,0.0,0.0,215.0,244.0,0.0,5182.0,3463.0
1304203,Amazonas,Tefé,621.0,7214.0,19185.0,0.0,192.0,1553.0,3057.0,0.0,3.0,942.0,3623.0,0.0,68.0,979.0,1186.0,0.0,27935.0,10688.0
1304237,Amazonas,Tonantins,0.0,2878.0,3881.0,0.0,0.0,591.0,813.0,0.0,0.0,413.0,407.0,0.0,0.0,398.0,420.0,0.0,5521.0,4280.0
1304260,Amazonas,Uarini,0.0,2073.0,3507.0,0.0,0.0,302.0,472.0,0.0,0.0,239.0,395.0,0.0,0.0,382.0,406.0,0.0,4780.0,2996.0
1304302,Amazonas,Urucará,0.0,1084.0,3565.0,0.0,0.0,185.0,447.0,0.0,0.0,234.0,726.0,0.0,0.0,0.0,159.0,0.0,4897.0,1503.0
1304401,Amazonas,Urucurituba,35.0,2339.0,3485.0,0.0,32.0,467.0,569.0,0.0,0.0,327.0,512.0,0.0,0.0,154.0,336.0,0.0,4969.0,3287.0
1400027,Roraima,Amajari,0.0,2640.0,1170.0,0.0,0.0,468.0,185.0,0.0,0.0,286.0,358.0,0.0,0.0,60.0,56.0,0.0,1769.0,3454.0
1400050,Roraima,Alto Alegre,0.0,3295.0,1730.0,0.0,0.0,439.0,346.0,0.0,0.0,364.0,301.0,0.0,0.0,104.0,90.0,0.0,2467.0,4202.0
1400100,Roraima,Boa Vista,15200.0,3943.0,85609.0,0.0,4866.0,536.0,12379.0,0.0,1442.0,692.0,17438.0,0.0,662.0,422.0,3203.0,0.0,140799.0,5593.0
1400159,Roraima,Bonfim,0.0,3531.0,2081.0,0.0,0.0,469.0,321.0,0.0,0.0,431.0,288.0,0.0,0.0,165.0,66.0,0.0,2756.0,4596.0
1400175,Roraima,Cantá,0.0,5134.0,700.0,0.0,0.0,675.0,157.0,0.0,0.0,707.0,161.0,0.0,0.0,174.0,87.0,0.0,1105.0,6690.0
