CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_BAS_Privada_Urbana,QT_MAT_BAS_Pública_Rural,QT_MAT_BAS_Pública_Urbana,QT_MAT_BAS_Privada_Rural,QT_MAT_INF_Privada_Urbana,QT_MAT_INF_Pública_Rural,QT_MAT_INF_Pública_Urbana,QT_MAT_INF_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,QT_MAT_EJA_Privada_Urbana,QT_MAT_EJA_Pública_Rural,QT_MAT_EJA_Pública_Urbana,QT_MAT_EJA_Privada_Rural,Total_Urbana,Total_Rural
1200203,Acre,Cruzeiro do Sul,1048.0,9457.0,22292.0,0.0,237.0,899.0,3600.0,0.0,129.0,1076.0,4544.0,0.0,0.0,706.0,1670.0,0.0,33520.0,12138.0
1200252,Acre,Epitaciolândia,0.0,911.0,3887.0,0.0,0.0,14.0,605.0,0.0,0.0,27.0,745.0,0.0,0.0,176.0,575.0,0.0,5812.0,1128.0
1200302,Acre,Feijó,0.0,5747.0,6301.0,0.0,0.0,517.0,681.0,0.0,0.0,244.0,1200.0,0.0,0.0,890.0,604.0,0.0,8786.0,7398.0
1200328,Acre,Jordão,0.0,2113.0,1555.0,0.0,0.0,45.0,327.0,0.0,0.0,92.0,272.0,0.0,0.0,0.0,194.0,0.0,2348.0,2250.0
1200336,Acre,Mâncio Lima,0.0,2089.0,4436.0,0.0,0.0,357.0,835.0,0.0,0.0,154.0,786.0,0.0,0.0,248.0,337.0,0.0,6394.0,2848.0
1200344,Acre,Manoel Urbano,0.0,1073.0,2401.0,0.0,0.0,60.0,383.0,0.0,0.0,0.0,351.0,0.0,0.0,220.0,180.0,0.0,3315.0,1353.0
1200351,Acre,Marechal Thaumaturgo,0.0,4204.0,2813.0,0.0,0.0,473.0,354.0,0.0,0.0,308.0,523.0,0.0,0.0,136.0,422.0,0.0,4112.0,5121.0
1200385,Acre,Plácido de Castro,0.0,2844.0,2738.0,0.0,0.0,383.0,273.0,0.0,0.0,331.0,509.0,0.0,0.0,303.0,350.0,0.0,3870.0,3861.0
1200393,Acre,Porto Walter,0.0,2371.0,1805.0,0.0,0.0,116.0,274.0,0.0,0.0,0.0,310.0,0.0,0.0,100.0,201.0,0.0,2590.0,2587.0
1200401,Acre,Rio Branco,13150.0,7793.0,92831.0,0.0,1724.0,280.0,11422.0,0.0,1909.0,659.0,17827.0,0.0,700.0,630.0,10129.0,0.0,149692.0,9362.0
1200427,Acre,Rodrigues Alves,0.0,5485.0,2448.0,0.0,0.0,791.0,442.0,0.0,0.0,461.0,337.0,0.0,0.0,1580.0,349.0,0.0,3576.0,8317.0
1200435,Acre,Santa Rosa do Purus,0.0,1549.0,1094.0,0.0,0.0,15.0,224.0,0.0,0.0,93.0,120.0,0.0,0.0,129.0,147.0,0.0,1585.0,1786.0
1200450,Acre,Senador Guiomard,149.0,2222.0,4841.0,0.0,25.0,215.0,610.0,0.0,0.0,224.0,786.0,0.0,0.0,168.0,518.0,0.0,6929.0,2829.0
1200500,Acre,Sena Madureira,0.0,4038.0,8226.0,0.0,0.0,70.0,923.0,0.0,0.0,261.0,1777.0,0.0,0.0,104.0,635.0,0.0,11561.0,4473.0
1200609,Acre,Tarauacá,0.0,7139.0,8677.0,0.0,0.0,249.0,1370.0,0.0,0.0,402.0,1292.0,0.0,0.0,763.0,914.0,0.0,12253.0,8553.0
1200708,Acre,Xapuri,0.0,1995.0,3334.0,0.0,0.0,96.0,472.0,0.0,0.0,121.0,468.0,0.0,0.0,300.0,407.0,0.0,4681.0,2512.0
1200807,Acre,Porto Acre,0.0,5323.0,909.0,0.0,0.0,478.0,104.0,0.0,0.0,744.0,148.0,0.0,0.0,556.0,129.0,0.0,1290.0,7101.0
1300029,Amazonas,Alvarães,0.0,2688.0,3766.0,0.0,0.0,392.0,391.0,0.0,0.0,120.0,505.0,0.0,0.0,618.0,402.0,0.0,5064.0,3818.0
1300060,Amazonas,Amaturá,0.0,2053.0,2013.0,0.0,0.0,219.0,337.0,0.0,0.0,187.0,298.0,0.0,0.0,187.0,249.0,0.0,2897.0,2646.0
1300086,Amazonas,Anamã,0.0,1655.0,1854.0,0.0,0.0,236.0,179.0,0.0,0.0,262.0,382.0,0.0,0.0,0.0,186.0,0.0,2601.0,2153.0
1300102,Amazonas,Anori,0.0,904.0,2936.0,0.0,0.0,114.0,365.0,0.0,0.0,117.0,497.0,0.0,0.0,27.0,155.0,0.0,3953.0,1162.0
1300144,Amazonas,Apuí,0.0,1654.0,2497.0,0.0,0.0,103.0,547.0,0.0,0.0,162.0,492.0,0.0,0.0,36.0,256.0,0.0,3792.0,1955.0
1300201,Amazonas,Atalaia do Norte,0.0,3457.0,2751.0,0.0,0.0,273.0,288.0,0.0,0.0,65.0,441.0,0.0,0.0,548.0,239.0,0.0,3719.0,4343.0
1300300,Amazonas,Autazes,0.0,7071.0,6260.0,0.0,0.0,585.0,960.0,0.0,0.0,750.0,1341.0,0.0,0.0,361.0,507.0,0.0,9068.0,8767.0
1300409,Amazonas,Barcelos,0.0,1804.0,3882.0,0.0,0.0,166.0,712.0,0.0,0.0,110.0,637.0,0.0,0.0,248.0,227.0,0.0,5458.0,2328.0
1300508,Amazonas,Barreirinha,0.0,8756.0,4117.0,0.0,0.0,1462.0,513.0,0.0,0.0,1089.0,883.0,0.0,0.0,500.0,131.0,0.0,5644.0,11807.0
1300607,Amazonas,Benjamin Constant,193.0,5528.0,7025.0,0.0,110.0,825.0,733.0,0.0,0.0,311.0,1261.0,0.0,0.0,200.0,566.0,0.0,9888.0,6864.0
1300631,Amazonas,Beruri,0.0,3738.0,3941.0,0.0,0.0,275.0,182.0,0.0,0.0,306.0,864.0,0.0,0.0,391.0,191.0,0.0,5178.0,4710.0
1300680,Amazonas,Boa Vista do Ramos,62.0,2751.0,3210.0,0.0,0.0,338.0,421.0,0.0,0.0,364.0,629.0,0.0,0.0,165.0,126.0,0.0,4448.0,3618.0
1300706,Amazonas,Boca do Acre,0.0,3122.0,6650.0,0.0,0.0,81.0,615.0,0.0,0.0,274.0,1513.0,0.0,0.0,40.0,203.0,0.0,8981.0,3517.0
1300805,Amazonas,Borba,0.0,6579.0,6453.0,0.0,0.0,1016.0,960.0,0.0,0.0,670.0,1199.0,0.0,0.0,399.0,432.0,0.0,9044.0,8664.0
1300839,Amazonas,Caapiranga,0.0,2168.0,1918.0,0.0,0.0,276.0,298.0,0.0,0.0,230.0,289.0,0.0,0.0,89.0,146.0,0.0,2651.0,2763.0
1300904,Amazonas,Canutama,0.0,1462.0,2487.0,0.0,0.0,133.0,237.0,0.0,0.0,78.0,342.0,0.0,0.0,293.0,244.0,0.0,3310.0,1966.0
1301001,Amazonas,Carauari,0.0,1790.0,8202.0,0.0,0.0,153.0,993.0,0.0,0.0,183.0,981.0,0.0,0.0,432.0,837.0,0.0,11013.0,2558.0
1301100,Amazonas,Careiro,136.0,6298.0,3571.0,0.0,130.0,577.0,239.0,0.0,0.0,844.0,777.0,0.0,0.0,407.0,55.0,0.0,4908.0,8126.0
1301159,Amazonas,Careiro da Várzea,0.0,4584.0,1668.0,0.0,0.0,417.0,247.0,0.0,0.0,718.0,437.0,0.0,0.0,314.0,94.0,0.0,2446.0,6033.0
1301209,Amazonas,Coari,494.0,7830.0,19489.0,0.0,145.0,344.0,2158.0,0.0,0.0,722.0,3235.0,0.0,0.0,923.0,1548.0,0.0,27069.0,9819.0
1301308,Amazonas,Codajás,0.0,1481.0,5574.0,0.0,0.0,66.0,671.0,0.0,0.0,59.0,768.0,0.0,0.0,62.0,516.0,0.0,7529.0,1668.0
1301407,Amazonas,Eirunepé,86.0,2940.0,9529.0,0.0,17.0,295.0,1419.0,0.0,0.0,0.0,1266.0,0.0,0.0,109.0,1155.0,0.0,13472.0,3344.0
1301506,Amazonas,Envira,0.0,1078.0,4862.0,0.0,0.0,5.0,597.0,0.0,0.0,0.0,453.0,0.0,0.0,22.0,798.0,0.0,6710.0,1105.0
1301605,Amazonas,Fonte Boa,0.0,3086.0,6128.0,0.0,0.0,420.0,707.0,0.0,0.0,222.0,1021.0,0.0,0.0,803.0,515.0,0.0,8371.0,4531.0
1301654,Amazonas,Guajará,0.0,1754.0,3313.0,0.0,0.0,597.0,381.0,0.0,0.0,29.0,503.0,0.0,0.0,18.0,211.0,0.0,4408.0,2398.0
1301704,Amazonas,Humaitá,306.0,4340.0,10976.0,0.0,60.0,495.0,1053.0,0.0,49.0,324.0,2052.0,0.0,0.0,183.0,556.0,0.0,15052.0,5342.0
1301803,Amazonas,Ipixuna,0.0,1481.0,3721.0,0.0,0.0,104.0,329.0,0.0,0.0,45.0,593.0,0.0,0.0,117.0,221.0,0.0,4864.0,1747.0
1301852,Amazonas,Iranduba,150.0,12177.0,6197.0,0.0,39.0,1328.0,912.0,0.0,0.0,1692.0,905.0,0.0,0.0,1248.0,802.0,0.0,9005.0,16445.0
1301902,Amazonas,Itacoatiara,1812.0,12616.0,17947.0,0.0,383.0,1211.0,2074.0,0.0,66.0,1613.0,3347.0,0.0,0.0,1213.0,1416.0,0.0,27045.0,16653.0
1301951,Amazonas,Itamarati,0.0,1473.0,2734.0,0.0,0.0,51.0,417.0,0.0,0.0,0.0,363.0,0.0,0.0,341.0,288.0,0.0,3802.0,1865.0
1302009,Amazonas,Itapiranga,0.0,717.0,2781.0,0.0,0.0,103.0,453.0,0.0,0.0,86.0,506.0,0.0,0.0,59.0,87.0,0.0,3827.0,965.0
1302108,Amazonas,Japurá,0.0,2154.0,1907.0,0.0,0.0,387.0,439.0,0.0,0.0,113.0,213.0,0.0,0.0,636.0,209.0,0.0,2768.0,3290.0
1302207,Amazonas,Juruá,0.0,1925.0,2610.0,0.0,0.0,238.0,377.0,0.0,0.0,122.0,441.0,0.0,0.0,45.0,169.0,0.0,3597.0,2330.0
1302306,Amazonas,Jutaí,0.0,3752.0,5102.0,0.0,0.0,486.0,596.0,0.0,0.0,130.0,680.0,0.0,0.0,670.0,459.0,0.0,6837.0,5038.0
1302405,Amazonas,Lábrea,0.0,4226.0,9808.0,0.0,0.0,0.0,1121.0,0.0,0.0,306.0,1692.0,0.0,0.0,717.0,732.0,0.0,13353.0,5249.0
1302504,Amazonas,Manacapuru,808.0,11048.0,19359.0,0.0,380.0,1069.0,1409.0,0.0,0.0,1590.0,3983.0,0.0,0.0,317.0,1154.0,0.0,27093.0,14024.0
1302553,Amazonas,Manaquiri,0.0,3324.0,2561.0,0.0,0.0,329.0,276.0,0.0,0.0,552.0,514.0,0.0,0.0,130.0,214.0,0.0,3565.0,4335.0
1302603,Amazonas,Manaus,100496.0,14048.0,455299.0,52.0,19893.0,1733.0,42961.0,0.0,9887.0,1093.0,89997.0,0.0,2259.0,874.0,41217.0,0.0,762009.0,17800.0
1302702,Amazonas,Manicoré,92.0,7811.0,8123.0,0.0,0.0,878.0,1037.0,0.0,0.0,1028.0,1482.0,0.0,0.0,397.0,495.0,0.0,11229.0,10114.0
1302801,Amazonas,Maraã,0.0,3828.0,3480.0,0.0,0.0,707.0,548.0,0.0,0.0,120.0,387.0,0.0,0.0,607.0,413.0,0.0,4828.0,5262.0
1302900,Amazonas,Maués,269.0,8922.0,10283.0,0.0,86.0,917.0,1151.0,0.0,0.0,754.0,2061.0,0.0,138.0,189.0,424.0,0.0,14412.0,10782.0
1303007,Amazonas,Nhamundá,0.0,3567.0,2664.0,0.0,0.0,391.0,391.0,0.0,0.0,617.0,508.0,0.0,0.0,323.0,194.0,0.0,3757.0,4898.0
1303106,Amazonas,Nova Olinda do Norte,158.0,4061.0,5661.0,0.0,50.0,453.0,843.0,0.0,0.0,534.0,1096.0,0.0,0.0,111.0,289.0,0.0,8097.0,5159.0
1303205,Amazonas,Novo Airão,0.0,788.0,3578.0,0.0,0.0,88.0,407.0,0.0,0.0,29.0,644.0,0.0,0.0,139.0,254.0,0.0,4883.0,1044.0
1303304,Amazonas,Novo Aripuanã,0.0,1856.0,4864.0,0.0,0.0,177.0,681.0,0.0,0.0,132.0,673.0,0.0,0.0,114.0,388.0,0.0,6606.0,2279.0
1303403,Amazonas,Parintins,1011.0,11768.0,23996.0,0.0,178.0,1715.0,3261.0,0.0,0.0,2059.0,5114.0,0.0,0.0,336.0,1492.0,0.0,35052.0,15878.0
1303502,Amazonas,Pauini,0.0,1705.0,3992.0,0.0,0.0,52.0,535.0,0.0,0.0,31.0,449.0,0.0,0.0,52.0,302.0,0.0,5278.0,1840.0
1303536,Amazonas,Presidente Figueiredo,81.0,5233.0,6712.0,0.0,0.0,712.0,1004.0,0.0,0.0,556.0,1023.0,0.0,0.0,785.0,828.0,0.0,9648.0,7286.0
1303569,Amazonas,Rio Preto da Eva,0.0,1963.0,5261.0,396.0,0.0,212.0,593.0,0.0,0.0,191.0,774.0,155.0,0.0,303.0,681.0,0.0,7309.0,3220.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1270.0,2519.0,0.0,0.0,133.0,365.0,0.0,0.0,123.0,541.0,0.0,0.0,87.0,84.0,0.0,3509.0,1613.0
1303700,Amazonas,Santo Antônio do Içá,0.0,3529.0,5806.0,0.0,0.0,565.0,1027.0,0.0,0.0,293.0,737.0,0.0,0.0,483.0,563.0,0.0,8133.0,4870.0
1303809,Amazonas,São Gabriel da Cachoeira,335.0,10389.0,7941.0,0.0,225.0,1445.0,902.0,0.0,0.0,1058.0,1441.0,0.0,0.0,838.0,918.0,0.0,11762.0,13730.0
1303908,Amazonas,São Paulo de Olivença,0.0,7395.0,5338.0,0.0,0.0,699.0,490.0,0.0,0.0,724.0,845.0,0.0,0.0,1049.0,584.0,0.0,7257.0,9867.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,749.0,2232.0,0.0,0.0,57.0,210.0,0.0,0.0,103.0,431.0,0.0,0.0,9.0,74.0,0.0,2947.0,918.0
1304005,Amazonas,Silves,0.0,1502.0,1965.0,0.0,0.0,178.0,319.0,0.0,0.0,226.0,337.0,0.0,0.0,68.0,92.0,0.0,2713.0,1974.0
1304062,Amazonas,Tabatinga,199.0,7962.0,13819.0,0.0,52.0,688.0,1730.0,0.0,0.0,1035.0,2251.0,0.0,0.0,957.0,1306.0,0.0,19357.0,10642.0
1304104,Amazonas,Tapauá,0.0,1945.0,4319.0,0.0,0.0,62.0,540.0,0.0,0.0,102.0,633.0,0.0,0.0,86.0,422.0,0.0,5914.0,2195.0
1304203,Amazonas,Tefé,500.0,6387.0,18946.0,0.0,245.0,742.0,2270.0,0.0,0.0,594.0,2771.0,0.0,0.0,1294.0,1644.0,0.0,26376.0,9017.0
1304237,Amazonas,Tonantins,81.0,4119.0,3855.0,0.0,13.0,874.0,669.0,0.0,0.0,368.0,517.0,0.0,0.0,1102.0,683.0,0.0,5818.0,6463.0
1304260,Amazonas,Uarini,0.0,2587.0,4169.0,0.0,0.0,199.0,508.0,0.0,0.0,158.0,359.0,0.0,0.0,701.0,535.0,0.0,5571.0,3645.0
1304302,Amazonas,Urucará,0.0,1447.0,3779.0,0.0,0.0,196.0,559.0,0.0,0.0,274.0,885.0,0.0,0.0,98.0,112.0,0.0,5335.0,2015.0
1304401,Amazonas,Urucurituba,0.0,2149.0,3321.0,0.0,0.0,253.0,332.0,0.0,0.0,344.0,541.0,0.0,0.0,48.0,329.0,0.0,4523.0,2794.0
1400027,Roraima,Amajari,0.0,2150.0,859.0,0.0,0.0,340.0,95.0,0.0,0.0,159.0,243.0,0.0,0.0,135.0,9.0,0.0,1206.0,2784.0
1400050,Roraima,Alto Alegre,0.0,2175.0,1887.0,0.0,0.0,290.0,298.0,0.0,0.0,245.0,321.0,0.0,0.0,60.0,114.0,0.0,2620.0,2770.0
1400100,Roraima,Boa Vista,15776.0,2765.0,73078.0,0.0,6734.0,296.0,6120.0,0.0,1392.0,402.0,13775.0,0.0,276.0,194.0,6876.0,0.0,124027.0,3657.0
1400159,Roraima,Bonfim,0.0,2682.0,1673.0,0.0,0.0,377.0,245.0,0.0,0.0,284.0,208.0,0.0,0.0,44.0,90.0,0.0,2216.0,3387.0
1400175,Roraima,Cantá,0.0,4494.0,661.0,0.0,0.0,585.0,200.0,0.0,0.0,513.0,127.0,0.0,0.0,127.0,56.0,0.0,1044.0,5719.0
