CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1200401,Acre,Rio Branco,6523.0,4896.0,44421.0,0.0,2117.0,903.0,14439.0,0.0,55840.0,17459.0
1200427,Acre,Rodrigues Alves,0.0,1781.0,1192.0,0.0,0.0,611.0,348.0,0.0,2973.0,959.0
1200435,Acre,Santa Rosa do Purus,0.0,1176.0,790.0,0.0,0.0,211.0,203.0,0.0,1966.0,414.0
1200450,Acre,Senador Guiomard,66.0,1374.0,2719.0,0.0,0.0,256.0,702.0,0.0,4159.0,958.0
1200500,Acre,Sena Madureira,0.0,3221.0,4209.0,0.0,0.0,557.0,1391.0,0.0,7430.0,1948.0
1200609,Acre,Tarauacá,0.0,5006.0,5010.0,0.0,0.0,867.0,1470.0,0.0,10016.0,2337.0
1200708,Acre,Xapuri,0.0,887.0,1788.0,0.0,0.0,231.0,412.0,0.0,2675.0,643.0
1200807,Acre,Porto Acre,0.0,2746.0,442.0,0.0,0.0,767.0,128.0,0.0,3188.0,895.0
1300029,Amazonas,Alvarães,0.0,1683.0,1936.0,0.0,0.0,282.0,669.0,0.0,3619.0,951.0
1300060,Amazonas,Amaturá,0.0,1471.0,1047.0,0.0,0.0,313.0,290.0,0.0,2518.0,603.0
1300086,Amazonas,Anamã,0.0,1048.0,946.0,0.0,0.0,215.0,422.0,0.0,1994.0,637.0
1300102,Amazonas,Anori,0.0,531.0,2042.0,0.0,0.0,153.0,479.0,0.0,2573.0,632.0
1300144,Amazonas,Apuí,0.0,716.0,1697.0,0.0,0.0,121.0,440.0,0.0,2413.0,561.0
1300201,Amazonas,Atalaia do Norte,27.0,2150.0,1864.0,0.0,0.0,119.0,592.0,0.0,4041.0,711.0
1300300,Amazonas,Autazes,0.0,5253.0,3057.0,0.0,0.0,1008.0,1096.0,0.0,8310.0,2104.0
1300409,Amazonas,Barcelos,0.0,1223.0,1869.0,0.0,0.0,187.0,549.0,0.0,3092.0,736.0
1300508,Amazonas,Barreirinha,0.0,5477.0,2173.0,0.0,0.0,1661.0,823.0,0.0,7650.0,2484.0
1300607,Amazonas,Benjamin Constant,57.0,4693.0,4211.0,0.0,0.0,861.0,1169.0,0.0,8961.0,2030.0
1300631,Amazonas,Beruri,0.0,2965.0,2455.0,0.0,0.0,459.0,732.0,0.0,5420.0,1191.0
1300680,Amazonas,Boa Vista do Ramos,18.0,1510.0,1796.0,0.0,0.0,455.0,572.0,0.0,3324.0,1027.0
1300706,Amazonas,Boca do Acre,80.0,2679.0,3545.0,0.0,0.0,368.0,1282.0,0.0,6304.0,1650.0
1300805,Amazonas,Borba,0.0,3854.0,3204.0,0.0,0.0,1025.0,940.0,0.0,7058.0,1965.0
1300839,Amazonas,Caapiranga,0.0,1514.0,855.0,0.0,0.0,404.0,308.0,0.0,2369.0,712.0
1300904,Amazonas,Canutama,0.0,1052.0,1374.0,0.0,0.0,122.0,293.0,0.0,2426.0,415.0
1301001,Amazonas,Carauari,0.0,1381.0,4438.0,0.0,0.0,250.0,1023.0,0.0,5819.0,1273.0
1301100,Amazonas,Careiro,0.0,4229.0,2240.0,0.0,0.0,1016.0,652.0,0.0,6469.0,1668.0
1301159,Amazonas,Careiro da Várzea,0.0,2714.0,694.0,0.0,0.0,741.0,266.0,0.0,3408.0,1007.0
1301209,Amazonas,Coari,411.0,4400.0,9740.0,0.0,45.0,746.0,2798.0,0.0,14551.0,3589.0
1301308,Amazonas,Codajás,0.0,1141.0,3330.0,0.0,0.0,287.0,821.0,0.0,4471.0,1108.0
1301407,Amazonas,Eirunepé,90.0,2238.0,5264.0,0.0,0.0,0.0,1615.0,0.0,7592.0,1615.0
1301506,Amazonas,Envira,0.0,987.0,2517.0,0.0,0.0,0.0,552.0,0.0,3504.0,552.0
1301605,Amazonas,Fonte Boa,0.0,2063.0,3520.0,0.0,0.0,234.0,988.0,0.0,5583.0,1222.0
1301654,Amazonas,Guajará,0.0,985.0,1758.0,0.0,0.0,206.0,559.0,0.0,2743.0,765.0
1301704,Amazonas,Humaitá,454.0,2984.0,5708.0,0.0,43.0,646.0,1919.0,0.0,9146.0,2608.0
1301803,Amazonas,Ipixuna,0.0,1432.0,2161.0,0.0,0.0,150.0,676.0,0.0,3593.0,826.0
1301852,Amazonas,Iranduba,371.0,6903.0,3446.0,0.0,0.0,1887.0,1206.0,0.0,10720.0,3093.0
1301902,Amazonas,Itacoatiara,1111.0,7309.0,9740.0,0.0,99.0,2490.0,3538.0,0.0,18160.0,6127.0
1301951,Amazonas,Itamarati,0.0,1093.0,1605.0,0.0,0.0,0.0,318.0,0.0,2698.0,318.0
1302009,Amazonas,Itapiranga,0.0,400.0,1532.0,0.0,0.0,58.0,446.0,0.0,1932.0,504.0
1302108,Amazonas,Japurá,0.0,962.0,1142.0,0.0,0.0,222.0,228.0,0.0,2104.0,450.0
1302207,Amazonas,Juruá,0.0,936.0,1495.0,0.0,0.0,183.0,378.0,0.0,2431.0,561.0
1302306,Amazonas,Jutaí,0.0,2969.0,3563.0,0.0,0.0,333.0,876.0,0.0,6532.0,1209.0
1302405,Amazonas,Lábrea,0.0,2957.0,5011.0,0.0,0.0,515.0,1349.0,0.0,7968.0,1864.0
1302504,Amazonas,Manacapuru,480.0,8149.0,10551.0,32.0,0.0,1831.0,4171.0,0.0,19212.0,6002.0
1302553,Amazonas,Manaquiri,0.0,1925.0,1402.0,0.0,0.0,640.0,485.0,0.0,3327.0,1125.0
1302603,Amazonas,Manaus,46376.0,10329.0,273470.0,0.0,8339.0,1050.0,93004.0,0.0,330175.0,102393.0
1302702,Amazonas,Manicoré,16.0,5304.0,4055.0,0.0,0.0,1229.0,1335.0,0.0,9375.0,2564.0
1302801,Amazonas,Maraã,0.0,2144.0,1753.0,0.0,0.0,661.0,383.0,0.0,3897.0,1044.0
1302900,Amazonas,Maués,173.0,6532.0,5587.0,0.0,0.0,1329.0,2007.0,0.0,12292.0,3336.0
1303007,Amazonas,Nhamundá,0.0,1971.0,1304.0,0.0,0.0,607.0,467.0,0.0,3275.0,1074.0
1303106,Amazonas,Nova Olinda do Norte,115.0,2589.0,3115.0,0.0,0.0,785.0,978.0,0.0,5819.0,1763.0
1303205,Amazonas,Novo Airão,0.0,678.0,2235.0,0.0,0.0,151.0,670.0,0.0,2913.0,821.0
1303304,Amazonas,Novo Aripuanã,0.0,941.0,2516.0,0.0,0.0,322.0,839.0,0.0,3457.0,1161.0
1303403,Amazonas,Parintins,366.0,6304.0,11582.0,0.0,0.0,1965.0,4285.0,0.0,18252.0,6250.0
1303502,Amazonas,Pauini,0.0,1632.0,2209.0,0.0,0.0,33.0,497.0,0.0,3841.0,530.0
1303536,Amazonas,Presidente Figueiredo,103.0,2764.0,3269.0,0.0,0.0,187.0,1160.0,0.0,6136.0,1347.0
1303569,Amazonas,Rio Preto da Eva,28.0,2582.0,2094.0,187.0,0.0,135.0,992.0,126.0,4891.0,1253.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1328.0,1342.0,0.0,0.0,260.0,402.0,0.0,2670.0,662.0
1303700,Amazonas,Santo Antônio do Içá,0.0,3081.0,3124.0,0.0,0.0,548.0,1000.0,0.0,6205.0,1548.0
1303809,Amazonas,São Gabriel da Cachoeira,158.0,7453.0,4376.0,0.0,0.0,1373.0,1406.0,0.0,11987.0,2779.0
1303908,Amazonas,São Paulo de Olivença,0.0,4965.0,3322.0,0.0,0.0,1012.0,931.0,0.0,8287.0,1943.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,483.0,1253.0,0.0,0.0,134.0,283.0,0.0,1736.0,417.0
1304005,Amazonas,Silves,0.0,1143.0,1141.0,0.0,0.0,318.0,274.0,0.0,2284.0,592.0
1304062,Amazonas,Tabatinga,177.0,5060.0,7890.0,0.0,5.0,1571.0,2484.0,0.0,13127.0,4060.0
1304104,Amazonas,Tapauá,0.0,2047.0,2197.0,0.0,0.0,63.0,580.0,0.0,4244.0,643.0
1304203,Amazonas,Tefé,246.0,3740.0,10964.0,0.0,3.0,942.0,3623.0,0.0,14950.0,4568.0
1304237,Amazonas,Tonantins,0.0,1476.0,2203.0,0.0,0.0,413.0,407.0,0.0,3679.0,820.0
1304260,Amazonas,Uarini,0.0,1150.0,2116.0,0.0,0.0,239.0,395.0,0.0,3266.0,634.0
1304302,Amazonas,Urucará,0.0,665.0,2079.0,0.0,0.0,234.0,726.0,0.0,2744.0,960.0
1304401,Amazonas,Urucurituba,3.0,1391.0,1966.0,0.0,0.0,327.0,512.0,0.0,3360.0,839.0
1400027,Roraima,Amajari,0.0,1826.0,571.0,0.0,0.0,286.0,358.0,0.0,2397.0,644.0
1400050,Roraima,Alto Alegre,0.0,2388.0,993.0,0.0,0.0,364.0,301.0,0.0,3381.0,665.0
1400100,Roraima,Boa Vista,7077.0,2246.0,52054.0,0.0,1442.0,692.0,17438.0,0.0,61377.0,19572.0
1400159,Roraima,Bonfim,0.0,2466.0,1285.0,0.0,0.0,431.0,288.0,0.0,3751.0,719.0
1400175,Roraima,Cantá,0.0,3578.0,295.0,0.0,0.0,707.0,161.0,0.0,3873.0,868.0
1400209,Roraima,Caracaraí,0.0,1361.0,2365.0,0.0,0.0,469.0,380.0,0.0,3726.0,849.0
1400233,Roraima,Caroebe,0.0,964.0,965.0,0.0,0.0,217.0,246.0,0.0,1929.0,463.0
1400282,Roraima,Iracema,0.0,595.0,802.0,0.0,0.0,136.0,121.0,0.0,1397.0,257.0
1400308,Roraima,Mucajaí,0.0,1370.0,2058.0,0.0,0.0,242.0,409.0,0.0,3428.0,651.0
1400407,Roraima,Normandia,0.0,3001.0,1034.0,0.0,0.0,622.0,244.0,0.0,4035.0,866.0
1400456,Roraima,Pacaraima,0.0,2583.0,2463.0,0.0,0.0,458.0,529.0,22.0,5046.0,1009.0
1400472,Roraima,Rorainópolis,137.0,1264.0,4027.0,0.0,0.0,367.0,639.0,0.0,5428.0,1006.0
1400506,Roraima,São João da Baliza,0.0,252.0,1054.0,0.0,0.0,29.0,235.0,0.0,1306.0,264.0
1400605,Roraima,São Luiz,0.0,256.0,814.0,0.0,0.0,39.0,209.0,0.0,1070.0,248.0
1400704,Roraima,Uiramutã,0.0,4540.0,374.0,0.0,0.0,637.0,157.0,0.0,4914.0,794.0
1500107,Pará,Abaetetuba,2300.0,9832.0,13422.0,18.0,568.0,1854.0,5448.0,31.0,25572.0,7901.0
1500131,Pará,Abel Figueiredo,0.0,96.0,1009.0,0.0,0.0,0.0,282.0,0.0,1105.0,282.0
1500206,Pará,Acará,0.0,9592.0,3098.0,0.0,0.0,0.0,2618.0,0.0,12690.0,2618.0
1500305,Pará,Afuá,0.0,8286.0,2863.0,0.0,0.0,0.0,1023.0,0.0,11149.0,1023.0
1500347,Pará,Água Azul do Norte,119.0,831.0,1346.0,0.0,0.0,134.0,267.0,0.0,2296.0,401.0
1500404,Pará,Alenquer,342.0,5616.0,5672.0,0.0,0.0,0.0,2782.0,0.0,11630.0,2782.0
1500503,Pará,Almeirim,128.0,2739.0,4226.0,0.0,36.0,0.0,1445.0,0.0,7093.0,1481.0
1500602,Pará,Altamira,1955.0,6593.0,12692.0,190.0,394.0,0.0,4630.0,51.0,21430.0,5075.0
1500701,Pará,Anajás,0.0,5590.0,2756.0,0.0,0.0,0.0,1688.0,0.0,8346.0,1688.0
1500800,Pará,Ananindeua,14063.0,165.0,49517.0,0.0,3354.0,0.0,17392.0,0.0,63745.0,20746.0
1500859,Pará,Anapu,84.0,3790.0,2801.0,0.0,15.0,0.0,1087.0,137.0,6675.0,1239.0
1500909,Pará,Augusto Corrêa,19.0,6269.0,3080.0,0.0,0.0,1241.0,1116.0,0.0,9368.0,2357.0
1500958,Pará,Aurora do Pará,97.0,2591.0,1634.0,0.0,0.0,485.0,674.0,0.0,4322.0,1159.0
1501006,Pará,Aveiro,0.0,2286.0,544.0,0.0,0.0,0.0,561.0,0.0,2830.0,561.0
1501105,Pará,Bagre,0.0,2749.0,2677.0,0.0,0.0,0.0,1058.0,0.0,5426.0,1058.0
1501204,Pará,Baião,215.0,3399.0,2261.0,0.0,0.0,876.0,790.0,0.0,5875.0,1666.0
1501253,Pará,Bannach,0.0,212.0,396.0,0.0,0.0,0.0,151.0,0.0,608.0,151.0
1501303,Pará,Barcarena,2869.0,4259.0,15020.0,186.0,591.0,1603.0,4023.0,14.0,22334.0,6231.0
1501402,Pará,Belém,44249.0,953.0,114251.0,0.0,12707.0,0.0,44306.0,0.0,159453.0,57013.0
1501451,Pará,Belterra,0.0,1876.0,1572.0,0.0,0.0,0.0,813.0,0.0,3448.0,813.0
1501501,Pará,Benevides,1044.0,3148.0,6302.0,0.0,326.0,0.0,3096.0,0.0,10494.0,3422.0
1501576,Pará,Bom Jesus do Tocantins,89.0,970.0,1515.0,0.0,0.0,214.0,408.0,0.0,2574.0,622.0
1501600,Pará,Bonito,35.0,846.0,1151.0,0.0,0.0,0.0,678.0,0.0,2032.0,678.0
1501709,Pará,Bragança,1747.0,9122.0,10675.0,0.0,387.0,1404.0,4367.0,0.0,21544.0,6158.0
1501725,Pará,Brasil Novo,41.0,984.0,1828.0,0.0,0.0,0.0,873.0,0.0,2853.0,873.0
1501758,Pará,Brejo Grande do Araguaia,0.0,710.0,761.0,0.0,0.0,0.0,311.0,0.0,1471.0,311.0
1501782,Pará,Breu Branco,125.0,2874.0,4749.0,0.0,0.0,428.0,1332.0,0.0,7748.0,1760.0
1501808,Pará,Breves,193.0,15905.0,11061.0,0.0,25.0,0.0,3985.0,20.0,27159.0,4030.0
1501907,Pará,Bujaru,0.0,3343.0,1535.0,0.0,0.0,974.0,636.0,0.0,4878.0,1610.0
1501956,Pará,Cachoeira do Piriá,34.0,2458.0,1335.0,0.0,0.0,502.0,570.0,0.0,3827.0,1072.0
1502004,Pará,Cachoeira do Arari,0.0,1955.0,2061.0,0.0,0.0,519.0,317.0,0.0,4016.0,836.0
1502103,Pará,Cametá,1711.0,17752.0,6749.0,141.0,376.0,3030.0,3006.0,0.0,26353.0,6412.0
1502152,Pará,Canaã dos Carajás,2075.0,2306.0,9311.0,0.0,553.0,0.0,2839.0,0.0,13692.0,3392.0
1502202,Pará,Capanema,1773.0,1696.0,6718.0,0.0,437.0,490.0,2427.0,0.0,10187.0,3354.0
1502301,Pará,Capitão Poço,543.0,3421.0,4651.0,0.0,0.0,568.0,1722.0,0.0,8615.0,2290.0
1502400,Pará,Castanhal,7842.0,2580.0,20146.0,0.0,1566.0,388.0,7715.0,0.0,30568.0,9669.0
1502509,Pará,Chaves,0.0,4253.0,1093.0,0.0,0.0,0.0,668.0,0.0,5346.0,668.0
1502608,Pará,Colares,0.0,1090.0,906.0,0.0,0.0,263.0,357.0,0.0,1996.0,620.0
1502707,Pará,Conceição do Araguaia,1282.0,1442.0,4010.0,0.0,308.0,0.0,1795.0,0.0,6734.0,2103.0
1502756,Pará,Concórdia do Pará,245.0,2388.0,3482.0,0.0,0.0,0.0,1969.0,0.0,6115.0,1969.0
1502764,Pará,Cumaru do Norte,0.0,1108.0,1006.0,0.0,0.0,114.0,235.0,0.0,2114.0,349.0
1502772,Pará,Curionópolis,110.0,734.0,2745.0,0.0,0.0,0.0,1069.0,0.0,3589.0,1069.0
1502806,Pará,Curralinho,0.0,5842.0,2802.0,0.0,0.0,0.0,1778.0,0.0,8644.0,1778.0
1502855,Pará,Curuá,0.0,1243.0,1517.0,0.0,0.0,0.0,923.0,0.0,2760.0,923.0
1502905,Pará,Curuçá,121.0,3830.0,2289.0,0.0,0.0,831.0,1214.0,0.0,6240.0,2045.0
1502939,Pará,Dom Eliseu,616.0,1549.0,4247.0,0.0,163.0,214.0,1426.0,0.0,6412.0,1803.0
1502954,Pará,Eldorado do Carajás,141.0,1950.0,3107.0,0.0,86.0,0.0,1205.0,0.0,5198.0,1291.0
1503002,Pará,Faro,0.0,570.0,1104.0,0.0,0.0,0.0,453.0,0.0,1674.0,453.0
1503044,Pará,Floresta do Araguaia,0.0,1166.0,2014.0,0.0,0.0,287.0,521.0,0.0,3180.0,808.0
1503077,Pará,Garrafão do Norte,0.0,3005.0,1957.0,0.0,0.0,617.0,657.0,0.0,4962.0,1274.0
1503093,Pará,Goianésia do Pará,224.0,1518.0,3109.0,0.0,74.0,0.0,1296.0,0.0,4851.0,1370.0
1503101,Pará,Gurupá,0.0,8008.0,2648.0,0.0,0.0,0.0,1151.0,0.0,10656.0,1151.0
1503200,Pará,Igarapé-Açu,521.0,1637.0,3725.0,0.0,103.0,275.0,1535.0,0.0,5883.0,1913.0
1503309,Pará,Igarapé-Miri,156.0,8576.0,4233.0,0.0,0.0,1534.0,1269.0,0.0,12965.0,2803.0
1503408,Pará,Inhangapi,0.0,525.0,975.0,0.0,0.0,38.0,432.0,0.0,1500.0,470.0
1503457,Pará,Ipixuna do Pará,148.0,3900.0,2541.0,0.0,0.0,974.0,900.0,0.0,6589.0,1874.0
1503507,Pará,Irituia,0.0,3294.0,1764.0,0.0,0.0,851.0,708.0,0.0,5058.0,1559.0
1503606,Pará,Itaituba,1509.0,5812.0,13477.0,0.0,339.0,943.0,3005.0,0.0,20798.0,4287.0
1503705,Pará,Itupiranga,67.0,4497.0,3908.0,0.0,0.0,796.0,1244.0,0.0,8472.0,2040.0
1503754,Pará,Jacareacanga,0.0,3574.0,1891.0,0.0,0.0,0.0,1014.0,0.0,5465.0,1014.0
1503804,Pará,Jacundá,922.0,438.0,5198.0,0.0,230.0,0.0,1581.0,0.0,6558.0,1811.0
1503903,Pará,Juruti,227.0,5896.0,5253.0,0.0,76.0,985.0,2588.0,0.0,11376.0,3649.0
1504000,Pará,Limoeiro do Ajuru,0.0,3887.0,1446.0,0.0,0.0,0.0,1293.0,0.0,5333.0,1293.0
1504059,Pará,Mãe do Rio,524.0,1442.0,3820.0,0.0,84.0,0.0,1608.0,0.0,5786.0,1692.0
1504109,Pará,Magalhães Barata,0.0,573.0,841.0,0.0,0.0,0.0,465.0,0.0,1414.0,465.0
1504208,Pará,Marabá,5883.0,7811.0,30430.0,0.0,1153.0,1430.0,10189.0,0.0,44124.0,12772.0
1504307,Pará,Maracanã,0.0,2743.0,2037.0,0.0,0.0,0.0,1487.0,0.0,4780.0,1487.0
1504406,Pará,Marapanim,70.0,2423.0,1479.0,0.0,0.0,714.0,705.0,0.0,3972.0,1419.0
1504422,Pará,Marituba,316.0,1229.0,15929.0,0.0,99.0,0.0,4733.0,0.0,17474.0,4832.0
1504455,Pará,Medicilândia,0.0,2306.0,2504.0,0.0,0.0,0.0,957.0,0.0,4810.0,957.0
1504505,Pará,Melgaço,0.0,5593.0,2121.0,0.0,0.0,0.0,1636.0,0.0,7714.0,1636.0
1504604,Pará,Mocajuba,264.0,1930.0,3674.0,0.0,45.0,0.0,1967.0,0.0,5868.0,2012.0
1504703,Pará,Moju,0.0,10440.0,4575.0,0.0,0.0,0.0,4044.0,87.0,15015.0,4131.0
1504752,Pará,Mojuí dos Campos,0.0,1922.0,1704.0,0.0,0.0,0.0,964.0,0.0,3626.0,964.0
