CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1100502,Rondônia,Novo Horizonte do Oeste,0.0,233.0,1095.0,0.0,0.0,142.0,142.0,166.0,1328.0,450.0
1100601,Rondônia,Cacaulândia,0.0,204.0,677.0,0.0,0.0,0.0,149.0,0.0,881.0,149.0
1100700,Rondônia,Campo Novo de Rondônia,0.0,1224.0,926.0,0.0,0.0,99.0,266.0,0.0,2150.0,365.0
1100809,Rondônia,Candeias do Jamari,0.0,1256.0,2950.0,0.0,0.0,8.0,555.0,0.0,4206.0,563.0
1100908,Rondônia,Castanheiras,0.0,500.0,72.0,0.0,0.0,0.0,107.0,0.0,572.0,107.0
1100924,Rondônia,Chupinguaia,0.0,657.0,1229.0,0.0,0.0,57.0,362.0,0.0,1886.0,419.0
1100940,Rondônia,Cujubim,87.0,841.0,2147.0,0.0,0.0,0.0,486.0,0.0,3075.0,486.0
1101005,Rondônia,Governador Jorge Teixeira,0.0,883.0,552.0,0.0,0.0,94.0,211.0,0.0,1435.0,305.0
1101104,Rondônia,Itapuã do Oeste,0.0,104.0,1658.0,0.0,0.0,0.0,249.0,0.0,1762.0,249.0
1101203,Rondônia,Ministro Andreazza,0.0,292.0,891.0,0.0,0.0,0.0,331.0,0.0,1183.0,331.0
1101302,Rondônia,Mirante da Serra,0.0,352.0,1254.0,182.0,0.0,0.0,391.0,93.0,1788.0,484.0
1101401,Rondônia,Monte Negro,35.0,853.0,1459.0,0.0,0.0,0.0,528.0,0.0,2347.0,528.0
1101435,Rondônia,Nova União,0.0,426.0,707.0,0.0,0.0,0.0,228.0,0.0,1133.0,228.0
1101450,Rondônia,Parecis,3.0,73.0,605.0,0.0,0.0,4.0,133.0,0.0,681.0,137.0
1101468,Rondônia,Pimenteiras do Oeste,0.0,0.0,444.0,0.0,0.0,0.0,80.0,0.0,444.0,80.0
1101476,Rondônia,Primavera de Rondônia,0.0,200.0,403.0,0.0,0.0,49.0,98.0,0.0,603.0,147.0
1101484,Rondônia,São Felipe D'Oeste,0.0,0.0,834.0,0.0,0.0,0.0,213.0,0.0,834.0,213.0
1101492,Rondônia,São Francisco do Guaporé,0.0,1057.0,1863.0,0.0,0.0,19.0,640.0,65.0,2920.0,724.0
1101500,Rondônia,Seringueiras,0.0,759.0,1216.0,0.0,0.0,0.0,424.0,0.0,1975.0,424.0
1101559,Rondônia,Teixeirópolis,0.0,172.0,554.0,0.0,0.0,0.0,151.0,0.0,726.0,151.0
1101609,Rondônia,Theobroma,0.0,1084.0,466.0,0.0,0.0,0.0,381.0,0.0,1550.0,381.0
1101708,Rondônia,Urupá,0.0,630.0,1062.0,0.0,0.0,0.0,415.0,0.0,1692.0,415.0
1101757,Rondônia,Vale do Anari,0.0,381.0,1048.0,0.0,0.0,0.0,253.0,0.0,1429.0,253.0
1101807,Rondônia,Vale do Paraíso,0.0,241.0,840.0,113.0,0.0,0.0,233.0,0.0,1194.0,233.0
1200013,Acre,Acrelândia,0.0,952.0,1464.0,0.0,0.0,147.0,481.0,0.0,2416.0,628.0
1200054,Acre,Assis Brasil,0.0,1397.0,1143.0,0.0,0.0,59.0,229.0,0.0,2540.0,288.0
1200104,Acre,Brasiléia,0.0,1248.0,2919.0,0.0,0.0,170.0,848.0,0.0,4167.0,1018.0
1200138,Acre,Bujari,0.0,1304.0,1205.0,0.0,0.0,197.0,320.0,0.0,2509.0,517.0
1200179,Acre,Capixaba,0.0,808.0,1251.0,0.0,0.0,127.0,273.0,0.0,2059.0,400.0
1200203,Acre,Cruzeiro do Sul,506.0,6953.0,11122.0,0.0,97.0,1380.0,3934.0,0.0,18581.0,5411.0
1200252,Acre,Epitaciolândia,0.0,652.0,1980.0,0.0,0.0,39.0,615.0,0.0,2632.0,654.0
1200302,Acre,Feijó,0.0,4755.0,3606.0,0.0,0.0,684.0,1047.0,0.0,8361.0,1731.0
1200328,Acre,Jordão,0.0,1700.0,846.0,0.0,0.0,176.0,242.0,0.0,2546.0,418.0
1200336,Acre,Mâncio Lima,0.0,1231.0,2707.0,0.0,0.0,174.0,634.0,0.0,3938.0,808.0
1200344,Acre,Manoel Urbano,0.0,715.0,1602.0,0.0,0.0,0.0,403.0,0.0,2317.0,403.0
1200351,Acre,Marechal Thaumaturgo,0.0,3022.0,1442.0,0.0,0.0,456.0,540.0,0.0,4464.0,996.0
1200385,Acre,Plácido de Castro,0.0,1480.0,1485.0,0.0,0.0,245.0,480.0,0.0,2965.0,725.0
1200393,Acre,Porto Walter,0.0,1919.0,1011.0,0.0,0.0,164.0,361.0,0.0,2930.0,525.0
1200401,Acre,Rio Branco,6414.0,6538.0,47462.0,0.0,1401.0,709.0,14600.0,0.0,60414.0,16710.0
1200427,Acre,Rodrigues Alves,0.0,2198.0,1220.0,0.0,0.0,502.0,317.0,0.0,3418.0,819.0
1200435,Acre,Santa Rosa do Purus,0.0,1405.0,634.0,0.0,0.0,259.0,147.0,0.0,2039.0,406.0
1200450,Acre,Senador Guiomard,101.0,1311.0,2907.0,0.0,0.0,237.0,733.0,0.0,4319.0,970.0
1200500,Acre,Sena Madureira,0.0,3193.0,4420.0,0.0,0.0,421.0,1103.0,0.0,7613.0,1524.0
1200609,Acre,Tarauacá,0.0,5547.0,5300.0,0.0,0.0,512.0,1326.0,0.0,10847.0,1838.0
1200708,Acre,Xapuri,0.0,1169.0,1781.0,0.0,0.0,150.0,445.0,0.0,2950.0,595.0
1200807,Acre,Porto Acre,0.0,3081.0,540.0,0.0,0.0,627.0,130.0,0.0,3621.0,757.0
1300029,Amazonas,Alvarães,0.0,1587.0,2221.0,0.0,0.0,144.0,570.0,0.0,3808.0,714.0
1300060,Amazonas,Amaturá,0.0,1363.0,1059.0,0.0,0.0,412.0,365.0,0.0,2422.0,777.0
1300086,Amazonas,Anamã,0.0,1047.0,1018.0,0.0,0.0,312.0,410.0,0.0,2065.0,722.0
1300102,Amazonas,Anori,0.0,575.0,1941.0,0.0,0.0,145.0,530.0,0.0,2516.0,675.0
1300144,Amazonas,Apuí,0.0,569.0,1643.0,0.0,0.0,107.0,464.0,0.0,2212.0,571.0
1300201,Amazonas,Atalaia do Norte,0.0,1834.0,1696.0,0.0,0.0,30.0,574.0,0.0,3530.0,604.0
1300300,Amazonas,Autazes,0.0,5435.0,3318.0,0.0,0.0,816.0,1454.0,0.0,8753.0,2270.0
1300409,Amazonas,Barcelos,0.0,1284.0,1838.0,0.0,0.0,211.0,610.0,0.0,3122.0,821.0
1300508,Amazonas,Barreirinha,0.0,6167.0,2247.0,0.0,0.0,1488.0,958.0,0.0,8414.0,2446.0
1300607,Amazonas,Benjamin Constant,62.0,4307.0,4350.0,0.0,0.0,1035.0,1148.0,0.0,8719.0,2183.0
1300631,Amazonas,Beruri,0.0,2911.0,2641.0,0.0,0.0,478.0,935.0,0.0,5552.0,1413.0
1300680,Amazonas,Boa Vista do Ramos,16.0,1677.0,1918.0,0.0,0.0,515.0,686.0,0.0,3611.0,1201.0
1300706,Amazonas,Boca do Acre,53.0,2358.0,3881.0,0.0,0.0,251.0,1372.0,0.0,6292.0,1623.0
1300805,Amazonas,Borba,0.0,4282.0,3364.0,0.0,0.0,897.0,965.0,0.0,7646.0,1862.0
1300839,Amazonas,Caapiranga,0.0,1702.0,933.0,0.0,0.0,344.0,293.0,0.0,2635.0,637.0
1300904,Amazonas,Canutama,0.0,1029.0,1398.0,0.0,0.0,87.0,298.0,0.0,2427.0,385.0
1301001,Amazonas,Carauari,0.0,1074.0,4788.0,0.0,0.0,354.0,1150.0,0.0,5862.0,1504.0
1301100,Amazonas,Careiro,0.0,4083.0,2226.0,0.0,0.0,1037.0,760.0,0.0,6309.0,1797.0
1301159,Amazonas,Careiro da Várzea,0.0,2940.0,794.0,0.0,0.0,761.0,394.0,0.0,3734.0,1155.0
1301209,Amazonas,Coari,252.0,5035.0,10429.0,0.0,6.0,805.0,3295.0,0.0,15716.0,4106.0
1301308,Amazonas,Codajás,0.0,1147.0,3393.0,0.0,0.0,260.0,808.0,0.0,4540.0,1068.0
1301407,Amazonas,Eirunepé,90.0,2471.0,5480.0,0.0,0.0,0.0,1519.0,0.0,8041.0,1519.0
1301506,Amazonas,Envira,0.0,906.0,2549.0,0.0,0.0,0.0,457.0,0.0,3455.0,457.0
1301605,Amazonas,Fonte Boa,0.0,2008.0,3595.0,0.0,0.0,158.0,908.0,0.0,5603.0,1066.0
1301654,Amazonas,Guajará,0.0,1021.0,1892.0,0.0,0.0,141.0,537.0,0.0,2913.0,678.0
1301704,Amazonas,Humaitá,235.0,2990.0,5869.0,0.0,28.0,574.0,1884.0,0.0,9094.0,2486.0
1301803,Amazonas,Ipixuna,0.0,1473.0,2166.0,0.0,0.0,125.0,764.0,0.0,3639.0,889.0
1301852,Amazonas,Iranduba,236.0,7487.0,3683.0,0.0,0.0,1954.0,1126.0,0.0,11406.0,3080.0
1301902,Amazonas,Itacoatiara,1168.0,8082.0,10440.0,0.0,124.0,2042.0,3810.0,0.0,19690.0,5976.0
1301951,Amazonas,Itamarati,0.0,1001.0,1528.0,0.0,0.0,0.0,396.0,0.0,2529.0,396.0
1302009,Amazonas,Itapiranga,0.0,409.0,1398.0,0.0,0.0,74.0,508.0,0.0,1807.0,582.0
1302108,Amazonas,Japurá,0.0,972.0,960.0,0.0,0.0,122.0,168.0,0.0,1932.0,290.0
1302207,Amazonas,Juruá,0.0,1149.0,1470.0,0.0,0.0,169.0,337.0,0.0,2619.0,506.0
1302306,Amazonas,Jutaí,0.0,2597.0,3526.0,0.0,0.0,214.0,875.0,0.0,6123.0,1089.0
1302405,Amazonas,Lábrea,0.0,2868.0,5531.0,0.0,0.0,405.0,1523.0,0.0,8399.0,1928.0
1302504,Amazonas,Manacapuru,357.0,7198.0,11915.0,37.0,0.0,1510.0,3923.0,0.0,19507.0,5433.0
1302553,Amazonas,Manaquiri,0.0,2101.0,1453.0,0.0,0.0,637.0,611.0,0.0,3554.0,1248.0
1302603,Amazonas,Manaus,45698.0,9808.0,273512.0,0.0,7019.0,1181.0,99982.0,0.0,329018.0,108182.0
1302702,Amazonas,Manicoré,26.0,5044.0,4389.0,0.0,0.0,1195.0,1454.0,0.0,9459.0,2649.0
1302801,Amazonas,Maraã,0.0,2397.0,1865.0,0.0,0.0,317.0,359.0,0.0,4262.0,676.0
1302900,Amazonas,Maués,208.0,6969.0,5844.0,0.0,0.0,963.0,2177.0,0.0,13021.0,3140.0
1303007,Amazonas,Nhamundá,0.0,2186.0,1433.0,0.0,0.0,590.0,527.0,0.0,3619.0,1117.0
1303106,Amazonas,Nova Olinda do Norte,108.0,2636.0,3225.0,0.0,0.0,641.0,1212.0,0.0,5969.0,1853.0
1303205,Amazonas,Novo Airão,0.0,621.0,2126.0,0.0,0.0,56.0,762.0,0.0,2747.0,818.0
1303304,Amazonas,Novo Aripuanã,0.0,1044.0,2851.0,0.0,0.0,207.0,874.0,0.0,3895.0,1081.0
1303403,Amazonas,Parintins,392.0,7062.0,12206.0,0.0,0.0,1847.0,4769.0,0.0,19660.0,6616.0
1303502,Amazonas,Pauini,0.0,1668.0,2150.0,0.0,0.0,30.0,619.0,0.0,3818.0,649.0
1303536,Amazonas,Presidente Figueiredo,76.0,2843.0,3483.0,0.0,0.0,329.0,1124.0,0.0,6402.0,1453.0
1303569,Amazonas,Rio Preto da Eva,50.0,1823.0,2716.0,191.0,0.0,258.0,948.0,125.0,4780.0,1331.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1160.0,1393.0,0.0,0.0,205.0,592.0,0.0,2553.0,797.0
1303700,Amazonas,Santo Antônio do Içá,0.0,2773.0,3173.0,0.0,0.0,464.0,1034.0,0.0,5946.0,1498.0
1303809,Amazonas,São Gabriel da Cachoeira,95.0,7163.0,4145.0,0.0,0.0,1304.0,1403.0,0.0,11403.0,2707.0
1303908,Amazonas,São Paulo de Olivença,0.0,5011.0,3102.0,0.0,0.0,1268.0,1010.0,0.0,8113.0,2278.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,592.0,1314.0,0.0,0.0,137.0,496.0,0.0,1906.0,633.0
1304005,Amazonas,Silves,0.0,1043.0,1074.0,0.0,0.0,356.0,357.0,0.0,2117.0,713.0
1304062,Amazonas,Tabatinga,175.0,5268.0,7544.0,0.0,0.0,1342.0,2557.0,0.0,12987.0,3899.0
1304104,Amazonas,Tapauá,0.0,1933.0,2314.0,0.0,0.0,55.0,704.0,0.0,4247.0,759.0
1304203,Amazonas,Tefé,238.0,4024.0,11230.0,0.0,5.0,611.0,3005.0,0.0,15492.0,3621.0
1304237,Amazonas,Tonantins,0.0,1464.0,2352.0,0.0,0.0,379.0,349.0,0.0,3816.0,728.0
1304260,Amazonas,Uarini,0.0,1103.0,2330.0,0.0,0.0,153.0,361.0,0.0,3433.0,514.0
1304302,Amazonas,Urucará,0.0,732.0,2173.0,0.0,0.0,173.0,845.0,0.0,2905.0,1018.0
1304401,Amazonas,Urucurituba,0.0,1374.0,1869.0,0.0,0.0,331.0,480.0,0.0,3243.0,811.0
1400027,Roraima,Amajari,0.0,1590.0,492.0,0.0,0.0,167.0,356.0,0.0,2082.0,523.0
1400050,Roraima,Alto Alegre,0.0,2086.0,1050.0,0.0,0.0,253.0,264.0,0.0,3136.0,517.0
1400100,Roraima,Boa Vista,7953.0,2040.0,46353.0,0.0,1199.0,448.0,13088.0,0.0,56346.0,14735.0
1400159,Roraima,Bonfim,0.0,2123.0,1194.0,0.0,0.0,289.0,168.0,0.0,3317.0,457.0
1400175,Roraima,Cantá,0.0,3223.0,283.0,0.0,0.0,548.0,94.0,0.0,3506.0,642.0
1400209,Roraima,Caracaraí,0.0,1609.0,2317.0,0.0,0.0,541.0,361.0,0.0,3926.0,902.0
1400233,Roraima,Caroebe,0.0,857.0,865.0,0.0,0.0,160.0,158.0,0.0,1722.0,318.0
1400282,Roraima,Iracema,0.0,648.0,783.0,0.0,0.0,106.0,133.0,0.0,1431.0,239.0
1400308,Roraima,Mucajaí,0.0,1138.0,1887.0,0.0,0.0,218.0,464.0,0.0,3025.0,682.0
1400407,Roraima,Normandia,0.0,2457.0,882.0,0.0,0.0,493.0,178.0,0.0,3339.0,671.0
1400456,Roraima,Pacaraima,0.0,1989.0,1510.0,0.0,0.0,296.0,239.0,24.0,3499.0,559.0
1400472,Roraima,Rorainópolis,91.0,2181.0,2952.0,0.0,0.0,365.0,625.0,0.0,5224.0,990.0
1400506,Roraima,São João da Baliza,0.0,228.0,951.0,0.0,0.0,20.0,214.0,0.0,1179.0,234.0
1400605,Roraima,São Luiz,0.0,197.0,632.0,0.0,0.0,25.0,121.0,0.0,829.0,146.0
1400704,Roraima,Uiramutã,0.0,3767.0,254.0,0.0,0.0,506.0,70.0,0.0,4021.0,576.0
1500107,Pará,Abaetetuba,2337.0,8454.0,16144.0,0.0,533.0,549.0,6462.0,0.0,26935.0,7544.0
1500131,Pará,Abel Figueiredo,0.0,85.0,1135.0,0.0,0.0,0.0,315.0,0.0,1220.0,315.0
1500206,Pará,Acará,0.0,10218.0,3117.0,0.0,0.0,0.0,2290.0,0.0,13335.0,2290.0
1500305,Pará,Afuá,0.0,8885.0,2753.0,0.0,0.0,0.0,1057.0,0.0,11638.0,1057.0
1500347,Pará,Água Azul do Norte,76.0,882.0,1269.0,0.0,0.0,0.0,536.0,0.0,2227.0,536.0
1500404,Pará,Alenquer,264.0,6306.0,6152.0,0.0,0.0,0.0,2796.0,0.0,12722.0,2796.0
1500503,Pará,Almeirim,321.0,3330.0,4740.0,0.0,88.0,0.0,1615.0,0.0,8391.0,1703.0
1500602,Pará,Altamira,1570.0,4991.0,13891.0,87.0,386.0,0.0,4335.0,20.0,20539.0,4741.0
1500701,Pará,Anajás,0.0,5431.0,2980.0,0.0,0.0,0.0,1236.0,0.0,8411.0,1236.0
1500800,Pará,Ananindeua,14975.0,139.0,54122.0,197.0,4045.0,0.0,17801.0,0.0,69433.0,21846.0
1500859,Pará,Anapu,37.0,3284.0,3324.0,0.0,0.0,0.0,967.0,164.0,6645.0,1131.0
1500909,Pará,Augusto Corrêa,9.0,7006.0,3104.0,0.0,0.0,1036.0,1414.0,0.0,10119.0,2450.0
1500958,Pará,Aurora do Pará,47.0,3073.0,1823.0,0.0,0.0,325.0,873.0,0.0,4943.0,1198.0
1501006,Pará,Aveiro,0.0,2353.0,565.0,0.0,0.0,0.0,539.0,0.0,2918.0,539.0
1501105,Pará,Bagre,0.0,2871.0,2498.0,0.0,0.0,0.0,876.0,0.0,5369.0,876.0
1501204,Pará,Baião,78.0,3720.0,2470.0,0.0,0.0,188.0,1607.0,0.0,6268.0,1795.0
1501253,Pará,Bannach,0.0,211.0,477.0,0.0,0.0,0.0,167.0,0.0,688.0,167.0
1501303,Pará,Barcarena,2443.0,5010.0,14315.0,153.0,506.0,1543.0,3595.0,0.0,21921.0,5644.0
1501402,Pará,Belém,50695.0,783.0,124842.0,0.0,13888.0,0.0,48478.0,0.0,176320.0,62366.0
1501451,Pará,Belterra,0.0,1985.0,1498.0,0.0,0.0,0.0,807.0,0.0,3483.0,807.0
1501501,Pará,Benevides,877.0,4065.0,6027.0,0.0,238.0,367.0,2961.0,0.0,10969.0,3566.0
1501576,Pará,Bom Jesus do Tocantins,40.0,902.0,1628.0,0.0,0.0,109.0,454.0,0.0,2570.0,563.0
1501600,Pará,Bonito,0.0,1015.0,1330.0,0.0,0.0,0.0,629.0,0.0,2345.0,629.0
1501709,Pará,Bragança,1646.0,9748.0,11839.0,0.0,396.0,948.0,4276.0,0.0,23233.0,5620.0
1501725,Pará,Brasil Novo,0.0,1218.0,2044.0,0.0,0.0,0.0,677.0,14.0,3262.0,691.0
1501758,Pará,Brejo Grande do Araguaia,0.0,629.0,875.0,0.0,0.0,0.0,339.0,0.0,1504.0,339.0
1501782,Pará,Breu Branco,0.0,3555.0,5467.0,0.0,0.0,371.0,1628.0,0.0,9022.0,1999.0
1501808,Pará,Breves,88.0,14858.0,11444.0,0.0,0.0,0.0,3632.0,22.0,26390.0,3654.0
1501907,Pará,Bujaru,0.0,3826.0,1826.0,0.0,0.0,252.0,1385.0,0.0,5652.0,1637.0
1501956,Pará,Cachoeira do Piriá,14.0,3016.0,1508.0,0.0,0.0,215.0,710.0,0.0,4538.0,925.0
1502004,Pará,Cachoeira do Arari,0.0,2106.0,2081.0,0.0,0.0,422.0,360.0,0.0,4187.0,782.0
1502103,Pará,Cametá,1706.0,19905.0,6809.0,136.0,361.0,556.0,5179.0,0.0,28556.0,6096.0
1502152,Pará,Canaã dos Carajás,1666.0,1642.0,6825.0,0.0,344.0,0.0,2164.0,0.0,10133.0,2508.0
1502202,Pará,Capanema,1907.0,1883.0,7315.0,0.0,492.0,469.0,2656.0,0.0,11105.0,3617.0
1502301,Pará,Capitão Poço,503.0,4059.0,4885.0,0.0,0.0,80.0,2055.0,0.0,9447.0,2135.0
1502400,Pará,Castanhal,7224.0,3112.0,21403.0,0.0,1674.0,352.0,7476.0,0.0,31739.0,9502.0
1502509,Pará,Chaves,0.0,4541.0,1001.0,0.0,0.0,0.0,273.0,0.0,5542.0,273.0
1502608,Pará,Colares,0.0,1286.0,1048.0,0.0,0.0,236.0,306.0,0.0,2334.0,542.0
1502707,Pará,Conceição do Araguaia,1294.0,1743.0,4347.0,0.0,300.0,0.0,1997.0,0.0,7384.0,2297.0
1502756,Pará,Concórdia do Pará,185.0,2610.0,3460.0,0.0,0.0,0.0,1977.0,0.0,6255.0,1977.0
1502764,Pará,Cumaru do Norte,0.0,1160.0,813.0,0.0,0.0,22.0,277.0,0.0,1973.0,299.0
1502772,Pará,Curionópolis,75.0,679.0,2718.0,0.0,0.0,0.0,1143.0,0.0,3472.0,1143.0
1502806,Pará,Curralinho,0.0,5987.0,2979.0,0.0,0.0,0.0,1586.0,0.0,8966.0,1586.0
1502855,Pará,Curuá,0.0,1506.0,1631.0,0.0,0.0,0.0,999.0,0.0,3137.0,999.0
1502905,Pará,Curuçá,343.0,3802.0,2364.0,483.0,0.0,580.0,1165.0,0.0,6992.0,1745.0
1502939,Pará,Dom Eliseu,484.0,1826.0,4944.0,0.0,122.0,301.0,1410.0,0.0,7254.0,1833.0
1502954,Pará,Eldorado do Carajás,47.0,2581.0,3423.0,0.0,0.0,0.0,1328.0,0.0,6051.0,1328.0
1503002,Pará,Faro,0.0,518.0,1218.0,0.0,0.0,0.0,296.0,0.0,1736.0,296.0
1503044,Pará,Floresta do Araguaia,0.0,1271.0,2217.0,0.0,0.0,61.0,834.0,0.0,3488.0,895.0
1503077,Pará,Garrafão do Norte,0.0,3666.0,2420.0,0.0,0.0,252.0,1033.0,0.0,6086.0,1285.0
1503093,Pará,Goianésia do Pará,163.0,1942.0,3632.0,0.0,0.0,0.0,1195.0,0.0,5737.0,1195.0
1503101,Pará,Gurupá,0.0,6577.0,2716.0,0.0,0.0,0.0,1662.0,0.0,9293.0,1662.0
1503200,Pará,Igarapé-Açu,632.0,1704.0,4053.0,0.0,142.0,270.0,1331.0,0.0,6389.0,1743.0
1503309,Pará,Igarapé-Miri,147.0,9100.0,4411.0,0.0,0.0,0.0,2497.0,0.0,13658.0,2497.0
1503408,Pará,Inhangapi,28.0,742.0,850.0,0.0,0.0,61.0,362.0,0.0,1620.0,423.0
1503457,Pará,Ipixuna do Pará,0.0,4196.0,2835.0,0.0,0.0,874.0,847.0,0.0,7031.0,1721.0
1503507,Pará,Irituia,0.0,4032.0,2076.0,0.0,0.0,631.0,697.0,0.0,6108.0,1328.0
1503606,Pará,Itaituba,1404.0,5152.0,12770.0,0.0,322.0,342.0,3165.0,0.0,19326.0,3829.0
1503705,Pará,Itupiranga,20.0,5269.0,4423.0,0.0,0.0,642.0,1384.0,0.0,9712.0,2026.0
1503754,Pará,Jacareacanga,0.0,3531.0,1515.0,0.0,0.0,0.0,815.0,0.0,5046.0,815.0
1503804,Pará,Jacundá,842.0,572.0,6123.0,0.0,160.0,0.0,1886.0,0.0,7537.0,2046.0
1503903,Pará,Juruti,215.0,6522.0,5001.0,0.0,65.0,471.0,2007.0,0.0,11738.0,2543.0
1504000,Pará,Limoeiro do Ajuru,0.0,4229.0,1836.0,0.0,0.0,0.0,1114.0,0.0,6065.0,1114.0
1504059,Pará,Mãe do Rio,531.0,1431.0,4490.0,0.0,69.0,0.0,1493.0,0.0,6452.0,1562.0
1504109,Pará,Magalhães Barata,0.0,610.0,961.0,0.0,0.0,0.0,407.0,0.0,1571.0,407.0
1504208,Pará,Marabá,5334.0,9063.0,32299.0,0.0,855.0,539.0,10770.0,0.0,46696.0,12164.0
1504307,Pará,Maracanã,0.0,3335.0,2259.0,0.0,0.0,0.0,1598.0,0.0,5594.0,1598.0
1504406,Pará,Marapanim,0.0,3007.0,1713.0,0.0,0.0,667.0,1112.0,0.0,4720.0,1779.0
1504422,Pará,Marituba,409.0,1467.0,15744.0,0.0,142.0,0.0,5050.0,0.0,17620.0,5192.0
1504455,Pará,Medicilândia,0.0,2386.0,2486.0,0.0,0.0,0.0,875.0,0.0,4872.0,875.0
1504505,Pará,Melgaço,0.0,5459.0,2130.0,0.0,0.0,0.0,1054.0,0.0,7589.0,1054.0
1504604,Pará,Mocajuba,43.0,1972.0,4522.0,0.0,53.0,0.0,1487.0,0.0,6537.0,1540.0
1504703,Pará,Moju,0.0,11212.0,4870.0,0.0,0.0,0.0,3914.0,0.0,16082.0,3914.0
1504752,Pará,Mojuí dos Campos,0.0,2369.0,1793.0,0.0,0.0,0.0,736.0,0.0,4162.0,736.0
