CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1100320,Rondônia,São Miguel do Guaporé,43.0,1266.0,2346.0,0.0,0.0,0.0,850.0,0.0,3655.0,850.0
1100338,Rondônia,Nova Mamoré,139.0,3173.0,2003.0,0.0,0.0,391.0,464.0,0.0,5315.0,855.0
1100346,Rondônia,Alvorada D'Oeste,0.0,416.0,1973.0,0.0,0.0,0.0,501.0,0.0,2389.0,501.0
1100379,Rondônia,Alto Alegre dos Parecis,5.0,1087.0,1127.0,0.0,0.0,0.0,416.0,0.0,2219.0,416.0
1100403,Rondônia,Alto Paraíso,0.0,1229.0,1569.0,0.0,0.0,0.0,576.0,0.0,2798.0,576.0
1100452,Rondônia,Buritis,136.0,1454.0,4645.0,0.0,0.0,0.0,1201.0,0.0,6235.0,1201.0
1100502,Rondônia,Novo Horizonte do Oeste,0.0,350.0,1045.0,0.0,0.0,156.0,200.0,147.0,1395.0,503.0
1100601,Rondônia,Cacaulândia,0.0,221.0,708.0,0.0,0.0,0.0,202.0,0.0,929.0,202.0
1100700,Rondônia,Campo Novo de Rondônia,0.0,1282.0,872.0,0.0,0.0,115.0,241.0,0.0,2154.0,356.0
1100809,Rondônia,Candeias do Jamari,0.0,1278.0,2965.0,0.0,0.0,0.0,678.0,0.0,4243.0,678.0
1100908,Rondônia,Castanheiras,0.0,508.0,74.0,0.0,0.0,0.0,137.0,0.0,582.0,137.0
1100924,Rondônia,Chupinguaia,0.0,691.0,1168.0,0.0,0.0,59.0,391.0,0.0,1859.0,450.0
1100940,Rondônia,Cujubim,129.0,882.0,2386.0,0.0,0.0,0.0,501.0,0.0,3397.0,501.0
1101005,Rondônia,Governador Jorge Teixeira,0.0,972.0,595.0,0.0,0.0,120.0,224.0,0.0,1567.0,344.0
1101104,Rondônia,Itapuã do Oeste,0.0,123.0,1773.0,0.0,0.0,0.0,258.0,0.0,1896.0,258.0
1101203,Rondônia,Ministro Andreazza,0.0,393.0,1006.0,0.0,0.0,0.0,249.0,0.0,1399.0,249.0
1101302,Rondônia,Mirante da Serra,0.0,373.0,1392.0,159.0,0.0,0.0,468.0,111.0,1924.0,579.0
1101401,Rondônia,Monte Negro,69.0,1016.0,1600.0,0.0,0.0,0.0,503.0,0.0,2685.0,503.0
1101435,Rondônia,Nova União,0.0,416.0,730.0,0.0,0.0,0.0,269.0,0.0,1146.0,269.0
1101450,Rondônia,Parecis,0.0,56.0,687.0,0.0,0.0,4.0,134.0,0.0,743.0,138.0
1101468,Rondônia,Pimenteiras do Oeste,0.0,0.0,435.0,0.0,0.0,0.0,92.0,0.0,435.0,92.0
1101476,Rondônia,Primavera de Rondônia,0.0,217.0,418.0,0.0,0.0,48.0,111.0,0.0,635.0,159.0
1101484,Rondônia,São Felipe D'Oeste,0.0,0.0,937.0,0.0,0.0,0.0,216.0,0.0,937.0,216.0
1101492,Rondônia,São Francisco do Guaporé,0.0,1105.0,1871.0,0.0,0.0,7.0,663.0,86.0,2976.0,756.0
1101500,Rondônia,Seringueiras,0.0,838.0,1197.0,0.0,0.0,0.0,433.0,0.0,2035.0,433.0
1101559,Rondônia,Teixeirópolis,0.0,250.0,470.0,0.0,0.0,0.0,183.0,0.0,720.0,183.0
1101609,Rondônia,Theobroma,0.0,1262.0,433.0,0.0,0.0,0.0,353.0,0.0,1695.0,353.0
1101708,Rondônia,Urupá,0.0,884.0,1013.0,0.0,0.0,0.0,343.0,0.0,1897.0,343.0
1101757,Rondônia,Vale do Anari,0.0,556.0,1005.0,0.0,0.0,0.0,252.0,0.0,1561.0,252.0
1101807,Rondônia,Vale do Paraíso,0.0,249.0,868.0,101.0,0.0,0.0,277.0,0.0,1218.0,277.0
1200013,Acre,Acrelândia,0.0,1044.0,1548.0,0.0,0.0,133.0,524.0,0.0,2592.0,657.0
1200054,Acre,Assis Brasil,0.0,1254.0,1173.0,0.0,0.0,41.0,214.0,0.0,2427.0,255.0
1200104,Acre,Brasiléia,0.0,1366.0,3002.0,0.0,0.0,207.0,934.0,0.0,4368.0,1141.0
1200138,Acre,Bujari,0.0,1242.0,1261.0,0.0,0.0,179.0,272.0,0.0,2503.0,451.0
1200179,Acre,Capixaba,0.0,1014.0,1221.0,0.0,0.0,207.0,334.0,0.0,2235.0,541.0
1200203,Acre,Cruzeiro do Sul,462.0,6864.0,12146.0,0.0,114.0,1199.0,4605.0,0.0,19472.0,5918.0
1200252,Acre,Epitaciolândia,0.0,623.0,1922.0,0.0,0.0,0.0,651.0,0.0,2545.0,651.0
1200302,Acre,Feijó,0.0,4355.0,3706.0,0.0,0.0,382.0,1229.0,0.0,8061.0,1611.0
1200328,Acre,Jordão,0.0,1791.0,825.0,0.0,0.0,199.0,281.0,0.0,2616.0,480.0
1200336,Acre,Mâncio Lima,0.0,1095.0,2743.0,0.0,0.0,87.0,807.0,0.0,3838.0,894.0
1200344,Acre,Manoel Urbano,0.0,704.0,1538.0,0.0,0.0,0.0,442.0,0.0,2242.0,442.0
1200351,Acre,Marechal Thaumaturgo,0.0,3215.0,1429.0,0.0,0.0,0.0,881.0,0.0,4644.0,881.0
1200385,Acre,Plácido de Castro,0.0,1651.0,1523.0,0.0,0.0,286.0,455.0,0.0,3174.0,741.0
1200393,Acre,Porto Walter,0.0,1757.0,1111.0,0.0,0.0,0.0,374.0,0.0,2868.0,374.0
1200401,Acre,Rio Branco,6444.0,6329.0,48799.0,0.0,1803.0,680.0,17279.0,0.0,61572.0,19762.0
1200427,Acre,Rodrigues Alves,0.0,2402.0,1258.0,0.0,0.0,469.0,354.0,0.0,3660.0,823.0
1200435,Acre,Santa Rosa do Purus,0.0,1358.0,551.0,0.0,0.0,166.0,163.0,0.0,1909.0,329.0
1200450,Acre,Senador Guiomard,95.0,1408.0,2878.0,0.0,0.0,267.0,883.0,0.0,4381.0,1150.0
1200500,Acre,Sena Madureira,0.0,3090.0,4515.0,0.0,0.0,376.0,1636.0,0.0,7605.0,2012.0
1200609,Acre,Tarauacá,0.0,5509.0,5384.0,0.0,0.0,485.0,1512.0,0.0,10893.0,1997.0
1200708,Acre,Xapuri,0.0,1329.0,1787.0,0.0,0.0,158.0,472.0,0.0,3116.0,630.0
1200807,Acre,Porto Acre,0.0,3226.0,537.0,0.0,0.0,673.0,160.0,0.0,3763.0,833.0
1300029,Amazonas,Alvarães,0.0,1500.0,2338.0,0.0,0.0,107.0,598.0,0.0,3838.0,705.0
1300060,Amazonas,Amaturá,0.0,1385.0,1124.0,0.0,0.0,280.0,335.0,0.0,2509.0,615.0
1300086,Amazonas,Anamã,0.0,1044.0,1046.0,0.0,0.0,306.0,398.0,0.0,2090.0,704.0
1300102,Amazonas,Anori,0.0,614.0,2005.0,0.0,0.0,93.0,499.0,0.0,2619.0,592.0
1300144,Amazonas,Apuí,0.0,1400.0,1000.0,0.0,0.0,98.0,505.0,0.0,2400.0,603.0
1300201,Amazonas,Atalaia do Norte,0.0,1895.0,1664.0,0.0,0.0,66.0,471.0,0.0,3559.0,537.0
1300300,Amazonas,Autazes,0.0,5330.0,3389.0,0.0,0.0,781.0,1508.0,0.0,8719.0,2289.0
1300409,Amazonas,Barcelos,0.0,1136.0,2103.0,0.0,0.0,195.0,652.0,0.0,3239.0,847.0
1300508,Amazonas,Barreirinha,0.0,5929.0,2444.0,0.0,0.0,1174.0,974.0,0.0,8373.0,2148.0
1300607,Amazonas,Benjamin Constant,58.0,4248.0,4375.0,0.0,0.0,779.0,970.0,0.0,8681.0,1749.0
1300631,Amazonas,Beruri,0.0,2744.0,2671.0,0.0,0.0,454.0,967.0,0.0,5415.0,1421.0
1300680,Amazonas,Boa Vista do Ramos,60.0,1768.0,1900.0,0.0,0.0,438.0,716.0,0.0,3728.0,1154.0
1300706,Amazonas,Boca do Acre,0.0,2411.0,4036.0,0.0,0.0,301.0,1494.0,0.0,6447.0,1795.0
1300805,Amazonas,Borba,0.0,3812.0,3812.0,0.0,0.0,437.0,1600.0,0.0,7624.0,2037.0
1300839,Amazonas,Caapiranga,0.0,1668.0,974.0,0.0,0.0,250.0,321.0,0.0,2642.0,571.0
1300904,Amazonas,Canutama,0.0,928.0,1515.0,0.0,0.0,94.0,285.0,0.0,2443.0,379.0
1301001,Amazonas,Carauari,0.0,1436.0,4465.0,0.0,0.0,321.0,875.0,0.0,5901.0,1196.0
1301100,Amazonas,Careiro,6.0,4413.0,2540.0,0.0,0.0,954.0,776.0,0.0,6959.0,1730.0
1301159,Amazonas,Careiro da Várzea,0.0,3043.0,805.0,0.0,0.0,792.0,411.0,0.0,3848.0,1203.0
1301209,Amazonas,Coari,310.0,5176.0,11321.0,0.0,0.0,744.0,3459.0,0.0,16807.0,4203.0
1301308,Amazonas,Codajás,0.0,1217.0,3378.0,0.0,0.0,184.0,805.0,0.0,4595.0,989.0
1301407,Amazonas,Eirunepé,66.0,2437.0,5659.0,0.0,0.0,0.0,1298.0,0.0,8162.0,1298.0
1301506,Amazonas,Envira,0.0,982.0,2703.0,0.0,0.0,0.0,510.0,0.0,3685.0,510.0
1301605,Amazonas,Fonte Boa,0.0,1622.0,3742.0,0.0,0.0,212.0,1040.0,0.0,5364.0,1252.0
1301654,Amazonas,Guajará,0.0,1129.0,1915.0,0.0,0.0,95.0,552.0,0.0,3044.0,647.0
1301704,Amazonas,Humaitá,197.0,3201.0,6304.0,0.0,19.0,557.0,1775.0,0.0,9702.0,2351.0
1301803,Amazonas,Ipixuna,0.0,1389.0,2263.0,0.0,0.0,75.0,618.0,0.0,3652.0,693.0
1301852,Amazonas,Iranduba,116.0,7691.0,3975.0,0.0,0.0,1779.0,1064.0,0.0,11782.0,2843.0
1301902,Amazonas,Itacoatiara,1238.0,8644.0,10739.0,0.0,122.0,1825.0,3378.0,0.0,20621.0,5325.0
1301951,Amazonas,Itamarati,0.0,1270.0,1331.0,0.0,0.0,0.0,344.0,0.0,2601.0,344.0
1302009,Amazonas,Itapiranga,0.0,423.0,1623.0,0.0,0.0,48.0,626.0,0.0,2046.0,674.0
1302108,Amazonas,Japurá,0.0,1050.0,930.0,0.0,0.0,198.0,144.0,0.0,1980.0,342.0
1302207,Amazonas,Juruá,0.0,1300.0,1593.0,0.0,0.0,129.0,356.0,0.0,2893.0,485.0
1302306,Amazonas,Jutaí,0.0,2396.0,3520.0,0.0,0.0,192.0,739.0,0.0,5916.0,931.0
1302405,Amazonas,Lábrea,0.0,3117.0,5672.0,0.0,0.0,323.0,1541.0,0.0,8789.0,1864.0
1302504,Amazonas,Manacapuru,384.0,7740.0,12385.0,0.0,0.0,1363.0,3885.0,0.0,20509.0,5248.0
1302553,Amazonas,Manaquiri,0.0,2087.0,1389.0,0.0,0.0,522.0,583.0,0.0,3476.0,1105.0
1302603,Amazonas,Manaus,51179.0,10289.0,273311.0,0.0,8529.0,1229.0,93277.0,0.0,334779.0,103035.0
1302702,Amazonas,Manicoré,109.0,5500.0,4646.0,0.0,0.0,1127.0,1588.0,0.0,10255.0,2715.0
1302801,Amazonas,Maraã,0.0,2483.0,1999.0,0.0,0.0,362.0,379.0,0.0,4482.0,741.0
1302900,Amazonas,Maués,220.0,6961.0,5940.0,0.0,0.0,903.0,2178.0,0.0,13121.0,3081.0
1303007,Amazonas,Nhamundá,0.0,2200.0,1518.0,0.0,0.0,651.0,485.0,0.0,3718.0,1136.0
1303106,Amazonas,Nova Olinda do Norte,119.0,2861.0,3315.0,0.0,0.0,565.0,1181.0,0.0,6295.0,1746.0
1303205,Amazonas,Novo Airão,0.0,615.0,2112.0,0.0,0.0,73.0,685.0,0.0,2727.0,758.0
1303304,Amazonas,Novo Aripuanã,0.0,1128.0,2912.0,0.0,0.0,188.0,765.0,0.0,4040.0,953.0
1303403,Amazonas,Parintins,471.0,7621.0,12566.0,0.0,0.0,1813.0,5027.0,0.0,20658.0,6840.0
1303502,Amazonas,Pauini,0.0,1408.0,2529.0,0.0,0.0,33.0,515.0,0.0,3937.0,548.0
1303536,Amazonas,Presidente Figueiredo,26.0,3161.0,3239.0,0.0,0.0,609.0,982.0,0.0,6426.0,1591.0
1303569,Amazonas,Rio Preto da Eva,67.0,1743.0,2773.0,221.0,0.0,232.0,732.0,181.0,4804.0,1145.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1089.0,1394.0,0.0,0.0,194.0,576.0,0.0,2483.0,770.0
1303700,Amazonas,Santo Antônio do Içá,0.0,2636.0,3439.0,0.0,0.0,404.0,841.0,0.0,6075.0,1245.0
1303809,Amazonas,São Gabriel da Cachoeira,84.0,7058.0,4199.0,0.0,0.0,1112.0,1441.0,0.0,11341.0,2553.0
1303908,Amazonas,São Paulo de Olivença,0.0,5045.0,2921.0,0.0,0.0,948.0,884.0,0.0,7966.0,1832.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,611.0,1387.0,0.0,0.0,129.0,484.0,0.0,1998.0,613.0
1304005,Amazonas,Silves,0.0,984.0,1141.0,0.0,0.0,366.0,332.0,0.0,2125.0,698.0
1304062,Amazonas,Tabatinga,189.0,5310.0,7942.0,0.0,0.0,1088.0,2497.0,0.0,13441.0,3585.0
1304104,Amazonas,Tapauá,0.0,1724.0,2367.0,0.0,0.0,83.0,696.0,0.0,4091.0,779.0
1304203,Amazonas,Tefé,224.0,3861.0,11942.0,0.0,0.0,638.0,2926.0,0.0,16027.0,3564.0
1304237,Amazonas,Tonantins,30.0,1615.0,1797.0,0.0,0.0,357.0,426.0,0.0,3442.0,783.0
1304260,Amazonas,Uarini,0.0,1446.0,2406.0,0.0,0.0,191.0,323.0,0.0,3852.0,514.0
1304302,Amazonas,Urucará,0.0,840.0,2172.0,0.0,0.0,215.0,837.0,0.0,3012.0,1052.0
1304401,Amazonas,Urucurituba,0.0,1407.0,1911.0,0.0,0.0,345.0,479.0,0.0,3318.0,824.0
1400027,Roraima,Amajari,0.0,1555.0,434.0,0.0,0.0,185.0,269.0,0.0,1989.0,454.0
1400050,Roraima,Alto Alegre,0.0,1856.0,1035.0,0.0,0.0,261.0,330.0,0.0,2891.0,591.0
1400100,Roraima,Boa Vista,7483.0,1841.0,44532.0,0.0,1584.0,433.0,12986.0,0.0,53856.0,15003.0
1400159,Roraima,Bonfim,0.0,2025.0,1167.0,0.0,0.0,277.0,178.0,0.0,3192.0,455.0
1400175,Roraima,Cantá,0.0,3179.0,243.0,0.0,0.0,534.0,102.0,0.0,3422.0,636.0
1400209,Roraima,Caracaraí,0.0,1563.0,2257.0,0.0,0.0,541.0,335.0,0.0,3820.0,876.0
1400233,Roraima,Caroebe,0.0,877.0,867.0,0.0,0.0,197.0,203.0,0.0,1744.0,400.0
1400282,Roraima,Iracema,0.0,766.0,794.0,0.0,0.0,137.0,147.0,0.0,1560.0,284.0
1400308,Roraima,Mucajaí,0.0,1190.0,1800.0,0.0,0.0,243.0,483.0,0.0,2990.0,726.0
1400407,Roraima,Normandia,0.0,2359.0,779.0,0.0,0.0,462.0,171.0,0.0,3138.0,633.0
1400456,Roraima,Pacaraima,0.0,1882.0,1374.0,0.0,0.0,362.0,230.0,42.0,3256.0,634.0
1400472,Roraima,Rorainópolis,54.0,2185.0,2908.0,0.0,0.0,304.0,599.0,0.0,5147.0,903.0
1400506,Roraima,São João da Baliza,0.0,266.0,941.0,0.0,0.0,38.0,227.0,0.0,1207.0,265.0
1400605,Roraima,São Luiz,0.0,132.0,630.0,0.0,0.0,25.0,119.0,0.0,762.0,144.0
1400704,Roraima,Uiramutã,0.0,3416.0,228.0,0.0,0.0,377.0,80.0,0.0,3644.0,457.0
1500107,Pará,Abaetetuba,2437.0,11446.0,13347.0,0.0,528.0,2320.0,4794.0,0.0,27230.0,7642.0
1500131,Pará,Abel Figueiredo,0.0,35.0,1185.0,0.0,0.0,0.0,344.0,0.0,1220.0,344.0
1500206,Pará,Acará,0.0,9859.0,3230.0,0.0,0.0,1490.0,633.0,0.0,13089.0,2123.0
1500305,Pará,Afuá,0.0,8341.0,2723.0,0.0,0.0,0.0,1299.0,0.0,11064.0,1299.0
1500347,Pará,Água Azul do Norte,176.0,890.0,1160.0,0.0,0.0,0.0,502.0,0.0,2226.0,502.0
1500404,Pará,Alenquer,265.0,6364.0,6395.0,0.0,0.0,0.0,2676.0,0.0,13024.0,2676.0
1500503,Pará,Almeirim,497.0,3153.0,4058.0,0.0,172.0,0.0,1588.0,0.0,7708.0,1760.0
1500602,Pará,Altamira,1660.0,4648.0,14874.0,78.0,510.0,0.0,4694.0,30.0,21260.0,5234.0
1500701,Pará,Anajás,0.0,5407.0,2954.0,0.0,0.0,0.0,1063.0,0.0,8361.0,1063.0
1500800,Pará,Ananindeua,15564.0,148.0,56571.0,229.0,4884.0,0.0,17280.0,0.0,72512.0,22164.0
1500859,Pará,Anapu,0.0,3178.0,3426.0,0.0,0.0,0.0,779.0,0.0,6604.0,779.0
1500909,Pará,Augusto Corrêa,68.0,7028.0,3097.0,0.0,0.0,623.0,1741.0,0.0,10193.0,2364.0
1500958,Pará,Aurora do Pará,0.0,3250.0,1988.0,0.0,0.0,248.0,788.0,0.0,5238.0,1036.0
1501006,Pará,Aveiro,0.0,2403.0,654.0,0.0,0.0,0.0,647.0,0.0,3057.0,647.0
1501105,Pará,Bagre,0.0,2949.0,2564.0,0.0,0.0,0.0,800.0,0.0,5513.0,800.0
1501204,Pará,Baião,59.0,3973.0,2500.0,0.0,0.0,0.0,1595.0,0.0,6532.0,1595.0
1501253,Pará,Bannach,0.0,244.0,484.0,0.0,0.0,0.0,164.0,0.0,728.0,164.0
1501303,Pará,Barcarena,2601.0,6507.0,12629.0,143.0,577.0,3672.0,1201.0,0.0,21880.0,5450.0
1501402,Pará,Belém,54521.0,716.0,130174.0,0.0,15710.0,0.0,47450.0,0.0,185411.0,63160.0
1501451,Pará,Belterra,21.0,2185.0,1458.0,0.0,0.0,0.0,793.0,0.0,3664.0,793.0
1501501,Pará,Benevides,1030.0,3885.0,6437.0,69.0,292.0,374.0,2911.0,23.0,11421.0,3600.0
1501576,Pará,Bom Jesus do Tocantins,47.0,819.0,1578.0,0.0,0.0,135.0,409.0,0.0,2444.0,544.0
1501600,Pará,Bonito,0.0,1059.0,1471.0,0.0,0.0,0.0,588.0,0.0,2530.0,588.0
1501709,Pará,Bragança,1468.0,10065.0,12296.0,0.0,491.0,1131.0,3651.0,0.0,23829.0,5273.0
1501725,Pará,Brasil Novo,0.0,1173.0,1998.0,0.0,0.0,0.0,805.0,0.0,3171.0,805.0
1501758,Pará,Brejo Grande do Araguaia,0.0,648.0,872.0,0.0,0.0,0.0,432.0,0.0,1520.0,432.0
1501782,Pará,Breu Branco,0.0,3736.0,5750.0,0.0,0.0,350.0,1460.0,0.0,9486.0,1810.0
1501808,Pará,Breves,25.0,15598.0,11722.0,0.0,0.0,0.0,3816.0,45.0,27345.0,3861.0
1501907,Pará,Bujaru,0.0,3777.0,2085.0,0.0,0.0,177.0,1427.0,0.0,5862.0,1604.0
1501956,Pará,Cachoeira do Piriá,0.0,3182.0,1460.0,0.0,0.0,119.0,431.0,0.0,4642.0,550.0
1502004,Pará,Cachoeira do Arari,0.0,2020.0,2194.0,0.0,0.0,272.0,458.0,0.0,4214.0,730.0
1502103,Pará,Cametá,1632.0,20601.0,6911.0,133.0,379.0,196.0,5827.0,0.0,29277.0,6402.0
1502152,Pará,Canaã dos Carajás,1337.0,1689.0,8129.0,0.0,338.0,0.0,2487.0,0.0,11155.0,2825.0
1502202,Pará,Capanema,1868.0,2008.0,7614.0,0.0,1067.0,483.0,2738.0,0.0,11490.0,4288.0
1502301,Pará,Capitão Poço,407.0,4340.0,4891.0,0.0,0.0,106.0,1926.0,0.0,9638.0,2032.0
1502400,Pará,Castanhal,6927.0,2929.0,22497.0,0.0,1752.0,326.0,8120.0,0.0,32353.0,10198.0
1502509,Pará,Chaves,0.0,4619.0,974.0,0.0,0.0,0.0,281.0,0.0,5593.0,281.0
1502608,Pará,Colares,0.0,1475.0,943.0,0.0,0.0,228.0,264.0,0.0,2418.0,492.0
1502707,Pará,Conceição do Araguaia,1300.0,1874.0,4638.0,10.0,329.0,0.0,1948.0,28.0,7822.0,2305.0
1502756,Pará,Concórdia do Pará,190.0,2680.0,3465.0,0.0,0.0,0.0,1847.0,0.0,6335.0,1847.0
1502764,Pará,Cumaru do Norte,0.0,1251.0,740.0,0.0,0.0,0.0,219.0,0.0,1991.0,219.0
1502772,Pará,Curionópolis,0.0,743.0,2747.0,0.0,0.0,0.0,1163.0,0.0,3490.0,1163.0
1502806,Pará,Curralinho,0.0,6070.0,2902.0,0.0,0.0,0.0,1475.0,0.0,8972.0,1475.0
1502855,Pará,Curuá,0.0,1537.0,1658.0,0.0,0.0,0.0,875.0,0.0,3195.0,875.0
1502905,Pará,Curuçá,268.0,3982.0,2720.0,446.0,0.0,238.0,1411.0,0.0,7416.0,1649.0
1502939,Pará,Dom Eliseu,476.0,921.0,6332.0,0.0,138.0,0.0,1804.0,0.0,7729.0,1942.0
1502954,Pará,Eldorado do Carajás,101.0,2732.0,3466.0,0.0,0.0,0.0,1387.0,0.0,6299.0,1387.0
1503002,Pará,Faro,0.0,582.0,1239.0,0.0,0.0,0.0,276.0,0.0,1821.0,276.0
1503044,Pará,Floresta do Araguaia,0.0,1252.0,2213.0,0.0,0.0,0.0,859.0,0.0,3465.0,859.0
1503077,Pará,Garrafão do Norte,0.0,3822.0,2227.0,0.0,0.0,237.0,1068.0,0.0,6049.0,1305.0
1503093,Pará,Goianésia do Pará,192.0,2325.0,3937.0,0.0,0.0,0.0,1165.0,0.0,6454.0,1165.0
1503101,Pará,Gurupá,0.0,6369.0,2525.0,0.0,0.0,0.0,1628.0,0.0,8894.0,1628.0
1503200,Pará,Igarapé-Açu,645.0,2460.0,3650.0,0.0,136.0,527.0,1020.0,0.0,6755.0,1683.0
1503309,Pará,Igarapé-Miri,0.0,9319.0,4557.0,0.0,0.0,0.0,2491.0,0.0,13876.0,2491.0
1503408,Pará,Inhangapi,23.0,643.0,1099.0,0.0,0.0,0.0,415.0,0.0,1765.0,415.0
1503457,Pará,Ipixuna do Pará,0.0,4038.0,2806.0,0.0,0.0,0.0,1417.0,0.0,6844.0,1417.0
1503507,Pará,Irituia,0.0,4223.0,2045.0,0.0,0.0,646.0,703.0,0.0,6268.0,1349.0
1503606,Pará,Itaituba,1467.0,4754.0,12946.0,0.0,447.0,247.0,4029.0,0.0,19167.0,4723.0
1503705,Pará,Itupiranga,43.0,5444.0,4625.0,0.0,0.0,604.0,1397.0,0.0,10112.0,2001.0
1503754,Pará,Jacareacanga,0.0,3525.0,1416.0,0.0,0.0,0.0,661.0,0.0,4941.0,661.0
1503804,Pará,Jacundá,862.0,609.0,6473.0,0.0,229.0,427.0,1449.0,0.0,7944.0,2105.0
1503903,Pará,Juruti,220.0,6742.0,4977.0,0.0,69.0,404.0,2089.0,105.0,11939.0,2667.0
1504000,Pará,Limoeiro do Ajuru,0.0,4198.0,1922.0,0.0,0.0,0.0,1151.0,0.0,6120.0,1151.0
1504059,Pará,Mãe do Rio,66.0,1540.0,5066.0,0.0,174.0,0.0,1543.0,0.0,6672.0,1717.0
1504109,Pará,Magalhães Barata,0.0,723.0,814.0,0.0,0.0,0.0,418.0,0.0,1537.0,418.0
1504208,Pará,Marabá,4923.0,9901.0,32715.0,0.0,870.0,285.0,12259.0,0.0,47539.0,13414.0
1504307,Pará,Maracanã,0.0,3547.0,2355.0,0.0,0.0,524.0,1471.0,0.0,5902.0,1995.0
1504406,Pará,Marapanim,0.0,3267.0,1961.0,0.0,0.0,476.0,1356.0,0.0,5228.0,1832.0
1504422,Pará,Marituba,522.0,1586.0,15915.0,0.0,176.0,0.0,5346.0,0.0,18023.0,5522.0
1504455,Pará,Medicilândia,0.0,2307.0,2575.0,0.0,0.0,0.0,843.0,0.0,4882.0,843.0
1504505,Pará,Melgaço,0.0,5110.0,2129.0,0.0,0.0,0.0,888.0,0.0,7239.0,888.0
1504604,Pará,Mocajuba,60.0,1970.0,4633.0,0.0,26.0,0.0,1547.0,0.0,6663.0,1573.0
1504703,Pará,Moju,0.0,11567.0,5233.0,0.0,0.0,0.0,4074.0,0.0,16800.0,4074.0
1504752,Pará,Mojuí dos Campos,0.0,2230.0,1609.0,0.0,0.0,0.0,677.0,0.0,3839.0,677.0
