CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1100296,Rondônia,Santa Luzia D'Oeste,0.0,177.0,1295.0,0.0,0.0,0.0,350.0,0.0,1472.0,350.0
1100304,Rondônia,Vilhena,1108.0,548.0,11223.0,0.0,309.0,0.0,2601.0,0.0,12879.0,2910.0
1100320,Rondônia,São Miguel do Guaporé,127.0,2355.0,2071.0,0.0,0.0,0.0,1100.0,0.0,4553.0,1100.0
1100338,Rondônia,Nova Mamoré,121.0,2692.0,2023.0,0.0,0.0,194.0,398.0,0.0,4836.0,592.0
1100346,Rondônia,Alvorada D'Oeste,69.0,915.0,2296.0,0.0,0.0,0.0,896.0,0.0,3280.0,896.0
1100379,Rondônia,Alto Alegre dos Parecis,15.0,1381.0,1189.0,0.0,0.0,0.0,498.0,0.0,2585.0,498.0
1100403,Rondônia,Alto Paraíso,0.0,1682.0,1884.0,0.0,0.0,0.0,904.0,0.0,3566.0,904.0
1100452,Rondônia,Buritis,59.0,2285.0,5105.0,0.0,0.0,0.0,1105.0,0.0,7449.0,1105.0
1100502,Rondônia,Novo Horizonte do Oeste,0.0,333.0,1330.0,42.0,0.0,0.0,489.0,63.0,1705.0,552.0
1100601,Rondônia,Cacaulândia,0.0,386.0,785.0,0.0,0.0,0.0,303.0,0.0,1171.0,303.0
1100700,Rondônia,Campo Novo de Rondônia,0.0,1565.0,999.0,0.0,0.0,91.0,186.0,0.0,2564.0,277.0
1100809,Rondônia,Candeias do Jamari,0.0,801.0,2917.0,0.0,0.0,0.0,395.0,0.0,3718.0,395.0
1100908,Rondônia,Castanheiras,0.0,598.0,225.0,0.0,0.0,0.0,283.0,0.0,823.0,283.0
1100924,Rondônia,Chupinguaia,0.0,858.0,910.0,0.0,0.0,0.0,389.0,0.0,1768.0,389.0
1100940,Rondônia,Cujubim,0.0,897.0,2294.0,0.0,0.0,0.0,409.0,0.0,3191.0,409.0
1101005,Rondônia,Governador Jorge Teixeira,0.0,1282.0,1014.0,0.0,0.0,53.0,334.0,0.0,2296.0,387.0
1101104,Rondônia,Itapuã do Oeste,0.0,162.0,1681.0,0.0,0.0,0.0,201.0,0.0,1843.0,201.0
1101203,Rondônia,Ministro Andreazza,0.0,793.0,1144.0,0.0,0.0,0.0,243.0,0.0,1937.0,243.0
1101302,Rondônia,Mirante da Serra,9.0,614.0,1789.0,98.0,0.0,0.0,570.0,96.0,2510.0,666.0
1101401,Rondônia,Monte Negro,67.0,1436.0,1783.0,0.0,0.0,0.0,697.0,0.0,3286.0,697.0
1101435,Rondônia,Nova União,0.0,1034.0,638.0,0.0,0.0,0.0,404.0,0.0,1672.0,404.0
1101450,Rondônia,Parecis,4.0,159.0,695.0,0.0,0.0,0.0,193.0,0.0,858.0,193.0
1101468,Rondônia,Pimenteiras do Oeste,0.0,0.0,439.0,0.0,0.0,0.0,97.0,0.0,439.0,97.0
1101476,Rondônia,Primavera de Rondônia,0.0,311.0,500.0,0.0,0.0,75.0,101.0,0.0,811.0,176.0
1101484,Rondônia,São Felipe D'Oeste,0.0,0.0,1194.0,0.0,0.0,0.0,289.0,0.0,1194.0,289.0
1101492,Rondônia,São Francisco do Guaporé,33.0,1285.0,2132.0,0.0,0.0,0.0,577.0,145.0,3450.0,722.0
1101500,Rondônia,Seringueiras,0.0,1451.0,1237.0,0.0,0.0,0.0,457.0,0.0,2688.0,457.0
1101559,Rondônia,Teixeirópolis,0.0,442.0,571.0,0.0,0.0,0.0,306.0,0.0,1013.0,306.0
1101609,Rondônia,Theobroma,0.0,1642.0,437.0,0.0,0.0,0.0,400.0,0.0,2079.0,400.0
1101708,Rondônia,Urupá,0.0,1500.0,1180.0,0.0,0.0,0.0,584.0,0.0,2680.0,584.0
1101757,Rondônia,Vale do Anari,11.0,1013.0,884.0,0.0,0.0,0.0,347.0,0.0,1908.0,347.0
1101807,Rondônia,Vale do Paraíso,0.0,457.0,1215.0,114.0,0.0,0.0,341.0,0.0,1786.0,341.0
1200013,Acre,Acrelândia,0.0,1374.0,1822.0,0.0,0.0,92.0,415.0,0.0,3196.0,507.0
1200054,Acre,Assis Brasil,0.0,1106.0,1011.0,0.0,0.0,40.0,236.0,0.0,2117.0,276.0
1200104,Acre,Brasiléia,0.0,1603.0,3053.0,0.0,0.0,129.0,976.0,0.0,4656.0,1105.0
1200138,Acre,Bujari,0.0,1103.0,1156.0,0.0,0.0,91.0,286.0,0.0,2259.0,377.0
1200179,Acre,Capixaba,0.0,964.0,1278.0,0.0,0.0,37.0,213.0,0.0,2242.0,250.0
1200203,Acre,Cruzeiro do Sul,596.0,6336.0,12958.0,0.0,139.0,646.0,3871.0,0.0,19890.0,4656.0
1200252,Acre,Epitaciolândia,0.0,846.0,2156.0,0.0,0.0,16.0,655.0,0.0,3002.0,671.0
1200302,Acre,Feijó,0.0,3947.0,3870.0,0.0,0.0,0.0,1023.0,0.0,7817.0,1023.0
1200328,Acre,Jordão,0.0,1899.0,731.0,0.0,0.0,0.0,195.0,0.0,2630.0,195.0
1200336,Acre,Mâncio Lima,0.0,1397.0,2373.0,0.0,0.0,94.0,558.0,0.0,3770.0,652.0
1200344,Acre,Manoel Urbano,0.0,887.0,1161.0,0.0,0.0,0.0,216.0,0.0,2048.0,216.0
1200351,Acre,Marechal Thaumaturgo,0.0,3527.0,1627.0,0.0,0.0,214.0,332.0,0.0,5154.0,546.0
1200385,Acre,Plácido de Castro,0.0,2138.0,1812.0,0.0,0.0,357.0,545.0,0.0,3950.0,902.0
1200393,Acre,Porto Walter,0.0,1391.0,1181.0,0.0,0.0,0.0,378.0,0.0,2572.0,378.0
1200401,Acre,Rio Branco,6057.0,6630.0,51754.0,0.0,1938.0,667.0,14820.0,0.0,64441.0,17425.0
1200427,Acre,Rodrigues Alves,0.0,2550.0,1329.0,0.0,0.0,228.0,381.0,0.0,3879.0,609.0
1200435,Acre,Santa Rosa do Purus,0.0,1331.0,444.0,0.0,0.0,0.0,117.0,0.0,1775.0,117.0
1200450,Acre,Senador Guiomard,67.0,1791.0,2962.0,0.0,0.0,106.0,661.0,0.0,4820.0,767.0
1200500,Acre,Sena Madureira,0.0,3712.0,5065.0,0.0,0.0,102.0,1412.0,0.0,8777.0,1514.0
1200609,Acre,Tarauacá,0.0,4855.0,4945.0,0.0,0.0,104.0,1470.0,0.0,9800.0,1574.0
1200708,Acre,Xapuri,0.0,1629.0,1958.0,0.0,0.0,47.0,412.0,0.0,3587.0,459.0
1200807,Acre,Porto Acre,0.0,3191.0,638.0,0.0,0.0,485.0,61.0,0.0,3829.0,546.0
1300029,Amazonas,Alvarães,0.0,1908.0,2209.0,0.0,0.0,99.0,468.0,0.0,4117.0,567.0
1300060,Amazonas,Amaturá,0.0,1250.0,1176.0,0.0,0.0,0.0,305.0,0.0,2426.0,305.0
1300086,Amazonas,Anamã,0.0,1187.0,1168.0,0.0,0.0,269.0,334.0,0.0,2355.0,603.0
1300102,Amazonas,Anori,0.0,867.0,2135.0,0.0,0.0,51.0,499.0,0.0,3002.0,550.0
1300144,Amazonas,Apuí,0.0,1978.0,1118.0,0.0,0.0,153.0,459.0,0.0,3096.0,612.0
1300201,Amazonas,Atalaia do Norte,0.0,2341.0,1535.0,0.0,0.0,6.0,373.0,0.0,3876.0,379.0
1300300,Amazonas,Autazes,0.0,5243.0,3086.0,0.0,0.0,371.0,975.0,0.0,8329.0,1346.0
1300409,Amazonas,Barcelos,0.0,1647.0,2767.0,0.0,0.0,63.0,393.0,0.0,4414.0,456.0
1300508,Amazonas,Barreirinha,0.0,5674.0,2581.0,0.0,0.0,763.0,772.0,0.0,8255.0,1535.0
1300607,Amazonas,Benjamin Constant,63.0,4672.0,5156.0,0.0,0.0,783.0,1149.0,0.0,9891.0,1932.0
1300631,Amazonas,Beruri,0.0,2560.0,2358.0,0.0,0.0,36.0,474.0,0.0,4918.0,510.0
1300680,Amazonas,Boa Vista do Ramos,44.0,2000.0,1807.0,0.0,0.0,220.0,450.0,0.0,3851.0,670.0
1300706,Amazonas,Boca do Acre,0.0,3323.0,4401.0,0.0,0.0,46.0,1326.0,0.0,7724.0,1372.0
1300805,Amazonas,Borba,0.0,4776.0,3991.0,0.0,0.0,215.0,754.0,0.0,8767.0,969.0
1300839,Amazonas,Caapiranga,0.0,1705.0,1104.0,0.0,0.0,167.0,219.0,0.0,2809.0,386.0
1300904,Amazonas,Canutama,0.0,861.0,1623.0,0.0,0.0,23.0,304.0,0.0,2484.0,327.0
1301001,Amazonas,Carauari,0.0,1507.0,5359.0,0.0,0.0,195.0,782.0,0.0,6866.0,977.0
1301100,Amazonas,Careiro,0.0,5091.0,2422.0,0.0,0.0,528.0,591.0,0.0,7513.0,1119.0
1301159,Amazonas,Careiro da Várzea,0.0,3749.0,898.0,0.0,0.0,625.0,411.0,0.0,4647.0,1036.0
1301209,Amazonas,Coari,314.0,6480.0,12271.0,0.0,0.0,168.0,3205.0,0.0,19065.0,3373.0
1301308,Amazonas,Codajás,0.0,1148.0,3708.0,0.0,0.0,25.0,574.0,0.0,4856.0,599.0
1301407,Amazonas,Eirunepé,77.0,2734.0,5728.0,0.0,0.0,0.0,1175.0,0.0,8539.0,1175.0
1301506,Amazonas,Envira,0.0,1271.0,2547.0,0.0,0.0,0.0,339.0,0.0,3818.0,339.0
1301605,Amazonas,Fonte Boa,0.0,1644.0,3747.0,0.0,0.0,0.0,851.0,0.0,5391.0,851.0
1301654,Amazonas,Guajará,0.0,1166.0,1662.0,0.0,0.0,49.0,230.0,0.0,2828.0,279.0
1301704,Amazonas,Humaitá,136.0,3644.0,7321.0,0.0,22.0,58.0,1431.0,0.0,11101.0,1511.0
1301803,Amazonas,Ipixuna,0.0,1774.0,2174.0,0.0,0.0,85.0,452.0,0.0,3948.0,537.0
1301852,Amazonas,Iranduba,121.0,6687.0,3601.0,0.0,0.0,1235.0,660.0,0.0,10409.0,1895.0
1301902,Amazonas,Itacoatiara,1192.0,7594.0,12914.0,0.0,87.0,769.0,3806.0,0.0,21700.0,4662.0
1301951,Amazonas,Itamarati,0.0,1339.0,1576.0,0.0,0.0,0.0,315.0,0.0,2915.0,315.0
1302009,Amazonas,Itapiranga,0.0,463.0,1632.0,0.0,0.0,78.0,441.0,0.0,2095.0,519.0
1302108,Amazonas,Japurá,0.0,755.0,977.0,0.0,0.0,57.0,192.0,0.0,1732.0,249.0
1302207,Amazonas,Juruá,0.0,1603.0,1447.0,0.0,0.0,69.0,265.0,0.0,3050.0,334.0
1302306,Amazonas,Jutaí,0.0,2838.0,2957.0,0.0,0.0,67.0,579.0,0.0,5795.0,646.0
1302405,Amazonas,Lábrea,0.0,3302.0,6135.0,0.0,0.0,55.0,1375.0,0.0,9437.0,1430.0
1302504,Amazonas,Manacapuru,261.0,8403.0,13791.0,0.0,0.0,1564.0,3246.0,0.0,22455.0,4810.0
1302553,Amazonas,Manaquiri,0.0,2327.0,1600.0,0.0,0.0,406.0,472.0,0.0,3927.0,878.0
1302603,Amazonas,Manaus,48305.0,8964.0,317761.0,0.0,8395.0,730.0,82322.0,0.0,375030.0,91447.0
1302702,Amazonas,Manicoré,149.0,5584.0,5299.0,0.0,0.0,403.0,1346.0,0.0,11032.0,1749.0
1302801,Amazonas,Maraã,0.0,4087.0,1726.0,0.0,0.0,46.0,264.0,0.0,5813.0,310.0
1302900,Amazonas,Maués,0.0,7818.0,6752.0,0.0,0.0,343.0,1647.0,0.0,14570.0,1990.0
1303007,Amazonas,Nhamundá,0.0,2730.0,1701.0,0.0,0.0,296.0,715.0,0.0,4431.0,1011.0
1303106,Amazonas,Nova Olinda do Norte,98.0,3580.0,3645.0,0.0,0.0,127.0,913.0,0.0,7323.0,1040.0
1303205,Amazonas,Novo Airão,0.0,449.0,2184.0,0.0,0.0,0.0,444.0,0.0,2633.0,444.0
1303304,Amazonas,Novo Aripuanã,0.0,1383.0,3112.0,0.0,0.0,92.0,585.0,0.0,4495.0,677.0
1303403,Amazonas,Parintins,203.0,8277.0,15654.0,0.0,0.0,1497.0,4737.0,0.0,24134.0,6234.0
1303502,Amazonas,Pauini,0.0,1541.0,2224.0,0.0,0.0,14.0,268.0,0.0,3765.0,282.0
1303536,Amazonas,Presidente Figueiredo,0.0,2990.0,3063.0,271.0,0.0,354.0,851.0,52.0,6324.0,1257.0
1303569,Amazonas,Rio Preto da Eva,0.0,1464.0,2854.0,160.0,0.0,292.0,500.0,136.0,4478.0,928.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,910.0,1659.0,0.0,0.0,21.0,459.0,0.0,2569.0,480.0
1303700,Amazonas,Santo Antônio do Içá,0.0,2639.0,3073.0,0.0,0.0,334.0,561.0,0.0,5712.0,895.0
1303809,Amazonas,São Gabriel da Cachoeira,161.0,7700.0,3849.0,0.0,0.0,739.0,1138.0,0.0,11710.0,1877.0
1303908,Amazonas,São Paulo de Olivença,0.0,4518.0,3265.0,0.0,0.0,163.0,731.0,0.0,7783.0,894.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,474.0,1668.0,0.0,0.0,86.0,325.0,0.0,2142.0,411.0
1304005,Amazonas,Silves,0.0,1125.0,1004.0,0.0,0.0,163.0,433.0,0.0,2129.0,596.0
1304062,Amazonas,Tabatinga,142.0,5298.0,7536.0,0.0,0.0,665.0,1686.0,0.0,12976.0,2351.0
1304104,Amazonas,Tapauá,0.0,2025.0,2772.0,0.0,0.0,104.0,442.0,0.0,4797.0,546.0
1304203,Amazonas,Tefé,221.0,3036.0,12275.0,0.0,0.0,59.0,2691.0,0.0,15532.0,2750.0
1304237,Amazonas,Tonantins,117.0,1588.0,2219.0,0.0,0.0,83.0,513.0,0.0,3924.0,596.0
1304260,Amazonas,Uarini,0.0,2121.0,1960.0,0.0,0.0,50.0,193.0,0.0,4081.0,243.0
1304302,Amazonas,Urucará,0.0,1036.0,2471.0,0.0,0.0,189.0,688.0,0.0,3507.0,877.0
1304401,Amazonas,Urucurituba,0.0,1654.0,2211.0,0.0,0.0,246.0,458.0,0.0,3865.0,704.0
1400027,Roraima,Amajari,0.0,1230.0,307.0,0.0,0.0,160.0,67.0,0.0,1537.0,227.0
1400050,Roraima,Alto Alegre,0.0,1092.0,1208.0,0.0,0.0,104.0,290.0,0.0,2300.0,394.0
1400100,Roraima,Boa Vista,4339.0,1285.0,46624.0,0.0,1303.0,191.0,10136.0,0.0,52248.0,11630.0
1400159,Roraima,Bonfim,0.0,1643.0,1006.0,0.0,0.0,285.0,151.0,0.0,2649.0,436.0
1400175,Roraima,Cantá,0.0,2902.0,524.0,0.0,0.0,295.0,111.0,0.0,3426.0,406.0
1400209,Roraima,Caracaraí,0.0,1295.0,2207.0,0.0,0.0,332.0,536.0,0.0,3502.0,868.0
1400233,Roraima,Caroebe,0.0,828.0,1016.0,0.0,0.0,167.0,147.0,0.0,1844.0,314.0
1400282,Roraima,Iracema,0.0,588.0,1066.0,0.0,0.0,47.0,150.0,0.0,1654.0,197.0
1400308,Roraima,Mucajaí,0.0,1159.0,1826.0,0.0,0.0,209.0,395.0,0.0,2985.0,604.0
1400407,Roraima,Normandia,0.0,1811.0,607.0,0.0,0.0,249.0,106.0,0.0,2418.0,355.0
1400456,Roraima,Pacaraima,0.0,1485.0,1219.0,0.0,0.0,273.0,174.0,34.0,2704.0,481.0
1400472,Roraima,Rorainópolis,0.0,2001.0,2387.0,0.0,0.0,199.0,608.0,0.0,4388.0,807.0
1400506,Roraima,São João da Baliza,0.0,268.0,1123.0,0.0,0.0,0.0,247.0,0.0,1391.0,247.0
1400605,Roraima,São Luiz,0.0,229.0,777.0,0.0,0.0,57.0,209.0,0.0,1006.0,266.0
1400704,Roraima,Uiramutã,0.0,2329.0,166.0,0.0,0.0,194.0,86.0,0.0,2495.0,280.0
1500107,Pará,Abaetetuba,1611.0,8980.0,21101.0,0.0,296.0,186.0,6719.0,0.0,31692.0,7201.0
1500131,Pará,Abel Figueiredo,0.0,65.0,1308.0,0.0,0.0,0.0,263.0,0.0,1373.0,263.0
1500206,Pará,Acará,0.0,10611.0,3326.0,0.0,0.0,0.0,1433.0,0.0,13937.0,1433.0
1500305,Pará,Afuá,0.0,9141.0,3104.0,0.0,0.0,0.0,817.0,0.0,12245.0,817.0
1500347,Pará,Água Azul do Norte,167.0,1624.0,1182.0,0.0,0.0,0.0,495.0,0.0,2973.0,495.0
1500404,Pará,Alenquer,117.0,6669.0,6505.0,0.0,0.0,0.0,2067.0,0.0,13291.0,2067.0
1500503,Pará,Almeirim,670.0,3119.0,4278.0,0.0,178.0,0.0,1658.0,0.0,8067.0,1836.0
1500602,Pará,Altamira,1425.0,4502.0,14030.0,65.0,267.0,0.0,5605.0,37.0,20022.0,5909.0
1500701,Pará,Anajás,0.0,4656.0,3893.0,0.0,0.0,0.0,479.0,0.0,8549.0,479.0
1500800,Pará,Ananindeua,7134.0,2016.0,64697.0,117.0,2221.0,225.0,19768.0,0.0,73964.0,22214.0
1500859,Pará,Anapu,43.0,2569.0,2358.0,0.0,0.0,0.0,665.0,0.0,4970.0,665.0
1500909,Pará,Augusto Corrêa,0.0,7772.0,2946.0,0.0,0.0,666.0,1212.0,0.0,10718.0,1878.0
1500958,Pará,Aurora do Pará,0.0,3797.0,1898.0,0.0,0.0,123.0,780.0,0.0,5695.0,903.0
1501006,Pará,Aveiro,0.0,3522.0,742.0,0.0,0.0,0.0,681.0,0.0,4264.0,681.0
1501105,Pará,Bagre,0.0,2154.0,2284.0,0.0,0.0,0.0,349.0,0.0,4438.0,349.0
1501204,Pará,Baião,7.0,3937.0,2553.0,0.0,0.0,0.0,1056.0,0.0,6497.0,1056.0
1501253,Pará,Bannach,0.0,398.0,552.0,0.0,0.0,0.0,101.0,0.0,950.0,101.0
1501303,Pará,Barcarena,2043.0,3854.0,15482.0,0.0,567.0,0.0,6192.0,0.0,21379.0,6759.0
1501402,Pará,Belém,38640.0,647.0,168648.0,39.0,12561.0,217.0,62675.0,0.0,207974.0,75453.0
1501451,Pará,Belterra,0.0,2468.0,1479.0,0.0,0.0,0.0,573.0,0.0,3947.0,573.0
1501501,Pará,Benevides,396.0,3632.0,6851.0,0.0,0.0,0.0,3324.0,0.0,10879.0,3324.0
1501576,Pará,Bom Jesus do Tocantins,0.0,923.0,1738.0,0.0,0.0,40.0,476.0,0.0,2661.0,516.0
1501600,Pará,Bonito,0.0,1562.0,1465.0,0.0,0.0,0.0,336.0,0.0,3027.0,336.0
1501709,Pará,Bragança,674.0,10850.0,14991.0,0.0,169.0,427.0,3578.0,0.0,26515.0,4174.0
1501725,Pará,Brasil Novo,0.0,1638.0,1652.0,0.0,0.0,0.0,792.0,0.0,3290.0,792.0
1501758,Pará,Brejo Grande do Araguaia,0.0,668.0,904.0,0.0,0.0,0.0,390.0,0.0,1572.0,390.0
1501782,Pará,Breu Branco,0.0,4397.0,7113.0,0.0,0.0,263.0,835.0,0.0,11510.0,1098.0
1501808,Pará,Breves,0.0,14432.0,13126.0,0.0,0.0,0.0,2780.0,0.0,27558.0,2780.0
1501907,Pará,Bujaru,0.0,3372.0,3183.0,0.0,0.0,0.0,1313.0,0.0,6555.0,1313.0
1501956,Pará,Cachoeira do Piriá,0.0,3223.0,1466.0,0.0,0.0,108.0,422.0,0.0,4689.0,530.0
1502004,Pará,Cachoeira do Arari,0.0,2114.0,2272.0,0.0,0.0,271.0,479.0,0.0,4386.0,750.0
1502103,Pará,Cametá,990.0,24124.0,8552.0,38.0,201.0,220.0,4722.0,0.0,33704.0,5143.0
1502152,Pará,Canaã dos Carajás,767.0,1334.0,4122.0,0.0,133.0,0.0,1157.0,0.0,6223.0,1290.0
1502202,Pará,Capanema,1284.0,3004.0,8764.0,0.0,281.0,445.0,3706.0,0.0,13052.0,4432.0
1502301,Pará,Capitão Poço,310.0,5048.0,5632.0,0.0,0.0,79.0,1412.0,0.0,10990.0,1491.0
1502400,Pará,Castanhal,5833.0,2774.0,24243.0,0.0,1306.0,308.0,10297.0,0.0,32850.0,11911.0
1502509,Pará,Chaves,0.0,4397.0,692.0,0.0,0.0,0.0,208.0,0.0,5089.0,208.0
1502608,Pará,Colares,0.0,1829.0,863.0,0.0,0.0,0.0,619.0,0.0,2692.0,619.0
1502707,Pará,Conceição do Araguaia,1548.0,2801.0,5691.0,0.0,384.0,0.0,2014.0,0.0,10040.0,2398.0
1502756,Pará,Concórdia do Pará,79.0,4871.0,3261.0,0.0,0.0,111.0,1129.0,0.0,8211.0,1240.0
1502764,Pará,Cumaru do Norte,0.0,1301.0,703.0,0.0,0.0,0.0,209.0,0.0,2004.0,209.0
1502772,Pará,Curionópolis,0.0,1170.0,2853.0,0.0,0.0,137.0,881.0,0.0,4023.0,1018.0
1502806,Pará,Curralinho,0.0,5902.0,2706.0,0.0,0.0,0.0,806.0,0.0,8608.0,806.0
1502855,Pará,Curuá,98.0,1657.0,1369.0,0.0,0.0,0.0,667.0,0.0,3124.0,667.0
1502905,Pará,Curuçá,51.0,4716.0,2581.0,375.0,0.0,272.0,1456.0,0.0,7723.0,1728.0
1502939,Pará,Dom Eliseu,528.0,1144.0,7798.0,0.0,126.0,0.0,2075.0,0.0,9470.0,2201.0
1502954,Pará,Eldorado do Carajás,224.0,3198.0,4138.0,0.0,17.0,0.0,1232.0,0.0,7560.0,1249.0
1503002,Pará,Faro,0.0,670.0,1227.0,0.0,0.0,0.0,315.0,0.0,1897.0,315.0
1503044,Pará,Floresta do Araguaia,0.0,1785.0,2026.0,0.0,0.0,0.0,560.0,0.0,3811.0,560.0
1503077,Pará,Garrafão do Norte,0.0,4573.0,2398.0,0.0,0.0,277.0,648.0,0.0,6971.0,925.0
1503093,Pará,Goianésia do Pará,360.0,2391.0,4544.0,0.0,25.0,0.0,1406.0,0.0,7295.0,1431.0
1503101,Pará,Gurupá,0.0,7253.0,1292.0,23.0,0.0,0.0,862.0,205.0,8568.0,1067.0
1503200,Pará,Igarapé-Açu,383.0,2293.0,5577.0,0.0,0.0,340.0,1415.0,0.0,8253.0,1755.0
1503309,Pará,Igarapé-Miri,0.0,8995.0,5054.0,111.0,0.0,217.0,2195.0,0.0,14160.0,2412.0
1503408,Pará,Inhangapi,0.0,893.0,1199.0,0.0,0.0,0.0,419.0,0.0,2092.0,419.0
1503457,Pará,Ipixuna do Pará,0.0,4032.0,2420.0,0.0,0.0,0.0,905.0,0.0,6452.0,905.0
1503507,Pará,Irituia,0.0,4485.0,2025.0,0.0,0.0,453.0,525.0,0.0,6510.0,978.0
1503606,Pará,Itaituba,1397.0,6353.0,15595.0,0.0,416.0,121.0,4130.0,0.0,23345.0,4667.0
1503705,Pará,Itupiranga,72.0,7332.0,5321.0,0.0,0.0,573.0,1204.0,0.0,12725.0,1777.0
1503754,Pará,Jacareacanga,0.0,2705.0,1176.0,0.0,0.0,0.0,344.0,0.0,3881.0,344.0
1503804,Pará,Jacundá,734.0,1799.0,8498.0,0.0,137.0,0.0,1892.0,0.0,11031.0,2029.0
1503903,Pará,Juruti,0.0,6542.0,5623.0,0.0,0.0,0.0,2303.0,0.0,12165.0,2303.0
1504000,Pará,Limoeiro do Ajuru,0.0,4332.0,1913.0,0.0,0.0,0.0,916.0,0.0,6245.0,916.0
1504059,Pará,Mãe do Rio,203.0,2063.0,5243.0,0.0,70.0,0.0,1604.0,0.0,7509.0,1674.0
1504109,Pará,Magalhães Barata,0.0,1179.0,727.0,0.0,0.0,0.0,521.0,0.0,1906.0,521.0
1504208,Pará,Marabá,3825.0,11583.0,32071.0,0.0,803.0,0.0,12243.0,0.0,47479.0,13046.0
1504307,Pará,Maracanã,0.0,4578.0,3002.0,0.0,0.0,0.0,1521.0,0.0,7580.0,1521.0
1504406,Pará,Marapanim,0.0,3956.0,2243.0,0.0,0.0,380.0,982.0,0.0,6199.0,1362.0
1504422,Pará,Marituba,88.0,762.0,18188.0,0.0,0.0,0.0,6028.0,0.0,19038.0,6028.0
1504455,Pará,Medicilândia,0.0,2906.0,2091.0,15.0,0.0,0.0,959.0,0.0,5012.0,959.0
1504505,Pará,Melgaço,0.0,4259.0,1658.0,0.0,0.0,0.0,333.0,0.0,5917.0,333.0
1504604,Pará,Mocajuba,8.0,1781.0,5142.0,0.0,0.0,0.0,1160.0,0.0,6931.0,1160.0
1504703,Pará,Moju,165.0,12142.0,5971.0,0.0,0.0,0.0,2603.0,0.0,18278.0,2603.0
1504802,Pará,Monte Alegre,30.0,8649.0,5915.0,0.0,0.0,0.0,2895.0,0.0,14594.0,2895.0
