CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_BAS_Privada_Urbana,QT_MAT_BAS_Pública_Rural,QT_MAT_BAS_Pública_Urbana,QT_MAT_BAS_Privada_Rural,QT_MAT_INF_Privada_Urbana,QT_MAT_INF_Pública_Rural,QT_MAT_INF_Pública_Urbana,QT_MAT_INF_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,QT_MAT_EJA_Privada_Urbana,QT_MAT_EJA_Pública_Rural,QT_MAT_EJA_Pública_Urbana,QT_MAT_EJA_Privada_Rural,Total_Urbana,Total_Rural
1100320,Rondônia,São Miguel do Guaporé,153.0,1028.0,3914.0,0.0,28.0,131.0,531.0,0.0,0.0,0.0,877.0,0.0,0.0,0.0,319.0,0.0,5822.0,1159.0
1100338,Rondônia,Nova Mamoré,198.0,1586.0,5237.0,0.0,29.0,201.0,526.0,0.0,0.0,0.0,1086.0,0.0,22.0,0.0,518.0,0.0,7616.0,1787.0
1100346,Rondônia,Alvorada D'Oeste,0.0,283.0,2896.0,0.0,0.0,43.0,400.0,0.0,0.0,0.0,529.0,0.0,0.0,0.0,281.0,0.0,4106.0,326.0
1100379,Rondônia,Alto Alegre dos Parecis,0.0,970.0,1724.0,0.0,0.0,57.0,277.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,77.0,0.0,2517.0,1027.0
1100403,Rondônia,Alto Paraíso,460.0,849.0,1944.0,0.0,134.0,45.0,185.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,190.0,0.0,3418.0,894.0
1100452,Rondônia,Buritis,246.0,660.0,6787.0,0.0,46.0,135.0,696.0,0.0,0.0,0.0,1507.0,0.0,74.0,0.0,545.0,0.0,9901.0,795.0
1100502,Rondônia,Novo Horizonte do Oeste,0.0,0.0,1749.0,170.0,0.0,0.0,244.0,0.0,0.0,0.0,319.0,170.0,0.0,0.0,132.0,0.0,2444.0,340.0
1100601,Rondônia,Cacaulândia,0.0,189.0,857.0,0.0,0.0,31.0,136.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,11.0,0.0,1178.0,220.0
1100700,Rondônia,Campo Novo de Rondônia,0.0,1131.0,1269.0,0.0,0.0,120.0,191.0,0.0,0.0,128.0,228.0,0.0,0.0,0.0,81.0,0.0,1769.0,1379.0
1100809,Rondônia,Candeias do Jamari,23.0,1167.0,5157.0,0.0,0.0,191.0,669.0,0.0,0.0,5.0,779.0,0.0,0.0,0.0,831.0,0.0,7459.0,1363.0
1100908,Rondônia,Castanheiras,0.0,521.0,191.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,329.0,622.0
1100924,Rondônia,Chupinguaia,0.0,765.0,1953.0,0.0,0.0,97.0,292.0,0.0,0.0,57.0,472.0,0.0,0.0,0.0,0.0,0.0,2717.0,919.0
1100940,Rondônia,Cujubim,100.0,768.0,3259.0,0.0,23.0,95.0,461.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,242.0,0.0,4725.0,863.0
1101005,Rondônia,Governador Jorge Teixeira,0.0,626.0,1260.0,0.0,0.0,104.0,147.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,59.0,0.0,1824.0,730.0
1101104,Rondônia,Itapuã do Oeste,0.0,79.0,2597.0,0.0,0.0,16.0,333.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,454.0,0.0,3687.0,95.0
1101203,Rondônia,Ministro Andreazza,0.0,233.0,1405.0,0.0,0.0,31.0,200.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,155.0,0.0,2061.0,264.0
1101302,Rondônia,Mirante da Serra,0.0,307.0,2165.0,298.0,0.0,39.0,255.0,0.0,0.0,0.0,470.0,139.0,0.0,0.0,311.0,0.0,3201.0,783.0
1101401,Rondônia,Monte Negro,0.0,771.0,2289.0,0.0,0.0,120.0,268.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,160.0,0.0,3237.0,891.0
1101435,Rondônia,Nova União,0.0,379.0,973.0,0.0,0.0,39.0,125.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,18.0,0.0,1354.0,418.0
1101450,Rondônia,Parecis,0.0,69.0,732.0,0.0,0.0,0.0,83.0,0.0,0.0,6.0,139.0,0.0,0.0,0.0,0.0,0.0,954.0,75.0
1101468,Rondônia,Pimenteiras do Oeste,0.0,0.0,602.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,806.0,0.0
1101476,Rondônia,Primavera de Rondônia,0.0,284.0,574.0,0.0,0.0,44.0,101.0,0.0,0.0,51.0,92.0,0.0,0.0,28.0,0.0,0.0,767.0,407.0
1101484,Rondônia,São Felipe D'Oeste,0.0,0.0,1288.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,66.0,0.0,1850.0,0.0
1101492,Rondônia,São Francisco do Guaporé,0.0,971.0,3053.0,85.0,0.0,131.0,367.0,0.0,0.0,0.0,712.0,85.0,0.0,0.0,304.0,0.0,4436.0,1272.0
1101500,Rondônia,Seringueiras,94.0,430.0,2175.0,0.0,0.0,115.0,193.0,0.0,0.0,0.0,497.0,0.0,0.0,0.0,195.0,0.0,3154.0,545.0
1101559,Rondônia,Teixeirópolis,0.0,155.0,856.0,0.0,0.0,43.0,180.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,1206.0,198.0
1101609,Rondônia,Theobroma,0.0,923.0,1001.0,0.0,0.0,131.0,138.0,0.0,0.0,0.0,377.0,0.0,0.0,0.0,74.0,0.0,1590.0,1054.0
1101708,Rondônia,Urupá,0.0,559.0,1993.0,0.0,0.0,73.0,279.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,289.0,0.0,2957.0,632.0
1101757,Rondônia,Vale do Anari,0.0,128.0,1696.0,0.0,0.0,29.0,189.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,62.0,0.0,2284.0,157.0
1101807,Rondônia,Vale do Paraíso,0.0,210.0,1220.0,102.0,0.0,31.0,166.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,60.0,0.0,1711.0,343.0
1200013,Acre,Acrelândia,0.0,1246.0,2887.0,0.0,0.0,167.0,546.0,0.0,0.0,192.0,555.0,0.0,0.0,201.0,219.0,0.0,4207.0,1806.0
1200054,Acre,Assis Brasil,0.0,1724.0,1827.0,0.0,0.0,147.0,199.0,0.0,0.0,126.0,268.0,0.0,0.0,25.0,250.0,0.0,2544.0,2022.0
1200104,Acre,Brasiléia,49.0,1691.0,4934.0,0.0,0.0,150.0,885.0,0.0,0.0,227.0,738.0,0.0,49.0,89.0,240.0,0.0,6895.0,2157.0
1200138,Acre,Bujari,0.0,1909.0,2151.0,0.0,0.0,38.0,448.0,0.0,0.0,279.0,357.0,0.0,0.0,216.0,153.0,0.0,3109.0,2442.0
1200179,Acre,Capixaba,0.0,1438.0,2021.0,0.0,0.0,202.0,333.0,0.0,0.0,129.0,277.0,0.0,0.0,413.0,240.0,0.0,2871.0,2182.0
1200203,Acre,Cruzeiro do Sul,863.0,10069.0,20107.0,0.0,111.0,1252.0,3590.0,0.0,100.0,1574.0,3738.0,0.0,139.0,292.0,1236.0,0.0,29884.0,13187.0
1200252,Acre,Epitaciolândia,0.0,1036.0,3438.0,0.0,0.0,107.0,665.0,0.0,0.0,195.0,468.0,0.0,0.0,54.0,236.0,0.0,4807.0,1392.0
1200302,Acre,Feijó,60.0,6781.0,6108.0,0.0,0.0,496.0,784.0,0.0,0.0,1021.0,1021.0,0.0,60.0,286.0,827.0,0.0,8860.0,8584.0
1200328,Acre,Jordão,0.0,2457.0,1469.0,0.0,0.0,176.0,337.0,0.0,0.0,313.0,219.0,0.0,0.0,31.0,88.0,0.0,2113.0,2977.0
1200336,Acre,Mâncio Lima,0.0,3297.0,3709.0,0.0,0.0,522.0,655.0,0.0,0.0,444.0,551.0,0.0,0.0,515.0,219.0,0.0,5134.0,4778.0
1200344,Acre,Manoel Urbano,0.0,879.0,2807.0,0.0,0.0,61.0,348.0,0.0,0.0,0.0,433.0,0.0,0.0,86.0,296.0,0.0,3884.0,1026.0
1200351,Acre,Marechal Thaumaturgo,0.0,4254.0,2483.0,0.0,0.0,430.0,424.0,0.0,0.0,621.0,556.0,0.0,0.0,116.0,157.0,0.0,3620.0,5421.0
1200385,Acre,Plácido de Castro,51.0,1956.0,2369.0,0.0,0.0,297.0,421.0,0.0,0.0,228.0,466.0,0.0,51.0,148.0,93.0,0.0,3451.0,2629.0
1200393,Acre,Porto Walter,0.0,3165.0,2210.0,0.0,0.0,533.0,341.0,0.0,0.0,296.0,524.0,0.0,0.0,352.0,398.0,0.0,3473.0,4346.0
1200401,Acre,Rio Branco,9939.0,6437.0,82679.0,0.0,1167.0,289.0,12983.0,0.0,1518.0,807.0,14727.0,0.0,198.0,292.0,7426.0,0.0,130637.0,7825.0
1200427,Acre,Rodrigues Alves,0.0,5228.0,2490.0,0.0,0.0,1050.0,571.0,0.0,0.0,693.0,337.0,0.0,0.0,1536.0,381.0,0.0,3779.0,8507.0
1200435,Acre,Santa Rosa do Purus,0.0,1665.0,1270.0,0.0,0.0,246.0,165.0,0.0,0.0,142.0,149.0,0.0,0.0,0.0,198.0,0.0,1782.0,2053.0
1200450,Acre,Senador Guiomard,138.0,1897.0,4966.0,0.0,0.0,152.0,984.0,0.0,0.0,249.0,725.0,0.0,56.0,162.0,516.0,0.0,7385.0,2460.0
1200500,Acre,Sena Madureira,0.0,3902.0,7232.0,0.0,0.0,123.0,980.0,0.0,0.0,419.0,1333.0,0.0,0.0,193.0,493.0,0.0,10038.0,4637.0
1200609,Acre,Tarauacá,0.0,7328.0,8579.0,0.0,0.0,561.0,1084.0,0.0,0.0,787.0,1375.0,0.0,0.0,714.0,895.0,0.0,11933.0,9390.0
1200708,Acre,Xapuri,26.0,1305.0,2829.0,0.0,0.0,98.0,517.0,0.0,0.0,202.0,407.0,0.0,26.0,90.0,172.0,0.0,3977.0,1695.0
1200807,Acre,Porto Acre,0.0,5021.0,898.0,0.0,0.0,682.0,126.0,0.0,0.0,755.0,129.0,0.0,0.0,744.0,167.0,0.0,1320.0,7202.0
1300029,Amazonas,Alvarães,0.0,3003.0,3811.0,0.0,0.0,673.0,445.0,0.0,0.0,271.0,741.0,0.0,0.0,422.0,328.0,0.0,5325.0,4369.0
1300060,Amazonas,Amaturá,0.0,2376.0,1893.0,0.0,0.0,472.0,401.0,0.0,0.0,287.0,306.0,0.0,0.0,129.0,96.0,0.0,2696.0,3264.0
1300086,Amazonas,Anamã,0.0,1529.0,1867.0,0.0,0.0,223.0,248.0,0.0,0.0,245.0,477.0,0.0,0.0,0.0,24.0,0.0,2616.0,1997.0
1300102,Amazonas,Anori,0.0,824.0,3511.0,0.0,0.0,117.0,486.0,0.0,0.0,157.0,500.0,0.0,0.0,11.0,247.0,0.0,4744.0,1109.0
1300144,Amazonas,Apuí,0.0,929.0,2921.0,0.0,0.0,125.0,571.0,0.0,0.0,116.0,421.0,0.0,0.0,14.0,249.0,0.0,4162.0,1184.0
1300201,Amazonas,Atalaia do Norte,38.0,1799.0,3290.0,0.0,22.0,347.0,434.0,0.0,0.0,80.0,681.0,0.0,0.0,127.0,276.0,0.0,4741.0,2353.0
1300300,Amazonas,Autazes,0.0,7366.0,5530.0,0.0,0.0,767.0,620.0,0.0,0.0,1106.0,1272.0,0.0,0.0,88.0,360.0,0.0,7782.0,9327.0
1300409,Amazonas,Barcelos,0.0,1890.0,3670.0,0.0,0.0,256.0,656.0,0.0,0.0,160.0,622.0,0.0,0.0,128.0,391.0,0.0,5339.0,2434.0
1300508,Amazonas,Barreirinha,0.0,9423.0,4111.0,0.0,0.0,1553.0,520.0,0.0,0.0,1477.0,840.0,0.0,0.0,870.0,290.0,0.0,5761.0,13323.0
1300607,Amazonas,Benjamin Constant,93.0,6778.0,7029.0,0.0,42.0,1238.0,914.0,0.0,0.0,878.0,1327.0,0.0,0.0,35.0,236.0,0.0,9641.0,8929.0
1300631,Amazonas,Beruri,0.0,3989.0,3920.0,0.0,0.0,467.0,306.0,0.0,0.0,433.0,758.0,0.0,0.0,66.0,345.0,0.0,5329.0,4955.0
1300680,Amazonas,Boa Vista do Ramos,38.0,2878.0,3456.0,0.0,0.0,553.0,565.0,0.0,0.0,518.0,606.0,0.0,29.0,236.0,254.0,0.0,4948.0,4185.0
1300706,Amazonas,Boca do Acre,126.0,3270.0,6005.0,0.0,34.0,249.0,614.0,0.0,0.0,340.0,1336.0,0.0,0.0,57.0,232.0,0.0,8347.0,3916.0
1300805,Amazonas,Borba,0.0,5829.0,5800.0,0.0,0.0,859.0,980.0,0.0,0.0,912.0,951.0,0.0,0.0,229.0,256.0,0.0,7987.0,7829.0
1300839,Amazonas,Caapiranga,0.0,2583.0,1886.0,0.0,0.0,468.0,414.0,0.0,0.0,380.0,322.0,0.0,0.0,181.0,155.0,0.0,2777.0,3612.0
1300904,Amazonas,Canutama,0.0,1726.0,2439.0,0.0,0.0,186.0,255.0,0.0,0.0,139.0,318.0,0.0,0.0,332.0,312.0,0.0,3324.0,2383.0
1301001,Amazonas,Carauari,0.0,2066.0,7923.0,0.0,0.0,366.0,1253.0,0.0,0.0,330.0,1247.0,0.0,0.0,121.0,732.0,0.0,11155.0,2883.0
1301100,Amazonas,Careiro,139.0,7514.0,4207.0,0.0,139.0,1138.0,644.0,0.0,0.0,1029.0,765.0,0.0,0.0,966.0,477.0,0.0,6371.0,10647.0
1301159,Amazonas,Careiro da Várzea,0.0,4217.0,1483.0,0.0,0.0,467.0,239.0,0.0,0.0,843.0,323.0,0.0,0.0,143.0,104.0,0.0,2149.0,5670.0
1301209,Amazonas,Coari,608.0,5743.0,16016.0,0.0,119.0,400.0,1789.0,0.0,12.0,738.0,2998.0,0.0,82.0,11.0,1134.0,0.0,22758.0,6892.0
1301308,Amazonas,Codajás,0.0,1509.0,5466.0,0.0,0.0,127.0,618.0,0.0,0.0,257.0,962.0,0.0,0.0,28.0,427.0,0.0,7473.0,1921.0
1301407,Amazonas,Eirunepé,160.0,3412.0,9588.0,0.0,65.0,538.0,1468.0,0.0,0.0,0.0,1628.0,0.0,0.0,572.0,864.0,0.0,13773.0,4522.0
1301506,Amazonas,Envira,0.0,1184.0,4149.0,0.0,0.0,166.0,609.0,0.0,0.0,0.0,555.0,0.0,0.0,55.0,318.0,0.0,5631.0,1405.0
1301605,Amazonas,Fonte Boa,0.0,2788.0,6548.0,0.0,0.0,486.0,1185.0,0.0,0.0,201.0,959.0,0.0,0.0,80.0,607.0,0.0,9299.0,3555.0
1301654,Amazonas,Guajará,0.0,1345.0,3257.0,0.0,0.0,259.0,562.0,0.0,0.0,147.0,632.0,0.0,0.0,0.0,137.0,0.0,4588.0,1751.0
1301704,Amazonas,Humaitá,718.0,4519.0,9847.0,0.0,277.0,495.0,1388.0,0.0,31.0,683.0,1938.0,0.0,0.0,238.0,597.0,0.0,14796.0,5935.0
1301803,Amazonas,Ipixuna,0.0,1631.0,3554.0,0.0,0.0,188.0,414.0,0.0,0.0,106.0,753.0,0.0,0.0,25.0,141.0,0.0,4862.0,1950.0
1301852,Amazonas,Iranduba,258.0,11511.0,6357.0,0.0,16.0,1342.0,744.0,0.0,0.0,2220.0,1140.0,0.0,0.0,542.0,719.0,0.0,9234.0,15615.0
1301902,Amazonas,Itacoatiara,1543.0,12373.0,17189.0,0.0,278.0,1231.0,2174.0,0.0,112.0,2423.0,3734.0,0.0,90.0,1065.0,947.0,0.0,26067.0,17092.0
1301951,Amazonas,Itamarati,0.0,1304.0,2906.0,0.0,0.0,136.0,538.0,0.0,0.0,0.0,326.0,0.0,0.0,154.0,367.0,0.0,4137.0,1594.0
1302009,Amazonas,Itapiranga,0.0,618.0,2690.0,0.0,0.0,119.0,367.0,0.0,0.0,72.0,379.0,0.0,0.0,30.0,352.0,0.0,3788.0,839.0
1302108,Amazonas,Japurá,0.0,1963.0,1985.0,0.0,0.0,424.0,379.0,0.0,0.0,151.0,224.0,0.0,0.0,409.0,166.0,0.0,2754.0,2947.0
1302207,Amazonas,Juruá,0.0,1610.0,2943.0,0.0,0.0,299.0,586.0,0.0,0.0,183.0,417.0,0.0,0.0,149.0,324.0,0.0,4270.0,2241.0
1302306,Amazonas,Jutaí,0.0,4276.0,6248.0,0.0,0.0,823.0,1008.0,0.0,0.0,309.0,990.0,0.0,0.0,242.0,412.0,0.0,8658.0,5650.0
1302405,Amazonas,Lábrea,0.0,3658.0,8730.0,0.0,0.0,211.0,1061.0,0.0,0.0,376.0,1505.0,0.0,0.0,292.0,680.0,0.0,11976.0,4537.0
1302504,Amazonas,Manacapuru,937.0,11258.0,19307.0,143.0,217.0,1425.0,2562.0,1.0,0.0,1932.0,4267.0,0.0,245.0,87.0,1101.0,124.0,28636.0,14970.0
1302553,Amazonas,Manaquiri,0.0,3105.0,2547.0,0.0,0.0,380.0,354.0,0.0,0.0,670.0,485.0,0.0,0.0,204.0,221.0,0.0,3607.0,4359.0
1302603,Amazonas,Manaus,69642.0,13259.0,472287.0,63.0,11715.0,1730.0,49126.0,0.0,8034.0,1278.0,100601.0,0.0,1190.0,288.0,38644.0,0.0,751239.0,16618.0
1302702,Amazonas,Manicoré,114.0,8778.0,7691.0,0.0,1.0,1683.0,1642.0,0.0,0.0,1236.0,1476.0,0.0,91.0,544.0,407.0,0.0,11422.0,12241.0
1302801,Amazonas,Maraã,0.0,3980.0,3432.0,0.0,0.0,802.0,601.0,0.0,0.0,482.0,368.0,0.0,0.0,418.0,570.0,0.0,4971.0,5682.0
1302900,Amazonas,Maués,515.0,9098.0,9995.0,0.0,197.0,922.0,1196.0,0.0,0.0,1295.0,2125.0,0.0,163.0,232.0,748.0,0.0,14939.0,11547.0
1303007,Amazonas,Nhamundá,0.0,3301.0,2519.0,0.0,0.0,631.0,369.0,0.0,0.0,634.0,516.0,0.0,0.0,0.0,128.0,0.0,3532.0,4566.0
1303106,Amazonas,Nova Olinda do Norte,153.0,4183.0,5899.0,0.0,48.0,524.0,962.0,0.0,0.0,732.0,1248.0,0.0,0.0,240.0,384.0,0.0,8694.0,5679.0
1303205,Amazonas,Novo Airão,0.0,1099.0,3569.0,0.0,0.0,98.0,373.0,0.0,0.0,153.0,650.0,0.0,0.0,180.0,354.0,0.0,4946.0,1530.0
1303304,Amazonas,Novo Aripuanã,0.0,1561.0,4519.0,0.0,0.0,276.0,674.0,0.0,0.0,296.0,855.0,0.0,0.0,13.0,276.0,0.0,6324.0,2146.0
1303403,Amazonas,Parintins,1040.0,10513.0,20736.0,0.0,150.0,1611.0,3122.0,0.0,0.0,1960.0,4673.0,0.0,121.0,225.0,709.0,0.0,30551.0,14309.0
1303502,Amazonas,Pauini,0.0,1689.0,3725.0,0.0,0.0,14.0,499.0,0.0,0.0,38.0,513.0,0.0,0.0,44.0,396.0,0.0,5133.0,1785.0
1303536,Amazonas,Presidente Figueiredo,212.0,4899.0,6203.0,0.0,26.0,763.0,847.0,0.0,0.0,177.0,1233.0,0.0,87.0,1170.0,589.0,0.0,9197.0,7009.0
1303569,Amazonas,Rio Preto da Eva,45.0,3534.0,4935.0,303.0,15.0,233.0,847.0,3.0,0.0,218.0,1026.0,128.0,0.0,611.0,720.0,0.0,7588.0,5030.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,2036.0,2767.0,0.0,0.0,334.0,458.0,0.0,0.0,265.0,497.0,0.0,0.0,174.0,187.0,0.0,3909.0,2809.0
1303700,Amazonas,Santo Antônio do Içá,0.0,5238.0,5923.0,0.0,0.0,1220.0,1115.0,0.0,0.0,516.0,986.0,0.0,0.0,501.0,432.0,0.0,8456.0,7475.0
1303809,Amazonas,São Gabriel da Cachoeira,327.0,10407.0,8030.0,0.0,191.0,1387.0,1105.0,0.0,0.0,1332.0,1406.0,0.0,0.0,497.0,673.0,0.0,11732.0,13623.0
1303908,Amazonas,São Paulo de Olivença,0.0,7058.0,5430.0,0.0,0.0,1047.0,678.0,0.0,0.0,972.0,1064.0,0.0,0.0,129.0,263.0,0.0,7435.0,9206.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,840.0,2147.0,0.0,0.0,116.0,221.0,0.0,0.0,155.0,342.0,0.0,0.0,75.0,275.0,0.0,2985.0,1186.0
1304005,Amazonas,Silves,0.0,1672.0,1917.0,0.0,0.0,182.0,266.0,0.0,0.0,362.0,311.0,0.0,0.0,8.0,93.0,0.0,2587.0,2224.0
1304062,Amazonas,Tabatinga,270.0,9047.0,14879.0,0.0,94.0,2003.0,2468.0,0.0,0.0,1464.0,2712.0,0.0,0.0,745.0,1390.0,0.0,21813.0,13259.0
1304104,Amazonas,Tapauá,0.0,2683.0,4061.0,0.0,0.0,338.0,601.0,0.0,0.0,74.0,647.0,0.0,0.0,214.0,395.0,0.0,5704.0,3309.0
1304203,Amazonas,Tefé,590.0,7270.0,19401.0,0.0,170.0,1481.0,2844.0,0.0,9.0,860.0,3946.0,0.0,90.0,1061.0,1432.0,0.0,28482.0,10672.0
1304237,Amazonas,Tonantins,0.0,2652.0,3791.0,0.0,0.0,523.0,625.0,0.0,0.0,422.0,476.0,0.0,0.0,235.0,352.0,0.0,5244.0,3832.0
1304260,Amazonas,Uarini,0.0,1838.0,3634.0,0.0,0.0,299.0,385.0,0.0,0.0,165.0,379.0,0.0,0.0,219.0,403.0,0.0,4801.0,2521.0
1304302,Amazonas,Urucará,0.0,1172.0,3680.0,0.0,0.0,182.0,449.0,0.0,0.0,279.0,807.0,0.0,0.0,18.0,82.0,0.0,5018.0,1651.0
1304401,Amazonas,Urucurituba,43.0,2412.0,3586.0,0.0,34.0,496.0,576.0,0.0,0.0,354.0,526.0,0.0,0.0,176.0,319.0,0.0,5084.0,3438.0
1400027,Roraima,Amajari,0.0,2231.0,1138.0,0.0,0.0,419.0,176.0,0.0,0.0,269.0,396.0,0.0,0.0,64.0,29.0,0.0,1739.0,2983.0
1400050,Roraima,Alto Alegre,0.0,2344.0,1720.0,0.0,0.0,418.0,299.0,0.0,0.0,341.0,347.0,0.0,0.0,149.0,93.0,0.0,2459.0,3252.0
1400100,Roraima,Boa Vista,12479.0,3701.0,83668.0,0.0,2131.0,475.0,12216.0,0.0,1139.0,623.0,15804.0,0.0,617.0,298.0,4014.0,0.0,132068.0,5097.0
1400159,Roraima,Bonfim,0.0,3556.0,2055.0,0.0,0.0,473.0,266.0,0.0,0.0,438.0,251.0,0.0,0.0,202.0,134.0,0.0,2706.0,4669.0
1400175,Roraima,Cantá,0.0,5030.0,703.0,0.0,0.0,647.0,160.0,0.0,0.0,679.0,129.0,0.0,0.0,238.0,96.0,0.0,1088.0,6594.0
