CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1101104,Rondônia,Itapuã do Oeste,0.0,50.0,1457.0,0.0,0.0,0.0,417.0,0.0,1507.0,417.0
1101203,Rondônia,Ministro Andreazza,0.0,120.0,693.0,0.0,0.0,0.0,323.0,0.0,813.0,323.0
1101302,Rondônia,Mirante da Serra,0.0,163.0,1050.0,150.0,0.0,10.0,351.0,154.0,1363.0,515.0
1101401,Rondônia,Monte Negro,0.0,622.0,1176.0,0.0,0.0,0.0,501.0,0.0,1798.0,501.0
1101435,Rondônia,Nova União,0.0,258.0,522.0,0.0,0.0,0.0,253.0,0.0,780.0,253.0
1101450,Rondônia,Parecis,0.0,42.0,497.0,0.0,0.0,2.0,135.0,0.0,539.0,137.0
1101468,Rondônia,Pimenteiras do Oeste,0.0,0.0,350.0,0.0,0.0,0.0,93.0,0.0,350.0,93.0
1101476,Rondônia,Primavera de Rondônia,0.0,140.0,323.0,0.0,0.0,37.0,113.0,0.0,463.0,150.0
1101484,Rondônia,São Felipe D'Oeste,0.0,0.0,614.0,0.0,0.0,0.0,241.0,0.0,614.0,241.0
1101492,Rondônia,São Francisco do Guaporé,0.0,762.0,1608.0,0.0,0.0,5.0,674.0,109.0,2370.0,788.0
1101500,Rondônia,Seringueiras,0.0,325.0,1137.0,0.0,0.0,0.0,487.0,0.0,1462.0,487.0
1101559,Rondônia,Teixeirópolis,0.0,94.0,437.0,0.0,0.0,0.0,199.0,0.0,531.0,199.0
1101609,Rondônia,Theobroma,0.0,784.0,238.0,0.0,0.0,0.0,353.0,0.0,1022.0,353.0
1101708,Rondônia,Urupá,0.0,399.0,955.0,0.0,0.0,0.0,409.0,0.0,1354.0,409.0
1101757,Rondônia,Vale do Anari,0.0,66.0,1020.0,0.0,0.0,0.0,338.0,0.0,1086.0,338.0
1101807,Rondônia,Vale do Paraíso,0.0,156.0,614.0,99.0,0.0,0.0,293.0,0.0,869.0,293.0
1200013,Acre,Acrelândia,0.0,711.0,1446.0,0.0,0.0,184.0,533.0,0.0,2157.0,717.0
1200054,Acre,Assis Brasil,0.0,1472.0,1151.0,0.0,0.0,92.0,261.0,0.0,2623.0,353.0
1200104,Acre,Brasiléia,0.0,1283.0,3088.0,0.0,0.0,227.0,664.0,0.0,4371.0,891.0
1200138,Acre,Bujari,0.0,1242.0,1112.0,0.0,0.0,254.0,332.0,0.0,2354.0,586.0
1200179,Acre,Capixaba,0.0,695.0,1151.0,0.0,0.0,160.0,284.0,0.0,1846.0,444.0
1200203,Acre,Cruzeiro do Sul,586.0,6204.0,11009.0,0.0,117.0,2038.0,3153.0,0.0,17799.0,5308.0
1200252,Acre,Epitaciolândia,0.0,686.0,2173.0,0.0,0.0,163.0,490.0,0.0,2859.0,653.0
1200302,Acre,Feijó,0.0,5120.0,3240.0,0.0,0.0,951.0,1029.0,0.0,8360.0,1980.0
1200328,Acre,Jordão,0.0,1985.0,791.0,0.0,0.0,255.0,236.0,0.0,2776.0,491.0
1200336,Acre,Mâncio Lima,62.0,1616.0,2079.0,0.0,0.0,453.0,560.0,0.0,3757.0,1013.0
1200344,Acre,Manoel Urbano,0.0,795.0,1558.0,0.0,0.0,0.0,435.0,0.0,2353.0,435.0
1200351,Acre,Marechal Thaumaturgo,0.0,3057.0,1272.0,0.0,0.0,583.0,559.0,0.0,4329.0,1142.0
1200385,Acre,Plácido de Castro,0.0,1213.0,1394.0,0.0,0.0,176.0,451.0,0.0,2607.0,627.0
1200393,Acre,Porto Walter,0.0,1754.0,829.0,0.0,0.0,424.0,371.0,0.0,2583.0,795.0
1200401,Acre,Rio Branco,6708.0,4877.0,43098.0,0.0,2157.0,849.0,13813.0,0.0,54683.0,16819.0
1200427,Acre,Rodrigues Alves,0.0,1712.0,1117.0,0.0,0.0,568.0,341.0,0.0,2829.0,909.0
1200435,Acre,Santa Rosa do Purus,0.0,1055.0,868.0,0.0,0.0,304.0,181.0,0.0,1923.0,485.0
1200450,Acre,Senador Guiomard,74.0,1222.0,2549.0,0.0,0.0,169.0,687.0,0.0,3845.0,856.0
1200500,Acre,Sena Madureira,0.0,3092.0,3997.0,0.0,0.0,652.0,1326.0,0.0,7089.0,1978.0
1200609,Acre,Tarauacá,0.0,5376.0,4913.0,0.0,0.0,899.0,1462.0,0.0,10289.0,2361.0
1200708,Acre,Xapuri,0.0,955.0,1802.0,0.0,0.0,162.0,430.0,0.0,2757.0,592.0
1200807,Acre,Porto Acre,0.0,2689.0,472.0,0.0,0.0,630.0,151.0,0.0,3161.0,781.0
1300029,Amazonas,Alvarães,0.0,1593.0,1976.0,0.0,0.0,224.0,625.0,0.0,3569.0,849.0
1300060,Amazonas,Amaturá,0.0,1497.0,1074.0,0.0,0.0,336.0,291.0,0.0,2571.0,627.0
1300086,Amazonas,Anamã,0.0,1017.0,924.0,0.0,0.0,217.0,376.0,0.0,1941.0,593.0
1300102,Amazonas,Anori,0.0,510.0,2042.0,0.0,0.0,137.0,523.0,0.0,2552.0,660.0
1300144,Amazonas,Apuí,0.0,701.0,1679.0,0.0,0.0,125.0,468.0,0.0,2380.0,593.0
1300201,Amazonas,Atalaia do Norte,21.0,2173.0,1874.0,0.0,0.0,123.0,567.0,0.0,4068.0,690.0
1300300,Amazonas,Autazes,0.0,5184.0,3103.0,0.0,0.0,881.0,1098.0,0.0,8287.0,1979.0
1300409,Amazonas,Barcelos,0.0,1300.0,1963.0,0.0,0.0,171.0,528.0,0.0,3263.0,699.0
1300508,Amazonas,Barreirinha,0.0,5270.0,2283.0,0.0,0.0,1526.0,850.0,0.0,7553.0,2376.0
1300607,Amazonas,Benjamin Constant,73.0,4633.0,4145.0,0.0,0.0,893.0,1246.0,0.0,8851.0,2139.0
1300631,Amazonas,Beruri,0.0,2801.0,2417.0,0.0,0.0,493.0,757.0,0.0,5218.0,1250.0
1300680,Amazonas,Boa Vista do Ramos,19.0,1461.0,1797.0,0.0,0.0,454.0,589.0,0.0,3277.0,1043.0
1300706,Amazonas,Boca do Acre,53.0,2530.0,3517.0,0.0,0.0,331.0,1169.0,0.0,6100.0,1500.0
1300805,Amazonas,Borba,0.0,3550.0,3178.0,0.0,0.0,987.0,903.0,0.0,6728.0,1890.0
1300839,Amazonas,Caapiranga,0.0,1389.0,856.0,0.0,0.0,336.0,314.0,0.0,2245.0,650.0
1300904,Amazonas,Canutama,0.0,1045.0,1408.0,0.0,0.0,88.0,284.0,0.0,2453.0,372.0
1301001,Amazonas,Carauari,0.0,1507.0,4325.0,0.0,0.0,161.0,1012.0,0.0,5832.0,1173.0
1301100,Amazonas,Careiro,0.0,3898.0,2243.0,0.0,0.0,960.0,699.0,0.0,6141.0,1659.0
1301159,Amazonas,Careiro da Várzea,0.0,2591.0,743.0,0.0,0.0,681.0,261.0,0.0,3334.0,942.0
1301209,Amazonas,Coari,440.0,4095.0,9525.0,0.0,37.0,734.0,2814.0,0.0,14060.0,3585.0
1301308,Amazonas,Codajás,0.0,1079.0,3245.0,0.0,0.0,230.0,832.0,0.0,4324.0,1062.0
1301407,Amazonas,Eirunepé,108.0,1992.0,5121.0,0.0,0.0,0.0,1446.0,0.0,7221.0,1446.0
1301506,Amazonas,Envira,0.0,1011.0,2489.0,0.0,0.0,0.0,582.0,0.0,3500.0,582.0
1301605,Amazonas,Fonte Boa,0.0,1874.0,3397.0,0.0,0.0,210.0,1020.0,0.0,5271.0,1230.0
1301654,Amazonas,Guajará,0.0,953.0,1721.0,0.0,0.0,105.0,483.0,0.0,2674.0,588.0
1301704,Amazonas,Humaitá,466.0,2822.0,5765.0,0.0,45.0,543.0,1816.0,0.0,9053.0,2404.0
1301803,Amazonas,Ipixuna,0.0,1482.0,2131.0,0.0,0.0,135.0,660.0,0.0,3613.0,795.0
1301852,Amazonas,Iranduba,358.0,6901.0,3297.0,0.0,0.0,1892.0,1174.0,0.0,10556.0,3066.0
1301902,Amazonas,Itacoatiara,1095.0,6856.0,9600.0,0.0,110.0,2323.0,3325.0,0.0,17551.0,5758.0
1301951,Amazonas,Itamarati,0.0,1152.0,1628.0,0.0,0.0,0.0,309.0,0.0,2780.0,309.0
1302009,Amazonas,Itapiranga,0.0,387.0,1539.0,0.0,0.0,65.0,426.0,0.0,1926.0,491.0
1302108,Amazonas,Japurá,0.0,974.0,1118.0,0.0,0.0,240.0,208.0,0.0,2092.0,448.0
1302207,Amazonas,Juruá,0.0,883.0,1406.0,0.0,0.0,177.0,383.0,0.0,2289.0,560.0
1302306,Amazonas,Jutaí,0.0,2936.0,3589.0,0.0,0.0,301.0,832.0,0.0,6525.0,1133.0
1302405,Amazonas,Lábrea,0.0,2889.0,4942.0,0.0,0.0,404.0,1372.0,0.0,7831.0,1776.0
1302504,Amazonas,Manacapuru,481.0,7271.0,10938.0,28.0,0.0,1705.0,4114.0,0.0,18718.0,5819.0
1302553,Amazonas,Manaquiri,0.0,1964.0,1492.0,0.0,0.0,594.0,409.0,0.0,3456.0,1003.0
1302603,Amazonas,Manaus,48808.0,10650.0,272091.0,0.0,8882.0,876.0,85396.0,0.0,331549.0,95154.0
1302702,Amazonas,Manicoré,17.0,5058.0,4006.0,0.0,0.0,1252.0,1283.0,0.0,9081.0,2535.0
1302801,Amazonas,Maraã,0.0,2031.0,1709.0,0.0,0.0,543.0,362.0,0.0,3740.0,905.0
1302900,Amazonas,Maués,168.0,6150.0,5551.0,0.0,0.0,1206.0,2060.0,0.0,11869.0,3266.0
1303007,Amazonas,Nhamundá,0.0,1917.0,1322.0,0.0,0.0,578.0,426.0,0.0,3239.0,1004.0
1303106,Amazonas,Nova Olinda do Norte,134.0,2524.0,3158.0,0.0,0.0,754.0,926.0,0.0,5816.0,1680.0
1303205,Amazonas,Novo Airão,0.0,573.0,2264.0,0.0,0.0,127.0,585.0,0.0,2837.0,712.0
1303304,Amazonas,Novo Aripuanã,0.0,906.0,2475.0,0.0,0.0,277.0,710.0,0.0,3381.0,987.0
1303403,Amazonas,Parintins,281.0,6040.0,11625.0,0.0,78.0,1932.0,4308.0,0.0,17946.0,6318.0
1303502,Amazonas,Pauini,0.0,1508.0,2112.0,0.0,0.0,24.0,511.0,0.0,3620.0,535.0
1303536,Amazonas,Presidente Figueiredo,0.0,2636.0,3236.0,0.0,0.0,214.0,1196.0,0.0,5872.0,1410.0
1303569,Amazonas,Rio Preto da Eva,35.0,2560.0,2046.0,193.0,0.0,142.0,1011.0,105.0,4834.0,1258.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1375.0,1382.0,0.0,0.0,273.0,410.0,0.0,2757.0,683.0
1303700,Amazonas,Santo Antônio do Içá,0.0,3149.0,3208.0,0.0,0.0,510.0,978.0,0.0,6357.0,1488.0
1303809,Amazonas,São Gabriel da Cachoeira,159.0,7368.0,4663.0,0.0,0.0,1271.0,1387.0,0.0,12190.0,2658.0
1303908,Amazonas,São Paulo de Olivença,0.0,5140.0,3315.0,0.0,0.0,1069.0,948.0,0.0,8455.0,2017.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,514.0,1205.0,0.0,0.0,121.0,381.0,0.0,1719.0,502.0
1304005,Amazonas,Silves,0.0,1140.0,1146.0,0.0,0.0,323.0,276.0,0.0,2286.0,599.0
1304062,Amazonas,Tabatinga,178.0,5319.0,8027.0,0.0,0.0,1478.0,2471.0,0.0,13524.0,3949.0
1304104,Amazonas,Tapauá,0.0,2007.0,2193.0,0.0,0.0,78.0,552.0,0.0,4200.0,630.0
1304203,Amazonas,Tefé,213.0,3684.0,10825.0,0.0,0.0,829.0,3417.0,0.0,14722.0,4246.0
1304237,Amazonas,Tonantins,0.0,1448.0,2308.0,0.0,0.0,470.0,552.0,0.0,3756.0,1022.0
1304260,Amazonas,Uarini,0.0,1096.0,2045.0,0.0,0.0,208.0,494.0,0.0,3141.0,702.0
1304302,Amazonas,Urucará,0.0,614.0,2009.0,0.0,0.0,218.0,652.0,0.0,2623.0,870.0
1304401,Amazonas,Urucurituba,3.0,1380.0,1923.0,0.0,0.0,333.0,569.0,0.0,3306.0,902.0
1400027,Roraima,Amajari,0.0,1852.0,568.0,0.0,0.0,268.0,369.0,0.0,2420.0,637.0
1400050,Roraima,Alto Alegre,0.0,2371.0,993.0,0.0,0.0,347.0,325.0,0.0,3364.0,672.0
1400100,Roraima,Boa Vista,7059.0,2274.0,55280.0,0.0,1434.0,666.0,16432.0,0.0,64613.0,18532.0
1400159,Roraima,Bonfim,0.0,2488.0,1372.0,0.0,0.0,412.0,286.0,0.0,3860.0,698.0
1400175,Roraima,Cantá,0.0,3268.0,707.0,0.0,0.0,706.0,135.0,0.0,3975.0,841.0
1400209,Roraima,Caracaraí,0.0,1321.0,2317.0,0.0,0.0,491.0,368.0,0.0,3638.0,859.0
1400233,Roraima,Caroebe,0.0,933.0,1025.0,0.0,0.0,157.0,206.0,0.0,1958.0,363.0
1400282,Roraima,Iracema,0.0,684.0,817.0,0.0,0.0,130.0,151.0,0.0,1501.0,281.0
1400308,Roraima,Mucajaí,0.0,1335.0,2076.0,0.0,0.0,247.0,422.0,0.0,3411.0,669.0
1400407,Roraima,Normandia,0.0,2982.0,1076.0,0.0,0.0,631.0,241.0,0.0,4058.0,872.0
1400456,Roraima,Pacaraima,0.0,2655.0,2708.0,0.0,0.0,473.0,537.0,20.0,5363.0,1030.0
1400472,Roraima,Rorainópolis,142.0,1181.0,4136.0,0.0,0.0,396.0,614.0,0.0,5459.0,1010.0
1400506,Roraima,São João da Baliza,0.0,247.0,1112.0,0.0,0.0,24.0,199.0,0.0,1359.0,223.0
1400605,Roraima,São Luiz,0.0,268.0,906.0,0.0,0.0,39.0,186.0,0.0,1174.0,225.0
1400704,Roraima,Uiramutã,0.0,4516.0,427.0,0.0,0.0,747.0,162.0,0.0,4943.0,909.0
1500107,Pará,Abaetetuba,2374.0,9337.0,13141.0,10.0,556.0,1593.0,5038.0,60.0,24862.0,7247.0
1500131,Pará,Abel Figueiredo,0.0,87.0,1018.0,0.0,0.0,0.0,227.0,0.0,1105.0,227.0
1500206,Pará,Acará,0.0,9126.0,2915.0,0.0,0.0,1232.0,1124.0,0.0,12041.0,2356.0
1500305,Pará,Afuá,0.0,7978.0,2656.0,0.0,0.0,246.0,591.0,0.0,10634.0,837.0
1500347,Pará,Água Azul do Norte,113.0,849.0,1311.0,0.0,0.0,140.0,246.0,0.0,2273.0,386.0
1500404,Pará,Alenquer,357.0,5342.0,5517.0,0.0,0.0,622.0,1741.0,10.0,11216.0,2373.0
1500503,Pará,Almeirim,34.0,2635.0,4010.0,0.0,19.0,313.0,971.0,0.0,6679.0,1303.0
1500602,Pará,Altamira,2146.0,6399.0,12425.0,186.0,406.0,410.0,3737.0,64.0,21156.0,4617.0
1500701,Pará,Anajás,0.0,5407.0,2662.0,0.0,0.0,850.0,630.0,0.0,8069.0,1480.0
1500800,Pará,Ananindeua,14041.0,140.0,47989.0,0.0,3650.0,0.0,14884.0,0.0,62170.0,18534.0
1500859,Pará,Anapu,76.0,3718.0,2729.0,0.0,12.0,275.0,704.0,130.0,6523.0,1121.0
1500909,Pará,Augusto Corrêa,27.0,6106.0,2930.0,0.0,0.0,1060.0,938.0,0.0,9063.0,1998.0
1500958,Pará,Aurora do Pará,85.0,2398.0,1578.0,0.0,0.0,403.0,554.0,0.0,4061.0,957.0
1501006,Pará,Aveiro,0.0,2206.0,508.0,0.0,0.0,342.0,218.0,0.0,2714.0,560.0
1501105,Pará,Bagre,0.0,2645.0,2629.0,0.0,0.0,93.0,704.0,0.0,5274.0,797.0
1501204,Pará,Baião,240.0,3270.0,2145.0,0.0,0.0,677.0,707.0,0.0,5655.0,1384.0
1501253,Pará,Bannach,0.0,212.0,409.0,0.0,0.0,41.0,103.0,0.0,621.0,144.0
1501303,Pará,Barcarena,2845.0,4282.0,14487.0,170.0,621.0,1395.0,3263.0,17.0,21784.0,5296.0
1501402,Pará,Belém,44380.0,1030.0,109565.0,0.0,12010.0,0.0,38229.0,0.0,154975.0,50239.0
1501451,Pará,Belterra,22.0,1802.0,1595.0,0.0,0.0,279.0,523.0,17.0,3419.0,819.0
1501501,Pará,Benevides,1102.0,3096.0,6212.0,0.0,301.0,0.0,2574.0,0.0,10410.0,2875.0
1501576,Pará,Bom Jesus do Tocantins,77.0,999.0,1505.0,0.0,0.0,223.0,342.0,0.0,2581.0,565.0
1501600,Pará,Bonito,37.0,741.0,1011.0,0.0,0.0,0.0,493.0,0.0,1789.0,493.0
1501709,Pará,Bragança,1624.0,8703.0,10310.0,0.0,372.0,1122.0,3834.0,0.0,20637.0,5328.0
1501725,Pará,Brasil Novo,56.0,946.0,1873.0,0.0,0.0,101.0,628.0,54.0,2875.0,783.0
1501758,Pará,Brejo Grande do Araguaia,0.0,690.0,712.0,0.0,0.0,44.0,254.0,0.0,1402.0,298.0
1501782,Pará,Breu Branco,115.0,2581.0,4602.0,0.0,0.0,418.0,1030.0,0.0,7298.0,1448.0
1501808,Pará,Breves,231.0,15075.0,10683.0,0.0,0.0,545.0,2849.0,35.0,25989.0,3429.0
1501907,Pará,Bujaru,0.0,3058.0,1521.0,0.0,0.0,926.0,511.0,0.0,4579.0,1437.0
1501956,Pará,Cachoeira do Piriá,22.0,2390.0,1250.0,0.0,0.0,408.0,437.0,0.0,3662.0,845.0
1502004,Pará,Cachoeira do Arari,0.0,1931.0,1958.0,0.0,0.0,388.0,317.0,0.0,3889.0,705.0
1502103,Pará,Cametá,1655.0,16516.0,6769.0,122.0,293.0,2894.0,2797.0,0.0,25062.0,5984.0
1502152,Pará,Canaã dos Carajás,2344.0,2181.0,10123.0,0.0,665.0,0.0,2037.0,0.0,14648.0,2702.0
1502202,Pará,Capanema,1776.0,1538.0,6545.0,0.0,455.0,385.0,1881.0,0.0,9859.0,2721.0
1502301,Pará,Capitão Poço,580.0,3160.0,4347.0,0.0,0.0,490.0,1460.0,0.0,8087.0,1950.0
1502400,Pará,Castanhal,8080.0,2545.0,19769.0,0.0,1689.0,297.0,6605.0,0.0,30394.0,8591.0
1502509,Pará,Chaves,0.0,4139.0,1079.0,0.0,0.0,467.0,272.0,0.0,5218.0,739.0
1502608,Pará,Colares,0.0,1052.0,875.0,0.0,0.0,215.0,358.0,0.0,1927.0,573.0
1502707,Pará,Conceição do Araguaia,1274.0,1348.0,3878.0,0.0,290.0,394.0,1273.0,0.0,6500.0,1957.0
1502756,Pará,Concórdia do Pará,237.0,2256.0,3321.0,0.0,0.0,440.0,1234.0,0.0,5814.0,1674.0
1502764,Pará,Cumaru do Norte,0.0,1155.0,974.0,0.0,0.0,109.0,214.0,0.0,2129.0,323.0
1502772,Pará,Curionópolis,93.0,680.0,2704.0,0.0,0.0,146.0,718.0,0.0,3477.0,864.0
1502806,Pará,Curralinho,0.0,5583.0,2644.0,0.0,0.0,768.0,707.0,0.0,8227.0,1475.0
1502855,Pará,Curuá,0.0,1189.0,1456.0,0.0,0.0,223.0,554.0,0.0,2645.0,777.0
1502905,Pará,Curuçá,21.0,3602.0,2089.0,0.0,0.0,870.0,761.0,0.0,5712.0,1631.0
1502939,Pará,Dom Eliseu,576.0,1451.0,4123.0,0.0,174.0,198.0,1026.0,0.0,6150.0,1398.0
1502954,Pará,Eldorado do Carajás,93.0,1800.0,3000.0,0.0,0.0,121.0,895.0,0.0,4893.0,1016.0
1503002,Pará,Faro,0.0,569.0,1084.0,0.0,0.0,52.0,348.0,0.0,1653.0,400.0
1503044,Pará,Floresta do Araguaia,0.0,1069.0,1929.0,0.0,0.0,237.0,523.0,0.0,2998.0,760.0
1503077,Pará,Garrafão do Norte,0.0,2804.0,1933.0,0.0,0.0,540.0,581.0,0.0,4737.0,1121.0
1503093,Pará,Goianésia do Pará,193.0,1374.0,2999.0,0.0,105.0,208.0,861.0,0.0,4566.0,1174.0
1503101,Pará,Gurupá,0.0,8075.0,2780.0,0.0,0.0,270.0,787.0,0.0,10855.0,1057.0
1503200,Pará,Igarapé-Açu,565.0,1579.0,3550.0,0.0,106.0,239.0,1354.0,0.0,5694.0,1699.0
1503309,Pará,Igarapé-Miri,198.0,8060.0,3981.0,0.0,0.0,1607.0,1148.0,0.0,12239.0,2755.0
1503408,Pará,Inhangapi,0.0,508.0,891.0,0.0,0.0,32.0,372.0,0.0,1399.0,404.0
1503457,Pará,Ipixuna do Pará,143.0,3671.0,2536.0,0.0,0.0,780.0,726.0,0.0,6350.0,1506.0
1503507,Pará,Irituia,0.0,3107.0,1726.0,0.0,0.0,563.0,577.0,0.0,4833.0,1140.0
1503606,Pará,Itaituba,1438.0,5457.0,13610.0,0.0,334.0,959.0,2884.0,0.0,20505.0,4177.0
1503705,Pará,Itupiranga,55.0,4181.0,3757.0,0.0,0.0,796.0,1002.0,0.0,7993.0,1798.0
1503754,Pará,Jacareacanga,0.0,3556.0,1919.0,0.0,0.0,536.0,336.0,0.0,5475.0,872.0
1503804,Pará,Jacundá,943.0,422.0,5010.0,0.0,227.0,109.0,1167.0,0.0,6375.0,1503.0
1503903,Pará,Juruti,239.0,5622.0,5259.0,0.0,80.0,809.0,2203.0,0.0,11120.0,3092.0
1504000,Pará,Limoeiro do Ajuru,0.0,3691.0,1433.0,0.0,0.0,736.0,492.0,0.0,5124.0,1228.0
1504059,Pará,Mãe do Rio,526.0,1300.0,3656.0,0.0,86.0,79.0,1385.0,0.0,5482.0,1550.0
1504109,Pará,Magalhães Barata,0.0,544.0,801.0,0.0,0.0,37.0,322.0,0.0,1345.0,359.0
1504208,Pará,Marabá,5651.0,7362.0,30078.0,0.0,1106.0,1467.0,9259.0,0.0,43091.0,11832.0
1504307,Pará,Maracanã,0.0,2538.0,1924.0,0.0,0.0,568.0,715.0,0.0,4462.0,1283.0
1504406,Pará,Marapanim,77.0,2337.0,1392.0,0.0,0.0,484.0,463.0,0.0,3806.0,947.0
1504422,Pará,Marituba,511.0,1224.0,15383.0,0.0,110.0,0.0,4192.0,0.0,17118.0,4302.0
1504455,Pará,Medicilândia,0.0,2136.0,2473.0,0.0,0.0,363.0,578.0,0.0,4609.0,941.0
1504505,Pará,Melgaço,0.0,5383.0,2027.0,0.0,0.0,628.0,626.0,0.0,7410.0,1254.0
1504604,Pará,Mocajuba,297.0,1880.0,3396.0,0.0,40.0,338.0,1413.0,0.0,5573.0,1791.0
1504703,Pará,Moju,0.0,10062.0,4461.0,0.0,0.0,1886.0,1641.0,127.0,14523.0,3654.0
1504752,Pará,Mojuí dos Campos,0.0,1896.0,1686.0,0.0,0.0,256.0,669.0,0.0,3582.0,925.0
1504802,Pará,Monte Alegre,204.0,6197.0,4762.0,0.0,0.0,1183.0,1565.0,0.0,11163.0,2748.0
