CO_MUNICIPIO,NO_UF,NO_MUNICIPIO,QT_MAT_FUND_Privada_Urbana,QT_MAT_FUND_Pública_Rural,QT_MAT_FUND_Pública_Urbana,QT_MAT_FUND_Privada_Rural,QT_MAT_MED_Privada_Urbana,QT_MAT_MED_Pública_Rural,QT_MAT_MED_Pública_Urbana,QT_MAT_MED_Privada_Rural,Total_Fundamental,Total_Medio
1300607,Amazonas,Benjamin Constant,64.0,4306.0,4352.0,0.0,0.0,1073.0,1065.0,0.0,8722.0,2138.0
1300631,Amazonas,Beruri,0.0,2893.0,2793.0,0.0,0.0,477.0,967.0,0.0,5686.0,1444.0
1300680,Amazonas,Boa Vista do Ramos,15.0,1692.0,1921.0,0.0,0.0,424.0,702.0,0.0,3628.0,1126.0
1300706,Amazonas,Boca do Acre,20.0,2434.0,4038.0,0.0,0.0,251.0,1423.0,0.0,6492.0,1674.0
1300805,Amazonas,Borba,0.0,4313.0,3425.0,0.0,0.0,903.0,1167.0,0.0,7738.0,2070.0
1300839,Amazonas,Caapiranga,0.0,1773.0,966.0,0.0,0.0,269.0,337.0,0.0,2739.0,606.0
1300904,Amazonas,Canutama,0.0,1015.0,1552.0,0.0,0.0,73.0,301.0,0.0,2567.0,374.0
1301001,Amazonas,Carauari,0.0,1164.0,4853.0,0.0,0.0,260.0,1121.0,0.0,6017.0,1381.0
1301100,Amazonas,Careiro,0.0,4267.0,2463.0,0.0,0.0,1012.0,789.0,0.0,6730.0,1801.0
1301159,Amazonas,Careiro da Várzea,0.0,3006.0,817.0,0.0,0.0,763.0,408.0,0.0,3823.0,1171.0
1301209,Amazonas,Coari,247.0,5076.0,11316.0,0.0,0.0,672.0,3452.0,0.0,16639.0,4124.0
1301308,Amazonas,Codajás,0.0,1214.0,3472.0,0.0,0.0,174.0,866.0,0.0,4686.0,1040.0
1301407,Amazonas,Eirunepé,74.0,2373.0,5499.0,0.0,0.0,0.0,1380.0,0.0,7946.0,1380.0
1301506,Amazonas,Envira,0.0,984.0,2678.0,0.0,0.0,0.0,507.0,0.0,3662.0,507.0
1301605,Amazonas,Fonte Boa,0.0,2355.0,3789.0,0.0,0.0,187.0,992.0,0.0,6144.0,1179.0
1301654,Amazonas,Guajará,0.0,1016.0,1900.0,0.0,0.0,91.0,524.0,0.0,2916.0,615.0
1301704,Amazonas,Humaitá,195.0,2947.0,6154.0,0.0,25.0,553.0,1769.0,0.0,9296.0,2347.0
1301803,Amazonas,Ipixuna,0.0,1424.0,2216.0,0.0,0.0,75.0,744.0,0.0,3640.0,819.0
1301852,Amazonas,Iranduba,208.0,7513.0,3728.0,0.0,0.0,1747.0,1130.0,0.0,11449.0,2877.0
1301902,Amazonas,Itacoatiara,1110.0,8322.0,10601.0,0.0,133.0,1872.0,3574.0,0.0,20033.0,5579.0
1301951,Amazonas,Itamarati,0.0,1010.0,1620.0,0.0,0.0,0.0,361.0,0.0,2630.0,361.0
1302009,Amazonas,Itapiranga,0.0,393.0,1520.0,0.0,0.0,85.0,503.0,0.0,1913.0,588.0
1302108,Amazonas,Japurá,0.0,1057.0,953.0,0.0,0.0,169.0,142.0,0.0,2010.0,311.0
1302207,Amazonas,Juruá,0.0,1200.0,1496.0,0.0,0.0,148.0,345.0,0.0,2696.0,493.0
1302306,Amazonas,Jutaí,0.0,2435.0,3487.0,0.0,0.0,192.0,774.0,0.0,5922.0,966.0
1302405,Amazonas,Lábrea,0.0,3058.0,5595.0,0.0,0.0,331.0,1498.0,0.0,8653.0,1829.0
1302504,Amazonas,Manacapuru,362.0,7395.0,11997.0,31.0,0.0,1423.0,3754.0,0.0,19785.0,5177.0
1302553,Amazonas,Manaquiri,0.0,2165.0,1462.0,0.0,0.0,605.0,596.0,0.0,3627.0,1201.0
1302603,Amazonas,Manaus,46922.0,9811.0,274377.0,0.0,7385.0,1316.0,96794.0,0.0,331110.0,105495.0
1302702,Amazonas,Manicoré,128.0,5182.0,4500.0,0.0,0.0,1112.0,1573.0,0.0,9810.0,2685.0
1302801,Amazonas,Maraã,0.0,2428.0,1954.0,0.0,0.0,396.0,359.0,0.0,4382.0,755.0
1302900,Amazonas,Maués,216.0,6872.0,6000.0,0.0,0.0,952.0,2124.0,0.0,13088.0,3076.0
1303007,Amazonas,Nhamundá,0.0,2172.0,1478.0,0.0,0.0,559.0,489.0,0.0,3650.0,1048.0
1303106,Amazonas,Nova Olinda do Norte,130.0,2777.0,3335.0,0.0,0.0,609.0,1156.0,0.0,6242.0,1765.0
1303205,Amazonas,Novo Airão,0.0,566.0,2214.0,0.0,0.0,58.0,685.0,0.0,2780.0,743.0
1303304,Amazonas,Novo Aripuanã,0.0,1113.0,2856.0,0.0,0.0,185.0,848.0,0.0,3969.0,1033.0
1303403,Amazonas,Parintins,443.0,7333.0,12533.0,0.0,0.0,1822.0,4954.0,0.0,20309.0,6776.0
1303502,Amazonas,Pauini,0.0,1623.0,2145.0,0.0,0.0,28.0,566.0,0.0,3768.0,594.0
1303536,Amazonas,Presidente Figueiredo,47.0,2965.0,3469.0,0.0,0.0,452.0,1044.0,0.0,6481.0,1496.0
1303569,Amazonas,Rio Preto da Eva,48.0,1707.0,2854.0,213.0,0.0,225.0,815.0,153.0,4822.0,1193.0
1303601,Amazonas,Santa Isabel do Rio Negro,0.0,1206.0,1391.0,0.0,0.0,166.0,619.0,0.0,2597.0,785.0
1303700,Amazonas,Santo Antônio do Içá,0.0,2732.0,3177.0,0.0,0.0,461.0,952.0,0.0,5909.0,1413.0
1303809,Amazonas,São Gabriel da Cachoeira,92.0,7017.0,4048.0,0.0,0.0,1194.0,1368.0,0.0,11157.0,2562.0
1303908,Amazonas,São Paulo de Olivença,0.0,4819.0,3159.0,0.0,0.0,1057.0,934.0,0.0,7978.0,1991.0
1303957,Amazonas,São Sebastião do Uatumã,0.0,621.0,1315.0,0.0,0.0,139.0,524.0,0.0,1936.0,663.0
1304005,Amazonas,Silves,0.0,1118.0,1045.0,0.0,0.0,306.0,344.0,0.0,2163.0,650.0
1304062,Amazonas,Tabatinga,190.0,5307.0,7975.0,0.0,0.0,1123.0,2500.0,0.0,13472.0,3623.0
1304104,Amazonas,Tapauá,0.0,1714.0,2401.0,0.0,0.0,54.0,637.0,0.0,4115.0,691.0
1304203,Amazonas,Tefé,234.0,4041.0,11515.0,0.0,0.0,512.0,2793.0,0.0,15790.0,3305.0
1304237,Amazonas,Tonantins,0.0,1468.0,2262.0,0.0,0.0,347.0,378.0,0.0,3730.0,725.0
1304260,Amazonas,Uarini,0.0,1068.0,2267.0,0.0,0.0,151.0,380.0,0.0,3335.0,531.0
1304302,Amazonas,Urucará,0.0,789.0,2223.0,0.0,0.0,200.0,842.0,0.0,3012.0,1042.0
1304401,Amazonas,Urucurituba,0.0,1341.0,1890.0,0.0,0.0,342.0,450.0,0.0,3231.0,792.0
1400027,Roraima,Amajari,0.0,1618.0,433.0,0.0,0.0,187.0,341.0,0.0,2051.0,528.0
1400050,Roraima,Alto Alegre,0.0,2015.0,986.0,0.0,0.0,283.0,295.0,0.0,3001.0,578.0
1400100,Roraima,Boa Vista,7554.0,1882.0,44969.0,0.0,1372.0,464.0,13413.0,0.0,54405.0,15249.0
1400159,Roraima,Bonfim,0.0,2065.0,1166.0,0.0,0.0,307.0,201.0,0.0,3231.0,508.0
1400175,Roraima,Cantá,0.0,3150.0,241.0,0.0,0.0,576.0,93.0,0.0,3391.0,669.0
1400209,Roraima,Caracaraí,0.0,1516.0,2264.0,0.0,0.0,495.0,352.0,0.0,3780.0,847.0
1400233,Roraima,Caroebe,0.0,876.0,898.0,0.0,0.0,192.0,184.0,0.0,1774.0,376.0
1400282,Roraima,Iracema,0.0,709.0,802.0,0.0,0.0,124.0,148.0,0.0,1511.0,272.0
1400308,Roraima,Mucajaí,0.0,1197.0,1809.0,0.0,0.0,225.0,499.0,0.0,3006.0,724.0
1400407,Roraima,Normandia,0.0,2379.0,839.0,0.0,0.0,499.0,170.0,0.0,3218.0,669.0
1400456,Roraima,Pacaraima,0.0,1854.0,1345.0,0.0,0.0,319.0,221.0,34.0,3199.0,574.0
1400472,Roraima,Rorainópolis,82.0,2257.0,2898.0,0.0,0.0,325.0,668.0,0.0,5237.0,993.0
1400506,Roraima,São João da Baliza,0.0,258.0,946.0,0.0,0.0,12.0,190.0,0.0,1204.0,202.0
1400605,Roraima,São Luiz,0.0,194.0,600.0,0.0,0.0,27.0,115.0,0.0,794.0,142.0
1400704,Roraima,Uiramutã,0.0,3629.0,221.0,0.0,0.0,424.0,83.0,0.0,3850.0,507.0
1500107,Pará,Abaetetuba,2404.0,8011.0,16652.0,0.0,545.0,316.0,6603.0,0.0,27067.0,7464.0
1500131,Pará,Abel Figueiredo,0.0,98.0,1184.0,0.0,0.0,0.0,338.0,0.0,1282.0,338.0
1500206,Pará,Acará,0.0,10082.0,3181.0,0.0,0.0,0.0,2176.0,0.0,13263.0,2176.0
1500305,Pará,Afuá,0.0,8667.0,2740.0,0.0,0.0,0.0,1315.0,0.0,11407.0,1315.0
1500347,Pará,Água Azul do Norte,146.0,901.0,1202.0,0.0,1.0,0.0,556.0,0.0,2249.0,557.0
1500404,Pará,Alenquer,261.0,6344.0,6345.0,0.0,0.0,0.0,2692.0,0.0,12950.0,2692.0
1500503,Pará,Almeirim,340.0,3479.0,4477.0,0.0,89.0,0.0,1639.0,0.0,8296.0,1728.0
1500602,Pará,Altamira,1573.0,5051.0,14212.0,75.0,432.0,0.0,4447.0,27.0,20911.0,4906.0
1500701,Pará,Anajás,0.0,5437.0,3001.0,0.0,0.0,0.0,1031.0,0.0,8438.0,1031.0
1500800,Pará,Ananindeua,14208.0,128.0,54992.0,207.0,4621.0,0.0,17594.0,0.0,69535.0,22215.0
1500859,Pará,Anapu,0.0,3281.0,3401.0,0.0,0.0,0.0,807.0,86.0,6682.0,893.0
1500909,Pará,Augusto Corrêa,24.0,6912.0,3065.0,0.0,0.0,958.0,1499.0,0.0,10001.0,2457.0
1500958,Pará,Aurora do Pará,0.0,3201.0,1901.0,0.0,0.0,291.0,854.0,0.0,5102.0,1145.0
1501006,Pará,Aveiro,0.0,2413.0,631.0,0.0,0.0,0.0,573.0,0.0,3044.0,573.0
1501105,Pará,Bagre,0.0,2907.0,2595.0,0.0,0.0,0.0,767.0,0.0,5502.0,767.0
1501204,Pará,Baião,68.0,4047.0,2520.0,0.0,0.0,193.0,1450.0,0.0,6635.0,1643.0
1501253,Pará,Bannach,0.0,212.0,468.0,0.0,0.0,0.0,142.0,0.0,680.0,142.0
1501303,Pará,Barcarena,2495.0,5312.0,13871.0,123.0,514.0,1465.0,3698.0,0.0,21801.0,5677.0
1501402,Pará,Belém,51786.0,799.0,124818.0,0.0,14997.0,0.0,48434.0,0.0,177403.0,63431.0
1501451,Pará,Belterra,0.0,2115.0,1504.0,0.0,0.0,0.0,840.0,0.0,3619.0,840.0
1501501,Pará,Benevides,973.0,3841.0,6340.0,72.0,255.0,367.0,2715.0,34.0,11226.0,3371.0
1501576,Pará,Bom Jesus do Tocantins,42.0,884.0,1628.0,0.0,0.0,133.0,430.0,0.0,2554.0,563.0
1501600,Pará,Bonito,0.0,1061.0,1379.0,0.0,0.0,0.0,657.0,0.0,2440.0,657.0
1501709,Pará,Bragança,1545.0,10048.0,12156.0,0.0,435.0,1150.0,4260.0,0.0,23749.0,5845.0
1501725,Pará,Brasil Novo,0.0,1094.0,1947.0,0.0,0.0,0.0,792.0,0.0,3041.0,792.0
1501758,Pará,Brejo Grande do Araguaia,0.0,660.0,851.0,0.0,0.0,0.0,426.0,0.0,1511.0,426.0
1501782,Pará,Breu Branco,0.0,3771.0,5754.0,0.0,0.0,335.0,1497.0,0.0,9525.0,1832.0
1501808,Pará,Breves,46.0,15319.0,11504.0,0.0,0.0,0.0,3718.0,55.0,26869.0,3773.0
1501907,Pará,Bujaru,0.0,3912.0,2038.0,0.0,0.0,215.0,1364.0,0.0,5950.0,1579.0
1501956,Pará,Cachoeira do Piriá,6.0,3040.0,1486.0,0.0,0.0,97.0,583.0,0.0,4532.0,680.0
1502004,Pará,Cachoeira do Arari,0.0,1720.0,2516.0,0.0,0.0,91.0,678.0,0.0,4236.0,769.0
1502103,Pará,Cametá,1734.0,20527.0,6930.0,122.0,378.0,223.0,5614.0,0.0,29313.0,6215.0
1502152,Pará,Canaã dos Carajás,1559.0,1661.0,7991.0,0.0,351.0,0.0,2377.0,0.0,11211.0,2728.0
1502202,Pará,Capanema,1888.0,1987.0,7252.0,0.0,1175.0,467.0,2639.0,0.0,11127.0,4281.0
1502301,Pará,Capitão Poço,444.0,4323.0,5092.0,0.0,0.0,95.0,1836.0,0.0,9859.0,1931.0
1502400,Pará,Castanhal,7174.0,2917.0,21879.0,0.0,1759.0,308.0,7247.0,0.0,31970.0,9314.0
1502509,Pará,Chaves,0.0,4638.0,955.0,0.0,0.0,0.0,269.0,0.0,5593.0,269.0
1502608,Pará,Colares,0.0,1343.0,1038.0,0.0,0.0,234.0,293.0,0.0,2381.0,527.0
1502707,Pará,Conceição do Araguaia,1354.0,1912.0,4388.0,0.0,306.0,0.0,1948.0,0.0,7654.0,2254.0
1502756,Pará,Concórdia do Pará,180.0,2642.0,3581.0,0.0,0.0,0.0,1846.0,0.0,6403.0,1846.0
1502764,Pará,Cumaru do Norte,0.0,1173.0,786.0,0.0,0.0,0.0,272.0,0.0,1959.0,272.0
1502772,Pará,Curionópolis,8.0,717.0,2789.0,0.0,0.0,0.0,1199.0,0.0,3514.0,1199.0
1502806,Pará,Curralinho,0.0,5929.0,2927.0,0.0,0.0,0.0,1458.0,0.0,8856.0,1458.0
1502855,Pará,Curuá,0.0,1528.0,1645.0,0.0,0.0,0.0,763.0,0.0,3173.0,763.0
1502905,Pará,Curuçá,266.0,3849.0,2585.0,489.0,0.0,294.0,1254.0,0.0,7189.0,1548.0
1502939,Pará,Dom Eliseu,477.0,1859.0,5172.0,0.0,117.0,312.0,1303.0,0.0,7508.0,1732.0
1502954,Pará,Eldorado do Carajás,60.0,2732.0,3455.0,0.0,0.0,0.0,1462.0,0.0,6247.0,1462.0
1503002,Pará,Faro,0.0,583.0,1276.0,0.0,0.0,0.0,289.0,0.0,1859.0,289.0
1503044,Pará,Floresta do Araguaia,0.0,1263.0,2237.0,0.0,0.0,0.0,915.0,0.0,3500.0,915.0
1503077,Pará,Garrafão do Norte,0.0,3824.0,2221.0,0.0,0.0,230.0,1100.0,0.0,6045.0,1330.0
1503093,Pará,Goianésia do Pará,188.0,2106.0,3818.0,0.0,0.0,0.0,1124.0,0.0,6112.0,1124.0
1503101,Pará,Gurupá,0.0,6246.0,2645.0,0.0,0.0,0.0,1184.0,0.0,8891.0,1184.0
1503200,Pará,Igarapé-Açu,436.0,1795.0,4125.0,0.0,33.0,269.0,1304.0,0.0,6356.0,1606.0
1503309,Pará,Igarapé-Miri,74.0,9262.0,4478.0,0.0,0.0,0.0,2458.0,0.0,13814.0,2458.0
1503408,Pará,Inhangapi,43.0,713.0,929.0,0.0,0.0,60.0,342.0,0.0,1685.0,402.0
1503457,Pará,Ipixuna do Pará,0.0,4225.0,2807.0,0.0,0.0,711.0,942.0,0.0,7032.0,1653.0
1503507,Pará,Irituia,0.0,4119.0,1870.0,0.0,0.0,647.0,787.0,0.0,5989.0,1434.0
1503606,Pará,Itaituba,1510.0,4812.0,12807.0,0.0,372.0,394.0,3478.0,0.0,19129.0,4244.0
1503705,Pará,Itupiranga,31.0,5317.0,4432.0,0.0,0.0,603.0,1513.0,0.0,9780.0,2116.0
1503754,Pará,Jacareacanga,0.0,3453.0,1446.0,0.0,0.0,0.0,789.0,0.0,4899.0,789.0
1503804,Pará,Jacundá,851.0,600.0,6417.0,0.0,206.0,0.0,1953.0,0.0,7868.0,2159.0
1503903,Pará,Juruti,211.0,6671.0,5000.0,0.0,69.0,0.0,2121.0,112.0,11882.0,2302.0
1504000,Pará,Limoeiro do Ajuru,0.0,4147.0,1988.0,0.0,0.0,0.0,1120.0,0.0,6135.0,1120.0
1504059,Pará,Mãe do Rio,68.0,1477.0,4973.0,0.0,113.0,0.0,1579.0,0.0,6518.0,1692.0
1504109,Pará,Magalhães Barata,0.0,694.0,941.0,0.0,0.0,0.0,418.0,0.0,1635.0,418.0
1504208,Pará,Marabá,5113.0,9396.0,32496.0,0.0,860.0,432.0,10804.0,0.0,47005.0,12096.0
1504307,Pará,Maracanã,0.0,3481.0,2401.0,0.0,0.0,0.0,1783.0,0.0,5882.0,1783.0
1504406,Pará,Marapanim,0.0,3201.0,1855.0,0.0,0.0,562.0,1002.0,0.0,5056.0,1564.0
1504422,Pará,Marituba,470.0,1526.0,15586.0,0.0,161.0,523.0,4387.0,0.0,17582.0,5071.0
1504455,Pará,Medicilândia,0.0,2318.0,2684.0,0.0,0.0,0.0,836.0,0.0,5002.0,836.0
1504505,Pará,Melgaço,0.0,5296.0,2131.0,0.0,0.0,0.0,963.0,0.0,7427.0,963.0
1504604,Pará,Mocajuba,20.0,2035.0,4547.0,0.0,17.0,0.0,1574.0,0.0,6602.0,1591.0
1504703,Pará,Moju,0.0,11391.0,5088.0,0.0,0.0,0.0,3929.0,36.0,16479.0,3965.0
1504752,Pará,Mojuí dos Campos,0.0,2401.0,1751.0,0.0,0.0,0.0,617.0,0.0,4152.0,617.0
